,Live Spectrum 10-11-2023 10:09:49 - Spikes removed,Live Spectrum 10-11-2023 10:09:59 - Spikes removed,Live Spectrum 10-11-2023 10:10:00 - Spikes removed,Live Spectrum 10-11-2023 10:10:01 - Spikes removed,Live Spectrum 10-11-2023 10:10:02 - Spikes removed,Live Spectrum 10-11-2023 10:10:04 - Spikes removed,Live Spectrum 10-11-2023 10:10:05 - Spikes removed,Live Spectrum 10-11-2023 10:10:06 - Spikes removed,Live Spectrum 10-11-2023 10:10:07 - Spikes removed,Live Spectrum 10-11-2023 10:10:08 - Spikes removed,Live Spectrum 10-11-2023 10:10:09 - Spikes removed,Live Spectrum 10-11-2023 10:10:10 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
691.7721,16.933303,16.84375,16.879197,16.535447,16.970149,16.597947,16.616605,16.96875,16.732741,16.875,17.059702,17.154851,
692.0536,16.848999,16.847687,16.972031,16.626968,16.996719,16.690125,16.440781,16.973343,17.035187,16.875,17,17.126968,
692.3352,17.093064,17.030736,17.124571,16.718493,16.844179,16.812157,16.593321,17.1869,17.218236,16.875,17,17.218493,
692.6167,17.09375,17.000827,17.368388,16.749173,16.874173,16.964617,16.50248,17.27877,17.249173,16.905423,17.121694,17.401291,
692.8983,17.182801,16.851581,17.285949,16.631265,16.607846,16.553177,16.618735,16.865677,17.101581,16.935934,17.006265,17.317199,
693.1799,17.158555,16.641134,17.252305,16.451329,16.65164,16.328634,16.68289,16.612189,16.920079,16.850664,17.086836,17.25461,
693.4614,17.099835,17.160946,16.939716,16.352877,16.148512,17.130523,17.110615,16.988657,16.313889,16.561673,16.868089,16.967923,
693.7430,17.176164,17.136336,17.071078,16.481106,16.478348,17.136336,17.238664,17.003779,16.359885,16.641135,17.06352,16.580373,
694.0246,16.946876,17.044792,17.120486,16.740624,16.718402,17.125,17.276736,16.705904,16.481944,16.65625,17.040278,16.451042,
694.3061,16.984256,16.979246,17.203006,16.651241,16.776002,17.203006,17.073235,16.812261,16.682013,16.890267,16.953244,16.775524,
694.5877,17.075806,16.867675,17.067137,16.523925,16.503293,17.269288,17.107056,16.742675,16.71875,16.886962,16.785887,16.919556,
694.8692,17.191898,16.868287,17.104861,16.303705,16.216668,17.28125,17.296758,16.767824,16.473381,16.924074,16.774537,16.61852,
695.1508,17.171138,16.755969,17.267837,16.25,15.965801,17.138413,17.081882,16.828862,16.239607,16.913694,16.566995,16.174158,
695.4324,17.248556,16.834133,17.543265,16.203847,16.021633,17.070673,16.676929,16.91298,15.910582,17.021633,16.407694,16.247112,
695.7139,17.16951,16.696216,16.865167,16.343936,16.755289,16.883716,16.942416,16.624628,16.996945,16.883716,16.844308,16.446588,
695.9955,17.016897,16.603379,16.821948,16.535974,16.923147,16.747638,16.985647,16.478379,17.230922,16.8125,17.074491,16.586483,
696.2770,16.801594,16.59375,17.146445,16.59375,16.875,16.906801,16.958395,16.489645,16.978738,16.8125,17.177328,16.666789,
696.5586,16.617903,16.674428,17.290339,16.634089,16.935508,16.979831,16.988919,16.540339,16.805403,16.751992,17.158242,16.6875,
696.8402,16.601391,16.971543,17.176381,16.578467,17.065978,17.007641,17.019446,16.543054,16.788891,16.757641,17.066663,16.804174,
697.1217,16.718615,17.125,16.981412,16.418912,16.975216,17.087419,17.068696,16.568696,16.868669,16.837419,16.956358,16.856277,
697.4033,16.997267,17.070996,16.996257,16.271744,16.658983,17.179004,16.805727,16.629753,16.834244,17.055014,16.996257,16.861751,
697.6849,17.31178,16.979407,17.287155,16.115063,16.361751,17.236031,16.697437,16.621688,16.608439,17.256624,17.131624,16.788594,
697.9664,17.321566,17.036872,16.955328,16.19687,16.647488,17.316248,16.930308,16.560626,16.849676,17.213128,17.220624,16.934056,
698.2480,17.044466,17.125,16.5,16.454658,16.904936,17.29578,17.014968,16.499562,17.013216,17.156688,17.202468,16.998248,
698.5295,16.935509,17.034236,16.575636,16.638136,16.842755,17.143114,16.862859,16.438495,16.722732,17.111864,17.080614,16.617836,
698.8111,17.172941,16.908676,16.785956,16.71875,16.975882,16.947206,16.634706,16.435074,16.59375,16.973603,17.086471,16.329338,
699.0927,17.306513,16.792815,16.814223,16.677658,17.052658,16.730315,16.609579,16.578329,16.703329,16.769276,17.13271,16.25771,
699.3742,17.049954,16.713469,16.500438,16.586047,16.974031,16.547094,16.737016,16.692781,16.921656,16.671656,17.0625,16.330327,
699.6558,16.775683,16.725455,16.367157,16.629429,16.9375,16.498862,16.853747,16.70534,17.006705,16.83034,17.001138,16.568067,
699.9373,16.822806,16.710623,16.742797,16.839059,16.925938,16.66312,17.085623,16.758127,16.89938,17.010306,16.848441,16.613438,
700.2189,16.956591,16.478693,17.036875,16.818125,16.895398,16.846364,17.146705,16.642784,16.683579,17.198352,16.695739,16.745682,
700.5005,16.935865,15.999182,16.782068,16.654615,16.864856,16.907885,17.197644,16.55072,16.540576,17.228894,16.624182,16.98053,
700.7820,17.071937,16.166308,16.747061,16.856747,16.739942,16.818999,17.133816,16.750621,16.766557,17.25,16.744123,16.790066,
701.0636,17.015167,16.432444,16.838694,16.978862,16.456343,16.84513,16.9375,16.986213,17.146138,17.276194,16.866269,16.53263,
701.3452,16.772365,16.564216,16.962439,16.779534,16.319669,16.671446,16.873284,17.007169,17.337439,17.199265,16.763481,16.366973,
701.6267,16.619631,16.786619,17.154295,16.549808,16.30859,16.661619,16.665529,16.893558,17.44141,16.737308,16.523926,16.373045,
701.9083,16.619192,16.926115,17.236756,16.47909,16.57284,16.887199,16.646724,16.75,17.183782,16.693077,16.526487,16.46875,
702.1898,17.163159,16.976316,17.157894,16.779606,16.849671,17.28125,16.891119,16.785527,16.907894,17.068421,16.625,16.498356,
702.4714,17.525868,16.93766,17.083467,16.90625,16.90633,17.323024,17.15641,16.953165,16.755141,16.989316,16.661552,16.572783,
702.7530,17.1875,17.254524,17.339226,16.901726,17.067024,17.504109,17.441609,17.013156,16.670236,16.495891,16.857321,16.339641,
703.0345,17.1875,17.265943,17.266579,16.871173,17.109057,17.33227,17.26977,16.90625,16.9375,16.648597,16.945153,16.530614,
703.3161,17.193762,17.137463,16.943762,16.871931,17.21875,17.265656,17.193762,16.915644,16.906188,16.600012,16.990606,16.753131,
703.5976,17.25,16.944381,17.009748,17.142058,17.213876,17.40625,17.25,17.007311,16.607942,16.680619,16.915998,16.756881,
703.8792,17.253488,16.654506,17.118024,17.331542,17.161482,17.404506,17.244768,17.097238,16.421946,16.967006,17.034738,16.456542,
704.1608,17.309343,16.621843,16.987372,17.112372,17.253157,17.36132,17.139413,17.149936,16.683291,16.932238,17.097959,16.240529,
704.4423,17.216216,16.531974,16.62319,16.745656,17.34556,16.963682,16.653354,16.968026,16.558156,16.781612,17.218026,15.96694,
704.7239,17.002289,16.593096,16.470385,16.378924,17.498365,16.535828,16.408866,16.906904,16.191424,16.812173,17.156904,15.814135,
705.0055,16.939529,16.351868,16.589691,16.375,17.288353,16.652191,17.313309,17.178368,16.731735,16.691559,17.069665,16.477677,
705.2870,16.878402,16.786984,16.534652,16.315902,17.251701,16.597152,17.225554,16.803364,16.720451,16.717049,16.958177,16.381804,
705.5686,16.759544,17.014548,16.646706,16.283636,17.192272,16.507158,17.21875,16.723522,16.71875,16.776478,16.887162,16.346136,
705.8501,16.72182,16.890349,16.712611,16.337611,17.356582,16.359099,17.162389,16.606029,16.887832,16.893971,16.93443,16.625553,
706.1317,17.103721,16.957494,16.938734,16.398746,17.484992,16.48124,17.073756,16.73124,17.016242,17.153731,16.882504,17.178711,
706.4133,17.15625,17.183286,16.888299,16.486701,17.446366,16.660902,17.008866,17.01817,17.03125,17.214317,16.928634,17.25,
706.6948,17.182387,17.192613,17.031824,16.787511,17.176127,16.975011,16.634077,17.140912,17.161937,17.244887,17.042049,17.067039,
706.9764,17.111123,16.754696,17.037041,16.945586,17.048623,17.158545,16.638877,17.461759,16.932909,17.25,17.138877,16.649364,
707.2579,17.168097,17.052765,16.956903,16.795275,16.907339,16.939678,16.532339,16.96126,16.924564,17.076525,17.304943,16.760757,
707.5395,17.428566,17.08393,16.913393,16.82232,16.826787,16.706253,16.668747,16.8125,16.9375,17.03125,17.223217,16.716073,
707.8211,17.31254,16.851608,16.99998,16.84375,16.929662,16.492223,16.99994,16.578175,17.078095,16.93752,16.976608,16.523473,
708.1026,17.204481,16.690211,16.962971,16.707192,17.014269,16.551299,17.09375,16.545519,17.14776,16.90625,16.746932,16.650828,
708.3842,17.143323,16.678338,16.9375,16.78878,16.987073,16.72628,16.917043,16.82756,17.045808,16.817897,16.797942,16.917545,
708.6658,17.146418,16.6875,17.087428,16.97226,16.990168,16.90976,16.71524,16.958918,16.764398,16.78125,16.929423,17.085673,
708.9473,17.218499,16.480002,17.11475,17.052,16.9585,17.01025,16.677,16.699003,16.531751,16.802,17.051749,16.896753,
709.2289,17.490991,16.314752,17.133915,16.98217,16.897335,16.850507,16.6875,16.502252,16.46875,16.953078,17.214245,16.620589,
709.5104,17.19783,16.514252,16.884415,16.918083,16.758499,16.905334,16.823418,16.798836,16.585251,16.992416,16.834664,16.628334,
709.7920,16.956252,16.768765,16.981284,16.849993,16.837519,16.887485,16.925002,16.868733,16.693755,16.987502,16.63751,16.856272,
710.0736,16.860213,17.006555,17.264787,16.848679,17.046037,16.866768,16.919411,16.763161,16.773018,17.108537,16.6875,17.059197,
710.3551,16.86839,17.055288,16.960335,16.857572,17.107572,16.888822,16.975962,16.75,16.690504,17.135216,16.722356,17.055288,
710.6367,17.004572,16.832321,16.320892,16.927589,17.076982,16.791161,16.746196,17.06859,16.59375,17.110518,16.800304,16.983232,
710.9182,16.998063,16.606954,16.208451,16.967782,17.014172,16.573767,16.483891,17.311532,16.529313,17.076672,16.827641,17.113733,
711.1998,16.891144,16.515798,16.730396,16.952952,16.89149,16.468404,16.453298,17.188538,16.360586,17.03125,16.781596,17.296356,
711.4814,16.917731,16.573981,17.123343,16.939157,16.827296,16.766333,16.4375,17.004972,16.338778,17.001657,16.779593,17.121806,
711.7629,16.745445,16.58554,17.028973,16.778973,17.084163,16.680668,16.536494,16.97696,16.621345,16.997034,16.628655,16.818432,
712.0445,16.450989,16.419065,16.821044,16.611511,17.321044,16.299685,16.588805,17.170413,16.84375,17.058228,16.500674,16.884891,
712.3260,16.520101,16.299662,16.660136,16.645101,17.095948,16.419088,16.461487,17.325338,16.805237,17.106588,16.637838,17.088175,
712.6076,16.569374,16.305626,16.519062,16.779689,16.753122,16.474063,16.40625,17.221872,16.774376,17.161563,16.668438,17.039686,
712.8892,16.508171,16.401447,16.523079,16.967315,16.516343,16.565868,16.533183,16.904317,16.743264,17.068739,16.710579,16.871632,
713.1707,16.544997,16.5,16.540715,17.146785,16.459285,16.668569,16.826247,16.665715,16.646785,16.628356,16.728215,16.856069,
713.4523,16.728488,16.5,16.489753,17.146512,16.489753,16.719259,17.040478,16.778703,16.646512,16.341203,16.830956,16.988734,
713.7339,16.8125,16.423177,16.46875,16.985677,16.516764,16.608236,17.1875,17.276205,16.543294,16.086588,17.249838,17.132162,
714.0154,16.561609,16.330644,16.47771,16.794579,16.63396,16.553762,16.909728,17.373886,16.419356,16.385297,17.414765,17.030582,
714.2970,15.970778,16.66436,16.516639,16.766639,16.622972,16.645903,16.268666,16.643666,16.185472,17.268875,17.083403,16.645694,
714.5785,16.123939,17.06965,16.59322,16.866259,16.50053,16.57733,16.483049,16.873409,16.06303,17.03946,16.914991,16.86732,
714.8601,16.305458,17.102997,16.638206,17.038292,16.399208,16.669456,16.725792,17.15625,15.975792,17.018044,16.764084,16.84375,
715.1417,16.287655,16.8125,16.487966,17.036878,16.387811,16.551244,16.730784,17.105006,16.102488,17.142662,16.850933,16.875777,
715.4232,16.347123,16.864435,16.550959,16.9375,16.408647,16.773082,16.638938,16.877397,16.511541,16.916815,17.005771,16.971147,
715.7048,16.582195,17.073201,16.561646,16.963186,16.240153,16.921234,16.541951,16.78596,16.577911,16.666951,17.015839,16.833476,
715.9863,17.054064,16.928202,16.924558,17.111771,16.03125,17.178777,16.419479,16.982266,16.611197,16.616564,16.910468,16.799271,
716.2679,17.3285,16.74175,17.137376,17.160625,16.06225,17.328,16.397749,17.05475,16.4135,16.92975,16.75775,16.914,
716.5495,16.996754,17.118508,16.585223,16.77597,16.303973,17.41153,16.987015,16.990261,16.903004,16.84903,16.780038,16.923303,
716.8310,16.96875,17.065119,16.796964,17.005238,16.528809,17.156072,16.877619,16.908869,16.888095,16.617143,16.502619,16.523393,
717.1126,16.964763,17.085777,16.976723,17.05652,16.84973,16.796554,16.904257,16.951453,17.027263,16.521284,16.545203,16.465406,
717.3942,16.910358,16.961904,17.089642,16.955058,16.929285,16.561131,16.875,17.15625,16.964642,16.372262,16.765061,16.869523,
717.6757,16.999253,16.811007,16.999253,16.652517,16.74552,16.534983,16.88172,17.15849,16.875,16.322206,17.09599,16.74328,
717.9573,16.968499,16.749874,16.968624,16.500251,16.562374,16.687751,17.15537,17.249246,16.876508,16.719378,17.187249,16.469881,
718.2388,16.907237,16.719244,16.937994,16.561513,16.531744,16.749013,16.940956,17.065462,17.244076,16.872532,17.125987,16.745557,
718.5204,16.815834,16.568057,17.118331,16.98444,16.561389,17.081524,16.997777,16.700837,17.46097,17.146247,17.004446,17.654156,
718.8020,17.166768,16.798679,16.357419,16.114329,16.621545,16.828049,16.439075,17.455081,16.524034,16.713415,17.088567,16.772307,
719.0835,17.158592,16.55233,16.167961,16.380486,16.740631,16.870316,16.377342,17.297646,16.613289,16.745316,17.151566,16.747658,
719.3651,17.297724,16.53125,16.269429,16.774082,16.721705,16.959884,16.657948,16.913418,16.794769,16.721705,17.15625,16.919769,
719.6466,17.201766,17.001868,16.391984,16.784817,16.469599,16.96875,17.075068,16.598166,16.923234,16.663383,17.128567,16.716033,
719.9282,17.241647,17.224942,16.70406,16.672955,16.572868,17.077045,17.260368,16.643721,16.9375,16.710397,17.097926,16.931163,
720.2098,17.382328,17.144138,16.829397,16.682716,16.83194,17.226078,17.28125,16.682716,16.858103,16.798147,17.014353,17.021681,
720.4913,17.328673,17.073282,16.817891,16.584064,16.771564,17.301718,17.151955,16.842654,16.714455,16.734923,17.077577,17.238122,
720.7729,17.388262,16.759451,16.610467,16.663516,16.396443,17.3125,16.897713,16.900254,16.56123,16.693496,17.043242,17.357012,
721.0545,17.233694,16.662849,17.006215,16.564246,16.780866,17.189246,17.287465,16.709043,16.654504,16.712151,17.253107,17.07919,
721.3360,17.115352,16.728398,16.884508,16.459102,16.954348,17.132201,17.189807,16.680299,16.759648,16.838996,17.240352,16.975951,
721.6176,17.210996,16.796898,16.906297,16.414051,17.015648,17.265695,16.890508,16.570254,16.617105,16.921898,17.101504,17.039098,
721.8991,17.021491,16.903904,17.006053,16.383399,16.962697,17.609562,16.835351,16.53125,16.31114,17.051755,17.336711,17.176755,
722.1807,16.759466,16.915246,17.053504,16.553034,16.648195,17.407191,16.554445,16.508996,16.129733,17.116004,17.526517,17.129733,
722.4623,16.6875,16.797954,16.932545,16.689978,16.422954,16.913043,16.675752,16.543318,16.202046,17.146659,17.389226,16.942135,
722.7438,16.982423,16.581473,16.790736,16.845145,16.501395,16.792132,16.549525,16.667829,16.228934,17.15625,17.333566,16.685407,
723.0254,17.370691,16.438577,16.954742,16.844827,16.582974,17.037717,16.376077,16.780173,16.464441,17.033405,17.568967,16.532327,
723.3069,17.460232,16.843703,17.122153,16.732963,16.653403,17.215903,16.741435,16.991458,16.59375,16.809676,17.090973,16.5,
723.5885,17.649755,17.016566,17.098362,16.552428,16.822572,17.172816,16.87227,17.170934,16.960373,16.680158,16.865776,16.557888,
723.8701,17.743831,16.819075,16.894116,16.46875,17.168181,17.181128,16.681535,17.162622,17.206209,16.712378,17.105884,16.762134,
724.1516,17.646252,16.791248,16.871872,16.414377,17.379999,17.110003,16.521252,16.853134,17.110003,16.75,17.309372,17.019995,
724.4332,17.383255,16.896374,16.955041,16.287294,17.423791,17.013709,16.398585,16.726415,16.89092,16.872788,17.252212,17.300412,
724.7148,17.184831,17.056218,16.96875,16.23571,17.42054,16.98304,16.428549,16.984766,16.933887,17.087468,17.15625,17.403581,
724.9963,17.10711,17.18901,16.755811,16.21724,17.37349,17.03427,16.663799,17.17263,17.09526,17.13836,17.13987,17.39138,
725.2779,17.0625,17.171344,16.451887,16.203302,17.422759,17.220165,16.891509,17.061085,17.077594,17.062146,17.204009,17.374646,
725.5594,16.849343,16.759588,16.693936,16.416681,17.02801,17.145819,17.288485,16.830922,16.86377,17.290083,17.052868,17.298074,
725.8410,16.771509,16.521509,17.106453,16.654302,16.780315,17.11331,17.419888,16.733401,16.746103,17.591802,16.753897,17.220698,
726.1226,16.909344,16.729734,17.184406,16.659344,17.118812,17.284344,17.04672,16.75,16.854734,17.596844,16.800124,17.243812,
726.4041,16.807466,16.875798,17.124202,16.652014,17.1875,17.155452,17.010068,16.682466,16.852223,17.467952,17.032048,17.366527,
726.6857,16.861062,16.961188,16.935313,16.765125,17.006376,16.720752,17.407436,16.542,16.807125,17.227313,17.013938,17.282251,
726.9672,17.210937,16.856771,16.794271,16.986328,16.675781,16.392578,17.768229,16.49349,16.806641,17.07487,16.725912,16.926432,
727.2488,17.343069,16.887485,16.71875,17.262485,16.503481,16.5625,17.725711,16.661093,16.655569,17.105554,16.699985,16.742358,
727.5304,17.030143,17.07374,16.763709,17.4375,16.40625,16.461342,17.340174,16.987398,16.387602,17.181199,17.111035,16.938607,
727.8119,16.952871,17.008331,16.854427,17.48021,16.769282,16.473443,16.967968,17.038016,16.422403,17.110412,17.360412,17.058589,
728.0935,17.283049,16.8134,16.90535,17.491682,17.347348,16.934801,16.865783,16.709533,16.90535,16.882418,17.03125,16.669065,
728.3751,17.118018,16.730884,17.083446,17.20038,17.084192,17.277928,16.78125,16.519862,16.997424,17.198888,17.22241,16.519116,
728.6566,17.040251,16.678499,17.469764,16.893002,17.089503,17.706009,16.754247,16.317254,17.098504,17.446501,17.737259,16.634508,
728.9382,17.12162,16.690033,17.798142,16.954392,17.09713,17.990708,16.670608,16.507599,17.162163,17.485642,17.869934,16.87162,
729.2197,17.328604,16.852281,17.820073,17.063139,16.905931,18.195073,16.656569,16.836496,17.070073,17.460219,17.561223,17.023358,
729.5013,17.534816,17.077181,17.676593,17.169252,16.834522,18.073615,16.742659,16.933934,16.985319,17.220637,17.202181,17.051385,
729.7829,17.770373,17.172536,17.389964,16.919832,17.042068,17.851923,16.759495,16.678005,16.964664,17.138582,17.3247,17.340986,
730.0644,17.725135,17.399936,17.256207,16.993722,17.412635,17.637521,16.825093,16.57495,17.162386,17.193743,17.568778,17.731307,
730.3460,17.278483,17.585123,17.446127,17.139324,16.994467,17.539713,16.53418,16.795574,17.52832,17.18457,17.480143,17.377439,
730.6275,17.385641,17.40625,17.635305,17.374664,17.286066,17.463262,16.723566,17.077285,17.431676,17.057012,17.53125,16.646281,
730.9091,17.28586,17.484617,17.69672,17.53586,17.450311,17.612189,16.929299,17.482579,17.741799,17.288916,17.545079,16.492818,
731.1907,17.389813,17.974122,17.786622,17.534016,17.319335,17.730957,17.042154,17.558431,17.866862,17.862793,17.633138,16.836915,
731.4722,17.952143,18.236401,18.017129,17.34022,17.173901,17.844272,16.885069,17.53125,17.770137,17.742417,17.705151,17.00706,
731.7538,18.30352,18.342074,17.876318,17.318486,17.330459,18.120689,16.70977,17.546216,17.440493,17.443486,17.855723,17.056514,
732.0353,18.189253,17.991921,17.574085,17.372542,17.534413,18.372542,16.627458,17.694874,17.458918,17.549162,17.98104,17.019665,
732.3169,17.836051,17.552423,17.364923,17.286006,17.927876,18.286006,16.654325,17.760077,17.332201,18.096128,18.126925,17.265398,
732.5985,17.708996,17.869427,17.697254,16.41879,17.77289,17.417397,16.62082,17.431927,17.161823,17.650677,18.15625,17.48746,
732.8800,17.498272,17.752591,17.914024,16.693547,17.583384,17.663161,16.540752,17.314228,17.284705,17.526931,18.144157,17.21875,
733.1616,17.440861,17.844086,18.187164,16.906922,17.210683,17.905914,16.881387,17.374328,17.408939,17.375,17.716733,17.220767,
