,Live Spectrum 10-11-2023 09:54:06 - Spikes removed,Live Spectrum 10-11-2023 09:54:11 - Spikes removed,Live Spectrum 10-11-2023 09:54:12 - Spikes removed,Live Spectrum 10-11-2023 09:54:13 - Spikes removed,Live Spectrum 10-11-2023 09:54:14 - Spikes removed,Live Spectrum 10-11-2023 09:54:15 - Spikes removed,Live Spectrum 10-11-2023 09:54:16 - Spikes removed,Live Spectrum 10-11-2023 09:54:17 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:20 - Spikes removed,Live Spectrum 10-11-2023 09:54:21 - Spikes removed,Live Spectrum 10-11-2023 09:54:22 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:24 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
527.6217,18.244776,17.828077,17.460075,17.404476,16.996549,17.381902,17.390577,17.095524,16.850652,16.496549,17.100652,16.659701,17.310823,17.216976,17.416602,17.378451,
527.9033,18.345253,17.965745,17.453876,17.65257,16.922626,17.546124,17.569186,16.921124,17.145884,16.373497,17.264874,16.790941,17.054312,17.432317,17.6875,17.452374,
528.1849,18.414403,17.788949,17.507699,17.944745,16.984148,17.430708,17.369115,16.936593,17.55344,16.273551,17.141759,16.960144,16.961958,17.555255,17.556615,17.40625,
528.4664,18.314918,17.898997,17.53125,17.961587,17.045666,17.146669,16.961542,17.189873,17.747627,16.329289,16.877418,17.168248,16.721168,17.408668,17.12021,17.391834,
528.7480,18.131455,18.22779,17.430525,17.537705,17.100465,16.91968,16.971075,17.41968,17.443955,16.667615,16.86183,17.292355,16.604855,17.265495,17.06715,17.33032,
529.0296,17.75652,18.3128,17.01274,17.26229,17.14366,17.01851,17.17461,17.48741,17.03792,16.98104,17.23711,17.21875,16.55613,17.06887,17.39336,17.28747,
529.3111,17.565588,18.114007,16.926961,17.471838,17.21875,17.178689,17.517169,17.43087,16.74473,17.161973,17.465208,17.195858,16.616189,16.940135,17.66152,17.283885,
529.5927,17.723974,18.296733,17.442724,17.645896,17.21875,16.989552,17.588526,16.822854,16.973879,17.161379,16.984233,17.09375,16.521086,16.817724,17.354009,17.15625,
529.8742,17.76417,18.057777,17.445134,17.75,17.209304,16.956393,17.543607,16.747089,16.824857,16.979295,16.740554,17.10792,16.994178,16.85792,17.084304,17.165696,
530.1558,17.856411,18.022809,17.30828,17.716237,17.15625,17.092042,17.43328,16.918911,16.71875,16.641076,16.700161,17.200161,17.31672,16.907958,17.039691,17.184987,
530.4374,17.933784,17.979897,17.292397,17.436836,17.174828,17.318405,17.443405,17.044586,16.763336,16.336319,16.844414,17.277534,17.299164,16.696457,17.12719,16.965034,
530.7189,17.90625,18.049665,17.368582,16.971959,17.325335,17.606585,17.728376,17.384626,17.138673,16.297294,17.322126,17.25,16.933454,16.53125,17.34933,16.943918,
531.0005,17.90355,17.9321,17.3098,16.9973,17.469901,17.70525,17.8152,17.47955,17.55285,16.461801,17.39545,17.25,16.652001,16.54745,17.1142,17.0162,
531.2820,17.857485,17.877189,17.268113,17.00816,17.825637,17.547174,17.832803,17.584992,17.798765,16.734076,17.276871,17.25,16.946258,16.729697,16.991242,17.194068,
531.5636,17.626677,17.891158,17.130641,17.537957,17.937956,17.335366,17.669054,17.470427,18.021189,16.905639,17.196951,17.194663,17.044054,16.851524,16.90183,17.274543,
531.8452,17.657412,17.621513,17.782412,17.649276,17.548068,17.1875,17.349562,17.510462,17.841425,16.362348,16.813662,17.123905,16.715263,16.445637,17.365701,17.1609,
532.1267,17.688792,17.537064,17.809916,17.462936,17.378982,17.19396,17.501938,17.789002,17.776082,16.854086,16.852794,16.964514,16.626292,16.657542,17.120478,17.287064,
532.4083,17.750638,17.814798,17.688394,17.187628,17.280228,17.499234,17.593367,18.155867,17.530228,17.344005,17.282527,16.907272,16.687117,16.719261,16.905612,17.562628,
532.6899,17.904287,18.367934,17.903502,17.218357,17.03439,17.314855,17.501178,18.063678,17.28439,17.405465,17.589825,17.15311,16.594928,16.84218,16.751963,17.593357,
532.9714,17.481556,18.101982,17.936585,17.340091,17.304268,17.130488,17.712347,18.0625,17.099238,17.133232,17.563415,16.943903,16.654421,16.904421,16.932012,17.260062,
533.2530,17.379316,17.557147,17.818255,17.462995,17.55099,16.946132,17.987052,18.092311,17.09375,16.916321,17.532689,16.818255,16.775495,16.876439,17.086556,17.071132,
533.5345,17.228573,17.296967,17.490361,17.322323,17.298932,16.9375,17.765717,17.683755,17.035179,16.994106,17.443394,16.753929,16.869106,16.904285,17.210891,17.003929,
533.8161,17.046205,17.482553,17.181174,17.139955,16.821129,17.05253,17.347394,17.311159,16.887462,17.258818,17.236197,16.692485,16.788727,16.992523,17.074962,16.827455,
534.0977,18.019226,17.612912,17.297389,16.616898,16.78125,17.175412,17.594779,16.716692,16.620949,17.140111,18.037359,16.885095,16.611883,16.943544,17.373007,16.981867,
534.3792,18.125,17.625,17.395589,16.673285,17.030517,17.049018,17.237251,16.573161,16.566054,17.180393,17.543377,16.961643,16.649143,17.103678,17.627821,17.498534,
534.6608,17.962022,17.869466,17.705042,16.959129,17.143989,17.167065,16.99736,16.997107,16.698315,17.323315,17.197121,17.213216,16.873553,17.287978,17.927879,17.643989,
534.9423,17.538085,17.879622,17.989649,16.840234,17.129622,17.320638,17.101888,17.195638,16.665495,17.183984,17.449154,17.25,16.959505,17.205989,17.569335,17.389974,
535.2239,17.651384,17.848909,17.665983,16.629866,17.177181,17.422022,17.568539,18.027556,17.021517,17.104069,17.630453,17.25,17.281836,17.004866,17.082552,17.213297,
535.5055,18.147428,17.664889,17.082719,16.670405,17.264155,17.284191,17.732905,18.1875,17.195956,17.017095,17.451838,17.173345,17.369302,16.866544,16.744484,17.443016,
535.7870,18.275011,17.424914,16.96875,16.662489,17.256239,17.375054,17.599936,17.987414,17.318793,17.100043,17.106121,17.306314,17.450032,17.043836,16.862575,17.725097,
536.0686,18.109973,17.375,17.384707,16.705186,17.274468,17.822207,17.146543,17.692819,17.368218,17.222872,17.129122,17.441622,17.493218,17.118218,17.248803,17.732314,
536.3502,17.942882,17.518542,17.212917,17.388611,17.592257,17.626493,17.390104,17.050833,16.944375,17.154306,17.180174,17.444826,17.284688,17.292465,16.984896,18.197222,
536.6317,17.812741,17.866405,17.335396,17.523618,17.523859,17.484495,17.593509,17.178905,16.742368,17.148377,16.977104,17.156972,17.125241,17.320373,17.085396,18.133354,
536.9133,17.689933,18.219871,17.474738,17.431512,17.354604,17.080654,17.533683,17.486713,16.810067,17.293225,16.860592,16.857037,16.911117,17.061379,17.247567,17.742892,
537.1948,17.700808,18.178825,17.633675,17.138899,17.089708,16.892942,17.254928,17.517942,16.955146,17.388308,16.910588,17.004042,16.910588,16.991029,17.348088,17.424487,
537.4764,17.80566,17.820815,17.665773,16.792248,16.804453,16.744635,17.091068,17.652092,16.978273,17.449705,17.046137,17.397935,17.002682,17.08691,17.20118,16.99611,
537.7580,17.73788,17.454587,17.719772,16.623978,16.676402,16.772196,17.295413,18.099881,16.947576,17.489924,17.263142,17.594772,17.052424,17.082652,17.252044,16.907272,
538.0395,17.378221,17.467462,17.626288,16.655606,16.697487,16.833119,17.303157,18.240013,16.834407,17.417526,17.508699,17.542526,16.753221,17.144974,17.394974,17.102449,
538.3211,16.857644,17.67168,17.662807,16.82793,16.85918,16.803627,16.828709,17.998074,16.580635,17.475307,17.553627,17.219139,16.473381,17.107254,17.658176,17.347992,
538.6026,17.280331,17.515969,16.860638,17.140281,17.249541,16.976275,17.139821,17.738482,16.722283,17.166712,17.258214,16.594439,17.010829,16.613941,17.157169,16.871926,
538.8842,17.637308,17.488651,16.533168,17.016064,17.096547,16.942215,17.46875,17.466832,16.969709,16.992434,17.036924,16.653453,17.090872,16.741529,16.78125,16.512308,
539.1658,17.661759,17.636017,16.95032,17.064302,16.985276,16.862129,17.505509,17.196715,16.994491,16.884164,17.018379,17.150691,16.740836,17.257311,16.928285,16.518379,
539.4473,17.740945,17.598424,17.459107,17.290011,17.561324,16.803739,17.53125,17.09375,16.950935,17.089076,17.03125,17.397195,16.714076,17.455315,17.03125,16.549065,
539.7289,17.884745,17.376008,17.756497,17.481743,18.023746,16.767249,17.582997,17.197245,16.920251,17.397738,17.134745,17.334005,16.798499,17.210013,17.100247,16.803988,
540.0105,17.885343,17.283363,17.762456,17.71052,17.710079,16.814613,17.658363,17.264569,16.90625,17.59375,17.285475,17.066505,16.69573,17.016681,17.072843,17.066725,
540.2920,17.876947,17.473619,17.767086,17.699717,17.326664,17.10154,17.751947,17.185553,17.196263,17.577638,17.488757,16.890138,16.658197,17.28904,16.983888,17.157224,
540.5736,17.953041,17.842568,17.703716,17.531588,17.498818,17.452534,17.890203,16.938513,17.624156,17.484797,17.469594,16.890541,16.998481,17.764359,16.96875,17.218581,
540.8551,18.238167,17.613472,17.698523,17.453782,17.299657,17.547532,18.043588,17.034384,17.646542,17.181736,17.387338,16.84638,17.101639,17.805421,16.849009,17.339806,
541.1367,18.488071,17.312107,17.625393,17.552643,16.800571,17.545643,18.096214,17.401321,17.485607,17.110214,17.353607,16.766857,16.935036,17.521786,16.661179,17.365536,
541.4183,18.271703,17.37927,17.323352,17.715133,16.667102,17.645398,18.007234,17.551648,17.399668,17.46448,17.122035,16.860531,16.996383,17.492766,16.621383,17.239801,
541.6998,17.930118,17.04188,17.21875,17.763238,16.469833,17.763238,17.884547,17.762156,17.286024,17.603297,17.079429,16.933809,16.925344,17.602215,16.669488,17.1875,
541.9814,17.572784,16.831092,17.320016,17.616692,16.318433,17.743275,17.673259,17.918908,17.136075,17.050234,17.212817,16.69185,16.730617,17.681567,16.560917,17.010284,
542.2629,17.288347,16.909114,17.601594,17.387077,16.414094,17.61504,17.408367,17.889193,16.980827,16.355827,17.201693,16.420443,16.668327,17.694597,16.44746,16.762077,
542.5445,17.28448,17.051007,17.835487,17.417743,16.670973,17.5,17.27802,17.766527,16.89656,16.432467,17.22844,16.355243,16.664513,17.564303,16.573993,16.804237,
542.8261,17.441925,16.922167,17.918633,17.513858,16.826358,17.5,17.273292,17.632958,16.707842,16.629425,17.504425,16.331367,16.69045,17.395342,16.670108,16.854658,
543.1076,17.532105,16.791001,17.876141,17.738823,17.061645,17.262603,17.127281,17.376426,16.739108,17.018932,17.481068,16.549327,16.760892,17.251141,16.864108,16.854357,
543.3892,17.275617,17.102965,17.566601,17.87705,17.113735,16.985648,16.673666,17.179299,16.81455,17.4083,17.169565,17.136784,16.773049,16.883201,17.007683,16.8417,
543.6708,17.243861,17.651612,17.373498,17.785071,16.730212,17.638649,16.744678,17.58379,16.713428,17.298034,17.461109,17.048034,17.113538,16.625,17.148609,16.951966,
543.9523,17.753585,17.999685,17.201647,17.658891,16.616763,18.099346,16.647699,17.928949,16.650654,17.153295,17.619404,16.920397,17.338154,16.710513,17.247045,17.071051,
544.2339,18.224381,17.654505,17.251745,17.476126,16.931287,17.832302,16.672747,17.818713,16.750582,17.086374,17.655668,16.875,17.310755,17.017079,17.092587,17.05396,
544.5154,17.720381,17.330823,17.523887,17.376799,17.1875,17.183735,16.86404,17.569863,16.865838,17.126799,17.518323,16.92654,16.972348,17.161646,16.920976,16.863872,
544.7970,17.191686,17.261926,17.452638,17.28125,17.072478,16.961984,17.159804,17.614048,17.00516,17.071846,17.375,17.147878,16.78125,16.902064,17.00258,16.699426,
545.0786,17.192431,17.605261,17.231909,17.312088,16.576071,17.011511,17.674341,17.761511,17.231497,17.212582,17.387335,17.380756,16.787418,17.080179,17.180508,16.96875,
545.3601,17.4824,17.97306,17.16487,17.443068,16.31681,17.329203,17.791487,17.912177,17.13398,17.115122,17.476473,17.50898,16.873743,17.411818,17.333872,17.041128,
545.6417,16.96875,18.221661,17.786216,17.508476,16.684589,17.40625,17.436045,17.193921,17.100771,16.811045,17.651284,17.40625,17.166182,17.407705,16.960274,17.34024,
545.9232,16.981837,17.871351,17.773238,17.771099,17.074161,17.397525,17.615562,17.027601,17.442576,16.990562,17.611913,17.393163,17.2013,17.223826,16.706376,17.134438,
546.2048,17.073772,17.592374,17.508706,18.082478,17.53125,17.381324,17.712426,16.846317,17.191072,17.151302,17.508706,17.304985,17.086235,17.070015,16.429985,17.037574,
546.4864,17.203512,17.061984,17.318544,18.006302,17.506044,17.69721,17.462706,17.103202,16.524948,17.337448,17.296488,17.237397,16.99029,17.143905,16.387603,17.347159,
546.7679,17.627543,16.505085,17.109005,18.049787,17.255825,18.067585,17.684957,17.202755,16.511973,17.28125,16.880085,17.10466,16.617372,17.33284,16.517798,17.66642,
547.0495,17.669779,16.568298,17.279317,17.892721,16.96875,18.088279,17.658183,17.375,17.013529,17.271587,16.947163,16.861471,16.538981,17.552837,16.71875,17.777385,
547.3310,17.875,16.665498,17.25,17.676931,16.972714,17.512753,17.690142,17.382927,17.188363,17.123679,17.095071,16.654929,16.662856,17.407571,16.71875,17.714786,
547.6126,17.868627,16.887038,17.266286,17.426879,17.059668,17.091626,17.742919,17.55896,16.507081,17.09021,17.133497,16.636329,16.806127,17.432543,16.734328,17.610838,
547.8942,17.592536,17.406624,17.967536,16.96931,16.936846,16.999813,17.437126,17.406437,16.812313,16.937126,17.498692,17.12556,16.53181,17.218283,17.405409,17.001588,
548.1757,17.194298,17.529158,17.569298,17.153113,16.72241,16.938546,17.314592,17.467704,16.751046,16.814592,17.069821,17.309363,16.715613,17.065115,17.129706,17.522361,
548.4573,17.157391,17.501141,17.442063,17.096032,16.507986,16.847172,17.161954,17.589187,17.231747,16.481299,16.70119,17.3125,16.778968,16.821627,17.034672,17.651687,
548.7389,17.539616,16.998675,17.643928,16.946302,16.382041,16.607832,17.244719,17.357832,17.27949,16.675178,16.775969,17.047093,16.75176,16.989438,17.119719,17.184415,
549.0204,17.706843,16.680064,17.367564,16.995237,16.548212,16.59375,17.480949,17.14167,17.367856,17.033923,17.185411,17.117856,16.605657,17.028869,17.442555,16.925301,
549.3020,17.746996,16.853972,17.146028,17.14123,16.5625,16.904456,17.528246,17.153246,17.346754,17.090746,17.64244,17.40746,16.45252,17.115988,17.299274,17.019234,
549.5835,17.860487,17.261705,17.345974,17.15625,16.838718,17.241339,17.641737,17.542955,17.34375,17.121372,17.853231,17.050795,16.520365,16.986891,17.060276,16.865519,
549.8651,18.27994,17.258508,17.91492,17.129254,16.875,17.578206,17.65625,17.836714,17.262762,16.936028,17.686028,16.73004,16.612238,16.887762,16.869274,16.735766,
550.1467,17.869114,17.170894,17.762682,17.177737,17.112318,17.519525,18.183623,17.980475,17.302737,16.774407,16.944296,17.68951,16.493157,16.558576,17.133805,16.903331,
550.4282,17.601071,17.18199,17.74449,17.033061,17.13051,17.242602,18.178291,17.922781,17.36398,16.904439,16.915459,17.875,16.751888,16.55148,17.393418,17.040459,
550.7098,17.587609,17.162391,17.825328,17.075328,17.350984,17.162391,17.679172,17.956469,17.249453,17.012828,16.887281,17.649016,17.314687,16.587609,17.738812,17.137828,
550.9913,17.520318,17.082818,17.770318,17.265092,17.699979,17.033863,17.170862,17.650544,17.022931,16.957818,17.095297,17.49584,17.388545,16.642705,17.959364,17.180727,
551.2729,17.476156,17.086344,17.654624,17.43172,17.423591,17.047688,16.871749,17.300217,16.706467,16.913656,17.227782,17.34953,17.160405,16.77547,17.761561,17.235188,
551.5545,17.375914,17.140168,17.532164,17.584794,16.917949,17.224962,16.858918,17.241959,16.717836,16.883041,17.273209,17.219664,16.861661,16.951753,17.385785,17.226791,
551.8360,17.208316,17.15625,17.387138,17.354132,16.894112,17.371539,17.16844,17.498296,16.975723,16.965289,17.145816,17.142355,16.668388,17.112862,17.213533,17.128461,
552.1176,16.958842,17.15625,17.409553,17.09646,17.288448,17.472053,17.43479,17.966632,17.457317,17.219343,16.720868,17.125,16.646934,17.222053,17.099763,17.09375,
552.3992,17.620314,17.262723,17.096785,17.457143,16.905133,17.734241,17.287053,17.613928,17.241696,16.99308,17.116161,17.337947,16.954375,17.015759,16.956027,16.965982,
552.6807,17.886136,17.395114,16.834232,17.511675,16.862786,17.719828,17.001618,17.416307,16.938578,16.905711,17.168464,17.313578,17.052443,16.947557,16.823636,17.009518,
552.9623,17.603618,17.597588,16.941338,17.4375,17.008772,17.496162,17.146382,17.4375,16.995066,17.117599,16.942434,17.209978,16.911184,16.948739,16.881305,16.922423,
553.2438,17.197613,17.668133,17.03125,17.340665,17.147451,17.503085,17.300617,17.495601,17.081867,17.257484,16.836266,17.168133,16.84375,16.879399,17.034335,16.59198,
553.5254,17.106135,17.543922,17.386955,17.28125,17.050258,17.5625,17.480992,17.456365,16.981422,17.318693,16.980992,17.212414,16.937357,16.956078,17.243521,16.587271,
553.8070,17.40929,17.504899,17.697297,17.299324,16.9375,17.5625,17.647973,17.40625,16.689359,17.34375,17.166047,17.231926,17.108446,17.067399,17.397973,17.121282,
554.0885,17.628601,17.618379,17.784851,17.486757,16.763243,17.475371,17.356411,17.371399,16.461547,17.22177,17.358156,17.358156,17.170074,17.233156,17.420074,17.646609,
554.3701,17.404614,17.821706,17.762173,17.541121,16.759206,17.506904,16.825339,17.276647,16.506904,16.990794,17.502301,17.35132,17.072371,17.494731,17.322371,17.829276,
554.6516,17.413239,17.82463,17.879992,17.452626,17.068491,17.416384,16.754992,17.267123,16.867862,17.116863,17.257138,17.104882,16.806509,17.302515,16.895267,17.376147,
554.9332,17.594057,17.888934,17.768238,17.391086,17.141701,17.280943,17.107377,17.420799,17.155943,17.46752,17.077356,16.999693,16.686885,17.015471,16.763627,16.952971,
555.2148,17.355064,18.240302,17.411099,17.299299,17.001616,17.327317,17.475486,17.857221,17.306035,17.519666,17.171067,17.105334,16.75,17.016433,17.028017,16.953933,
555.4963,17.209966,18.451661,17.411627,17.165034,16.982911,17.34375,17.642089,18.07714,17.465822,17.253407,17.272466,17.201661,16.792483,17.056644,17.022945,16.979983,
555.7779,17.380019,18.333713,17.504243,17.035493,17.040511,17.357254,17.584489,17.649679,17.324452,16.950228,17.158941,17.11072,16.749224,17.043978,16.775455,17.233806,
556.0595,17.46875,18.014955,17.41737,17.02569,17.260735,17.387845,17.50556,17.196895,17.06806,17.02358,16.862155,16.930215,16.67638,16.924655,16.652415,17.666985,
556.3410,17.310348,17.849054,17.258457,17.074685,17.52437,17.442804,17.517489,17.104359,16.958141,17.244696,16.782826,16.89937,16.896217,16.954989,16.78125,17.918435,
556.6226,16.901176,17.94082,17.171093,17.09375,17.666209,17.569139,17.708982,17.357028,16.80918,17.15293,16.699023,16.97207,17.228709,17.123435,16.642972,17.9375,
556.9041,16.874783,18.108601,17.369461,17.397834,17.82203,17.839542,17.754208,17.354827,16.826021,16.919988,16.631869,17.161572,17.341089,17.183509,16.699474,17.850619,
557.1857,17.34375,18.230935,17.603946,17.927967,17.70988,18.114804,17.489141,16.885859,16.999337,16.624337,16.570707,17.324685,17.300315,17.010196,17.270391,17.61613,
557.4673,17.315161,17.948142,17.653589,17.796101,17.457672,18.027041,17.388303,16.815161,17.033911,16.754209,16.857488,17.099071,17.421101,17.078899,17.255321,17.440161,
557.7488,17.3209,17.554562,17.674437,17.669775,17.28965,17.715474,17.044775,16.767725,16.986475,16.950563,17.0667,17.0751,17.232737,17.240675,17.169313,17.312962,
558.0304,17.590132,17.194168,17.472368,17.665969,17.452362,17.20598,16.868898,16.861663,17.006668,17.095275,17.15625,17.327362,16.949312,17.448745,17.297638,17.098893,
558.3119,17.851274,17.147571,17.196179,17.811345,17.398726,16.853584,16.515048,17.052666,16.929976,17.157405,17.088536,17.228584,16.763893,17.678821,17.34375,16.945024,
558.5935,17.820182,17.246159,17.125,17.90625,17.299625,16.749171,16.665284,17.225602,16.926807,17.083057,16.888705,17.083057,17.009034,17.722591,17.268375,16.961898,
558.8751,17.538488,17.393186,17.155897,17.90625,16.969456,17.018186,17.068327,17.237641,17.012359,17.162429,16.9375,17.211865,17.473871,17.581744,16.950564,16.943679,
559.1566,17.308614,17.571729,17.275745,17.884229,16.779307,17.35638,17.301328,17.297604,17.040479,17.154469,17.003562,17.404469,17.770401,17.334682,16.711464,16.891677,
