,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:26,Live Spectrum 10-11-2023 09:49:28,Live Spectrum 10-11-2023 09:49:31,Live Spectrum 10-11-2023 09:49:33,Live Spectrum 10-11-2023 09:49:36,Live Spectrum 10-11-2023 09:49:37,Live Spectrum 10-11-2023 09:49:38,Live Spectrum 10-11-2023 09:49:40,Live Spectrum 10-11-2023 09:49:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
555.2148,18.095366,18.534483,18.643049,18.268049,18.383081,18.021282,18.588901,18.243264,18.534483,18.261584,18.028017,
555.4963,18.303237,18.412106,18.367174,18.190428,18.232911,17.948733,18.645017,18.048339,18.397945,18.570326,18.164555,
555.7779,18.634261,18.45178,18.147765,18.196761,18.128467,18.256571,18.499224,18.004243,18.42053,18.884261,18.331022,
556.0595,18.61043,18.735045,18.411424,18.22431,18.058665,18.7222,18.32362,17.955905,18.63957,18.744826,18.476035,
556.3410,18.292859,18.840022,18.821533,18.1875,18.236239,18.796587,18.323109,17.974054,18.640337,18.420011,18.458141,
556.6226,17.922657,18.503129,18.973634,18.1875,18.3125,18.509768,18.414454,18.03125,18.24981,18.389843,18.205472,
556.9041,18.093533,18.296101,18.90758,18.296101,18.214759,18.507982,18.36414,18.215872,17.951021,18.533911,17.838428,
557.1857,18.735827,18.530587,18.978946,18.540783,17.95988,18.925978,18.27238,18.378978,18.195707,18.554293,17.573359,
557.4673,19.150929,18.58422,18.828463,18.539232,17.879209,18.907362,18.201238,18.076238,18.42531,18.277041,17.578899,
557.7488,19.201487,18.5625,18.455225,18.2374,18.10215,18.430024,18.357275,18.303175,18.495338,18.222488,17.705225,
558.0304,18.836123,18.423205,18.459031,17.960556,18.273056,17.863755,18.287918,18.167103,18.488755,18.411393,17.815551,
558.3119,18.337381,17.978584,18.306131,18.027785,18.144667,17.746535,18.233798,17.481488,18.243631,18.182286,18.022571,
558.5935,18.287273,17.839909,18.105272,18.291943,17.805648,18.113478,18.288102,17.835239,18.077034,17.934489,18.100602,
558.8751,18.599224,17.986936,17.763064,18.169314,17.830686,18.40625,18.275423,18.114052,17.912429,17.806321,18.100282,
559.1566,18.74838,18.242552,17.55149,17.941224,17.959682,18.384229,18.064443,17.716646,17.931995,17.759229,17.955958,
559.4382,18.170739,18.461363,17.528977,17.875285,17.639489,18.27642,17.800568,18.360227,17.896591,17.646591,17.75483,
559.7198,18.295679,18.270763,17.724873,18.268581,17.743666,18.258305,17.902097,17.904279,17.839597,17.618666,17.810318,
560.0013,18.597224,18.437518,18.000018,18.597224,17.913198,18.326397,17.878474,17.725717,17.868088,17.788198,18.027794,
560.2829,18.627795,18.698678,18.224849,18.56352,17.982723,18.443089,17.939784,18.056401,18.351623,17.846545,18.261178,
560.5644,18.645683,18.793479,17.939161,17.916365,18.125,18.487319,18.293931,18.299819,18.758454,17.875,18.366546,
560.8460,18.511448,18.509784,17.544129,17.626431,18.125,18.322517,18.464457,18.106396,18.852103,17.869276,18.231396,
561.1276,18.750747,18.066984,17.824457,17.661481,18.117527,18.528261,18.375,17.720245,18.363791,17.745516,17.83553,
561.4091,18.780877,18.250809,18.312127,17.875498,17.812376,18.407432,18.374191,17.780877,17.907432,17.564366,17.500622,
561.6907,18.597496,18.648135,18.128746,18.120006,17.751249,18.988139,17.976865,17.597496,18.488139,18.481272,17.806257,
561.9722,18.653626,18.65625,17.97531,17.316675,17.630248,18.970062,18.058564,17.533874,18.79938,18.260496,18.231631,
562.2538,18.743997,18.510006,17.822506,17.602987,17.712747,18.617764,18.179495,17.648245,18.841749,17.782018,17.98676,
562.5354,18.521533,18.271533,17.869617,17.767792,18.204243,18.336724,18.273175,17.713367,18.186906,17.378741,17.369023,
562.8169,18.109866,18.361467,18.097933,17.223916,18.472933,17.699433,18.058317,17.746617,18.097133,17.622417,17.535433,
563.0985,18.035326,18.429347,18.369563,17.699723,18.5,17.407611,17.922555,17.967389,18.148097,18.308417,18.105973,
563.3801,18.322522,18.675814,18.459209,18.363795,18.10281,17.322041,17.959209,18.264793,18.659357,18.432729,18.293417,
563.6616,18.839106,18.847668,18.314048,18.030428,17.850764,17.441418,17.942966,18.570337,18.621082,18.102312,17.848394,
563.9432,18.536112,18.573959,18.532117,17.711719,17.96302,17.644357,17.962587,18.248699,18.769357,18.156684,18.377169,
564.2247,18.218003,18.475611,18.349865,17.607473,18.121943,17.809443,18.115081,17.936753,18.300341,18.285054,18.141033,
564.5063,18.085183,18.445061,18.02067,17.83064,18.274695,18.175397,18.582653,17.803933,17.682469,18.54939,17.889116,
564.7879,18.131465,18.460488,17.960488,18.021191,18.220547,18.396191,18.994609,17.850215,18.014004,18.579023,17.98168,
565.0694,18.267681,18.491036,18.303044,17.973355,18.410363,18.593504,19.071464,18.008718,18.54408,18.696218,17.942105,
565.3510,18.226168,18.564749,18.523832,17.915917,18.392085,18.613084,18.738755,18.040917,18.558002,18.75,17.625671,
565.6325,17.853445,18.635507,18.583378,18.073277,18.134966,18.364087,18.572872,18.093885,18.10331,18.332432,17.249459,
565.9141,17.465601,18.696595,18.351679,18.317631,17.95056,18.068446,18.824744,18.246036,17.704524,17.580339,17.225863,
566.1957,17.908252,18.738216,17.946232,17.763886,18.451286,18.650045,18.754629,18.66288,17.983062,17.534303,17.806821,
566.4772,18.099942,18.75,17.875036,17.318728,18.57492,19.006228,18.531214,18.724942,18.237507,17.912588,18.218786,
566.7588,17.83757,18.569522,17.811166,17.479775,18.130688,18.734129,18.46875,18.426475,18.286096,18.22493,18.299298,
567.0403,17.736087,18.281467,17.528043,17.729022,17.767554,18.441141,18.555435,18.021195,18.260489,18.326413,18.225815,
567.3219,17.866375,18.02325,17.27525,17.97875,17.6895,18.094374,18.641625,17.97875,18.252,18.112999,17.923499,
567.6035,17.921014,17.842603,17.36253,18.125,17.877868,17.827264,18.528955,18.252295,18.090308,17.778382,17.671014,
567.8850,17.799013,17.735658,17.576842,18.125,18.09204,17.84204,18.178288,18.116644,17.982237,17.609803,17.625,
568.1666,17.544968,17.658536,17.494664,18.038109,18.272105,17.949695,17.691309,17.380332,17.961127,17.535823,17.682927,
568.4482,17.908115,17.40476,17.67411,18.033855,17.96577,17.83482,17.65402,17.050225,18.215405,17.44122,17.598585,
568.7297,18.468436,17.164141,17.871951,18.091015,17.445391,17.638047,17.877421,17.299453,18.661406,17.510626,17.27578,
569.0113,18.200689,17.391339,17.574828,17.864395,17.512328,17.569956,17.737672,17.527805,18.464739,17.804183,17.180044,
569.2928,18.113393,17.772324,17.616965,17.65625,17.566072,17.414285,17.660713,18.150005,18.137498,18.182146,17.382144,
569.5744,18.257037,18.055836,17.721565,17.634478,17.505256,17.505629,17.606043,18.606043,17.902028,18.546358,17.630629,
569.8560,18.674293,18.157772,17.752283,17.603913,17.189783,17.882119,17.717989,18.606196,17.596794,18.638207,17.702229,
570.1375,18.887372,17.984055,17.609695,17.558926,17.009439,18.175128,17.819006,18.446939,17.362628,18.236346,17.334311,
570.4191,18.80018,17.848858,17.771034,17.380108,17.100962,18.035756,17.923678,18.573318,17.353966,17.660756,17.390926,
570.7006,18.391953,17.909054,17.970152,17.504206,17.472956,17.570488,17.816983,18.492289,17.138873,17.339267,17.673627,
570.9822,17.596593,18.317552,18.214333,17.917293,18.016729,17.659093,17.418562,17.570395,17.102279,17.824812,17.928031,
571.2638,17.845159,18.463627,18.380123,17.339523,17.8969,17.888064,17.549436,17.997695,17.828381,17.929559,17.954278,
571.5453,17.93974,18.516083,18.147802,16.980354,17.555375,17.920094,17.52901,18.326344,18.072781,17.734833,17.717427,
571.8269,17.822642,18.317571,17.527001,17.147888,17.270285,17.88432,17.681606,18.153647,17.798109,17.475467,17.432429,
572.1085,17.914053,18.387142,17.369785,17.776035,17.466124,18.111107,17.847214,17.608518,17.61891,17.200518,17.466999,
572.3900,18.112976,18.65625,17.603373,17.912257,18.03125,18.211538,18.069712,17.381017,17.997599,17.331736,17.858175,
572.6716,17.732428,18.64189,18.182097,17.672799,17.991043,18.104556,18.116384,17.972304,18.227366,17.738853,17.963006,
572.9531,17.252137,18.476498,18.37554,17.289257,17.551019,17.60016,18.018431,18.577996,18.297544,17.9375,17.874202,
573.2347,17.293851,18.15625,17.524249,18.233199,16.96315,17.6917,17.821348,17.9389,18.081149,17.9319,17.4319,
573.5163,17.565813,18.150287,17.363074,17.8803,16.842425,17.790525,17.345738,17.977363,17.8125,17.808525,17.305875,
573.7978,17.718369,17.875685,16.813871,18.124391,16.781402,18.217684,17.437272,18.37401,17.8125,17.625457,17.000761,
574.0794,17.779618,17.844566,17.208143,18.398907,17.359497,18.401354,17.924445,18.375,18.482049,17.625,16.726093,
574.3609,17.721864,17.903136,17.812614,18.614102,17.909477,18.346864,18.234432,18.375,18.648466,17.773466,16.748443,
574.6425,17.863506,17.993104,18.220116,18.161781,17.879598,18.025287,17.960488,18.461854,18.077226,17.868104,16.98161,
574.9241,18.044249,18.197457,18.419249,18.040376,17.875,17.153755,17.824667,18.77904,17.551711,17.705751,17.394914,
575.2056,18.282212,18.246214,18.190324,18.16857,17.957392,16.842788,17.977284,18.894892,17.36268,17.55018,17.547356,
575.4872,18.472813,17.475154,18.370001,18.000468,17.72828,17.694222,18.614533,18.051247,17.423907,17.397656,17.081561,
575.7688,18.448055,17.889174,18.432223,18.306394,17.557637,18.181394,18.640832,18.269866,17.697226,17.790561,17.389589,
576.0503,18.412275,18.075676,18.260923,18.274099,17.783503,18.577928,18.599775,18.394201,18.002253,18.253379,17.670552,
576.3319,18.430727,18.044796,18.316658,17.907324,18.259857,18.680727,18.642704,18.357296,17.964592,18.270319,17.547412,
576.6134,18.53241,18.22107,18.652207,17.788773,18.56482,18.450225,18.513885,18.272568,17.890045,17.894088,17.238998,
576.8950,18.5625,18.442089,18.818931,18.033997,18.418207,18.260115,18.330888,18.272977,18.081793,17.78125,17.110296,
577.1766,18.606951,18.855608,18.643721,18.591735,18.34375,18.441005,18.214574,18.414603,18.711887,18.336887,17.716064,
577.4581,18.496162,18.806743,18.34777,18.78125,18.365223,18.681561,18.273392,18.46875,19.130757,18.949013,18.226425,
577.7397,18.686133,18.552995,18.270719,18.988444,18.70651,18.708561,18.250342,18.427311,18.389974,18.710612,18.468066,
578.0212,18.832465,18.728292,18.221356,18.973961,18.695317,18.847218,18.498257,18.645828,18.208328,18.320317,18.53125,
578.3028,19.035842,18.932628,18.245128,18.771786,18.805051,18.822245,18.540995,18.78125,18.670306,18.084286,18.78097,
578.5844,19.15625,18.858034,18.484228,18.650595,19.140478,18.620832,18.321129,18.522914,18.782737,18,19.01131,
578.8659,19.12086,18.834335,18.58961,18.69578,19.192775,18.619725,18.201055,18.184495,18.701055,17.769965,19.115585,
579.1475,19.059877,19.010491,18.3762,18.75,18.786273,18.941545,18.441545,18.350418,18.6875,17.610686,19.173186,
579.4291,18.901836,18.995586,18.251103,18.636763,18.273526,19.318017,18.65625,18.901108,18.54191,17.900004,19.203677,
579.7106,18.873747,18.628342,18.512492,18.469586,18.247493,19.407086,18.532921,19.233748,18.344586,18.233331,19.187918,
579.9922,19.159259,18.433618,18.632764,18.538141,18.935754,19.197205,18.596759,18.929542,18.28125,18.546972,18.804542,
580.2737,19.430568,18.444432,18.43054,18.673608,19.416648,19.142386,18.8125,18.586818,18.184006,18.548553,18.40625,
580.5553,19.473743,18.375,18.580061,18.643122,19.23373,19.425662,18.956912,18.800662,18.036243,18.284392,18.301223,
580.8369,19.499319,18.436819,19.06698,18.625,19.038453,19.625,19.180978,19.074183,17.975272,18.511003,18.168614,
581.1184,19.570553,18.647234,19.161721,18.69459,18.813463,19.659795,19.346332,19.210697,17.925902,18.78834,18.500657,
581.4000,19.563746,18.84375,18.765435,18.855828,18.60209,19.588767,19.50834,19.217504,17.982074,18.79793,19.172065,
581.6815,19.474032,18.873944,18.298709,18.867048,18.469806,19.293427,19.285475,19.246831,18.356485,18.70446,19.32679,
581.9631,19.109769,18.928204,18.005147,18.625788,18.378361,19.11313,18.975473,19.493277,18.899527,18.993277,18.907826,
582.2447,18.931785,19.034154,18.176069,18.704692,18.525673,18.971608,19.056923,19.462988,18.980088,19.142054,18.443169,
582.5262,18.757757,19.32846,17.959877,19.391406,19.101507,19.093527,19.656027,18.93817,18.905804,19.156473,18.437054,
582.8078,18.830149,19.166543,18.490077,18.915804,19.083087,19.201471,19.680145,18.663236,19.170591,18.922789,18.666913,
583.0894,18.975146,19.137244,18.725329,18.325475,18.875365,19.23136,19.425073,18.743421,19.394006,18.425073,18.837354,
583.3709,18.923964,19.350583,18.461917,18.054405,18.586917,19.139929,19.309715,19.006833,19.164345,18.467488,18.964702,
583.6525,19.104918,19.540583,18.304583,18.321833,18.40625,19.043834,18.944002,19.164167,18.882917,18.943582,19.07975,
583.9340,18.804717,19.566508,18.429717,18.394458,18.437384,18.898583,18.554949,19.035142,18.792809,19.15625,19,
584.2156,18.743768,19.337609,18.368768,18.528134,18.665598,18.618768,18.037572,19.081196,19.115562,19.137554,18.993768,
584.4972,18.678143,18.969589,18.305482,18.474268,18.705553,18.59525,17.924787,19.203214,19.246999,18.931321,18.90475,
584.7787,18.574994,18.61093,18.217188,18.174991,18.164059,18.984382,19.303129,18.625,18.440624,18.479682,18.485944,
585.0603,18.825034,18.941417,18.188283,18.5336,18.31485,18.68045,19.121867,18.625783,18.51175,18.689067,18.222667,
585.3418,19.312528,19.093722,18.218762,18.624996,18.406266,18.406278,18.99996,18.656242,18.96875,18.749988,18.37506,
585.6234,19.525817,18.880433,18.310171,18.594526,18.528145,18.619567,18.695262,18.595302,18.96875,18.658579,18.832107,
585.9050,19.293708,18.964078,18.460964,18.474979,18.887563,18.595307,18.479651,19.068834,18.879672,18.953177,19.081292,
586.1865,19.136696,19.200036,18.382018,18.410928,18.617142,18.21791,18.526572,19.46959,18.730446,19.055482,18.746821,
586.4681,18.843721,19.331262,18.262488,18.462506,18.228087,18.131244,19.20632,19.387488,18.71875,19.034372,18.690622,
586.7496,18.675779,19.316406,18.167967,18.714848,17.968746,18.371098,19.828135,18.882803,18.773439,19.195316,18.960943,
587.0312,19.293683,19.126582,19.05928,18.856239,18.495254,18.37969,20.065608,19.290575,18.860929,19.112511,19.557754,
587.3128,19.40625,19.067976,18.909458,18.926549,18.722622,18.426549,19.964878,19.271903,19.313164,18.91333,19.372732,
587.5943,19.131381,19.237417,18.993679,18.987476,18.924917,18.812322,19.462726,19.374941,19.681119,19.174857,18.78775,
587.8759,18.844691,19.305451,19.224858,18.806392,18.799343,18.930451,19.198544,19.236843,19.096572,19.516211,18.486843,
588.1575,18.593945,19.452979,19.374903,18.632934,19.054371,18.960913,19.039184,19.398218,18.859424,19.898121,18.367261,
588.4390,18.372879,19.273756,19.270504,18.480628,19.450367,18.742506,19,19.649745,19.296238,19.547512,18.479496,
588.7206,18.596353,19.23117,19.196915,18.874197,19.344151,18.634415,19.174679,19.696915,19.687099,19.156651,18.618589,
589.0021,18.929195,19.607756,19.355856,19.083544,18.934333,18.603956,19.481489,19.392877,19.549761,19.167722,18.740428,
589.2837,19.071757,19.41669,19.61978,19.03299,18.983783,18.83679,19.917803,19.513293,19.19446,19.421283,18.578717,
589.5653,19.035366,19.277134,19.816057,18.922155,19.113211,18.832521,19.80183,19.500559,19.237652,19.317175,18.157369,
589.8468,18.925326,19.3125,19.688315,18.837663,19.330354,18.731331,19.326303,19.331576,19.549104,19.131494,17.83807,
590.1284,18.91075,19.437625,19.330126,18.866125,19.754749,18.808125,19.071375,19.156125,19.65175,19.254625,17.839375,
590.4099,19.22787,19.736217,18.900041,19.008733,20.088314,19.18245,19.219136,19.113742,19.573758,19.409161,18.059975,
590.6915,19.566463,19.938821,18.6875,19.061179,20.057217,19.584069,19.391285,19.270248,19.433537,19.404929,18.122358,
590.9731,19.625271,19.860324,18.780437,19.046739,19.736137,19.749729,19.40625,19.545384,19.467666,19.173637,18.170926,
591.2546,19.505593,19.58838,19.124777,19.018422,19.604714,19.693093,19.24463,19.733443,19.652521,19.042214,18.531027,
591.5362,19.489622,19.572993,19.225611,18.871483,19.659709,19.774389,19.493254,19.694419,19.649274,19.250058,19.201568,
591.8178,19.541362,19.833638,19.052388,18.985747,19.808358,19.882127,19.90028,19.585709,19.5625,19.393153,19.491045,
592.0993,19.382664,19.881654,18.952828,19.115732,20.210076,19.681856,19.743346,19.46976,19.62399,19.288914,19.021982,
592.3809,19.387979,19.763262,18.549521,18.732012,20.448998,19.728484,19.677766,19.489983,19.64976,19.052766,18.592269,
592.6624,19.592907,19.560814,18.387384,18.861194,20.244097,20.066716,19.435814,19.773082,19.499157,18.810814,18.47128,
592.9440,19.402596,19.388018,18.709387,19.266139,19.703639,20.384896,19.332293,20.006775,19.4375,18.6875,18.676043,
593.2256,19.188661,19.372195,19.111939,18.876644,19.432372,20.178888,19.274961,20.174439,19.61939,18.787539,18.8006,
593.5071,19.476418,19.668376,19.081624,18.64096,19.376917,19.492332,19.039542,20.177291,20.170293,19.114168,19.049751,
593.7887,19.746402,19.710257,18.91993,19.001297,19.431308,19.192395,19.197289,19.860316,20.281542,19.418633,19.045222,
594.0702,19.390711,19.220921,19.042448,18.859461,19.252343,19.419618,19.698525,19.151909,19.647395,19.54262,18.673959,
594.3518,19.165837,19.373146,18.956992,18.693379,19.007733,19.515784,19.945233,18.870975,19.441208,19.095604,18.980508,
594.6334,18.967942,19.464485,18.896103,18.779633,18.814925,19.739044,19.889412,18.754265,19.136764,19.034707,18.965293,
594.9149,19.184742,19.195904,18.84375,19.106552,18.373621,19.818146,20.086594,18.98444,18.930475,19.426207,18.633535,
595.1965,19.541738,18.645869,18.829909,19.180579,18.600563,19.604346,19.833369,19.333154,19.27779,19.760381,18.725563,
595.4781,19.380305,18.567805,18.713445,19.11439,18.890335,19.195458,19.736737,19.72878,19.25,19.788047,19.047165,
595.7596,19.443032,18.634221,18.635965,18.992623,18.692932,19.314444,19.597438,19.47787,19.237091,19.163526,19.209529,
596.0412,19.521935,18.801951,18.332166,18.863615,18.27918,19.814769,19.634514,19.115685,19.040565,18.76883,19.043869,
596.3227,19.251126,19.402646,18.904898,18.533052,18.22348,18.972579,19.002928,18.844876,19.311374,18.405349,18.501352,
596.6043,19.403324,18.915613,18.722261,18.776568,18.86271,19.490051,19.398642,18.997074,19.159176,18.283591,18.683989,
596.8859,19.227128,18.57786,18.629189,19.020079,19.501926,19.679122,19.256982,19.089561,19.096543,18.102128,19.045744,
597.1674,19.21875,18.620584,18.683084,19.002208,19.502208,19.542291,19.075749,19.09375,19.529377,18.297043,19.091542,
597.4490,19.331667,19.415422,19.026252,19.366982,19.020101,19.361874,19.175417,19.291355,19.844793,18.453647,18.952603,
597.7305,19.069588,19.664497,19.172165,19.543331,19.215496,19.508247,19.269749,19.339916,19.875,18.770328,18.910084,
598.0121,18.738623,19.421476,19.107693,19.190066,18.771156,19.611057,18.562984,19.423557,19.741988,18.360258,18.959455,
598.2937,18.661712,19.091332,18.887446,18.557664,18.42962,19.444484,17.612283,19.463288,19.538234,17.971794,19.071902,
598.5752,19.205655,19.330925,18.344291,18.762148,18.949378,19.281385,18.910904,18.869399,19.100433,18.480628,19.368452,
598.8568,18.957234,19.188835,18.460323,18.674649,19.214536,19.467415,19.257093,18.597964,18.879214,18.431742,19.413343,
599.1384,18.937114,19.218364,18.53125,18.578318,19.203318,19.834682,19.109954,18.445795,18.680364,18.398341,19.242864,
