,Live Spectrum 10-11-2023 10:22:00 - Spikes removed,Live Spectrum 10-11-2023 10:22:01 - Spikes removed,Live Spectrum 10-11-2023 10:22:03 - Spikes removed,Live Spectrum 10-11-2023 10:22:07 - Spikes removed,Live Spectrum 10-11-2023 10:22:10 - Spikes removed,Live Spectrum 10-11-2023 10:22:12 - Spikes removed,Live Spectrum 10-11-2023 10:22:14 - Spikes removed,Live Spectrum 10-11-2023 10:22:16 - Spikes removed,Live Spectrum 10-11-2023 10:22:18 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
705.8501,18.246378,18.09375,17.731582,18.366344,17.846267,17.825332,17.319192,17.837611,18.256139,
706.1317,17.971269,18.396227,17.640008,18.681229,17.785002,18.063734,17.508738,17.596269,18.11251,
706.4133,17.830232,18.383866,17.598183,18.665116,17.754433,18.201018,17.316714,17.723402,17.986482,
706.6948,17.42044,18.453412,17.646025,18.342602,17.802275,17.957377,16.941465,18.037511,18.099437,
706.9764,17.089159,18.494209,17.630791,17.797528,17.481532,17.677118,16.645868,18.399259,18.125,
707.2579,17.328636,18.202614,17.773693,17.514025,17.604507,17.352396,16.469839,18.320057,18.125,
707.5395,17.382143,18.55892,17.571434,18.023203,17.58393,17.618743,16.702673,18.184823,17.90804,
707.8211,17.492162,18.945257,17.429703,18.56242,17.796825,18.210832,17.367062,18.06252,17.984345,
708.1026,17.417451,18.826412,17.474529,18.528182,17.920519,18.488799,17.425942,17.826412,17.849172,
708.3842,17.375,18.396586,17.875502,18.33622,18.114207,18.199925,17.220382,17.772088,17.803338,
708.6658,17.546347,18.057235,18.03125,18.40976,18.358847,17.955408,17.134832,17.845505,17.94101,
708.9473,17.853247,18.01025,17.844502,18.385751,18.41675,17.740252,17.539995,17.999499,17.647254,
709.2289,18.229824,18.272241,17.569257,18.403998,18.285755,17.375094,18.111486,18.042417,17.047016,
709.5104,17.928414,17.940247,17.915336,17.990914,17.869248,17.665336,18.040665,17.54583,17.084335,
709.7920,17.65625,17.843774,18.168748,17.775007,17.900032,17.712471,17.968762,17.625049,17.024971,
710.0736,17.782876,18.095376,18.083892,18.047663,18.189126,17.327337,17.940803,18.019716,16.911179,
710.3551,18.014424,17.92608,17.926682,18.410458,18.10697,16.999398,17.78786,17.933292,17.373199,
710.6367,18.326215,17.349857,17.927589,18.495428,17.985518,16.858232,17.467232,17.764482,17.735518,
710.9182,18.564437,16.934595,18.048328,18.244189,17.919454,17.020951,17.266109,17.894983,17.460034,
711.1998,18.563192,16.905558,18.217366,18.0625,17.797394,17.34202,17.219442,18.170318,17.125692,
711.4814,18.337241,17.20549,18.388139,18.328833,17.809185,17.573981,17.259824,18.3125,17.29924,
711.7629,18.142108,17.242479,18.635487,18.497723,17.790148,17.811811,17.360858,18.086229,17.307945,
712.0445,17.990109,17.090152,18.686153,18.384217,17.579587,18,17.100946,17.718076,17.202336,
712.3260,17.825338,17.660806,18.27061,18.424662,17.411825,18.064188,16.845438,17.503886,17.622802,
712.6076,17.990003,18.225624,18.128752,18.369687,17.448127,18.095311,17.095941,17.435939,17.770623,
712.8892,18.149514,18.049028,18.177396,18.254803,17.608657,18.023079,17.459143,17.669722,17.690868,
713.1707,17.889649,17.714469,17.912861,18.15625,17.774639,18.051608,17.634465,17.90625,17.739108,
713.4523,17.553272,17.582484,17.770494,18.146003,17.845278,18.021003,17.552762,17.783287,17.657269,
713.7339,17.531088,17.716309,17.908529,18.125,17.608236,18.019206,17.497559,17.435221,17.406412,
714.0154,17.660173,17.870854,17.811386,18.13396,17.616485,18.107302,17.535619,17.496522,17.125,
714.2970,17.239653,18.068792,16.956375,18.147931,17.831375,18.135556,17.443792,18.154222,17.224833,
714.5785,17.048201,17.869441,16.803759,18.13268,17.57892,17.837131,17.38268,18.03178,17.576799,
714.8601,16.805458,17.391289,17.067337,18.149208,17.423416,17.653168,17.413292,17.923416,17.77729,
715.1417,16.787655,17.240299,17.470305,18.092973,17.419838,17.705162,17.341418,17.881405,17.52814,
715.4232,16.887517,17.802911,17.730291,17.974521,17.616832,17.485085,16.893733,17.877397,17.002397,
715.7048,17.213613,18.34846,17.81721,17.92808,17.693064,17.296661,16.5625,17.739726,16.993155,
715.9863,17.169479,18.472681,18.031537,17.648345,17.571511,17.44258,16.63909,17.678489,17.656824,
716.2679,17.074125,18.17925,18.242,17.505031,17.535876,17.839875,17.07825,17.613375,18.008,
716.5495,17.178973,18.526792,18.445204,17.387985,16.925727,17.822239,16.936288,17.521511,17.84375,
716.8310,17.398571,18.213512,18.757679,17.497381,17.117321,17.911488,16.637917,17.432262,17.851607,
717.1126,17.652263,18.172196,18.452161,17.470743,17.38696,17.96277,16.4375,17.378987,17.929527,
717.3942,17.580058,18.398035,17.751369,17.508215,17.570715,17.862677,16.466253,17.436131,17.809762,
717.6757,17.27677,18.21427,17.793196,17.690487,17.755227,17.594497,17.101963,17.411477,17.742534,
717.9573,17.093122,18.031376,18.280119,17.8125,17.968876,17.626634,17.438505,17.624623,17.4375,
718.2388,16.939968,18.062006,18.004443,17.8125,17.999506,18.024832,17.683551,17.532731,17.4375,
718.5204,17.178608,18.424163,17.216398,17.661807,17.969861,18.332635,17.838193,17.470973,17.377223,
718.8020,17.394157,17.994665,17.010366,18.273821,17.46687,18.166616,17.548526,17.852541,18.437805,
719.0835,17.14608,17.679672,17.375801,18.403328,17.639854,18.271881,17.675789,17.383568,18.355461,
719.3651,17.096705,17.401597,17.46284,18.730571,17.71284,18.507608,18.027038,17.230571,18.004212,
719.6466,17.232167,17.264266,17.662534,18.109715,17.746433,18.199049,18.173234,17.357167,17.913383,
719.9282,17.25,17.466589,18.039457,17.895882,17.939516,18.183324,18.214574,17.645737,17.852103,
720.2098,17.461724,17.5,18.305474,18.166121,17.757026,18.266897,18.086422,17.44931,17.870216,
720.4913,17.965462,17.655154,17.981724,17.830865,17.796327,18.048519,17.907346,17.535545,17.61641,
720.7729,18.087754,17.6875,17.375914,17.19441,18.039787,17.747459,17.849746,17.739279,17.613008,
721.0545,17.773289,17.613548,17.964874,17.728072,18.241655,17.860056,17.819099,17.559393,17.551048,
721.3360,17.952041,17.641848,18.060053,17.882201,18.112906,17.858152,17.620106,17.572148,17.579348,
721.6176,18.289192,17.632801,17.890555,17.757754,17.593515,17.984445,17.773543,17.687547,17.617199,
721.8991,17.986535,17.87636,17.798048,17.558794,17.323245,18.054101,18.026557,17.855855,17.37364,
722.1807,17.84375,18.169038,17.603216,17.700288,17.12547,18.107008,18.227275,17.839487,16.969691,
722.4623,17.84375,18.358296,17.509591,18.127798,17.127478,18.168318,18.086317,17.704204,17.017024,
722.7438,17.801618,18.279855,17.542132,18.154855,17.198382,18.1875,17.831473,17.277064,17.45187,
723.0254,17.515085,18.157327,17.521552,17.766162,17.300647,18.228448,17.831897,16.909482,17.952588,
723.3069,17.553958,17.647778,17.838032,17.355139,17.820972,18.329537,17.974421,17.448796,17.846621,
723.5885,17.694842,17.606551,17.780403,17.450301,17.99727,18.490776,17.683923,17.658132,17.726092,
723.8701,17.793587,17.899675,17.494035,17.949227,18.012337,18.674756,17.113273,17.356697,17.768709,
724.1516,17.916248,18.16312,17.551245,18.441242,18.22562,18.623129,16.766253,17.200626,17.726877,
724.4332,17.863503,18.228626,17.884286,18.642541,18.361291,18.338297,16.985701,17.415536,17.757665,
724.7148,17.747331,18.153581,18.07946,18.537532,18.120604,18.068782,17.388347,17.729428,17.863379,
724.9963,17.325632,18.05948,17.929951,18.126282,17.562272,18.099789,17.58039,17.90927,17.87349,
725.2779,17.047759,18.110613,17.639033,17.606722,17.028774,18.281957,17.625,18.000354,17.701533,
725.5594,17.140225,17.853338,17.895863,17.329324,17.025657,17.978338,17.503196,17.970348,17.836559,
725.8410,17.244155,17.62991,18.195293,17.369155,17.367207,17.667004,17.521509,17.935552,18.037095,
726.1226,17.357828,17.981436,17.978032,17.525062,17.64078,17.75,17.659344,17.912438,18.021968,
726.4041,17.266945,18.160486,17.83448,17.526216,17.880034,17.817534,17.543959,17.749202,18.043959,
726.6857,17.034438,17.879189,17.768313,17.424563,17.929938,17.945062,17.4375,17.392126,18.040999,
726.9672,16.856771,17.432292,17.712891,17.505208,17.738932,18,17.486979,17.000651,18.236979,
727.2488,17.064543,17.257642,17.644446,17.691662,17.330584,17.988196,17.503481,17.012485,18.347912,
727.5304,17.621168,17.263709,17.60252,17.77248,16.932561,17.97999,17.136496,17.277418,18.39501,
727.8119,17.73854,17.418492,17.583855,17.823177,17.036725,18.085419,17.147411,17.640371,17.894517,
728.0935,17.544965,17.461332,17.625,17.762815,17.509217,18.260117,17.728311,17.930082,17.272255,
728.3751,17.236036,17.278674,17.615442,17.59375,17.631982,18.214344,17.806765,17.57538,18.011388,
728.6566,17.080502,17.43376,17.539744,17.674759,17.700748,18.107505,18.009001,17.331009,18.051978,
728.9382,17.06588,17.647804,17.355575,17.951012,17.614021,18.227196,17.913009,17.641045,17.393585,
729.2197,16.874681,17.546077,17.179288,18.187819,17.523677,18.171077,17.530611,17.961177,16.992746,
729.5013,16.935405,17.378566,17.084522,18.215184,17.637794,17.842071,17.402476,18.009228,17.192954,
729.7829,17.546154,17.682032,17.163041,17.918509,17.862741,17.442968,17.675241,17.896755,17.339664,
730.0644,17.887557,18.124858,17.2749,17.662457,17.943992,17.249858,17.92505,17.675085,17.431257,
730.3460,17.65332,18.55664,17.59082,17.784017,17.088053,17.744303,17.704426,17.386393,17.417643,
730.6275,17.541219,18.177867,17.432348,17.661402,17.114023,17.759969,17.469086,17.494176,17.530578,
730.9091,17.786878,17.784841,17.452348,17.719769,17.421098,18.014848,17.330939,17.882666,17.876019,
731.1907,17.991862,17.649415,17.767579,17.934734,17.699707,18.256835,17.445638,18.415852,18.050293,
731.4722,17.902198,17.833681,18.121992,18.12147,17.77772,18.079629,17.454107,18.013077,17.954629,
731.7538,17.589081,18.005986,18.33477,18.075791,17.723061,17.962764,17.054838,17.580101,17.825791,
732.0353,17.259832,18.042835,18.23771,17.896418,17.454001,17.886585,16.680126,17.15625,17.639043,
732.3169,17.355752,17.841372,18.057179,17.7851,17.310122,17.690896,16.668817,17.239016,17.431726,
732.5985,17.047173,18.26453,17.505573,17.838177,17.730493,18.221537,17.818073,18.472133,17.345143,
732.8800,16.71875,17.907978,17.629319,17.717886,17.306453,18.276931,17.936636,17.855132,17.378455,
733.1616,16.721103,17.970431,17.780242,17.686492,17.09375,18.123992,17.906922,17.155914,17.499328,
733.4432,16.936172,18.124052,17.688069,17.594319,17.09375,18.031819,17.968371,17.12519,17.437879,
733.7247,17.120719,18.186073,17.565354,17.379995,17.551797,17.756422,17.510703,17.552511,17.345891,
734.0063,17.185029,17.947384,17.442442,17.705159,17.532486,17.689971,17.379942,17.83263,17.283721,
734.2878,17.010534,18.055478,17.466994,17.836728,17.560744,17.893961,17.404494,17.725772,17.428722,
734.5694,16.797167,18.439191,17.497726,18.046583,17.243762,18.13806,17.724988,17.428988,17.524429,
734.8510,17.179689,18.098771,17.58538,17.664061,17.759489,17.359372,17.57924,17.662389,18.015069,
735.1325,17.498206,18.369901,17.537859,17.345544,17.616881,17.784271,17.646337,17.743391,17.950718,
735.4141,17.476384,18.461116,17.147186,17.093035,17.758349,18.008349,17.848282,17.832299,17.910067,
735.6956,17.253369,17.984142,17.039905,16.954809,17.915863,17.842791,17.578851,18.005286,17.663946,
735.9772,17.35082,17.747766,17.268977,17.360125,18.122399,17.733258,17.240695,18.216149,17.572172,
736.2588,17.789519,17.770565,17.3125,18.214723,18.15625,17.951917,17.109778,18.120463,17.5625,
736.5403,18.002014,17.832056,17.134681,18.400403,17.648195,18.025403,17.119153,18.042944,17.867333,
736.8219,18.05615,17.76905,16.89455,18.03275,17.23245,17.85695,17.0503,17.98145,18.1118,
737.1035,17.647713,17.408411,17.575727,18.376686,17.083052,18.032093,17.104448,18.407936,18.083052,
737.3850,17.55515,17.455903,17.876852,18.356597,17.0625,18.356655,17.220602,18.387847,18.014699,
737.6666,18.007168,17.546807,17.953057,18.242289,17.296536,18.039639,17.343614,18.109714,18,
737.9481,18.179159,17.37923,17.762572,18.104207,17.626996,17.791707,17.214639,17.916707,17.908365,
738.2297,18.254747,17.491826,17.485758,17.995253,18.010155,18.310395,17.111418,17.673258,17.60601,
738.5113,17.974302,17.979073,17.296626,17.859126,18.190775,18.268151,17.0499,17.484126,17.258826,
738.7928,17.758006,18.499225,17.442924,17.298037,18.047262,17.556043,17.181302,17.287448,17.220558,
739.0744,17.739699,18.572454,17.698842,16.748264,17.884954,17.448842,17.375694,17.00926,17.585185,
739.3559,18.138818,18.244752,17.883571,17.207673,18.068855,17.98146,17.560285,16.967642,17.586287,
739.6375,18.223863,17.973863,18.037406,17.591194,18.167519,17.87907,17.764868,17.059944,17.200282,
739.9191,17.902746,17.730747,18.249752,17.6055,17.961247,17.726501,18.019253,17.386254,17.05075,
740.2006,17.597829,17.872278,18.286686,17.441579,17.748643,17.788043,18.010872,17.69565,17.423907,
740.4822,17.388733,18.086884,18.175822,17.121215,17.631866,17.756866,17.622243,17.911062,17.786062,
740.7638,17.511267,18.269558,18.052721,16.878401,17.738308,17.71875,17.207483,17.945791,17.640094,
741.0453,17.691444,18.14624,17.859224,17.076454,17.984526,18.017898,16.921724,17.818265,17.363168,
741.3269,17.804381,17.848867,17.630117,17.486764,18.162255,18.74666,16.795374,17.578738,17.41826,
741.6084,18.024918,17.899918,17.547908,17.639592,17.918915,18.456635,16.598017,17.820623,17.781113,
741.8900,18.091487,17.885532,17.708218,17.738336,17.688632,17.924704,16.826081,18.075296,17.789519,
742.1716,17.936892,17.828631,17.859476,17.749392,17.734476,18.172989,17.077416,17.87419,17.625203,
742.4531,17.660585,18.135206,17.768154,17.732569,17.734736,18.511651,16.922959,17.658417,17.885206,
742.7347,17.394733,18.46382,17.597037,17.797697,17.600323,18.702303,16.726967,17.60691,18.03618,
743.0162,17.39857,18.361671,17.50256,17.766905,17.397025,18.647025,16.67726,17.885769,17.578876,
743.2978,17.624998,17.972225,17.371529,17.777777,17.354166,18.326393,16.8125,18.059029,17.239582,
743.5794,17.955898,17.848422,17.021614,17.839369,17.486857,18.004381,16.731893,17.695679,17.625874,
743.8609,18.304341,18.054341,17.186116,17.952894,17.554803,17.670155,16.728859,17.686577,17.987018,
744.1425,18.343426,18.068361,17.655764,17.962241,17.562662,17.287597,17.08805,18.112468,17.730635,
744.4241,18.023321,17.795412,17.338747,17.70374,17.76501,17.416257,17.563348,18.057497,17.290409,
744.7056,17.789223,17.800221,17.316166,17.496334,17.902584,17.612721,17.754306,17.90689,17.447218,
744.9872,17.738805,17.926305,17.531731,17.471085,17.84375,17.694025,17.61147,17.604464,17.836745,
745.2687,17.697243,17.820222,17.887775,17.617278,17.822243,17.518475,17.520496,17.376011,17.47344,
745.5503,17.532481,17.738763,18.041564,17.863763,17.760622,17.447199,17.561885,17.489071,17.104372,
745.8319,17.172605,18.054403,17.993362,18.090511,17.689119,17.732026,17.806022,17.662888,17.269914,
746.1134,17.003592,18.223933,17.872075,18.133775,17.691092,18.106784,17.892549,17.614224,17.614891,
746.3950,17.183276,17.775904,17.838404,17.856421,17.870776,18.146119,17.563061,17.273364,17.393017,
746.6765,17.327201,17.514094,17.559438,17.621938,17.954656,17.803922,17.753062,17.553922,17.411766,
746.9581,17.629041,17.501347,17.525795,17.514952,17.934806,17.895339,17.900795,17.449758,17.278556,
747.2397,17.968032,17.686423,17.757005,17.507364,17.626436,18.272809,18.108836,17.241918,17.055136,
747.5212,18.134355,17.96875,17.976048,17.639597,17.235403,18.422903,18.191613,17.429275,17.010484,
747.8028,17.966232,17.899987,17.862475,17.715005,17.318149,18.333742,17.883104,17.92252,17.366896,
748.0844,17.541068,17.6046,17.336262,17.799587,17.910376,18.297257,17.442925,18.331869,17.8329,
748.3659,17.279135,17.436443,17.175423,17.846616,18.219056,18.71875,17.289403,18.261326,17.98898,
748.6475,17.53125,17.590615,17.08564,18.182525,17.47686,18.696258,17.0625,17.69561,17.806877,
748.9290,17.510412,17.760426,16.90104,17.875,17.671879,18.520816,17.114595,17.947934,17.812507,
749.2106,17.372661,17.973548,16.870202,17.879798,17.687621,18.060283,17.394193,18.28371,17.944758,
749.4922,17.191889,18.039505,16.852529,17.90625,17.330582,17.535639,17.486832,18.116221,17.790553,
749.7737,17.262559,18.289215,16.977938,17.90625,17.297792,17.650118,17.402267,18.038604,17.676163,
750.0553,17.616172,18.368797,17.518844,17.863313,17.607109,18.296516,17.375,17.917937,17.830391,
750.3368,18.075712,18.575203,17.938008,17.496316,17.443343,18.61814,17.381352,18.284934,17.962398,
750.6184,18.429889,18.637536,18.179889,17.137536,17.310351,18.250716,17.479137,18.510477,17.889595,
750.9000,18.01936,18.134512,17.778872,16.610732,18.242866,17.935122,17.89436,17.670518,17.70686,
751.1815,17.86707,18.277754,17.763877,16.465254,18.146338,17.912197,17.740088,17.863574,17.538711,
751.4631,17.761124,18.698624,17.962394,16.906782,18.004767,17.993644,17.581037,18.159428,17.181144,
751.7446,17.965156,18.90026,17.850938,17.528753,18.097344,17.876198,17.335364,18.211562,17.064896,
752.0262,17.870954,18.745145,18.03125,18.245145,18.191546,17.907868,17.119335,18.023967,17.13552,
752.3078,17.714523,18.556582,18.032095,18.057427,18.342905,17.964523,16.904559,17.747464,17.535055,
752.5893,17.405788,18.1245,18.093596,17.687808,18.281173,17.656212,16.780942,17.562346,17.812846,
752.8709,17.035371,17.723215,17.970124,17.934753,18.219437,17.625343,16.533997,17.438874,18.090659,
753.1525,17.000723,17.657696,17.816115,18.303823,17.638738,17.991323,17.691273,17.559608,17.422158,
753.4340,17.241197,17.927596,17.933098,18.131602,17.715449,18.120598,17.568002,17.743398,17.496699,
753.7156,17.637069,17.818402,18.086373,18.184549,17.629426,18.184549,17.622049,17.988196,17.619098,
753.9971,17.597446,17.48908,18.152554,18.275705,17.654402,18.069893,17.566196,18,17.536795,
754.2787,17.535687,17.759064,18.040124,17.555465,17.540124,17.946374,17.591531,17.941937,17.32803,
754.5603,17.502587,18.153873,17.916597,17.24203,17.588577,18.052153,17.737067,17.822847,17.3125,
754.8418,17.330215,18.357285,17.90625,17.275345,17.622048,18.090798,17.63681,17.8125,17.595475,
755.1234,17.005225,18.319132,17.794514,17.588525,17.541198,18.009948,17.513264,17.784566,17.820539,
755.4049,17.465064,17.76104,17.533093,18.17646,17.696688,17.613978,17.5,17.863969,17.650739,
755.6865,17.53125,17.741928,17.663285,18.0595,17.827607,17.127072,17.418357,17.521215,17.951571,
755.9681,17.450677,17.803716,17.794931,17.870103,17.790034,17.089358,17.379392,17.146456,18.214863,
756.2496,17.543515,18.02453,17.945019,17.976269,17.860761,17.570818,17.215977,16.961231,18.064474,
756.5312,17.745565,18.19326,18.073358,18.052304,17.691935,17.473185,17.135196,17.199021,17.638969,
756.8128,17.626433,18.167144,18.09375,17.959289,17.65625,16.97305,17.125,17.404817,17.407683,
757.0943,17.28828,17.978059,18.017383,17.581119,17.707162,17.129558,17.048633,17.692058,17.578646,
757.3759,17.042971,17.887278,18.150667,17.449778,17.743861,17.765058,17.056361,17.95089,17.926335,
757.6574,17.297229,18.345612,17.642581,17.561345,17.403233,17.757636,17.285421,18.173383,17.72754,
757.9390,17.375,18.346604,17.475571,17.520462,17.288071,17.938613,17.588043,17.950028,17.851684,
758.2206,17.856837,18.095673,17.372383,17.644551,17.54626,18.626388,17.728526,17.995459,18.267628,
758.5021,18.285082,18.102521,17.510048,17.592473,17.672514,18.836257,17.583702,17.912466,18.327486,
758.7837,18.375,18.125,17.5625,17.632773,17.828046,18.562659,17.69522,17.968697,18.125106,
759.0652,18.259529,18.240471,17.677971,17.633156,17.759529,18.307091,18.004035,18.069282,17.993218,
