,Live Spectrum 10-11-2023 10:11:28 - Spikes removed,Live Spectrum 10-11-2023 10:11:31 - Spikes removed,Live Spectrum 10-11-2023 10:11:32 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:34 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:36 - Spikes removed,Live Spectrum 10-11-2023 10:11:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
551.5545,17.0625,16.479535,16.961623,17.094664,17.246342,16.336623,16.850877,16.850877,16.998171,17.342836,
551.8360,17.152789,16.487862,17.140651,17.039928,17.420145,16.222211,16.875,16.875,17.175362,17.194421,
552.1176,17.099763,16.662856,17.043276,16.965447,17.218157,16.1875,16.875,16.875,17.284553,16.905657,
552.3992,16.849553,16.952991,16.926161,16.980089,16.762991,16.464331,16.896295,16.896295,17.269911,16.769911,
552.6807,16.75,17.041846,16.864943,16.793464,16.531789,16.428521,16.844289,16.844289,16.692353,16.770654,
552.9623,16.629934,16.971217,16.823739,16.587445,16.540022,16.523849,16.792489,16.792489,16.686404,16.78125,
553.2438,16.717435,16.840665,16.754399,16.608718,16.659335,16.818669,16.878085,16.878085,17.076153,16.703782,
553.5254,16.868664,16.631479,16.756193,16.918349,16.962127,17.199599,16.825172,16.825172,16.919209,16.693693,
553.8070,16.90625,16.495101,16.763176,17.147973,17.305743,17.375,16.822297,16.822297,16.754899,16.736824,
554.0885,16.836547,16.660433,16.959109,17.100371,17.489777,17.165891,16.857574,16.857574,16.938082,16.854554,
554.3701,16.630269,16.879603,17.158551,16.897044,17.581577,16.815467,16.860526,16.860526,16.626332,17.021379,
554.6516,16.338758,16.744009,17.106879,16.700629,17.270267,16.946486,16.617012,16.617012,16.540236,17.222744,
554.9332,16.048258,16.717213,17.015779,16.717828,16.952971,17.064037,16.529713,16.529713,16.874385,17.359221,
555.2148,15.846983,17.023169,16.955549,16.931035,16.96875,16.802532,16.761584,16.761584,16.996767,17.300916,
555.4963,15.866216,17.159178,17.005377,17.147466,16.997072,16.701661,16.716301,16.716301,17.161627,17.062979,
555.7779,16.225321,17.111496,17.273541,17.195985,16.936724,16.813276,16.67053,16.67053,17.308257,16.739963,
556.0595,16.66526,17.19651,17.481595,17.060775,16.773965,17.027415,16.94095,16.94095,17.44651,16.5625,
556.3410,16.763761,17.209717,17.341598,16.810348,16.755304,17.034402,17.14937,17.14937,17.557196,16.659978,
556.6226,16.572268,16.815629,16.978518,16.504884,16.789454,16.889843,17.014652,17.014652,17.53457,16.985348,
556.9041,16.418441,16.47828,17.009313,16.482271,16.706559,16.871009,16.881652,16.881652,17.257086,17.020607,
557.1857,16.561174,16.590435,17.396717,16.675978,16.675978,16.656913,17.207891,17.207891,16.635196,16.572033,
557.4673,16.849507,17.011078,17.255321,16.809839,16.857488,16.631869,17.221411,17.221411,16.618131,16.770608,
557.7488,17.2542,17.1791,17.08955,16.875,17.040113,16.674437,17.173975,17.173975,16.548975,17.057838,
558.0304,17.34375,16.934449,16.852511,16.850418,17.046112,16.587082,17.251525,17.251525,16.667495,17.174163,
558.3119,17.313655,16.652191,16.475119,16.796298,16.984952,16.671298,17.336226,17.336226,16.852429,17.274881,
558.5935,17.115966,16.371159,16.662273,16.891716,16.944352,16.753011,17.257682,17.257682,16.740136,17.176807,
558.8751,16.725282,16.57998,16.912429,17.105756,17.005827,16.868821,17.074859,17.074859,16.550494,17.237641,
559.1566,16.680052,16.965188,16.94851,17.220693,17.134229,16.739151,17.119495,17.119495,16.36399,17.170984,
559.4382,16.93267,16.670739,16.980682,16.947159,17.002273,16.298296,17.08892,17.08892,16.365625,17.084091,
559.7198,16.902097,16.745847,16.883305,17.01661,16.864513,16.5625,17.066653,17.066653,16.714386,17.01464,
560.0013,16.854155,16.71875,16.947923,17.121526,17.048639,16.58682,17.062482,17.062482,17.090276,16.902776,
560.2829,16.665144,16.710366,17.050812,17.079777,17.426322,16.78125,16.8125,16.8125,17.03176,16.886178,
560.5644,16.44384,16.620773,17.245773,16.933273,17.280798,16.779137,16.799819,16.799819,16.699729,17.010567,
560.8460,16.526957,16.552483,17.201811,16.872138,16.846612,16.745707,16.619276,16.619276,16.441793,17.163405,
561.1276,16.444226,16.345992,17.501495,16.8125,16.911481,16.655503,16.498505,16.498505,16.538723,17.316236,
561.4091,16.71875,16.437251,17.560945,16.811629,17.125062,16.625062,16.439863,16.439863,16.844621,17.467693,
561.6907,16.71875,16.314997,16.796857,16.38374,17.155626,16.655626,16.756322,16.703783,17.27251,16.948112,
561.9722,16.658874,16.46219,16.721374,16.255248,16.85687,16.386808,16.818895,16.849982,16.862119,17.057252,
562.2538,16.568503,16.614994,16.835745,16.308498,16.551262,16.491995,16.936267,16.936267,16.814501,17.296491,
562.5354,16.591058,16.425091,16.729516,16.226825,16.53125,16.899818,16.877692,16.877692,17.098084,17.455292,
562.8169,16.956017,16.294783,16.774483,16.38595,16.726317,17.048967,17.153667,17.153667,17.320067,17.273683,
563.0985,17,16.28125,16.726903,16.487771,16.885868,16.627722,17.133153,17.133153,16.990493,17.032611,
563.3801,16.814645,16.360688,16.930584,16.579438,17.171043,16.509541,16.966124,16.966124,16.805103,16.920562,
563.6616,16.626548,16.452351,16.994534,16.645317,17.089832,16.732053,16.782798,16.782798,16.858601,16.751548,
563.9432,16.66901,16.418577,16.874566,17.308505,17.112673,16.680903,16.82526,16.82526,16.824827,16.71875,
564.2247,16.6875,16.503804,16.941304,17.176088,17.051834,16.875747,16.965693,16.965693,17.105162,16.865081,
564.5063,16.6875,16.626006,16.921372,17.164817,17.126006,17.032256,16.881555,16.881555,17.400701,17.048384,
564.7879,16.54957,16.748203,16.791309,17.302441,17.133262,16.947559,16.659844,16.659844,17.399785,17.001797,
565.0694,16.633718,16.848109,16.593996,17.232319,17.080427,16.705674,16.504605,16.504605,17.174424,16.523025,
565.3510,16.730666,16.982915,16.53125,16.906921,17.127249,16.689749,16.576665,16.576665,16.985835,16.214252,
565.6325,16.854392,16.926858,16.635642,16.802128,17.093615,16.906656,16.645878,16.645878,17.125406,16.072736,
565.9141,16.785214,16.774137,16.647155,17.054571,16.860774,17.262244,16.636077,16.636077,17.420476,16.071595,
566.1957,16.757681,16.640888,16.702862,17.109638,16.788931,17.114266,17.053243,17.053243,17.258732,16.813976,
566.4772,16.800007,16.650022,16.731243,16.968714,17.000073,17.087558,17.237471,17.237471,16.793633,16.987398,
566.7588,16.740309,16.904073,16.646559,16.779916,17.125,17.259691,17.007022,17.007022,16.629846,16.65007,
567.0403,16.652826,17.027826,16.663098,16.583478,16.986304,17.3125,16.909674,16.909674,16.881631,16.70462,
567.3219,16.708125,16.883625,16.984751,16.583125,16.658874,17.246,16.83775,16.83775,17.311876,16.893625,
567.6035,16.892633,16.78125,17.202838,16.608514,16.341455,17.203412,16.734088,16.734088,17.419867,16.873853,
567.8850,17.227962,16.705263,17.1875,16.410526,16.416317,17.294737,16.490788,16.490788,17.206118,16.964474,
568.1666,17.541159,16.755336,17.173018,16.221036,16.755336,17.418445,16.119664,16.119664,17.108232,17.240855,
568.4482,17.23958,16.809895,17.15625,16.32515,16.727305,17.38616,16.312875,16.312875,17.138765,17.31994,
568.7297,16.723906,16.713594,17.247579,16.460859,16.565235,17.242109,16.75,16.75,17.104062,17.223906,
569.0113,16.662844,16.725344,17.362672,16.504872,16.668578,16.9656,16.737672,16.737672,16.957283,17.051895,
569.2928,16.578571,16.722322,17.192854,16.702679,16.664285,16.601785,16.625891,16.625891,16.878572,16.890179,
569.5744,16.412914,16.78125,16.708899,16.813907,16.581457,16.6387,16.534065,16.534065,17.035472,16.903435,
569.8560,16.280489,16.689783,16.311739,16.946141,16.5,16.842228,16.717228,16.717228,17.208587,16.78125,
570.1375,16.353189,16.39617,16.422195,17.046555,16.566074,16.949872,16.919263,16.919263,17.102548,16.790689,
570.4191,16.375,16.147536,16.592248,16.89393,16.744892,16.853966,17.067608,17.067608,16.827824,16.786358,
570.7006,16.470853,16.228841,16.789939,16.964968,16.972255,16.806615,17.055914,17.055914,16.768779,16.774664,
570.9822,16.75726,16.52399,16.869948,17.478219,17.408459,16.975376,17.240531,17.240531,17.172979,16.9375,
571.2638,16.761655,16.539191,16.697746,17.340932,17.286373,16.661373,17.305968,17.305968,17.125,16.9375,
571.5453,16.710708,16.699104,16.482594,17.076344,17.135281,16.550896,17.25224,17.25224,17.107594,16.943302,
571.8269,16.782073,16.760142,16.411321,17,16.896108,16.54057,17.069217,17.069217,16.995751,16.963679,
572.1085,16.594625,16.829857,16.476553,17.017357,16.826393,16.780375,16.733518,16.733518,16.816839,16.9375,
572.3900,16.384613,16.908651,16.711538,17.128606,16.729568,16.975962,16.430288,16.430288,16.832932,16.9375,
572.6716,16.21875,16.684628,16.659122,17.179225,16.815372,17.01689,16.36064,16.36064,16.75,16.934628,
572.9531,16.259345,16.622065,16.706729,17.346426,16.862979,16.904912,16.252935,16.252935,16.711542,16.901977,
573.2347,16.8125,16.16185,16.958949,16.53685,17.1278,17.3111,16.71455,16.71455,16.207101,16.821348,
573.5163,16.814488,16.285225,16.740062,16.65625,17.189488,17.276612,16.623675,16.623675,16.635601,16.688221,
573.7978,16.906022,16.468293,16.282392,16.65625,17.281022,17.063033,16.562652,16.562652,17.123782,16.568579,
574.0794,16.75408,16.347014,16.402986,16.686684,17.250816,16.819027,16.592934,16.592934,17.185868,16.455695,
574.3609,16.83908,16.43283,16.911034,16.895352,16.953068,16.90158,16.801602,16.801602,16.801489,16.943841,
574.6425,16.785848,16.321695,17.024354,17.13786,16.995402,17.051006,17.04411,17.04411,16.520689,17.055604,
574.9241,16.894083,16.538165,16.833793,16.958793,17.028208,17.288165,17.175333,17.175333,16.330751,16.836835,
575.2056,16.988642,16.727284,16.730108,16.827644,17.16857,17.477284,17.077644,17.077644,16.44982,17.004748,
575.4872,16.75953,16.402655,17.17297,16.8125,16.572967,16.80531,17.115938,17.115938,17.003127,16.924375,
575.7688,17.056394,16.187915,16.938329,16.734582,16.57264,16.661527,17.02111,17.02111,16.937915,16.80236,
576.0503,17.452928,16.105799,16.875,16.920552,16.719876,16.631025,17.151352,17.151352,16.90625,16.831701,
576.3319,17.310958,16.167181,17.119769,17.091134,16.75,16.478139,17.089592,17.089592,16.710435,16.794796,
576.6134,17.15509,16.662049,17.09259,17.338547,16.678818,16.4375,17.015045,17.015045,16.917252,17.160889,
576.8950,17.216908,16.973339,16.717845,17.429227,16.679227,16.621316,16.931069,16.931069,17.022977,17.396135,
577.1766,17.049971,17.142377,16.438172,17.237471,16.776402,16.909755,16.972926,16.972926,17.075701,17.459725,
577.4581,16.689602,17.273392,16.439419,16.94152,16.769554,17.257675,16.978527,16.978527,17.072277,17.425804,
577.7397,16.89401,17.063867,16.986735,16.988786,16.936475,17.064209,16.96875,16.96875,16.917464,17.219775,
578.0212,17.02257,16.957465,17.170141,16.882817,17.07118,16.806426,16.96875,16.96875,17.063363,17.204859,
578.3028,16.865536,17.064796,17.067372,16.704413,17.055332,16.596326,16.815076,16.815076,17.360383,17.230791,
578.5844,16.615177,17.106547,17.012797,16.933039,16.95744,16.389284,16.811013,16.811013,17.524108,17.14494,
578.8659,16.517695,17.005275,16.982305,17.19578,16.7293,16.41867,16.963475,16.963475,17.403245,16.95219,
579.1475,16.615932,17.005245,16.985686,17.097573,16.661495,16.601618,17.082059,17.082059,17.179632,16.928432,
579.4291,16.881621,17.01397,16.983823,16.677569,16.734927,16.816914,17.02794,17.02794,16.99669,17.064707,
579.7106,17.170413,16.953334,16.999582,16.329169,16.842497,16.952916,16.829587,16.829587,16.952498,17.248329,
579.9922,16.944196,16.893536,16.972632,16.674981,16.878882,16.836859,16.982531,16.982531,17.073273,17.287073,
580.2737,16.743095,16.857642,16.920142,17.114574,16.923636,16.562473,17.100655,17.100655,17.128466,17.215284,
580.5553,17.139419,16.848743,16.884986,16.944344,17.128142,16.274966,16.79623,16.79623,17.054365,17.289385,
580.8369,17.362636,16.800136,16.899047,16.756522,17.132203,16.130842,16.736956,16.736956,17.049456,17.269567,
581.1184,17.169774,16.816045,17.112439,16.834734,16.965205,16.338279,16.893689,16.893689,17.101803,17.109856,
581.4000,16.82084,16.864168,17.260832,17.063746,16.90625,16.70207,17.107074,17.107074,17.084164,16.987922,
581.6815,16.769073,16.863879,17.190669,17.175323,16.896185,16.876056,17.25,17.25,17.074677,16.956573,
581.9631,16.902889,16.915546,16.953519,17.337027,16.967962,16.849685,17.203519,17.203519,16.950158,17.108981,
582.2447,16.985804,16.775488,16.869331,17.195888,17.110758,16.903392,17.042588,17.042588,16.838035,17.372235,
582.5262,17.03125,16.656121,16.968527,16.554074,16.88298,16.74269,16.890737,16.890737,16.687277,17.664899,
582.8078,17.052207,16.539727,17.027572,16.93824,16.819486,16.489337,16.815808,16.815808,16.809192,17.24963,
583.0894,17.100146,16.443713,16.868969,17.412281,16.881031,16.318896,16.70011,16.70011,16.92489,17.03125,
583.3709,16.983679,16.490512,16.691548,17.513536,17.03669,16.273155,16.63044,16.63044,16.983679,17.053012,
583.6525,16.929583,16.598417,16.557833,17.201919,17.071833,16.549916,16.665583,16.665583,16.896917,17.174916,
583.9340,17.054717,16.617217,16.53125,16.714975,17.113325,16.636792,16.691508,16.691508,16.835967,17.285142,
584.2156,17.012464,16.5625,16.556178,16.450054,17.012554,16.506232,16.503116,16.503116,16.771902,17.29692,
584.4972,17.117982,16.590572,16.804643,16.314,16.855447,16.546125,16.561661,16.561661,16.701536,17.128178,
584.7787,17.020318,16.929691,17.089065,16.71875,17.004685,16.364053,16.9375,16.9375,16.865629,16.787497,
585.0603,16.81015,16.782817,16.999217,16.71875,17.096883,16.76175,16.939067,16.939067,16.68515,16.912517,
585.3418,16.718758,16.843746,16.968754,16.718754,17.218754,17.218758,16.999992,16.999992,16.593762,17.156258,
585.6234,16.779698,16.813276,16.999224,16.749224,17.249224,17.279698,16.939052,16.939052,16.685171,17.217198,
585.9050,16.662479,16.842193,17.029693,16.779693,17.012458,16.895245,16.581187,16.581187,17.162584,17.129672,
586.1865,16.714072,16.901572,16.944518,16.78125,16.913268,16.817178,16.244482,16.244482,17.360965,16.980446,
586.4681,16.775006,16.624971,16.881244,16.668738,16.737482,16.67186,16.049982,16.049982,17.459384,16.912494,
586.7496,16.917971,16.730471,16.710934,16.492184,16.746094,16.601561,15.976561,15.976561,17.523439,16.933594,
587.0312,16.432865,17.121836,16.607821,16.946825,17.387433,16.540631,16.048429,16.048429,16.468861,16.96406,
587.3128,16.395299,16.903982,16.722622,17.108573,17.396903,16.505476,16.24292,16.24292,16.616316,16.942976,
587.5943,16.381262,16.668833,16.774988,17.224952,17.225071,16.475012,16.256262,16.256262,16.962369,16.812559,
587.8759,16.13299,16.479794,16.853853,17.564613,17.114897,16.46875,16.177397,16.177397,17.128054,16.684446,
588.1575,16.320044,16.390674,16.921826,17.445532,16.672314,16.562403,16.109424,16.109424,16.945532,16.609424,
588.4390,16.541996,16.420249,16.960124,17.035634,16.553874,16.59375,16.184248,16.184248,16.67138,16.616374,
588.7206,16.309897,16.503005,16.903245,16.622397,16.649839,16.419071,16.306089,16.306089,16.440906,16.646835,
589.0021,15.724521,16.636472,16.748733,16.752534,16.855856,16.364794,16.491061,16.491061,16.375,16.971917,
589.2837,15.824053,16.910286,16.707753,16.75348,17.11978,16.31424,16.906806,16.906806,16.55728,16.679427,
589.5653,16.038923,16.953405,16.71875,16.609655,17.199289,16.28125,17.113211,17.113211,16.578405,16.456961,
589.8468,16.043831,16.999593,16.793424,16.599837,17.094157,16.28125,16.99432,16.99432,16.605924,16.46875,
590.1284,16.084875,17.080375,16.70075,16.607125,16.95975,16.549374,16.83475,16.83475,16.745625,16.46875,
590.4099,16.637417,17.127911,16.59375,16.747475,16.940411,16.954967,16.866653,16.866653,17.000386,16.537072,
590.6915,17.078785,17.074823,16.561179,16.956427,16.903608,17.173856,16.856073,16.856073,17.237677,16.642606,
590.9731,17.109239,17.061958,16.593208,17.093208,16.890218,17.079345,16.719292,16.719292,17.157605,16.641032,
591.2546,17.080922,17.154386,16.700328,17.200328,16.9375,16.761187,16.685636,16.685636,16.823687,16.725985,
591.5362,16.864507,17.048547,16.916743,17.152733,17.034767,17.007149,16.788226,16.788226,16.763953,16.902791,
591.8178,16.669347,16.927388,17.111903,17.03125,16.9336,17.523209,16.835709,16.835709,16.950597,16.885112,
592.0993,16.74899,17.024596,17.09375,17.105038,16.514318,17.456452,16.84274,16.84274,16.993346,17.021566,
592.3809,16.878245,17.073998,17.02476,17.299238,16.41274,17.311019,16.9375,16.9375,17.03125,17.286259,
592.6624,17.012384,17.061657,16.788575,17.426802,16.584739,16.943982,16.926802,16.926802,17.063343,17.1875,
592.9440,17.136457,16.980207,16.493225,17.366664,16.638018,16.666146,16.955732,16.955732,17.065621,17.147914,
593.2256,17.075561,16.882933,16.398317,17.208494,16.503967,16.714783,16.989744,16.989744,16.982972,17.053406,
593.5071,17.006375,16.700249,16.53125,16.948332,16.503834,16.764666,16.795916,16.795916,17.085458,17.022958,
593.7887,16.915035,16.465152,16.493808,16.613914,16.867219,16.696285,16.727535,16.727535,16.942687,16.872699,
594.0702,16.84375,16.196355,16.401736,16.261198,17.377343,16.645052,16.662934,16.662934,16.5625,16.435329,
594.3518,16.84375,16.367267,16.541155,16.252171,17.085699,16.748146,16.722775,16.722775,16.603655,16.3125,
594.6334,16.864044,16.478897,16.728897,16.556618,16.78125,16.875,16.880074,16.880074,16.786324,16.307426,
594.9149,16.977285,16.573923,16.794052,16.713104,16.811121,16.845129,16.880646,16.880646,16.842371,16.336725,
595.1965,17.03471,16.829909,16.861159,16.87154,17.017301,16.632028,16.694528,16.694528,17.017409,16.718642,
595.4781,17.04128,16.737318,16.744695,16.846403,17.161555,16.432195,16.492042,16.492042,16.903597,16.976708,
595.7596,16.801435,16.941188,16.674591,16.869468,17.213218,16.369468,16.40625,16.40625,16.876844,17.058812,
596.0412,16.641561,17.015525,16.482205,16.769865,17.12086,16.28746,16.41453,16.41453,16.89383,16.99379,
596.3227,17.125901,17.465822,16.876126,16.439527,17,16.469426,16.655799,16.655799,16.532376,16.813626,
596.6043,17.247659,17.070108,17.028324,16.713483,17,16.560744,16.59492,16.59492,16.684574,16.965824,
596.8859,17.130585,16.853525,16.881982,16.927725,17.208975,16.741622,16.683311,16.683311,16.717354,17.058311,
597.1674,17.037875,17.134168,16.816916,17.082709,17.393001,16.895209,16.745584,16.745584,16.747792,16.975375,
597.4490,16.918333,17.043333,16.784271,17.009062,17.490938,17.103855,16.29833,16.29833,16.665312,16.912291,
597.7305,16.851418,16.674839,16.863499,16.862919,17.417751,17.042751,16.332249,16.332249,16.848164,16.988499,
598.0121,16.790545,16.358976,17.008012,16.817148,17.273238,16.951443,16.45016,16.45016,16.928205,17.21282,
598.2937,16.78125,16.467228,17.16019,16.94144,17.224212,16.860136,16.288234,16.288234,16.989076,17.404728,
598.5752,16.631412,16.475027,17.287392,16.644102,16.619399,16.394237,16.899297,16.899297,16.650379,17.487446,
598.8568,16.666222,16.686165,17.070927,16.610815,16.396278,16.353722,16.820927,16.820927,16.731601,17.210113,
599.1384,16.734182,17.053432,16.859954,16.811727,16.468364,16.63175,16.633295,16.633295,17.014659,17.078318,
599.4199,16.614856,16.976058,16.744928,16.76238,16.702716,16.741274,16.458606,16.458606,17.071226,17.40036,
599.7015,16.432262,16.754305,16.827282,17.066052,16.868076,16.75,16.688433,16.688433,17.127619,17.683195,
599.9830,16.207894,16.603947,16.875,17.176974,17.094244,16.75,16.749835,16.749835,17.114474,17.457565,
600.2646,16.225347,16.743125,16.955278,17.055903,17.127292,16.589445,16.678611,16.678611,17.033542,17.071667,
