,Live Spectrum 10-11-2023 10:08:46 - Spikes removed,Live Spectrum 10-11-2023 10:08:50 - Spikes removed,Live Spectrum 10-11-2023 10:08:51 - Spikes removed,Live Spectrum 10-11-2023 10:08:52 - Spikes removed,Live Spectrum 10-11-2023 10:08:54 - Spikes removed,Live Spectrum 10-11-2023 10:08:55 - Spikes removed,Live Spectrum 10-11-2023 10:08:56 - Spikes removed,Live Spectrum 10-11-2023 10:08:57 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
858.7380,16.878004,16.614903,16.983895,16.680407,16.635097,16.707694,16.307452,16.922355,
859.0196,16.94064,16.785884,16.90311,16.81564,16.731158,16.618719,16.526463,17.03125,
859.3011,16.726083,17.011347,16.697277,16.736208,17.072625,16.897695,16.75,17.076292,
859.5827,16.547228,17.093044,16.453478,16.623588,17.011036,17.109022,16.75,17.077066,
859.8642,16.765864,17.028606,16.367068,16.647235,16.8125,16.890386,16.885576,17.099038,
860.1458,17.09879,17.017921,16.28125,16.826276,16.991711,16.575381,17.250895,17.048724,
860.4274,17.029749,17.05015,16.30015,16.736149,16.860398,16.752252,16.927196,16.93095,
860.7089,16.946018,16.963079,16.232963,16.744305,16.985763,16.997153,16.713055,16.90625,
860.9905,17.177483,16.84363,16.12488,16.833373,17.46935,17.072997,17.052603,16.885377,
861.2720,17.215648,16.746898,16.137485,17.01869,17.53753,17.137485,17.296837,16.875,
861.5536,16.958834,16.627283,16.659316,16.933684,17.088401,16.973317,17.320883,16.829267,
861.8352,16.755646,16.760846,16.915363,16.731775,16.746533,16.715283,17.288629,16.907983,
862.1167,16.76851,17.086182,16.86286,16.513339,16.787021,16.432329,17.007568,16.663061,
862.3983,16.936617,17.415195,16.636594,16.313383,17.200918,16.349105,16.730344,16.596932,
862.6799,16.430471,16.715159,16.513008,16.846443,16.500745,16.801287,17.333435,16.518242,
862.9614,16.399627,16.817258,16.416184,16.825746,16.486754,17.182324,17.409561,16.447434,
863.2430,16.753868,17.133431,16.609027,16.899404,16.644841,17.305654,16.94276,16.350596,
863.5245,16.751247,17.15625,16.83502,16.846244,16.776261,17.52252,16.606221,16.463761,
863.8061,16.718957,16.752695,17.371476,16.781665,17.277933,17.500207,16.314366,16.530835,
864.0877,16.907088,16.594588,17.677446,16.841237,17.440013,17.088723,16.411277,16.686662,
864.3692,16.939388,16.640105,17.280403,16.757552,17.527474,16.898698,16.601302,16.650586,
864.6508,17.02762,16.904435,16.807741,16.875,17.395163,16.822459,16.730524,16.600765,
864.9323,17.549705,17.159472,17.046484,16.858984,16.6875,17.178709,16.839746,16.94873,
865.2139,17.229721,16.948471,16.922291,16.76014,16.662151,16.860622,16.80743,16.792221,
865.4955,17.143422,16.929719,16.813047,16.824781,16.543531,16.606578,16.756687,16.681359,
865.7770,17.225967,17.266817,16.716367,16.882217,16.63705,16.610634,16.69955,16.6779,
866.0586,17.225106,17.13577,16.85399,16.90625,16.772952,16.933086,16.868644,16.75,
866.3402,17.062406,16.962557,17.015672,16.887481,16.843844,17.121903,16.965653,16.778153,
866.6217,16.833274,17.156607,17.135476,16.833274,17.020596,17.114167,17.115059,16.812322,
866.9033,16.789354,17.08451,17.179396,16.870365,16.995365,16.945604,16.922488,16.831011,
867.1848,16.8007,16.711975,17.206075,16.803974,17.09375,16.944275,16.3632,17.07015,
867.4664,16.916347,16.642468,17.201282,16.576282,17.09375,17.027565,16.492629,17.191185,
867.7480,16.96875,16.625,17.203855,16.65333,17.078855,17.03271,16.636975,17.171145,
868.0295,16.872673,16.753102,17.219526,16.750776,16.758258,16.951962,16.830839,17.091423,
868.3111,16.798386,16.977815,17.267136,16.558484,16.46875,16.889114,16.971772,16.931457,
868.5926,16.830764,17.0625,17.189929,16.466321,16.505278,17.039378,17.073057,16.838472,
868.8742,16.960137,17.101296,17.125,16.88041,16.70583,17.214443,17.086204,16.98708,
869.1558,16.743736,16.837486,17.37144,17.15536,16.956257,16.983023,16.93928,16.867846,
869.4373,16.507026,16.752543,17.456638,17.079096,16.987888,16.908793,16.896681,16.858404,
869.7189,16.582902,16.75842,17.277687,16.962759,17.082902,16.91467,16.951911,16.769268,
870.0005,17.056734,16.75,17.002883,16.88953,17.125,17.026176,16.872809,16.838676,
870.2820,17.137209,16.599128,16.635756,16.724128,17.175291,17.188227,16.84375,16.799564,
870.5636,16.782959,16.588811,16.483568,16.6875,17.161189,17.21875,16.84375,16.676007,
870.8451,16.498897,16.676195,16.441268,16.742463,16.771507,17.273713,16.981158,16.463879,
871.1267,16.755328,16.716158,16.466158,16.75,16.632777,17.166619,17.114631,16.322869,
871.4083,16.840929,16.838107,17.095376,16.481446,16.744357,16.796722,16.945964,16.640733,
871.6898,16.688619,16.502462,17.062948,16.530802,16.874105,16.594857,16.906474,16.842407,
871.9714,16.628875,16.317343,17.000969,16.530281,17.097625,16.341813,16.842781,17.217781,
872.2529,16.769498,16.507747,17.042082,16.506499,17.21875,16.294249,16.810334,17.185334,
872.5345,17.037989,17.037989,17.194239,16.59712,17.191792,16.441792,16.791359,17.146141,
872.8161,17.09375,17.070858,17.190481,16.65247,16.945858,16.205015,16.893314,17.0625,
873.0976,17.064788,16.885368,16.84375,16.795123,16.818292,16.119208,17.040547,17.045123,
873.3792,16.839333,16.803501,16.710523,16.704726,16.822714,16.332156,17.099547,16.961738,
873.6608,16.516474,17.361921,16.315895,16.746856,16.782947,16.984625,16.695737,16.945737,
873.9423,16.609836,17.424262,16.575738,16.971598,16.808729,17.140092,16.737684,16.997152,
874.2239,16.750859,17.153672,16.782109,16.916953,16.538516,17.436641,16.834765,17.051797,
874.5054,16.776667,16.837362,16.712362,16.85389,16.39611,17.29139,16.973333,16.995417,
874.7870,16.626412,16.625,16.394471,16.60003,16.702734,17.116677,16.965295,16.950691,
875.0686,16.442227,16.682773,16.20667,16.538603,16.908613,17.091387,16.716123,16.83876,
875.3501,16.469206,16.765701,16.15625,16.671951,16.670886,17.172103,16.38994,16.750304,
875.6317,16.816964,17.1375,16.817857,16.483929,17.113393,16.828571,16.674107,16.778571,
875.9132,16.976551,17.054606,17.375,16.385432,17.692716,16.572932,16.940085,16.713534,
876.1948,16.859471,16.683714,17.316478,16.613066,17.582199,16.644507,17.070073,16.667993,
876.4764,16.750139,16.853658,17.135741,16.71875,17.375278,16.65625,17.104352,16.552315,
876.7579,16.740822,17.034967,17.084572,16.939474,17.157993,16.766612,17.15079,16.566217,
877.0395,16.890179,16.828868,17.000297,17.03125,17.02366,16.905953,17.140774,16.757293,
877.3210,17.060798,16.552723,16.96875,17.00659,17.098639,17.184097,17.198979,17.009777,
877.6026,17.067788,16.733655,17.020673,16.922115,17.332693,17.379808,17.244712,17.21827,
877.8842,17.171577,16.42675,16.976712,16.660827,17.0205,17.351712,16.704616,17.113654,
878.1657,17.016006,16.660824,16.940168,16.482088,16.911585,17.200838,16.767912,16.979421,
878.4473,16.790692,17.076214,16.997302,16.438849,16.577338,16.978192,16.571942,16.639838,
878.7289,16.750025,17.281103,17,16.718529,16.5625,16.96875,16.531275,16.656225,
879.0104,16.911472,17.231721,16.787778,16.838528,16.567722,17.032556,16.595056,16.658861,
879.2920,17.033891,16.79401,16.95599,16.679129,16.700707,17.049293,16.656697,16.726674,
879.5735,17.066483,16.541973,17.18413,16.186274,16.835784,16.898284,17.023897,16.816483,
879.8551,17.029791,16.246129,17.305711,15.909898,16.78125,16.83309,17.059582,16.82776,
880.1367,16.71875,16.537933,16.921971,16.680817,16.774567,16.767885,16.457548,16.796779,
880.4182,16.791119,16.634869,16.741959,16.672332,16.741959,16.702668,16.595578,17.016996,
880.6998,16.924759,16.853155,16.690535,16.784586,16.68113,16.628035,16.771845,17.146845,
880.9813,16.75,16.885775,16.678874,17.012924,16.658399,16.58405,16.77155,17.114225,
881.2629,16.810751,16.833348,16.817701,17.192701,16.7934,16.63715,16.8125,17.032999,
881.5445,17.014501,16.664624,16.888531,17.209406,16.826031,16.791564,16.920751,16.951031,
881.8260,17.230841,16.563913,16.861495,17.081659,16.813913,16.96875,17.092337,17.073178,
882.1076,17.051527,16.563872,16.975608,16.934757,17.091156,16.789331,16.978202,17.105946,
882.3892,16.8125,16.629168,17.054163,16.875,17.304163,16.83751,16.879168,17.137505,
882.6707,16.640481,16.694476,16.808868,16.913226,17.077981,17.133792,16.944476,17.16141,
882.9523,16.551773,16.636658,16.708023,16.855408,17.17398,17.054566,16.927704,17.145523,
883.2338,16.672192,16.747319,16.630996,16.834438,17.237373,16.771304,16.90625,16.936865,
883.5154,16.648671,17.046098,16.57039,16.84375,17.19539,16.453902,16.90625,16.493353,
883.7970,16.426705,16.951492,16.636861,17.116406,17.038779,16.647656,16.90625,16.399787,
884.0785,16.191462,17.063569,16.787349,17.397258,16.764022,17.059607,16.93247,16.537349,
884.3601,15.79669,17.010775,17.282693,16.607747,16.248557,17.014366,16.992817,16.645475,
884.6416,16.011926,17,17.081824,16.820132,16.245706,16.912691,17,16.65625,
884.9232,16.275676,17,16.940287,17.179835,16.280553,16.90625,17.183319,16.870123,
885.2048,16.447373,17.032769,16.939019,17.211915,16.320854,16.939019,17.125759,16.905491,
885.4863,16.832642,17.08042,17.008887,16.935278,16.671802,17.008887,17.15625,16.868335,
885.7679,16.665362,16.876732,17.113931,16.917319,16.886069,17.132379,17.141491,16.803388,
886.0495,16.489673,16.620104,17.000268,17.041309,16.979077,17.197827,17.03125,16.937768,
886.3310,16.484004,16.530508,16.82382,17.196852,17.064467,17.303148,16.918311,16.834398,
886.6126,16.705025,16.850613,16.741871,17.048775,17.1875,17.426838,16.654453,17.096283,
886.8941,16.901474,16.733147,16.786095,17.177879,17.110535,17.170647,17.161095,17.28125,
887.1757,17.075722,16.647236,16.9375,17.200722,16.893028,17.040264,17.3125,17.125596,
887.4573,17.093143,16.788472,16.874393,17.28125,16.597935,17.063107,17.135799,16.704914,
887.7388,16.957608,16.880977,16.78125,17.224727,16.394296,17.113858,16.776085,16.613046,
888.0204,16.843666,16.843792,16.609145,17.15625,16.734647,16.921687,16.65625,16.75,
888.3019,16.867085,16.789165,16.454667,17.121916,17.195006,16.643913,16.707751,16.612663,
888.5835,16.638393,16.587891,16.655692,16.738561,17.032367,16.288226,16.357423,16.630859,
888.8651,16.397046,16.621363,16.801477,16.661818,16.882386,16.307045,16.134204,16.759204,
889.1466,16.266169,16.796331,16.98663,17.054727,17.133396,16.536847,16.460977,16.824782,
889.4282,16.21875,16.913684,17.179056,17.304056,17.148816,16.570439,16.920107,17.100173,
889.7098,16.517096,17.16126,17.069577,17.144853,16.876378,16.985157,17.105837,17.112913,
889.9913,16.59375,17.007397,16.582124,17.040912,16.733243,17.067331,16.834389,16.644624,
890.2729,16.789625,16.716911,16.667893,16.807393,16.830679,17.202411,16.865196,16.674429,
890.5544,16.694296,16.539744,17.160318,16.869903,17.168812,17.130097,17.377369,16.923909,
890.8360,16.718626,16.904764,16.907365,16.06572,17.249752,17.280631,16.379087,16.408356,
891.1176,16.776878,17.095207,16.901878,16.125,17.273963,16.952718,16.633745,16.508745,
891.3991,16.69359,17.112821,16.803365,16.140224,17.11891,16.643269,16.8125,16.708814,
891.6807,16.736085,17.013915,16.704835,16.285888,17.011479,16.766117,16.742926,16.93408,
891.9622,16.662488,17.099988,16.649951,16.374878,16.71875,16.431384,16.312561,17.112463,
892.2438,16.726717,17.125,16.757843,16.664217,16.726593,16.062129,16.148283,17.1875,
892.5254,16.88157,17.10609,16.78125,16.856891,16.78782,15.837981,16.087981,17.140224,
892.8069,16.647636,16.98499,16.725886,16.898375,16.897146,16.079479,16.362698,17.03125,
893.0885,16.214861,16.932628,16.840845,16.61816,16.886713,16.370128,16.599606,16.99316,
893.3701,16.79567,17.119807,17.328172,16.533846,16.8125,16.614614,16.576827,16.89452,
893.6516,17.234713,17.1875,17.451435,16.468074,16.8125,16.893667,16.529898,16.923565,
893.9332,17.056342,17.117079,17.181342,16.419895,16.988552,16.872803,16.451145,17.052816,
894.2147,16.790728,16.90847,16.896474,16.309982,17.163507,16.769254,16.456754,17.016735,
894.4963,16.635117,16.666142,16.917041,16.459083,16.978417,16.823067,16.5942,16.906025,
894.7779,16.59375,16.458336,17.104164,16.697914,16.739586,16.956595,16.836803,16.762155,
895.0594,17.029999,17.012151,17.27743,16.483404,17.026804,17,16.833542,16.670278,
895.3410,17.15625,17.032045,17.3125,16.639433,17.202728,16.896363,16.631136,16.811705,
895.6225,17.045896,16.80688,17.036615,17.046151,17.191161,16.902589,16.097156,17.064458,
895.9041,17.001976,16.634879,17.058548,17.152298,17.041129,16.730605,15.943428,17.09375,
896.1857,16.659375,16.377273,17.031534,17.032386,16.659659,16.71875,16.340057,17.031818,
896.4672,16.620757,16.509899,17.001414,16.772765,16.693157,16.703056,16.53125,17.022765,
896.7488,16.537487,16.734344,17.025013,16.599987,16.834331,17.049962,16.53125,16.849987,
897.0303,16.559943,16.739772,16.997727,16.636932,16.958806,17.126988,16.618182,16.886932,
897.3119,16.381547,16.052373,17.103877,16.57053,16.510127,16.60536,17.028283,16.794343,
897.5935,16.480681,16.324431,16.724309,16.70221,16.28769,16.56433,16.706819,16.89337,
897.8750,16.6775,16.54125,16.22875,16.64625,16.308748,16.64625,16.51,17.051249,
898.1566,16.5741,16.621178,16.179586,16.636736,16.511736,16.648471,16.601664,17.070279,
898.4382,16.410544,16.745706,16.143368,16.642772,16.409948,16.714456,16.867008,16.936904,
898.7197,16.512039,16.796477,16.356586,16.457508,16.524078,16.673867,17.245219,16.660234,
899.0013,16.792102,16.880426,16.451769,16.230306,17.101185,16.59375,17.454481,16.432074,
899.2828,16.962478,16.900015,16.549956,16.299956,16.93141,16.631235,17.26258,16.506199,
899.5644,16.897448,17.059593,16.358365,16.416021,16.902374,16.574209,17.432655,16.634771,
899.8460,16.932887,17.022544,16.307887,16.370647,17.254093,16.709525,17.482328,16.678534,
900.1275,16.96875,16.920621,16.415944,16.295621,17.271556,16.901573,16.811818,16.759694,
900.4091,16.917047,16.492627,17.032082,16.436358,16.552012,16.9375,16.44404,17.013913,
900.6906,16.90625,16.378605,17.266828,16.413461,16.212738,16.522832,16.71034,17.034855,
900.9722,16.994582,16.787217,16.986809,16.347362,16.1875,16.704302,16.985552,17.001806,
901.2538,16.8125,17.125,16.625,16.1875,16.5,17.09375,16.9375,16.71875,
