,Live Spectrum 26-10-2023 13:26:59,Live Spectrum 26-10-2023 13:27:01,Live Spectrum 26-10-2023 13:27:02,Live Spectrum 26-10-2023 13:27:03,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:08,Live Spectrum 26-10-2023 13:27:08,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
463.7073,17.1875,16.629093,16.904854,17.070685,16.873604,17.210565,17.210565,16.926618,16.926618,17.243211,17.243211,16.415736,16.415736,16.336961,16.336961,17.409042,17.409042,16.913039,16.913039,
463.9889,17.089162,16.434989,16.942088,17.075831,16.861669,17.205419,17.205419,17.102926,17.102926,17.077908,17.077908,16.571676,16.571676,16.34375,16.34375,17.309989,17.309989,16.980004,16.980004,
464.2704,17.26014,16.67146,16.993455,17.0625,16.949115,17.21875,17.21875,17.230365,17.230365,16.93243,16.93243,17.1191,17.1191,16.64021,16.64021,16.90413,16.90413,16.925885,16.925885,
464.5520,17.213212,16.87411,17.074466,17.112144,16.993572,17.243572,17.243572,17.274822,17.274822,16.881428,16.881428,17.274822,17.274822,16.768394,16.768394,16.961432,16.961432,16.90625,16.90625,
464.8335,17.212436,17.105735,16.969072,17.249678,16.950129,17.299871,17.299871,17.006958,17.006958,16.625644,16.625644,17.131636,17.131636,16.980735,16.980735,17.124678,17.124678,16.856379,16.856379,
465.1151,17.018383,17.331571,16.787225,17.331342,16.862362,17.387638,17.387638,16.862362,16.862362,16.787913,16.787913,17.118796,17.118796,17.106388,17.106388,17.306525,17.306525,16.793658,16.793658,
465.3967,16.918445,17.475611,16.548779,17.092223,16.768292,17.40625,17.40625,16.793445,16.793445,16.919208,16.919208,17.125,17.125,17.301069,17.301069,17.041918,17.041918,16.730945,16.730945,
465.6782,16.830482,17.424232,16.449488,16.753433,16.674232,17.330482,17.330482,16.78125,16.78125,16.760707,16.760707,17.175512,17.175512,17.444774,17.444774,16.766701,16.766701,16.668238,16.668238,
465.9598,16.913925,17.101976,16.792486,16.788925,16.301264,17.008226,17.008226,17.034812,17.034812,16.363764,16.363764,16.629664,16.629664,17.291257,17.291257,16.769462,16.769462,17.036592,17.036592,
466.2414,16.810236,16.85308,16.798641,17.041576,16.244203,16.912047,16.912047,17.042844,17.042844,16.45942,16.45942,16.601811,16.601811,17.25,17.25,16.95942,16.95942,17.074094,17.074094,
466.5229,16.653519,16.710315,16.730158,17.09375,16.479915,16.90625,16.90625,16.954612,16.954612,16.934284,16.934284,16.854915,16.854915,17.122269,17.122269,17.229915,17.229915,16.960315,16.960315,
466.8045,16.855725,16.738772,16.71875,16.811753,16.633794,16.983158,16.983158,16.9375,16.9375,16.979978,16.979978,16.983158,16.983158,16.888661,16.888661,17.229978,17.229978,16.886228,16.886228,
467.0860,17.189199,17.032949,16.71875,16.595664,16.733418,17.077168,17.077168,16.834609,16.834609,16.865859,16.865859,16.974277,16.974277,16.612246,16.612246,17.090137,17.090137,16.952168,16.952168,
467.3676,17.25,17.196974,16.821974,16.846365,16.775806,17.119556,17.119556,16.838306,16.838306,16.84375,16.84375,16.994556,16.994556,16.743141,16.743141,17.036694,17.036694,17.071974,17.071974,
467.6492,17.017028,17.141093,16.817864,16.983907,16.78125,17.228543,17.228543,17.024951,17.024951,16.973179,16.973179,16.948228,16.948228,16.884793,16.884793,17.393651,17.393651,17.067864,17.067864,
467.9307,16.683164,17.176925,16.864425,16.688452,16.755288,17.327887,17.327887,17.010575,17.010575,17.285586,17.285586,16.989425,16.989425,17.243761,17.243761,17.832223,17.832223,17.088462,17.088462,
468.2123,17.015534,16.927144,16.640679,16.859321,16.541715,17.604106,17.604106,16.973964,16.973964,16.979251,16.979251,16.895858,16.895858,17.078179,17.078179,17.307431,17.307431,17.119786,17.119786,
468.4938,17.302594,16.979422,16.541539,16.775722,16.839372,17.551828,17.551828,17.047067,17.047067,16.958461,16.958461,16.875,16.875,17.083461,17.083461,17.1875,17.1875,17.125,17.125,
468.7754,17.579299,17.026172,16.714455,16.671484,16.932422,17.269529,17.269529,17.036328,17.036328,16.811717,16.811717,16.587107,16.587107,16.936717,16.936717,17.266016,17.266016,16.994139,16.994139,
469.0570,17.677471,17.03125,16.776235,16.761192,16.832558,16.956396,16.956396,16.978779,16.978779,16.859956,16.859956,16.53125,16.53125,16.880015,16.880015,17.359956,17.359956,17.073692,17.073692,
469.3385,17.424546,16.952364,17.017909,16.860136,16.865091,16.958841,16.958841,16.6795,16.6795,16.848705,16.848705,16.452364,16.452364,16.796114,16.796114,17.243523,17.243523,17.251523,17.251523,
469.6201,17.216887,16.911148,17.220613,16.822296,17.138521,17.364032,17.364032,16.756761,16.756761,16.896454,16.896454,16.4375,16.4375,16.807602,16.807602,16.981581,16.981581,17.386658,17.386658,
469.9017,16.976256,16.615789,17.223594,16.759689,16.500956,17.279067,17.279067,16.728439,16.728439,16.853439,16.853439,16.780772,16.780772,16.8125,16.8125,16.515011,16.515011,17.432656,17.432656,
470.1832,16.884589,16.483133,17.351028,16.538355,16.083988,16.826709,16.826709,16.798117,16.798117,16.790839,16.790839,16.84375,16.84375,16.944778,16.944778,16.331677,16.331677,17.331677,17.331677,
470.4648,16.742487,16.68077,16.420909,16.155467,16.34928,16.909015,16.909015,17.369053,17.369053,16.78125,16.78125,16.711237,16.711237,16.75673,16.75673,16.789546,16.789546,17.153485,17.153485,
470.7463,16.692204,16.931119,16.329638,16.226481,16.565527,17.123323,17.123323,17.389112,17.389112,16.701612,16.701612,16.554769,16.554769,16.771842,16.771842,16.795362,16.795362,17.231185,17.231185,
471.0279,16.634327,17.287788,16.529855,16.409519,16.540577,17.422115,17.422115,17.215481,17.215481,16.847019,16.847019,16.478077,16.478077,16.967355,16.967355,16.78125,16.78125,17.382932,17.382932,
471.3095,16.625,17.290503,16.535876,16.331006,16.318262,17.46875,17.46875,16.947888,16.947888,16.821753,16.821753,16.46875,16.46875,16.973376,16.973376,16.807874,16.807874,17.353003,17.353003,
471.5910,16.625,17.307907,16.451278,16.259185,16.17462,17.255491,17.255491,16.90625,16.90625,16.91913,16.91913,16.788639,16.788639,16.96875,16.96875,17.052417,17.052417,17.103833,17.103833,
471.8726,16.625,17.152372,16.544252,16.410128,16.55657,17.111998,17.111998,16.719434,16.719434,17.017564,17.017564,16.790374,16.790374,16.781934,16.781934,17.067062,17.067062,16.955748,16.955748,
472.1541,16.758577,17.098285,16.722792,16.677938,16.999015,16.906742,16.906742,16.634069,16.634069,16.924389,16.924389,16.727819,16.727819,16.776715,16.776715,16.822062,16.822062,16.910785,16.910785,
472.4357,16.888208,17.12049,16.990656,16.932666,16.848584,16.955219,16.955219,16.518042,16.518042,16.799292,16.799292,16.638531,16.638531,16.80799,16.80799,16.460376,16.460376,17.120166,17.120166,
472.7173,16.93301,16.803875,17.00449,16.727906,16.83926,16.540583,16.540583,16.47324,16.47324,17.182656,17.182656,16.892604,16.892604,16.732219,16.732219,16.914698,16.914698,17.450615,17.450615,
472.9988,16.883944,16.535775,16.892887,16.580387,16.816972,16.46875,16.46875,16.602641,16.602641,17.303556,17.303556,17.044613,17.044613,16.558081,16.558081,17,17,17.232219,17.232219,
473.2804,16.982171,16.419622,16.848207,16.669671,16.544574,16.87064,16.87064,16.785756,16.785756,17.285707,17.285707,17.196463,17.196463,16.263324,16.263324,16.892829,16.892829,16.812403,16.812403,
473.5620,17.107216,16.54027,16.97777,16.794716,16.419588,16.910696,16.910696,17.107344,17.107344,17.01321,17.01321,17.191946,17.191946,16.48679,16.48679,16.875,16.875,16.910824,16.910824,
473.8435,17.205436,16.803809,17.187684,16.758876,16.567122,16.933062,16.933062,17.317122,17.317122,16.754253,16.754253,17.1875,17.1875,16.799371,16.799371,16.821376,16.821376,17.259245,17.259245,
474.1251,17.031031,17.004652,17.21875,16.75,16.540116,16.857049,16.857049,17.290116,17.290116,16.772384,16.772384,17.160683,17.160683,16.977835,16.977835,16.919768,16.919768,17.339317,17.339317,
474.4066,16.839087,17.004431,17.084656,16.776819,16.53125,16.709656,16.709656,17.173975,17.173975,16.834888,16.834888,16.807606,16.807606,16.812269,16.812269,16.991138,16.991138,16.968287,16.968287,
474.6882,16.544327,16.839096,16.821144,16.78125,16.53125,16.848404,16.848404,17.183067,17.183067,17.031471,17.031471,16.723183,16.723183,16.539894,16.539894,17.107269,17.107269,16.691711,16.691711,
474.9698,16.687689,16.678436,16.995752,16.995752,16.906628,16.901813,16.901813,17.080249,17.080249,16.579871,16.579871,16.611499,16.611499,16.79494,16.79494,16.803247,16.803247,16.790314,16.790314,
475.2513,16.61153,16.9243,17.111665,16.682785,16.75431,16.611395,16.611395,17.22333,17.22333,16.44639,16.44639,16.674165,16.674165,17.05819,17.05819,16.615975,16.615975,16.70528,16.70528,
475.5329,16.59375,17.075926,17.232176,16.732176,16.557985,16.401735,16.401735,17.330382,17.330382,16.169559,16.169559,16.580324,16.580324,17.281309,17.281309,16.808103,16.808103,16.741088,16.741088,
475.8144,16.51341,17.04019,17.25,16.991021,16.58481,16.40178,16.40178,17.20985,17.20985,16.04466,16.04466,16.66962,16.66962,17.23216,17.23216,17.245451,17.245451,16.83034,16.83034,
476.0960,16.767629,16.763621,17.357052,17.111539,16.807853,16.700642,16.700642,17.107211,17.107211,16.539745,16.539745,17.276283,17.276283,17.191987,17.191987,17.419552,17.419552,17.111379,17.111379,
476.3776,16.839243,16.478067,17.428485,16.884317,16.977463,16.910455,16.910455,16.879809,16.879809,16.705228,16.705228,17.214545,17.214545,17.134015,17.134015,17.036361,17.036361,16.995795,16.995795,
476.6591,16.923907,16.651253,17.357343,16.870469,17.213753,16.777185,16.777185,16.736873,16.736873,16.825627,16.825627,16.973747,16.973747,17.231877,17.231877,16.541244,16.541244,16.728278,16.728278,
476.9407,16.884115,16.927733,17.370443,17.195311,17.25,16.616537,16.616537,16.798828,16.798828,16.630209,16.630209,16.804037,16.804037,17.25,17.25,16.46875,16.46875,16.554037,16.554037,
477.2223,16.528382,16.622132,16.921731,16.823393,16.770068,16.993694,16.993694,16.892489,16.892489,16.860379,16.860379,16.861239,16.861239,17.116685,17.116685,16.522076,16.522076,17.17116,17.17116,
477.5038,16.708421,16.722281,16.87038,16.77663,16.794021,17.0625,17.0625,16.93288,16.93288,16.87962,16.87962,17.114671,17.114671,17.09375,17.09375,16.824181,16.824181,17.25462,17.25462,
477.7854,16.989348,16.856377,16.795217,16.78125,16.892283,16.902934,16.902934,16.831123,16.831123,16.928189,16.928189,17.422193,17.422193,17.09375,17.09375,17.034566,17.034566,17.25,17.25,
478.0669,17.190582,17.087442,16.754695,16.834361,16.959361,16.742223,16.742223,16.839055,16.839055,16.857834,16.857834,17.548416,17.548416,17.014084,17.014084,17.035945,17.035945,17.25,17.25,
478.3485,17.192237,16.992434,16.564407,16.817237,16.915723,16.480131,16.480131,16.658157,16.658157,17.055856,17.055856,17.40342,17.40342,16.522761,16.522761,16.500985,16.500985,17.117434,17.117434,
478.6301,16.896351,16.96875,16.478314,16.733096,16.853314,16.569841,16.569841,16.572064,16.572064,17.09375,17.09375,17.216191,17.216191,16.463968,16.463968,16.300378,16.300378,17.146686,17.146686,
478.9116,16.94943,16.86307,16.38949,16.58665,16.73807,16.72585,16.72585,16.40398,16.40398,17.25227,17.25227,17.13466,17.13466,16.57443,16.57443,16.466189,16.466189,16.759951,16.759951,
479.1932,16.96875,16.738275,16.401369,16.351551,16.692381,16.908212,16.908212,16.322263,16.322263,17.149407,17.149407,17.256843,17.256843,16.699225,16.699225,16.89553,16.89553,16.661131,16.661131,
479.4747,16.758235,16.666121,16.669393,16.786158,16.266471,17.253272,17.253272,16.575643,16.575643,16.861857,16.861857,17.254936,17.254936,16.876636,16.876636,17.231893,17.231893,17.524623,17.524623,
479.7563,16.666236,16.813792,16.613722,16.875,16.213757,17.286243,17.286243,16.598743,16.598743,16.759986,16.759986,17.171229,17.171229,16.853736,16.853736,17.123708,17.123708,17.503701,17.503701,
480.0379,16.682447,16.84375,16.724733,16.822607,16.585501,17.307447,17.307447,17.012895,17.012895,16.697607,16.697607,17.208643,17.208643,16.948536,16.948536,17.09375,17.09375,17.285374,17.285374,
480.3194,16.792032,16.765351,16.645468,16.838633,16.786915,17.207968,17.207968,17.041484,17.041484,16.556835,16.556835,17.166484,17.166484,16.785818,16.785818,17.015351,17.015351,17.432932,17.432932,
480.6010,17.125299,16.515401,16.885666,16.739484,16.838567,16.926834,16.926834,16.874851,16.874851,16.974382,16.974382,17.07805,17.07805,16.645734,16.645734,17.0782,17.0782,17.416617,17.416617,
480.8826,17.369479,16.624732,16.963497,16.796741,16.713765,16.875,16.875,16.791756,16.791756,17.140491,17.140491,17.036503,17.036503,16.728988,16.728988,17.119747,17.119747,17.276265,17.276265,
481.1641,16.861835,16.94142,16.865052,16.786575,16.894896,16.978698,16.978698,16.807175,16.807175,16.948854,16.948854,16.979401,16.979401,17.009245,17.009245,16.787981,16.787981,17.042604,17.042604,
481.4457,16.465661,17.232641,16.817901,16.884646,17.170141,17.155094,17.155094,16.760802,16.760802,16.957948,16.957948,16.942901,16.942901,17.346839,17.346839,16.486109,16.486109,16.74151,16.74151,
481.7272,16.818576,16.63699,17.637153,16.93202,16.754883,17.574056,17.574056,16.389214,16.389214,16.762587,16.762587,16.91173,16.91173,16.993924,16.993924,16.978678,16.978678,17.048286,17.048286,
482.0088,16.931939,16.756888,17.504234,16.629234,16.681939,17.42505,17.42505,16.235433,16.235433,16.795817,16.795817,16.803495,16.803495,16.931939,16.931939,16.836862,16.836862,17.047933,17.047933,
482.2904,16.886291,16.863709,16.746184,16.460083,16.738709,17.272583,17.272583,15.885894,15.885894,16.838104,16.838104,16.704437,16.704437,16.860687,16.860687,16.883667,16.883667,17.056854,17.056854,
482.5719,16.747416,17.002584,16.491683,16.51405,17.132751,17.122416,17.122416,15.88905,15.88905,16.84375,16.84375,16.866117,16.866117,16.716166,16.716166,17.186934,17.186934,16.98595,16.98595,
482.8535,16.464488,16.853266,16.341619,16.251562,16.964488,17.144602,17.144602,16.414775,16.414775,16.970881,16.970881,16.70284,16.70284,16.509516,16.509516,17.300852,17.300852,16.739914,16.739914,
483.1350,16.456915,16.761835,16.540495,16.136835,16.500926,17.105585,17.105585,16.759245,16.759245,17.27866,17.27866,16.808246,16.808246,16.620746,16.620746,16.932509,16.932509,16.763498,16.763498,
483.4166,16.544459,16.623819,16.139497,16.377363,16.40625,16.942332,16.942332,16.61061,16.61061,16.93997,16.93997,16.742805,16.742805,16.681486,16.681486,16.742805,16.742805,16.806486,16.806486,
483.6982,16.738458,16.59375,15.980976,16.864826,16.733029,16.805703,16.805703,16.487089,16.487089,16.793476,16.793476,16.643339,16.643339,16.888595,16.888595,16.844434,16.844434,16.913047,16.913047,
483.9797,16.906422,16.944233,16.769853,16.51813,16.737397,16.78125,16.78125,16.844267,16.844267,16.380699,16.380699,16.349621,16.349621,16.737224,16.737224,16.724793,16.724793,16.762259,16.762259,
484.2613,16.987358,17.03125,17.342687,16.40625,16.893254,16.756321,16.756321,16.962429,16.962429,16.28125,16.28125,16.331108,16.331108,16.6875,16.6875,16.812146,16.812146,16.668892,16.668892,
484.5428,16.900716,17.03125,17.4375,16.356608,17.061604,16.948567,16.948567,17.167317,17.167317,16.504638,16.504638,16.34375,16.34375,16.761963,16.761963,17.166421,17.166421,16.92928,16.92928,
484.8244,16.800871,16.808863,17.165694,16.294331,17.09375,17.02471,17.02471,17.21875,17.21875,16.661339,16.661339,16.492008,16.492008,16.830669,16.830669,17.348839,17.348839,17.02471,17.02471,
485.1060,16.633677,16.774596,17.118346,16.871543,17.069154,16.908272,16.908272,17.046581,17.046581,16.785882,16.785882,16.924779,16.924779,16.745368,16.745368,17.448787,17.448787,17.129632,17.129632,
485.3875,16.740621,16.707815,17.44322,17.03125,17.086978,16.752608,16.752608,16.902086,16.902086,16.8125,16.8125,16.982293,16.982293,16.620836,16.620836,17.297401,17.297401,17.205207,17.205207,
485.6691,17.195345,16.85801,17.604326,17.128684,16.898882,16.572599,16.572599,16.509622,16.509622,17.056085,17.056085,16.96875,16.96875,16.618109,16.618109,17.152566,17.152566,17.291826,17.291826,
485.9507,17.336736,16.930486,17.697707,17.253193,17.061871,16.555486,16.555486,16.333543,16.333543,17.149236,17.149236,16.702158,16.702158,16.382644,16.382644,17.003822,17.003822,17.118615,17.118615,
486.2322,16.861553,17.323258,17.381212,17.522349,17.10089,16.827709,16.827709,16.650038,16.650038,16.987481,16.987481,16.817879,16.817879,16.505379,16.505379,17.137519,17.137519,17.03839,17.03839,
486.5138,16.574863,17.509444,17.185325,17.377919,17.141712,17.122081,17.122081,16.726019,16.726019,16.985462,16.985462,16.803056,16.803056,16.658425,16.658425,17.163519,17.163519,17.127175,17.127175,
486.7953,16.53125,17.483551,17.060851,17.002455,17.060851,17.282899,17.282899,16.909547,16.909547,17.02385,17.02385,16.852799,16.852799,16.782899,16.782899,16.989303,16.989303,17.347047,17.347047,
487.0769,16.602396,17.302744,17.054965,16.882535,16.841529,17.193924,17.193924,17.039896,17.039896,17.07868,17.07868,17.230728,17.230728,16.836215,16.836215,16.961215,16.961215,17.335104,17.335104,
487.3585,16.695734,16.825599,16.944611,17.087201,16.757672,16.896894,16.896894,17.0625,17.0625,17.046594,17.046594,17.461639,17.461639,16.890906,16.890906,17.063061,17.063061,17.218189,17.218189,
487.6400,16.882814,16.523436,16.835937,17.273438,16.937501,16.789062,16.789062,17.132813,17.132813,16.984375,16.984375,17.19531,17.19531,16.882812,16.882812,17.117188,17.117188,17.046874,17.046874,
487.9216,16.984089,16.631812,16.859089,16.800019,16.580697,17.037491,17.037491,17.15625,17.15625,16.898866,16.898866,16.744331,16.744331,16.851705,16.851705,17.194884,17.194884,16.836938,16.836938,
488.2031,17.138892,16.872689,16.921297,16.416662,16.020824,17.356487,17.356487,17.225696,17.225696,16.805554,16.805554,16.601851,16.601851,16.866899,16.866899,17.103007,17.103007,16.827547,16.827547,
488.4847,16.704502,16.707501,16.8915,16.22875,16.426998,16.770502,16.770502,16.974001,16.974001,16.505251,16.505251,16.61675,16.61675,17.334998,17.334998,17.1315,17.1315,17.027749,17.027749,
488.7663,16.554098,16.76209,16.852152,16.575921,16.739242,16.80543,16.80543,16.806455,16.806455,16.40625,16.40625,16.419365,16.419365,17.111579,17.111579,17.133402,17.133402,17.048053,17.048053,
489.0478,16.880214,16.971357,16.934525,16.922995,17.008189,17.269352,17.269352,16.826638,16.826638,16.542413,16.542413,16.389138,16.389138,16.696424,16.696424,17.056918,17.056918,17.03125,17.03125,
489.3294,17.135219,17.008713,16.90114,16.819707,17.138823,17.248494,17.248494,17.091652,17.091652,16.66136,16.66136,16.40625,16.40625,16.616287,16.616287,17.03125,17.03125,17.121396,17.121396,
489.6110,17.120371,16.865741,17.031635,16.615741,17.15625,16.829477,16.829477,17.232253,17.232253,16.933641,16.933641,16.988038,16.988038,16.848765,16.848765,17.165509,17.165509,17.312885,17.312885,
489.8925,17.160391,16.657005,17.227031,16.673568,17.178464,16.576432,16.576432,17.25,17.25,16.897969,16.897969,17.285391,17.285391,17.137422,17.137422,17.352031,17.352031,17.419427,17.419427,
490.1741,17.253643,16.615798,17.126915,16.806941,17.143404,16.751728,16.751728,17.029522,17.029522,16.733511,16.733511,17.069974,17.069974,17.284893,17.284893,17.384202,17.384202,17.194974,17.194974,
490.4556,17.259371,16.603121,16.974983,16.624958,17.037483,17.12818,17.12818,16.740587,16.740587,16.643742,16.643742,16.815595,16.815595,17.224983,17.224983,17.396879,17.396879,16.874958,16.874958,
