,Live Spectrum 26-10-2023 13:32:31,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
465.9598,73.069497,73.599644,71.986178,73.24576,73.24576,73.208743,73.208743,73.725747,73.725747,73.725747,73.892004,73.892004,74.320301,74.320301,74.320301,74.450391,74.450391,74.450391,72.722185,72.722185,73.922277,73.922277,73.922277,73.189832,73.189832,75.367452,75.367452,75.367452,73.333743,
466.2414,73.740396,73.161052,72.794562,72.510599,72.510599,72.791849,72.791849,73.70942,73.70942,73.70942,73.401722,73.401722,71.372834,71.372834,71.372834,72.951905,72.951905,72.951905,72.850543,72.850543,73.754802,73.754802,73.754802,71.59783,71.59783,72.881891,72.881891,72.881891,72.993207,
466.5229,71.331794,72.015108,71.438955,72.533981,72.533981,71.793385,71.793385,71.067655,71.067655,71.067655,72.526274,72.526274,72.719783,72.719783,72.719783,71.097936,71.097936,71.097936,71.353639,71.353639,70.769536,70.769536,70.769536,70.866808,70.866808,70.257401,70.257401,70.257401,71.041382,
466.8045,71.160177,71.858158,72.446848,72.280503,72.280503,71.72193,71.72193,72.852906,72.852906,72.852906,72.010481,72.010481,71.316066,71.316066,71.316066,72.64707,72.64707,72.64707,71.615266,71.615266,71.842617,71.842617,71.842617,70.576161,70.576161,71.401937,71.401937,71.401937,69.522648,
467.0860,68.960682,70.871816,70.640741,71.009785,71.009785,70.180917,70.180917,70.314002,70.314002,70.314002,71.16582,71.16582,71.703653,71.703653,71.703653,70.978964,70.978964,70.978964,69.383514,69.383514,70.28955,70.28955,70.28955,68.859276,68.859276,70.541035,70.541035,70.541035,69.538477,
467.3676,69.449375,70.21755,70.419753,69.253257,69.253257,69.71472,69.71472,69.372385,69.372385,69.372385,68.419409,68.419409,69.139574,69.139574,69.139574,70.273191,70.273191,70.273191,69.597565,69.597565,69.100823,69.100823,69.100823,68.835477,68.835477,70.023191,70.023191,70.023191,69.284079,
467.6492,67.455956,68.338879,69.459203,68.62687,68.62687,68.419095,68.419095,68.717126,68.717126,68.717126,68.36683,68.36683,68.536614,68.536614,68.536614,68.950345,68.950345,68.950345,67.730907,67.730907,67.850296,67.850296,67.850296,67.586074,67.586074,68.337944,68.337944,68.337944,68.364518,
467.9307,68.142344,68.098562,68.80864,69.133672,69.133672,68.545686,68.545686,70.592853,70.592853,70.592853,68.183164,68.183164,67.960078,67.960078,67.960078,69.907732,69.907732,69.907732,67.104801,67.104801,67.469226,67.469226,67.469226,67.572124,67.572124,68.077887,68.077887,68.077887,68.265387,
468.2123,66.917006,68.95814,68.276145,68.442896,68.442896,67.765825,67.765825,67.250872,67.250872,67.250872,68.072929,68.072929,68.416533,68.416533,68.416533,68.411864,68.411864,68.411864,66.854215,66.854215,67.958212,67.958212,67.958212,67.156359,67.156359,68.406177,68.406177,68.406177,67.890716,
468.4938,66.39005,68.054673,68.448555,68.255144,68.255144,67.411011,67.411011,67.074322,67.074322,67.074322,66.83554,66.83554,66.703863,66.703863,66.703863,68.454083,68.454083,68.454083,67.099661,67.099661,66.913857,66.913857,66.913857,68.733254,68.733254,68.808122,68.808122,68.808122,66.611646,
468.7754,65.794135,65.671463,66.589434,67.229287,67.229287,66.537492,66.537492,66.271475,66.271475,66.271475,66.515234,66.515234,65.767963,65.767963,65.767963,66.803889,66.803889,66.803889,65.795299,65.795299,66.923049,66.923049,66.923049,65.686295,65.686295,66.54568,66.54568,66.54568,66.113279,
469.0570,66.238444,64.908939,66.008867,67.057485,67.057485,66.506177,66.506177,65.962573,65.962573,65.962573,66.762354,66.762354,65.551308,65.551308,65.551308,66.75734,66.75734,66.75734,66.633138,66.633138,67.414752,67.414752,67.414752,67.130084,67.130084,66.198692,66.198692,66.198692,67.426742,
469.3385,65.370819,65.737794,65.33766,66.299933,66.299933,65.242774,65.242774,65.253819,65.253819,65.253819,66.207705,66.207705,65.636432,65.636432,65.636432,64.97182,64.97182,64.97182,65.870819,65.870819,64.68639,64.68639,64.68639,64.743935,64.743935,65.692842,65.692842,65.692842,64.058732,
469.6201,64.765866,66.644109,65.58768,66.577884,66.577884,65.131761,65.131761,65.072296,65.072296,65.072296,66.041046,66.041046,64.971095,64.971095,64.971095,64.045253,64.045253,64.045253,64.607063,64.607063,64.735997,64.735997,64.735997,64.982962,64.982962,65.751863,65.751863,65.751863,64.956127,
469.9017,63.736901,64.563185,64.652839,66.022517,66.022517,64.311273,64.311273,64.5872,64.5872,64.5872,63.865996,63.865996,64.817344,64.817344,64.817344,64.808883,64.808883,64.808883,63.93095,63.93095,65.371861,65.371861,65.371861,63.303018,63.303018,63.774429,63.774429,63.774429,64.510645,
470.1832,63.959335,64.023972,64.680395,65.72106,65.72106,64.15625,64.15625,63.944431,63.944431,63.944431,63.971408,63.971408,63.780729,63.780729,63.780729,65.577231,65.577231,65.577231,63.367548,63.367548,64.727991,64.727991,64.727991,64.212167,64.212167,63.670807,63.670807,63.670807,62.840571,
470.4648,62.653118,62.64837,64.135694,64.521388,64.521388,63.891225,63.891225,62.783648,62.783648,62.783648,62.578358,62.578358,62.745669,62.745669,62.745669,62.719216,62.719216,62.719216,63.811301,63.811301,63.560151,63.560151,63.560151,61.972764,61.972764,62.711653,62.711653,62.711653,62.801023,
470.7463,63.415003,62.671711,63.526873,64.471777,64.471777,62.834997,62.834997,63.257403,63.257403,63.257403,62.869969,62.869969,63.045034,63.045034,63.045034,62.081315,62.081315,62.081315,63.746973,63.746973,63.321908,63.321908,63.321908,62.672734,62.672734,61.894143,61.894143,61.894143,62.684473,
471.0279,63.327885,62.931442,62.639906,63.06433,63.06433,61.699137,61.699137,62.178609,62.178609,62.178609,62.782645,62.782645,62.805962,62.805962,62.805962,62.96644,62.96644,62.96644,62.921156,62.921156,62.993462,62.993462,62.993462,62.476203,62.476203,62.605431,62.605431,62.605431,62.337212,
471.3095,62.881897,62.888879,62.925977,65.075503,65.075503,62.010474,62.010474,61.59602,61.59602,61.59602,62.643506,62.643506,63.175977,63.175977,63.175977,62.832141,62.832141,62.832141,63.420215,63.420215,63.123865,63.123865,63.123865,63.471192,63.471192,62.350647,62.350647,62.350647,63.02671,
471.5910,61.266371,60.982325,61.827074,62.829668,62.829668,60.894167,60.894167,61.291333,61.291333,61.291333,61.585361,61.585361,62.103732,62.103732,62.103732,62.861222,62.861222,62.861222,62.171723,62.171723,61.476834,61.476834,61.476834,62.350037,62.350037,60.655149,60.655149,60.655149,62.116611,
471.8726,61.6672,61.136634,61.144616,62.161496,62.161496,60.740876,60.740876,61.596944,61.596944,61.596944,61.619754,61.619754,61.425866,61.425866,61.425866,61.887544,61.887544,61.887544,61.643932,61.643932,61.000684,61.000684,61.000684,61.377736,61.377736,61.202328,61.202328,61.202328,61.377052,
472.1541,60.792781,60.791304,59.860309,60.33507,60.33507,60.4027,60.4027,60.534205,60.534205,60.534205,60.988366,60.988366,60.355281,60.355281,60.355281,61.665319,61.665319,61.665319,60.177836,60.177836,60.808458,60.808458,60.808458,60.982846,60.982846,60.408712,60.408712,60.408712,60.613366,
472.4357,60.59826,60.237439,59.789948,61.12757,61.12757,60.210052,60.210052,60.637885,60.637885,60.637885,61.008698,61.008698,60.240979,60.240979,60.240979,61.65625,61.65625,61.65625,59.96424,59.96424,61.262561,61.262561,61.262561,60.643365,60.643365,60.651093,60.651093,60.651093,61.088269,
472.7173,59.630374,59.781604,59.223771,59.43927,59.43927,59.705812,59.705812,59.884687,59.884687,59.884687,58.54253,58.54253,59.286624,59.286624,59.286624,59.354853,59.354853,59.354853,60.316636,60.316636,60.433895,60.433895,60.433895,59.202208,59.202208,59.889177,59.889177,59.889177,59.92976,
472.9988,58.692184,58.99574,59.285669,60.222904,60.222904,59.491109,59.491109,59.482219,59.482219,59.482219,58.41956,58.41956,59.740897,59.740897,59.740897,59.986319,59.986319,59.986319,59.759103,59.759103,60.602588,60.602588,60.602588,58.218962,58.218962,58.544984,58.544984,58.544984,59.852641,
473.2804,58.321366,57.910465,58.321172,59.334544,59.334544,57.218168,57.218168,59.571463,59.571463,59.571463,57.95969,57.95969,59.173934,59.173934,59.173934,59.593604,59.593604,59.593604,58.263032,58.263032,59.396996,59.396996,59.396996,57.69186,57.69186,57.325629,57.325629,57.325629,59.044428,
473.5620,58.54929,58.661334,57.780995,58.727387,58.727387,57.915908,57.915908,59.191691,59.191691,59.191691,57.928608,57.928608,58.311989,58.311989,58.311989,58.186606,58.186606,58.186606,58.245682,58.245682,58.088538,58.088538,58.088538,57.437372,57.437372,58.040781,58.040781,58.040781,59.281505,
473.8435,57.011838,58.276259,57.102072,57.74464,57.74464,58.308247,58.308247,57.945269,57.945269,57.945269,57.428071,57.428071,56.873709,56.873709,56.873709,57.807878,57.807878,57.807878,57.530512,57.530512,56.941015,56.941015,56.941015,57.218566,57.218566,57.302702,57.302702,57.302702,58.164019,
474.1251,56.723183,57.597526,57.107268,58.344626,58.344626,57.378338,57.378338,58.259523,58.259523,58.259523,57.34375,57.34375,57.353492,57.353492,57.353492,58.532126,58.532126,58.532126,57.003995,57.003995,57.237139,57.237139,57.237139,57.831108,57.831108,56.968531,56.968531,56.968531,58.102835,
474.4066,56.852844,56.534525,56.508169,57.342362,57.342362,56.78965,56.78965,56.788262,56.788262,56.788262,56.458731,56.458731,57.307837,57.307837,57.307837,57.020306,57.020306,57.020306,55.998844,55.998844,57.339319,57.339319,57.339319,56.837931,56.837931,56.803406,56.803406,56.803406,56.971794,
474.6882,56.445923,56.669991,56.325798,55.627662,55.627662,56.691933,56.691933,57.496674,57.496674,57.496674,55.668884,55.668884,57.173981,57.173981,57.173981,57.125443,57.125443,57.125443,56.085106,56.085106,56.834221,56.834221,56.834221,57.273049,57.273049,56.861702,56.861702,56.861702,56.673981,
474.9698,55.516992,55.029547,54.998676,54.356116,54.356116,53.791724,53.791724,55.511231,55.511231,55.511231,55.482062,55.482062,56.08374,56.08374,56.08374,56.704871,56.704871,56.704871,55.34743,55.34743,54.873108,54.873108,54.873108,55.337231,55.337231,55.80249,55.80249,55.80249,55.637366,
475.2513,54.73168,53.89224,54.486395,54.34833,54.34833,53.607355,53.607355,55.665545,55.665545,55.665545,55.656385,55.656385,55.343345,55.343345,55.343345,55.418775,55.418775,55.418775,55.138335,55.138335,55.58109,55.58109,55.58109,55.5361,55.5361,54.92807,54.92807,54.92807,55.68319,
475.5329,54.464235,54.125117,54.276735,53.892706,53.892706,53.683044,53.683044,54.812206,54.812206,54.812206,54.749706,54.749706,54.312206,54.312206,54.312206,53.825457,53.825457,53.825457,54.562324,54.562324,54.839001,54.839001,54.839001,54.660412,54.660412,54.383794,54.383794,54.383794,54.432633,
475.8144,54.49106,54.562421,53.767959,53.544699,53.544699,53.419699,53.419699,54.174209,54.174209,54.174209,54.325949,54.325949,54.477611,54.477611,54.477611,53.888331,53.888331,53.888331,53.826029,53.826029,54.50004,54.50004,54.50004,53.509138,53.509138,54.47318,54.47318,54.47318,53.602809,
476.0960,52.54631,52.805124,51.760573,52.483011,52.483011,52.063619,52.063619,53.665544,53.665544,53.665544,53.531889,53.531889,53.086054,53.086054,53.086054,53.375479,53.375479,53.375479,52.541183,52.541183,54.388461,54.388461,54.388461,53.15641,53.15641,53.001279,53.001279,53.001279,53.285897,
476.3776,51.764126,52.205832,51.731668,52.499698,52.499698,51.84375,51.84375,53.139126,53.139126,53.139126,52.764428,52.764428,51.961245,51.961245,51.961245,53.227765,53.227765,53.227765,52.23678,52.23678,53.22507,53.22507,53.22507,53.285455,53.285455,52.75,52.75,52.75,52.741891,
476.6591,51.07296,51.434833,51.701093,51.462485,51.462485,51.736873,51.736873,51.245599,51.245599,51.245599,51.240136,51.240136,50.823892,50.823892,50.823892,51.722479,51.722479,51.722479,52.085154,52.085154,50.679966,50.679966,50.679966,51.976543,51.976543,51.868269,51.868269,51.868269,51.240136,
476.9407,50.888672,50.511723,51.207034,51.254557,51.254557,51.932291,51.932291,51.257811,51.257811,51.257811,51.453774,51.453774,50.976561,50.976561,50.976561,50.881513,50.881513,50.881513,52.195963,52.195963,51.10872,51.10872,51.10872,51.696615,51.696615,50.731125,50.731125,50.731125,51.213541,
477.2223,49.675169,50.001719,51.31164,50.076832,50.076832,50.768919,50.768919,50.992545,50.992545,50.992545,50.278093,50.278093,49.804756,49.804756,49.804756,49.768059,49.768059,49.768059,51.658829,51.658829,49.303608,49.303608,49.303608,51.100916,51.100916,50.5625,50.5625,50.5625,50.583427,
477.5038,49.921462,49.138596,50.305175,49.688589,49.688589,50.64239,50.64239,50.165226,50.165226,50.165226,50.248911,50.248911,49.54049,49.54049,49.54049,50.259503,50.259503,50.259503,51.58913,51.58913,49.448092,49.448092,49.448092,50.520658,50.520658,50.376089,50.376089,50.376089,50.52201,
477.7854,48.989418,49.664857,49.327172,48.565885,48.565885,49.725451,49.725451,48.940885,48.940885,48.940885,49.430234,49.430234,49.025959,49.025959,49.025959,49.896303,49.896303,49.896303,49.918311,49.918311,48.733422,48.733422,48.733422,49.160975,49.160975,49.466139,49.466139,49.466139,49.706828,
478.0669,48.148617,49.037702,49.1875,48.056336,48.056336,48.818952,48.818952,48.564113,48.564113,48.564113,48.351814,48.351814,48.857834,48.857834,48.857834,49.281394,49.281394,49.281394,49.040783,49.040783,47.982978,47.982978,47.982978,48.645392,48.645392,48.781394,48.781394,48.781394,49.270392,
478.3485,46.626048,47.129862,47.623218,47.761381,47.761381,47.229271,47.229271,47.338154,47.338154,47.338154,47.683748,47.683748,47.70368,47.70368,47.70368,47.914864,47.914864,47.914864,48.115589,48.115589,46.628877,46.628877,46.628877,47.957432,47.957432,47.998155,47.998155,47.998155,48.052167,
478.6301,46.242659,46.997777,46.946728,47.71875,47.71875,47.021686,47.021686,47.627894,47.627894,47.627894,47.673154,47.673154,47.102978,47.102978,47.102978,47.528691,47.528691,47.528691,47.757005,47.757005,46.512122,46.512122,46.512122,47.923154,47.923154,48.060277,48.060277,48.060277,47.684941,
478.9116,46.06023,46.132973,46.71648,47.163932,47.163932,46.238652,46.238652,47.058252,47.058252,47.058252,47.76676,47.76676,46.608531,46.608531,46.608531,46.892342,46.892342,46.892342,46.397754,46.397754,46.716189,46.716189,46.716189,47.356262,47.356262,47.169053,47.169053,47.169053,47.286371,
479.1932,45.952144,45.916013,46.476551,46.429652,46.429652,45.803695,45.803695,45.909122,45.909122,45.909122,47.359351,47.359351,46.847674,46.847674,46.847674,46.517563,46.517563,46.517563,46.630886,46.630886,46.908212,46.908212,46.908212,46.933576,46.933576,46.129834,46.129834,46.129834,47.297856,
479.4747,44.727041,45.432592,45.674384,45.944099,45.944099,44.750055,44.750055,44.903006,44.903006,44.903006,45.544504,45.544504,44.932675,44.932675,44.932675,45.363548,45.363548,45.363548,44.429403,44.429403,45.332326,45.332326,45.332326,46.927629,46.927629,46.100322,46.100322,46.100322,45.233668,
479.7563,45.10391,44.844868,45.084882,45.297347,45.297347,44.877583,44.877583,44.671229,44.671229,44.671229,44.667354,44.667354,44.116132,44.116132,44.116132,44.841167,44.841167,44.841167,43.868715,43.868715,44.76868,44.76868,44.76868,46.097277,46.097277,45.993715,45.993715,45.993715,44.738722,
480.0379,45.087767,43.806925,44.895214,44.611176,44.611176,44.439766,44.439766,44.368088,44.368088,44.368088,43.540835,43.540835,43.978857,43.978857,43.978857,44.414499,44.414499,44.414499,43.372212,43.372212,44.325802,44.325802,44.325802,44.57528,44.57528,45.078068,45.078068,45.078068,44.299605,
480.3194,44.644371,43.415935,44.796601,44.473867,44.473867,44.213085,44.213085,44.521565,44.521565,44.521565,43.422149,43.422149,44.334613,44.334613,44.334613,44.369883,44.369883,44.369883,43.359649,43.359649,44.171601,44.171601,44.171601,44.286367,44.286367,44.383589,44.383589,44.383589,43.983552,
480.6010,43.259171,42.775469,43.139056,42.930822,42.930822,43.457636,43.457636,43.57197,43.57197,43.57197,42.759769,42.759769,43.884918,43.884918,43.884918,43.593003,43.593003,43.593003,42.775469,42.775469,43.687052,43.687052,43.687052,43.003988,43.003988,43.394986,43.394986,43.394986,43.755034,
480.8826,42.766026,42.604256,42.8125,42.676994,42.676994,43.026532,43.026532,42.673079,42.673079,42.673079,42.365029,42.365029,42.715371,42.715371,42.715371,42.839568,42.839568,42.839568,42.344285,42.344285,43.125803,43.125803,43.125803,41.944091,41.944091,43.192753,43.192753,43.192753,43.484776,
481.1641,41.552147,41.945637,42.708802,42.376406,42.376406,42.16509,42.16509,41.675741,41.675741,41.675741,41.586614,41.586614,41.385246,41.385246,41.385246,41.759543,41.759543,41.759543,41.399816,41.399816,42.434986,42.434986,42.434986,40.744269,40.744269,42.176444,42.176444,42.176444,42.685689,
481.4457,41.079859,41.915896,42.170521,41.976464,41.976464,41.534719,41.534719,41.319057,41.319057,41.319057,40.998068,40.998068,41.492286,41.492286,41.492286,41.510802,41.510802,41.510802,40.650073,40.650073,42.467594,42.467594,42.467594,40.841438,40.841438,41.451771,41.451771,41.451771,42.091818,
481.7272,40.000434,40.726291,41.083225,41.777398,41.777398,40.999403,40.999403,40.276204,40.276204,40.276204,40.416612,40.416612,40.91824,40.91824,40.91824,40.082628,40.082628,40.082628,40.788954,40.788954,41.494954,41.494954,41.494954,40.133138,40.133138,41.524143,41.524143,41.524143,41.433051,
482.0088,39.036274,39.749462,40.592423,41.08209,41.08209,41.13745,41.13745,39.908367,39.908367,39.908367,40.3125,40.3125,39.933518,39.933518,39.933518,39.858317,39.858317,39.858317,40.381351,40.381351,40.536274,40.536274,40.536274,39.73755,39.73755,41.151479,41.151479,41.151479,41.3125,
482.2904,38.362914,38.800017,39.6351,39.554868,39.554868,40.316954,40.316954,39.69577,39.69577,39.69577,39.877227,39.877227,38.802641,38.802641,38.802641,39.234893,39.234893,39.234893,39.897186,39.897186,38.685117,38.685117,38.685117,39.457061,39.457061,40.16635,40.16635,40.16635,40.288329,
482.5719,38.479651,38.522933,39.003715,39.32655,39.32655,39.129847,39.129847,40.013484,40.013484,40.013484,39.347465,39.347465,38.874434,38.874434,38.874434,38.838583,38.838583,38.838583,39.531816,39.531816,38.210433,38.210433,38.210433,38.895915,38.895915,39.662549,39.662549,39.662549,39.296998,
482.8535,37.946447,37.55923,38.448578,39.496307,39.496307,38.168889,38.168889,38.873291,38.873291,38.873291,38.563492,38.563492,38.962926,38.962926,38.962926,38.476135,38.476135,38.476135,38.273717,38.273717,37.577271,37.577271,37.577271,38.526988,38.526988,38.602127,38.602127,38.602127,38.285935,
483.1350,37.837833,37.850405,38.825072,38.619272,38.619272,38.303993,38.303993,37.656439,37.656439,37.656439,38.456915,38.456915,38.639424,38.639424,38.639424,38.431583,38.431583,38.431583,37.468013,37.468013,37.184173,37.184173,37.184173,38.164757,38.164757,38.172338,38.172338,38.172338,38.043085,
483.4166,37.389497,37.817332,38.230884,37.750107,37.750107,37.794566,37.794566,36.377577,36.377577,36.377577,38.241624,38.241624,37.855884,37.855884,37.855884,37.83183,37.83183,37.83183,36.586662,36.586662,36.292203,36.292203,36.292203,37.790915,37.790915,37.51933,37.51933,37.51933,37.147981,
483.6982,36.32605,36.82605,37.408942,38.574087,38.574087,37.228924,37.228924,36.351232,36.351232,36.351232,37.936132,37.936132,37.28531,37.28531,37.28531,36.80771,36.80771,36.80771,36.330839,36.330839,35.741834,35.741834,35.741834,37.618203,37.618203,37.173905,37.173905,37.173905,36.635858,
483.9797,35.968578,35.016579,35.197174,37.285397,37.285397,35.998449,35.998449,35.479975,35.479975,35.479975,37.349276,37.349276,36.23619,36.23619,36.23619,36.36844,36.36844,36.36844,36.512776,36.512776,35.305767,35.305767,35.305767,36.542302,36.542302,36.298863,36.298863,36.298863,36.036776,
