,Live Spectrum 26-10-2023 13:29:46,Live Spectrum 26-10-2023 13:29:48,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:55,Live Spectrum 26-10-2023 13:29:55,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
796.2314,16.58491,16.647095,17.021466,17.021466,17.124685,17.124685,17.321655,17.321655,17.068813,17.068813,17.068813,16.781565,16.781565,16.875,16.875,16.875,17.215594,17.215594,17.409406,17.409406,16.875315,16.875315,16.875315,16.381313,16.381313,16.094065,16.094065,16.565656,
796.5129,17.100943,16.856564,16.627418,16.627418,16.824529,16.824529,17.099372,17.099372,17.144221,17.144221,17.144221,17.065704,17.065704,16.900628,16.900628,16.900628,17.216332,17.216332,17.402261,17.402261,17.169064,17.169064,17.169064,16.427889,16.427889,16.426257,16.426257,16.596954,
796.7945,17.417977,16.955734,16.365238,16.365238,16.659504,16.659504,16.855477,16.855477,17.29623,17.29623,17.29623,17.051449,17.051449,17.128254,17.128254,17.128254,17.455734,17.455734,17.083988,17.083988,17.255219,17.255219,17.255219,16.340496,16.340496,16.901031,16.901031,16.625,
797.0760,17.26323,16.80406,16.291173,16.291173,16.720575,16.720575,16.684192,16.684192,17.146327,17.146327,17.146327,16.704038,16.704038,17.139712,17.139712,17.139712,17.323905,17.323905,17.009923,17.009923,17.00479,17.00479,17.00479,16.3125,16.3125,17.108462,17.108462,16.628308,
797.3576,17.412009,16.451928,16.40528,16.40528,17.006729,17.006729,16.666343,16.666343,17.055771,17.055771,17.055771,16.877395,16.877395,16.966355,16.966355,16.966355,17.136063,17.136063,17.147581,17.147581,16.767792,16.767792,16.767792,16.325958,16.325958,16.962021,16.962021,16.662979,
797.6392,17.701627,16.302226,16.659675,16.659675,17.059075,17.059075,16.787671,16.787671,16.979452,16.979452,16.979452,17.163099,17.163099,16.656678,16.656678,16.656678,16.934503,16.934503,17.573202,17.573202,16.683647,16.683647,16.683647,16.440925,16.440925,16.919949,16.919949,16.732449,
797.9207,17.545059,16.21875,16.690988,16.690988,17.010321,17.010321,17.107703,17.107703,16.815988,16.815988,16.815988,17.173404,17.173404,16.434155,16.434155,16.434155,16.638809,16.638809,17.346951,17.346951,16.958573,16.958573,16.958573,16.503632,16.503632,17.024274,17.024274,16.857703,
798.2023,17.345815,16.307625,16.700975,16.700975,16.861525,16.861525,17.151205,17.151205,16.747765,16.747765,16.747765,16.851605,16.851605,16.652695,16.652695,16.652695,16.5,16.5,16.85367,16.85367,17.307455,17.307455,17.307455,16.77414,16.77414,16.92609,16.92609,16.915425,
798.4838,16.86775,16.970999,16.566125,16.566125,16.978249,16.978249,16.650376,16.650376,16.039876,16.039876,16.039876,17.145375,17.145375,16.599624,16.599624,16.599624,16.525376,16.525376,16.756378,16.756378,16.795751,16.795751,16.795751,16.707875,16.707875,16.630001,16.630001,16.510875,
798.7654,16.8125,16.75,16.582654,16.582654,16.794007,16.794007,16.81786,16.81786,16.380736,16.380736,16.380736,17.051404,17.051404,16.402551,16.402551,16.402551,16.703956,16.703956,17.310839,17.310839,16.943236,16.943236,16.943236,16.643493,16.643493,16.928442,16.928442,16.608544,
799.0470,16.8125,16.75,16.484898,16.484898,16.682678,16.682678,16.613674,16.613674,16.724207,16.724207,16.724207,16.953648,16.953648,16.408978,16.408978,16.408978,16.605076,16.605076,17.478395,17.478395,17.222525,17.222525,17.222525,16.758598,16.758598,17.09375,17.09375,16.733852,
799.3285,16.824066,16.746145,16.33259,16.33259,16.909699,16.909699,16.508117,16.508117,17.288149,17.288149,17.288149,16.847605,16.847605,16.667816,16.667816,16.667816,16.633523,16.633523,17.070617,17.070617,17.234578,17.234578,17.234578,16.586039,16.586039,17.035918,17.035918,16.812906,
799.6101,16.933823,16.67936,16.023372,16.023372,17.152311,17.152311,16.351628,16.351628,17.773372,17.773372,17.773372,16.882878,16.882878,16.71061,16.71061,16.71061,16.242122,16.242122,16.922006,16.922006,17.089549,17.089549,17.089549,16.53125,16.53125,16.58561,16.58561,16.605567,
799.8917,17.116948,16.438456,15.984853,15.984853,17.080717,17.080717,16.426379,16.426379,17.686544,17.686544,17.686544,16.921397,16.921397,16.453603,16.453603,16.453603,16.21568,16.21568,17.03125,17.03125,16.823621,16.823621,16.823621,16.53125,16.53125,16.252114,16.252114,16.667371,
800.1732,17.074848,16.734453,16.118446,16.118446,16.773018,16.773018,16.591311,16.591311,17.452286,17.452286,17.452286,16.808384,16.808384,16.616007,16.616007,16.616007,16.459757,16.459757,17.01067,17.01067,16.683384,16.683384,16.683384,16.535366,16.535366,15.851982,15.851982,16.543598,
800.4548,17.164669,17.111088,16.390696,16.390696,16.802939,16.802939,16.768622,16.768622,17.347959,17.347959,17.347959,16.810716,16.810716,16.943493,16.943493,16.943493,16.825128,16.825128,16.891838,16.891838,16.681507,16.681507,16.681507,16.655108,16.655108,15.98623,15.98623,16.625,
800.7363,17.17138,16.253201,17.072218,17.072218,17.352363,17.352363,16.6875,16.6875,17.387919,17.387919,17.387919,16.961243,16.961243,16.759718,16.759718,16.759718,16.90625,16.90625,17.043063,17.043063,16.835137,16.835137,16.835137,17.198324,17.198324,16.504306,16.504306,16.680983,
801.0179,16.857374,16.530443,16.933093,16.933093,17.384217,17.384217,16.696313,16.696313,17.477563,17.477563,17.477563,16.714343,16.714343,16.61178,16.61178,16.61178,16.901843,16.901843,17.330126,17.330126,16.763624,16.763624,16.763624,16.844154,16.844154,16.548876,16.548876,17.075316,
801.2995,16.736469,16.91076,16.883699,16.883699,17.240979,17.240979,16.759021,16.759021,17.517719,17.517719,17.517719,16.696521,16.696521,16.540271,16.540271,16.540271,16.893041,16.893041,17.419459,17.419459,16.647229,16.647229,16.647229,16.669781,16.669781,16.66076,16.66076,17.330219,
801.5810,16.716275,16.965204,16.745383,16.745383,17.145944,17.145944,16.789413,16.789413,17.395944,17.395944,17.395944,16.805408,16.805408,16.59375,16.59375,16.59375,16.972296,16.972296,17.197067,17.197067,16.626071,16.626071,16.626071,16.796173,16.796173,16.678265,16.678265,17.203827,
801.8626,17.076683,17.072995,16.71875,16.71875,16.887339,16.887339,16.665706,16.665706,17.104245,17.104245,17.104245,17.158094,17.158094,16.617389,16.617389,16.617389,16.807772,16.807772,16.517067,16.517067,16.817228,16.817228,16.817228,17.071956,17.071956,16.639183,16.639183,16.913861,
802.1441,17.175616,16.737676,16.772008,16.772008,16.766725,16.766725,16.728433,16.728433,16.788292,16.788292,16.788292,17.319542,17.319542,16.75,16.75,16.75,16.795775,16.795775,16.4375,16.4375,16.877641,16.877641,16.877641,17.110475,17.110475,16.699384,16.699384,16.776408,
802.4257,17.261415,16.45537,17.082335,17.082335,16.702377,16.702377,16.806044,16.806044,16.631456,16.631456,16.631456,17.177582,17.177582,16.720247,16.720247,16.720247,16.889877,16.889877,16.472212,16.472212,17.0625,17.0625,17.0625,16.976703,16.976703,16.603668,16.603668,16.784712,
802.7073,17.16133,16.259386,17.131625,17.131625,16.832045,16.832045,16.861307,16.861307,16.5,16.5,16.5,17.064046,17.064046,16.592977,16.592977,16.592977,16.948432,16.948432,16.564819,16.564819,17.032023,17.032023,17.032023,16.784011,16.784011,16.75784,16.75784,16.938273,
802.9888,17.166686,16.46875,16.854157,16.854157,17.015696,17.015696,16.515583,16.515583,16.526018,16.526018,16.526018,16.765611,16.765611,16.734389,16.734389,16.734389,16.911397,16.911397,16.083343,16.083343,16.854186,16.854186,16.854186,17.213603,17.213603,17.244825,17.244825,16.744825,
803.2704,17.0625,16.500737,16.922243,16.922243,16.598344,16.598344,16.79798,16.79798,16.714893,16.714893,16.714893,16.865075,16.865075,16.650919,16.650919,16.650919,17.308643,17.308643,16.143204,16.143204,16.760662,16.760662,16.760662,16.821689,16.821689,17.030513,17.030513,16.546507,
803.5520,17.078886,16.705409,16.978152,16.978152,16.523371,16.523371,17.036712,17.036712,17.010924,17.010924,17.010924,16.990598,16.990598,16.630462,16.630462,16.630462,17.555515,17.555515,16.76397,16.76397,16.796114,16.796114,16.796114,16.5625,16.5625,16.853152,16.853152,16.517909,
803.8335,17.201022,16.971079,16.886193,16.886193,16.870794,16.870794,17.096079,17.096079,17.084886,17.084886,17.084886,17.060171,17.060171,16.706619,16.706619,16.706619,17.240683,17.240683,17.063438,17.063438,16.696364,16.696364,16.696364,16.523324,16.523324,16.783579,16.783579,16.833948,
804.1151,17.371844,17.107797,16.943234,16.943234,17.258312,17.258312,17.232797,17.232797,17.164562,17.164562,17.164562,16.911984,16.911984,16.954703,16.954703,16.954703,16.579125,16.579125,16.746844,16.746844,16.616688,16.616688,16.616688,16.360953,16.360953,16.966172,16.966172,17.276094,
804.3966,17.183496,16.995996,16.986377,16.986377,17.144499,17.144499,17.15625,17.15625,17.097754,17.097754,17.097754,16.902246,16.902246,17.090007,17.090007,17.090007,16.41613,16.41613,16.529117,16.529117,16.67762,16.67762,16.67762,16.361116,16.361116,17.123129,17.123129,17.543001,
804.6782,17.007168,16.813648,17.086582,17.086582,17.153955,17.153955,17.174311,17.174311,17.268061,17.268061,17.268061,16.719898,16.719898,17.34977,17.34977,17.34977,16.665996,16.665996,16.262041,16.262041,16.439795,16.439795,16.439795,16.03727,16.03727,17.225918,17.225918,17.539566,
804.9598,16.937094,16.594969,17.020944,17.020944,17.239694,17.239694,17.206819,17.206819,17.238881,17.238881,17.238881,16.667775,16.667775,17.257794,17.257794,17.257794,16.981088,16.981088,16.36185,16.36185,16.267694,16.267694,16.267694,16.229056,16.229056,17.013962,17.013962,17.244644,
805.2413,17.06882,16.34516,16.356391,16.356391,16.575141,16.575141,17.018609,17.018609,16.799859,16.799859,16.799859,17.000352,17.000352,16.755968,16.755968,16.755968,17.018609,17.018609,16.606743,16.606743,16.612711,16.612711,16.612711,16.862007,16.862007,16.600423,16.600423,16.96243,
805.5229,17.100226,16.908507,16.49691,16.49691,16.657379,16.657379,16.981701,16.981701,16.814757,16.814757,16.814757,17.21566,17.21566,16.636823,16.636823,16.636823,16.981701,16.981701,16.865434,16.865434,16.719879,16.719879,16.719879,16.745782,16.745782,16.788854,16.788854,16.931024,
805.8044,17.138269,17.070002,16.850384,16.850384,16.821057,16.821057,17.03125,17.03125,17.022693,17.022693,17.022693,17.535962,17.535962,16.589038,16.589038,16.589038,17.044519,17.044519,17.194134,17.194134,16.857019,16.857019,16.857019,16.942212,16.942212,16.897693,16.897693,16.932788,
806.0860,17.22828,16.70922,16.922577,16.922577,16.98914,16.98914,17.024453,17.024453,16.888593,16.888593,16.888593,17.39672,17.39672,16.74867,16.74867,16.74867,17.148123,17.148123,17.171173,17.171173,16.92664,16.92664,16.92664,16.870937,16.870937,16.716017,16.716017,17.11281,
806.3676,17.381962,16.583387,17.072863,17.072863,17.069462,17.069462,16.958226,16.958226,16.881801,16.881801,16.881801,17.201263,17.201263,17.024449,17.024449,17.024449,17.385524,17.385524,16.986075,16.986075,16.965188,16.965188,16.965188,16.989637,16.989637,16.572863,16.572863,17.448024,
806.6491,17.441908,16.69904,16.91442,16.91442,17.072355,17.072355,16.791105,16.791105,16.6875,16.6875,16.6875,17.081172,17.081172,17.204487,17.204487,17.204487,17.502723,17.502723,16.923237,16.923237,16.793828,16.793828,16.793828,17.0625,17.0625,16.606975,16.606975,17.579487,
806.9307,17.577109,16.799924,16.581174,16.581174,16.941565,16.941565,16.674924,16.674924,16.636369,16.636369,16.636369,17.301131,17.301131,17.097815,17.097815,17.097815,17.413554,17.413554,16.904218,16.904218,16.581174,16.581174,16.581174,17.0625,17.0625,17.03449,17.03449,17.502032,
807.2123,17.550193,16.596404,16.519788,16.519788,16.787404,16.787404,16.63598,16.63598,16.640806,16.640806,16.640806,17.393943,17.393943,17.003499,17.003499,17.003499,17.4375,17.4375,16.89527,16.89527,16.721767,16.721767,16.721767,16.972732,16.972732,17.227558,17.227558,17.383808,
807.4938,17.343142,16.490516,16.796571,16.796571,16.875608,16.875608,16.991732,16.991732,17.149197,17.149197,17.149197,17.148589,17.148589,17.274197,17.274197,17.274197,17.406858,17.406858,16.646766,16.646766,17.548395,17.548395,17.548395,16.702821,16.702821,17.163911,17.163911,17.3125,
807.7754,17.413968,16.78922,16.820218,16.820218,16.74203,16.74203,17.086032,17.086032,16.960655,16.960655,16.960655,17.140688,17.140688,17.11703,17.11703,17.11703,17.265437,17.265437,16.984689,16.984689,17.226217,17.226217,17.226217,16.734312,16.734312,17.156124,17.156124,17.265437,
808.0569,17.351781,16.930343,16.709846,16.709846,16.697278,16.697278,17.140188,17.140188,16.758031,16.758031,16.758031,17.1875,17.1875,17.008031,17.008031,17.008031,17.125,17.125,17.21875,17.21875,16.984812,16.984812,16.984812,16.743716,16.743716,17.030377,17.030377,17.133031,
808.3385,17.342115,16.975336,16.634857,16.634857,16.90625,16.90625,17.036201,17.036201,16.764807,16.764807,16.764807,17.1875,17.1875,16.990143,16.990143,16.990143,17.215435,17.215435,17.177643,17.177643,17.088799,17.088799,17.088799,16.898029,16.898029,16.863508,16.863508,17.197357,
808.6201,17.224754,16.864173,16.766831,16.766831,16.79685,16.79685,16.908661,16.908661,16.743996,16.743996,16.743996,17.128592,17.128592,16.841339,16.841339,16.841339,17.443504,17.443504,16.961516,16.961516,17.199508,17.199508,17.199508,16.841339,16.841339,16.673081,16.673081,17.245177,
808.9016,17.121798,16.706935,16.881404,16.881404,16.482774,16.482774,17.025839,17.025839,16.803887,16.803887,16.803887,16.908459,16.908459,16.672483,16.672483,16.672483,17.349161,17.349161,16.60137,16.60137,16.993596,16.993596,16.993596,16.724161,16.724161,16.667072,16.667072,17.053887,
809.1832,17.048878,16.584936,17.044872,17.044872,16.560899,16.560899,17.137821,17.137821,16.772436,16.772436,16.772436,16.697115,16.697115,16.451122,16.451122,16.451122,17.219551,17.219551,16.322115,16.322115,16.689101,16.689101,16.689101,16.638622,16.638622,16.478365,16.478365,16.960736,
809.4647,17.057674,16.634652,16.927848,16.927848,16.730696,16.730696,17.096677,17.096677,16.894304,16.894304,16.894304,16.607595,16.607595,16.343117,16.343117,16.343117,16.927215,16.927215,16.394936,16.394936,16.438133,16.438133,16.438133,16.701978,16.701978,16.370807,16.370807,16.664003,
809.7463,16.996432,16.895546,16.805364,16.805364,16.448819,16.448819,16.774114,16.774114,17.240773,17.240773,17.240773,16.709523,16.709523,16.1875,16.1875,16.1875,16.630659,16.630659,16.924705,16.924705,16.73216,16.73216,16.73216,16.987205,16.987205,16.511319,16.511319,16.411909,
810.0279,17.109697,17.197583,16.984697,16.984697,16.672197,16.672197,16.840175,16.840175,17.209311,17.209311,17.209311,16.744136,16.744136,16.244136,16.244136,16.244136,16.756507,16.756507,17.006507,17.006507,17.100257,17.100257,17.100257,16.984053,16.984053,16.6875,16.6875,16.613272,
810.3094,17.209095,17.340951,17.11306,17.11306,16.76194,16.76194,16.66819,16.66819,17.216465,17.216465,17.216465,16.91362,16.91362,16.442584,16.442584,16.442584,16.80513,16.80513,17.122715,17.122715,17.042676,17.042676,17.042676,16.778451,16.778451,16.658535,16.658535,16.903965,
810.5910,17.138129,16.947266,17.15625,17.15625,16.748372,16.748372,16.595378,16.595378,17.330621,17.330621,17.330621,17.078993,17.078993,16.702365,16.702365,16.702365,16.629883,16.629883,17.157878,17.157878,16.797743,16.797743,16.797743,16.661241,16.661241,16.692491,16.692491,16.949002,
810.8726,16.990862,16.501918,17.095668,17.095668,16.802403,16.802403,16.521153,16.521153,17.447597,17.447597,17.447597,17.209612,17.209612,16.947597,16.947597,16.947597,16.417306,16.417306,17.043265,17.043265,17.009138,17.009138,17.009138,17.056745,17.056745,16.936541,16.936541,16.916347,
811.1541,16.87528,16.519527,16.93778,16.93778,16.81222,16.81222,16.551617,16.551617,17.34487,17.34487,17.34487,16.897886,16.897886,16.979073,16.979073,16.979073,16.509204,16.509204,16.885883,16.885883,17.00084,17.00084,17.00084,17.4375,17.4375,17.06194,17.06194,16.989117,
811.4357,16.854714,16.960248,16.811679,16.811679,16.90666,16.90666,16.68791,16.68791,17.009322,17.009322,17.009322,16.374179,16.374179,16.936679,16.936679,16.936679,16.834017,16.834017,16.739036,16.739036,16.622538,16.622538,16.622538,17.279198,17.279198,17.15584,17.15584,17.06209,
811.7172,16.959074,17.152915,16.849308,16.849308,17.001112,17.001112,16.642128,16.642128,16.91926,16.91926,16.91926,16.508892,16.508892,16.769351,16.769351,16.769351,16.894351,16.894351,16.58074,16.58074,16.314723,16.314723,16.314723,16.828517,16.828517,17.180047,17.180047,16.967638,
811.9988,16.911804,16.96875,17.145225,17.145225,17.073525,17.073525,16.547745,16.547745,17.040451,17.040451,17.040451,16.955902,16.955902,16.753647,16.753647,16.753647,16.823525,16.823525,16.547745,16.547745,16.569795,16.569795,16.569795,16.672745,16.672745,17.321701,17.321701,16.961373,
812.2804,16.738734,17.002547,17.136266,17.136266,17.082484,17.082484,16.828859,16.828859,16.909875,16.909875,16.909875,16.841203,16.841203,16.942593,16.942593,16.942593,16.832484,16.832484,16.885187,16.885187,16.8125,16.8125,16.8125,16.875,16.875,17.157329,17.157329,17.096297,
812.5619,16.776301,16.981928,17.15625,17.15625,17.07401,17.07401,16.945729,16.945729,16.76151,16.76151,16.76151,16.735209,16.735209,17.131562,17.131562,17.131562,16.789479,16.789479,17.13651,17.13651,16.881562,16.881562,16.881562,16.805938,16.805938,16.845418,16.845418,17.064168,
812.8435,16.922035,16.726164,17.038664,17.038664,17.046715,17.046715,16.870974,16.870974,16.710698,16.710698,16.710698,16.73856,16.73856,17.273517,17.273517,17.273517,16.75,16.75,17.062181,17.062181,16.847138,16.847138,16.847138,16.722776,16.722776,16.652224,16.652224,16.812181,
813.1250,17.048043,16.471197,16.879782,16.879782,16.944729,16.944729,16.728425,16.728425,16.59375,16.59375,16.59375,16.899021,16.899021,17.288479,17.288479,17.288479,16.822064,16.822064,16.870218,16.870218,16.509675,16.509675,16.509675,16.937389,16.937389,16.641793,16.641793,16.644239,
813.4066,17.137266,16.350467,16.949766,16.949766,16.893984,16.893984,16.642816,16.642816,16.59375,16.59375,16.59375,16.949766,16.949766,17.102803,17.102803,17.102803,17.096963,17.096963,16.787967,16.787967,16.350467,16.350467,16.350467,17.224299,17.224299,16.767816,16.767816,16.625,
813.6882,17.193827,16.299974,17.056431,17.056431,16.812371,16.812371,16.768853,16.768853,16.556173,16.556173,16.556173,16.981276,16.981276,16.799845,16.799845,16.799845,17.381327,17.381327,16.837681,16.837681,16.400181,16.400181,16.400181,17.181043,17.181043,16.943957,16.943957,16.712681,
813.9697,17.365101,16.511451,16.995666,16.995666,16.757117,16.757117,16.651916,16.651916,16.666256,16.666256,16.666256,17.179045,17.179045,16.623555,16.623555,16.623555,17.143354,17.143354,16.712971,16.712971,16.761451,16.761451,16.761451,16.90336,16.90336,17.157695,17.157695,16.754227,
814.2513,17.413748,16.778471,16.666527,16.666527,16.786388,16.786388,16.479446,16.479446,16.840971,16.840971,16.840971,17.424444,17.424444,16.714031,16.714031,16.714031,16.757917,16.757917,16.500419,16.500419,16.989304,16.989304,16.989304,16.588192,16.588192,17.080275,17.080275,16.494442,
814.5328,17.130063,16.727479,16.713687,16.713687,16.789979,16.789979,16.744937,16.744937,16.696695,16.696695,16.696695,17.339618,17.339618,17.128666,17.128666,17.128666,16.839153,16.839153,16.825361,16.825361,16.750466,16.750466,16.750466,16.446229,16.446229,16.830424,16.830424,16.325826,
814.8144,16.927948,16.930857,16.902201,16.902201,16.884552,16.884552,16.933451,16.933451,16.638601,16.638601,16.638601,17.195598,17.195598,17.275747,17.275747,17.275747,16.847799,16.847799,16.995951,16.995951,16.625,16.625,16.625,16.676808,16.676808,16.853302,16.853302,16.561359,
815.0960,16.833364,17.083364,16.993014,16.993014,17.090164,17.090164,16.940993,16.940993,16.767279,16.767279,16.767279,16.944578,16.944578,17.062593,17.062593,17.062593,16.756986,16.756986,17.003493,17.003493,16.72215,16.72215,16.72215,16.90625,16.90625,17.1977,17.1977,16.815993,
815.3775,16.823731,16.804685,17.0625,17.0625,17.26709,17.26709,16.92041,16.92041,16.92041,16.92041,16.92041,16.690429,16.690429,16.792967,16.792967,16.792967,16.744141,16.744141,16.926269,16.926269,16.886231,16.886231,16.886231,16.764647,16.764647,17.5625,17.5625,16.639647,
815.6591,16.831663,16.487913,17.149175,17.149175,17.148879,17.148879,17.125295,17.125295,16.894163,16.894163,16.894163,16.511792,16.511792,16.584021,16.584021,16.584021,16.913621,16.913621,16.932783,16.932783,16.9375,16.9375,16.9375,16.550413,16.550413,17.273584,17.273584,16.656545,
815.9407,16.766515,16.55538,17.16159,17.16159,17.016515,17.016515,17.446895,17.446895,16.72587,16.72587,16.72587,16.387955,16.387955,16.55894,16.55894,16.55894,17.03125,17.03125,17.132615,17.132615,16.922765,16.922765,16.922765,16.58841,16.58841,16.834355,16.834355,17.05182,
816.2222,16.659832,16.867836,16.98736,16.98736,17.180336,17.180336,17.352108,17.352108,16.653862,16.653862,16.653862,16.542696,16.542696,16.625,16.625,16.625,17.10639,17.10639,17.040802,17.040802,16.75597,16.75597,16.75597,16.53722,16.53722,16.823946,16.823946,17.114748,
816.5038,16.669773,17.169773,16.844951,16.844951,17.298376,17.298376,17.033052,17.033052,16.795374,16.795374,16.795374,16.671575,16.671575,16.670974,16.670974,16.670974,17.126201,17.126201,16.719951,16.719951,16.425178,16.425178,16.425178,16.375,16.375,16.922175,16.922175,16.769528,
816.7853,17.015629,17.124997,16.734374,16.734374,17.156249,17.156249,16.859374,16.859374,16.984377,16.984377,16.984377,16.6875,16.6875,16.765626,16.765626,16.765626,17.078125,17.078125,16.593749,16.593749,16.171874,16.171874,16.171874,16.421876,16.421876,16.937501,16.937501,16.453123,
817.0669,17.218141,16.825384,16.719359,16.719359,16.918525,16.918525,16.829039,16.829039,17.030032,17.030032,17.030032,16.607852,16.607852,16.892148,16.892148,16.892148,17.061891,17.061891,16.53125,16.53125,16.412341,16.412341,16.412341,16.500609,16.500609,16.96875,16.96875,16.518975,
817.3485,17.171262,16.6875,16.896139,16.896139,16.733762,16.733762,16.956188,16.956188,16.773898,16.773898,16.773898,16.53125,16.53125,16.96875,16.96875,16.96875,17.015012,17.015012,16.515012,16.515012,16.946077,16.946077,16.946077,16.368873,16.368873,16.822611,16.822611,16.882352,
817.6300,16.974205,16.852995,17.080899,17.080899,16.685651,16.685651,17.03125,17.03125,16.6103,16.6103,16.6103,16.647097,16.647097,16.869453,16.869453,16.869453,17,17,16.533099,16.533099,17.1728,17.1728,17.1728,16.2022,16.2022,16.70405,16.70405,17.128698,
817.9116,16.879961,16.915674,17.125,17.125,16.858633,16.858633,17.048115,17.048115,16.692461,16.692461,16.692461,16.800596,16.800596,16.713789,16.713789,16.713789,17.202383,17.202383,16.613096,16.613096,17.018848,17.018848,17.018848,16.288691,16.288691,16.583828,16.583828,17.136904,
818.1931,16.9375,16.482871,17.004707,17.004707,17.117174,17.117174,16.993761,16.993761,16.801554,16.801554,16.801554,16.964043,16.964043,16.553142,16.553142,16.553142,17.512478,17.512478,16.673435,16.673435,16.960924,16.960924,16.960924,16.443739,16.443739,16.382826,16.382826,16.835979,
818.4747,17.02504,16.572676,17.08133,17.08133,16.977404,16.977404,17.02504,17.02504,16.703686,16.703686,16.703686,17.167548,17.167548,16.783894,16.783894,16.783894,17.1873,17.1873,16.144751,16.144751,17.153806,17.153806,17.153806,16.622556,16.622556,16.435056,16.435056,16.554968,
818.7563,17.111585,17.017681,17.129574,17.129574,16.84817,16.84817,17.05808,17.05808,16.575915,16.575915,16.575915,16.911132,16.911132,17.013415,17.013415,17.013415,16.84375,16.84375,15.879266,15.879266,17.160824,17.160824,17.160824,16.843596,16.843596,16.549085,16.549085,16.446495,
819.0378,17.052336,17.179498,16.989836,16.989836,16.929498,16.929498,17.013084,17.013084,16.653331,16.653331,16.653331,16.565419,16.565419,16.945502,16.945502,16.945502,16.934581,16.934581,16.145329,16.145329,17.057418,17.057418,17.057418,17.046497,17.046497,16.744161,16.744161,16.388084,
819.3194,17.129506,17.237251,16.770992,16.770992,17.042754,17.042754,16.888995,16.888995,16.755752,16.755752,16.755752,16.833016,16.833016,16.943252,16.943252,16.943252,17.111005,17.111005,16.212998,16.212998,17.105254,17.105254,17.105254,17.050996,17.050996,16.856499,16.856499,16.523007,
819.6010,17.256429,17.061604,16.65625,16.65625,17.206787,17.206787,16.737142,16.737142,16.76241,16.76241,16.76241,17.250896,17.250896,16.912231,16.912231,16.912231,17.262858,17.262858,16.413575,16.413575,17.118571,17.118571,17.118571,16.755086,16.755086,16.975627,16.975627,16.794556,
819.8825,17.28125,16.879954,16.694614,16.694614,17.223704,17.223704,16.6875,16.6875,16.826728,16.826728,16.826728,17.163997,17.163997,16.817454,16.817454,16.817454,17.21659,17.21659,16.409044,16.409044,17.132114,17.132114,17.132114,16.478658,16.478658,16.928226,16.928226,16.944614,
820.1641,17.183608,16.824222,16.855449,16.855449,17.226557,17.226557,16.609386,16.609386,16.933585,16.933585,16.933585,16.933608,16.933608,16.820307,16.820307,16.820307,17.039079,17.039079,16.292972,16.292972,16.980494,16.980494,16.980494,16.621063,16.621063,16.84375,16.84375,16.910165,
820.4456,17.065364,16.931772,16.957379,16.957379,17.170485,17.170485,16.482985,16.482985,17.008507,17.008507,17.008507,17.153301,17.153301,16.684721,16.684721,16.684721,16.869357,16.869357,16.241493,16.241493,16.735849,16.735849,16.735849,17.04818,17.04818,16.724478,16.724478,16.715971,
820.7272,16.849155,16.898836,16.725957,16.725957,17.145233,17.145233,16.639828,16.639828,16.869388,16.869388,16.869388,16.867379,16.867379,17.220965,17.220965,17.220965,16.8125,16.8125,16.461543,16.461543,16.474155,16.474155,16.474155,17.097353,17.097353,16.919276,16.919276,16.361974,
821.0088,16.997089,16.57607,16.779067,16.779067,16.929752,16.929752,16.729409,16.729409,16.719478,16.719478,16.719478,16.707363,16.707363,17.212457,17.212457,17.212457,16.750728,16.750728,16.737885,16.737885,16.519135,16.519135,16.519135,16.928296,16.928296,16.980137,16.980137,16.527611,
821.2903,17.271668,16.961315,17.210242,17.210242,16.582021,16.582021,16.676845,16.676845,16.666547,16.666547,16.666547,16.959526,16.959526,16.884582,16.884582,16.884582,16.865418,16.865418,17.084884,17.084884,16.740418,16.740418,16.740418,16.665474,16.665474,16.832737,16.832737,17.022742,
821.5719,17.386387,17.325342,17.524229,17.524229,16.660616,16.660616,16.677568,16.677568,16.762842,16.762842,16.762842,17.126455,17.126455,16.748545,16.748545,16.748545,17.214639,17.214639,17.197432,17.197432,16.791182,16.791182,16.791182,16.754366,16.754366,16.973116,16.973116,17.31541,
