,Live Spectrum 26-10-2023 13:38:20,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:24,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:33,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
521.1458,17.206813,16.733503,17.023874,16.578997,16.43294,17.075509,16.559684,17.203997,17.203997,17.602198,17.602198,17.602198,16.28125,17.101126,17.101126,17.101126,16.875,16.875,16.456813,16.456813,16.456813,17.021057,
521.4274,17.256497,16.913366,17,16.455755,16.657487,17.181003,16.5,17.099629,17.099629,17.78125,17.78125,17.78125,16.451113,17.200495,17.200495,17.200495,16.856126,16.856126,16.657487,16.657487,16.657487,16.616648,
521.7090,17.244386,17.018432,16.81568,16.387818,16.984002,17.027226,16.629024,17.044068,17.044068,17.59693,17.59693,17.59693,16.65466,17.120976,17.120976,17.120976,16.825318,16.825318,16.836546,16.836546,16.836546,16.258794,
521.9905,17.038868,17.03125,16.579571,16.518906,17.178965,17.099394,16.826679,17.03125,17.03125,17.324844,17.324844,17.324844,16.880644,16.743439,16.743439,16.743439,16.794512,16.794512,16.767071,16.767071,16.767071,16.318144,
522.2721,16.783454,16.996165,16.324577,16.730254,17.060869,17.394173,16.976419,17.118961,17.118961,17.271377,17.271377,17.271377,16.894746,16.461081,16.461081,16.461081,16.763708,16.763708,16.617331,16.617331,16.617331,16.66555,
522.5536,16.721689,16.84909,16.768705,16.744123,17.108443,17.103894,16.860307,16.94818,16.94818,17.3125,17.3125,17.3125,16.880877,16.269496,16.269496,16.269496,16.784189,16.784189,16.836008,16.836008,16.836008,17.08307,
522.8352,16.799932,16.799932,17.116847,16.637568,17.183423,16.916441,16.702106,16.733356,16.733356,17.279212,17.279212,17.279212,16.954144,16.189538,16.189538,16.189538,16.8125,16.8125,16.945991,16.945991,16.945991,17.198029,
523.1168,16.827558,16.827558,17.097151,16.723285,17.092616,17.127268,16.752268,16.670174,16.670174,17.282384,17.282384,17.282384,17.017326,16.315901,16.315901,16.315901,16.925843,16.925843,16.633255,16.633255,16.633255,17.076424,
523.3983,16.843975,16.828238,17.234713,16.890963,16.9366,17.140287,16.765287,16.593525,16.593525,17.359713,17.359713,17.359713,17.093975,16.563626,16.563626,16.563626,17.046988,17.046988,16.50045,16.50045,16.50045,16.936825,
523.6799,16.920843,16.889593,17.14372,16.9375,16.843062,16.95622,16.443689,16.42497,16.42497,17.024221,17.024221,17.024221,17.125,16.749312,16.749312,16.749312,16.955532,16.955532,16.623625,16.623625,16.623625,16.828469,
523.9615,16.96875,16.848564,17.074113,16.981968,16.978758,16.827323,16.200718,16.207137,16.207137,16.521242,16.521242,16.521242,17.080532,16.810895,16.810895,16.810895,16.84375,16.84375,16.820904,16.820904,16.820904,16.886613,
524.2430,16.983112,16.82181,17.08444,17.03125,17.09375,17.016095,16.32181,16.05319,16.05319,16.420612,16.420612,16.420612,16.945078,16.858112,16.858112,16.858112,16.829388,16.829388,16.96875,16.96875,16.96875,17.112371,
524.5246,17.013899,16.836753,16.930503,16.975652,17.135448,17.357744,16.489646,15.982649,15.982649,16.645991,16.645991,16.645991,16.913247,16.833302,16.833302,16.833302,16.8125,16.8125,16.899253,16.899253,16.899253,17.406345,
524.8061,16.856599,17.193345,16.655664,16.959989,16.851633,17.208817,16.338491,16.188086,16.188086,16.959989,16.959989,16.959989,17.080608,16.78125,16.78125,16.78125,16.919978,16.919978,16.8125,16.8125,16.8125,17.038547,
525.0877,16.702808,17.547827,16.380314,16.940475,16.432186,16.833122,16,16.463436,16.463436,17.018282,17.018282,17.018282,17.135628,16.794218,16.794218,16.794218,16.958757,16.958757,16.721725,16.721725,16.721725,16.40859,
525.3693,16.912493,17.018765,16.356249,16.787502,16.406255,16.943747,16.199985,16.387508,16.387508,16.925005,16.925005,16.925005,16.987505,16.8125,16.8125,16.8125,16.762504,16.762504,16.506256,16.506256,16.506256,16.562495,
525.6508,17.050472,16.839032,16.375,16.822169,16.360613,16.951887,16.536085,16.254835,16.254835,16.896698,16.896698,16.896698,16.838915,16.788444,16.788444,16.788444,16.699528,16.699528,16.411085,16.411085,16.411085,16.692335,
525.9324,16.985029,17.297022,16.421221,17.053053,16.449055,16.759447,16.616861,16.404942,16.404942,17.008139,17.008139,17.008139,16.746584,16.738445,16.738445,16.738445,16.776526,16.776526,16.549637,16.549637,16.549637,16.784666,
526.2139,16.961652,17.75,16.566482,17.272161,16.557393,16.55142,16.744893,16.595741,16.595741,16.97983,16.97983,16.97983,16.632098,16.630107,16.630107,16.630107,16.852839,16.852839,16.753982,16.753982,16.753982,16.83267,
526.4955,17.073103,17.612156,16.78293,17.12164,16.78237,16.56306,17.03349,16.603233,16.603233,16.946983,16.946983,16.946983,16.53125,16.426337,16.426337,16.426337,16.78069,16.78069,16.928017,16.928017,16.928017,16.738277,
526.7771,17.194993,17.161512,17.029496,16.67913,16.966996,16.655373,17.321747,16.510124,16.510124,16.77288,16.77288,16.77288,16.490753,16.353874,16.353874,16.353874,16.71875,16.71875,17.021126,17.021126,17.021126,16.583626,
527.0586,17.2616,16.89697,17.088747,16.3866,16.997317,16.593387,17.242314,16.50232,16.50232,16.798579,16.798579,16.798579,16.52197,16.201421,16.201421,16.201421,16.757323,16.757323,16.91321,16.91321,16.91321,16.64929,
527.3402,16.974141,17.183731,16.919179,16.172423,16.78125,16.404103,16.893321,16.510782,16.510782,17.169179,17.169179,17.169179,16.827051,15.995705,15.995705,15.995705,16.85291,16.85291,16.71875,16.71875,16.71875,16.816269,
527.6217,17.036474,17.284701,16.831624,16.550278,16.7986,16.685726,16.946175,16.808953,16.808953,17.177051,17.177051,17.177051,16.868098,16.550278,16.550278,16.550278,16.909701,16.909701,16.727425,16.727425,16.727425,16.793376,
527.9033,16.960562,17.301307,16.71875,16.892879,16.827374,16.819186,16.976938,17.108624,17.108624,17.279747,17.279747,17.279747,16.662936,16.770057,16.770057,16.770057,16.975436,16.975436,16.717247,16.717247,16.717247,16.955379,
528.1849,16.914403,16.916671,16.757245,17.008153,16.727356,16.719204,17.023097,17.070199,17.070199,17.202898,17.202898,17.202898,16.578352,16.516305,16.516305,16.516305,16.929347,16.929347,16.655796,16.655796,16.655796,17.09375,
528.4664,16.865374,16.360584,16.867792,16.915876,16.540876,16.545711,17.100958,17.086542,17.086542,17.206752,17.206752,17.206752,16.538458,16.367792,16.367792,16.367792,17.028832,17.028832,16.850913,16.850913,16.850913,17.079334,
528.7480,16.89721,16.37965,16.823605,16.850465,16.45532,16.274535,17.118285,17.109505,17.109505,17.042355,17.042355,17.042355,16.54907,16.30346,16.30346,16.30346,17.16529,17.16529,17.234505,17.234505,17.234505,17.024535,
529.0296,16.75622,16.66854,16.70646,16.875,16.41247,16.23134,17.09375,17.29991,17.29991,16.97497,16.97497,16.97497,16.48756,16.05673,16.05673,16.05673,17.33116,17.33116,17.39381,17.39381,17.39381,16.95646,
529.3111,16.758358,16.963934,16.599927,16.960846,16.477561,16.070404,17.082304,17.352108,17.352108,16.914154,16.914154,16.914154,16.56913,15.822218,15.822218,15.822218,17.411973,17.411973,17.252181,17.252181,17.252181,16.809865,
529.5927,16.666698,17.468655,16.885354,17.333302,16.677146,15.713621,17.005129,17.255224,17.255224,16.541698,16.541698,16.541698,17.124905,16.531155,16.531155,16.531155,17.395707,17.395707,16.84375,16.84375,16.84375,16.932276,
529.8742,16.742366,17.293607,16.790696,17.29542,16.809589,15.881536,16.893893,17.300143,17.300143,16.622089,16.622089,16.622089,16.945134,16.36083,16.36083,16.36083,17.154438,17.154438,16.810688,16.810688,16.810688,16.887357,
530.1558,16.908763,17.149517,16.856411,17.375,16.998292,16.09797,17.029542,17.40203,17.40203,16.798131,16.798131,16.798131,16.8125,16.289691,16.289691,16.289691,16.947648,16.947648,16.62922,16.62922,16.62922,16.760148,
530.4374,17.128716,16.895103,16.952362,17.322983,17.139198,16.165871,17.255905,17.386147,17.386147,16.90625,16.90625,16.90625,16.8125,16.388336,16.388336,16.388336,16.801353,16.801353,16.645103,16.645103,16.645103,16.606422,
530.7189,17.15625,16.802874,17.059291,16.931082,16.758789,16.465541,17.521624,17.452706,17.452706,16.893415,16.893415,16.893415,16.825335,16.702706,16.702706,16.702706,16.712332,16.712332,16.559291,16.559291,16.559291,16.452706,
531.0005,17.115749,16.71335,17.01235,16.875,16.5814,16.467201,17.405099,17.282799,17.282799,16.78665,16.78665,16.78665,16.9294,16.5652,16.5652,16.5652,16.65625,16.65625,16.54745,16.54745,16.54745,16.326,
531.2820,16.667795,16.665008,16.803742,16.868432,16.78125,16.78125,17.034037,16.944666,16.944666,16.848129,16.848129,16.848129,16.839371,16.582803,16.582803,16.582803,16.662818,16.662818,16.709992,16.709992,16.709992,16.475318,
531.5636,16.416311,16.757774,16.682469,16.774543,16.729267,16.786281,16.652896,16.653507,16.653507,16.896189,16.896189,16.896189,16.762804,16.440854,16.440854,16.440854,16.790245,16.790245,16.56692,16.56692,16.56692,16.544054,
531.8452,16.616998,16.357699,16.594912,16.663224,15.826449,16.871513,16.606536,17.143464,17.143464,16.7234,16.7234,16.7234,16.434013,16.506974,16.506974,16.506974,17.486051,17.486051,16.103049,16.103049,16.103049,16.216425,
532.1267,17.226502,16.726502,16.622416,16.85021,16.204296,16.782542,16.935562,16.797642,16.797642,16.846334,16.846334,16.846334,16.341166,16.6875,16.6875,16.6875,17.114664,17.114664,16.348918,16.348918,16.348918,16.165294,
532.4083,17.592728,17.092984,16.500511,17.157144,17.000766,16.844133,16.844005,16.094644,16.094644,16.969133,16.969133,16.969133,16.219644,16.688266,16.688266,16.688266,16.624234,16.624234,16.594644,16.594644,16.594644,16.595027,
532.6899,17.34689,16.908605,16.62343,17.372252,17.185145,16.936322,16.905465,16.309752,16.309752,17.061322,17.061322,17.061322,16.434752,16.872645,16.872645,16.872645,16.439855,16.439855,16.809752,16.809752,16.809752,16.902325,
532.9714,16.494361,16.602897,16.533994,17.739024,17.066159,16.603812,16.602897,16.646188,16.646188,17.123171,17.123171,17.123171,16.831859,16.541312,16.541312,16.541312,16.164482,16.164482,16.903506,16.903506,16.903506,16.784909,
533.2530,16.051392,16.474505,16.650495,17.75,16.764387,16.712995,16.712995,16.864929,16.864929,17.125,17.125,17.125,16.933184,16.412005,16.412005,16.412005,16.513985,16.513985,17.055306,17.055306,17.055306,16.363892,
533.5345,16.499816,16.380894,16.65625,17.36929,16.896427,16.660179,17.011604,16.757859,16.757859,17.037144,17.037144,17.037144,16.908215,16.113396,16.113396,16.113396,16.501965,16.501965,16.886788,16.886788,16.886788,16.519462,
533.8161,16.905098,16.547545,16.65625,17.171205,17.13631,16.54122,17.203795,16.548697,16.548697,17.002492,17.002492,17.002492,16.762462,16.237538,16.237538,16.237538,16.5,16.5,16.903758,16.903758,16.903758,17.077644,
534.0977,17.106867,16.901235,16.910301,16.478781,16.732832,16.446566,17.077611,16.277199,16.277199,16.661265,16.661265,16.661265,16.608861,16.814558,16.814558,16.814558,16.782279,16.782279,17.132073,17.132073,17.132073,16.899177,
534.3792,16.986518,17.214463,16.771322,16.240072,17.047552,16.575982,16.951715,16.499267,16.499267,16.569607,16.569607,16.569607,17.11998,16.653429,16.653429,16.653429,16.978678,16.978678,16.990072,16.990072,16.990072,16.875,
534.6608,16.914424,17.820421,16.532697,16.082935,17.474031,16.865379,16.991826,16.585576,16.585576,16.616826,16.616826,16.616826,17.594944,16.570674,16.570674,16.570674,17.081489,17.081489,16.805772,16.805772,16.805772,16.983652,
534.9423,17.092644,17.666601,16.420117,16.195638,17.424739,16.852995,16.973372,16.647005,16.647005,17.07767,17.07767,17.07767,17.523112,16.589128,16.589128,16.589128,17.09375,17.09375,16.861133,16.861133,16.861133,17,
535.2239,17.046728,17.181461,16.667155,16.557927,17.067073,16.713297,16.994841,16.891065,16.891065,16.817073,16.817073,16.817073,17.030371,16.672022,16.672022,16.672022,16.937207,16.937207,17.005453,17.005453,17.005453,17.208724,
535.5055,16.69908,16.863786,16.846508,16.625,16.821139,16.661948,17,16.911948,16.911948,16.75,16.75,16.75,16.656433,16.610845,16.610845,16.610845,16.804044,16.804044,17.312317,17.312317,17.312317,17.224448,
535.7870,16.124785,16.762479,16.950032,16.499946,16.856282,16.606229,17.150064,16.881239,16.881239,16.474882,16.474882,16.474882,16.493707,16.618761,16.618761,16.618761,16.856282,16.856282,17.299968,17.299968,17.299968,16.943632,
536.0686,16.244681,17.019149,16.895346,16.199601,17.021809,16.495878,17.285372,16.777128,16.777128,16.52859,16.52859,16.52859,16.59109,16.722872,16.722872,16.722872,16.826064,16.826064,17.232314,17.232314,17.232314,16.679255,
536.3502,16.3125,16.950208,16.875,16.699167,17.229965,16.492674,17.001493,17.204549,17.204549,16.5625,16.5625,16.5625,16.481458,16.654306,16.654306,16.654306,16.621111,16.621111,17.242674,17.242674,17.242674,16.983854,
536.6317,16.593028,16.90625,16.828245,16.875,17.187741,16.476623,16.999759,17.039845,17.039845,16.445613,16.445613,16.445613,16.531009,16.671755,16.671755,16.671755,16.702764,16.702764,17.133113,17.133113,17.133113,17.046995,
536.9133,16.892963,16.837762,16.744012,16.806512,17.15625,16.354604,17.008421,16.846183,16.846183,16.360592,16.360592,16.360592,16.608158,16.892963,16.892963,16.892963,17.001121,17.001121,17.048092,17.048092,17.048092,17.03125,
537.1948,16.901912,16.8125,16.696471,16.78125,17.178529,16.490734,16.977721,16.901617,16.901617,16.366029,16.366029,16.366029,16.780955,16.901912,16.901912,16.901912,17.09375,17.09375,17.120367,17.120367,17.120367,16.986692,
537.4764,16.657725,16.660408,16.730955,16.802977,17.1875,16.627682,16.729748,17.11132,17.11132,16.657457,16.657457,16.657457,16.800295,16.918455,16.918455,16.918455,17.028568,17.028568,17.264887,17.264887,17.264887,16.947023,
537.7580,16.414282,16.847837,16.728826,16.854848,17.102804,16.635076,16.603826,17.229848,17.229848,16.88712,16.88712,16.88712,16.67538,16.9375,16.9375,16.9375,16.936478,16.936478,17.333674,17.333674,17.333674,16.873978,
538.0395,16.756122,17.11308,16.842462,16.73067,17.041881,16.48067,16.531894,17.126288,17.126288,16.958119,16.958119,16.958119,16.501288,16.999356,16.999356,16.999356,16.885631,16.885631,17.220038,17.220038,17.220038,16.84375,
538.3211,17.129242,17.307869,16.886189,16.636189,16.930943,16.346066,16.680553,16.861885,16.861885,17.048996,17.048996,17.048996,16.277008,17.231865,17.231865,17.231865,16.975307,16.975307,17.01582,17.01582,17.01582,16.743443,
538.6026,16.750689,17.277487,16.406939,16.507985,16.933508,16.410013,17.112793,16.457462,16.457462,16.859719,16.859719,16.859719,16.460536,16.992704,16.992704,16.992704,17.03125,17.03125,16.508444,16.508444,16.508444,16.6875,
538.8842,16.601343,17.124041,16.106058,16.570093,17.120285,16.449808,17.179907,16.58432,16.58432,16.453564,16.453564,16.453564,16.700767,16.970668,16.970668,16.970668,16.879715,16.879715,16.420477,16.420477,16.420477,16.744326,
539.1658,16.926432,17.044121,16.130509,16.858423,17.310647,16.492638,17.001853,16.928285,16.928285,16.28125,16.28125,16.28125,16.805138,17.130509,17.130509,17.130509,16.652594,16.652594,16.715044,16.715044,16.715044,16.873147,
539.4473,17.12938,16.853099,16.298771,17.106891,17.499706,16.549065,16.830609,17.049065,17.049065,16.530662,16.530662,16.530662,16.683414,16.924653,16.924653,16.924653,16.651576,16.651576,16.790305,16.790305,16.790305,16.866239,
539.7289,16.983759,16.71875,16.526994,17.015009,17.438508,16.614247,16.732751,16.924507,16.924507,16.942989,16.942989,16.942989,16.390009,16.663754,16.663754,16.663754,16.822245,16.822245,16.715502,16.715502,16.715502,16.674507,
540.0105,16.710299,16.818838,16.691725,16.774912,17.012235,16.672931,16.752113,16.745775,16.745775,16.974868,16.974868,16.974868,16.216637,16.743882,16.743882,16.743882,17.006338,17.006338,16.6875,16.6875,16.6875,16.495775,
540.2920,16.577638,16.922362,16.685553,16.655276,16.943342,16.735836,16.877921,16.751947,16.751947,16.875974,16.875974,16.875974,16.348619,16.971671,16.971671,16.971671,17.061526,17.061526,16.832507,16.832507,16.832507,16.485836,
540.5736,16.484797,16.999662,16.609459,16.609459,17.38919,16.78125,17.030912,16.905744,16.905744,16.952872,16.952872,16.952872,16.702028,17.109122,17.109122,17.109122,17.015709,17.015709,17.124156,17.124156,17.124156,16.500169,
540.8551,16.630764,16.867921,16.65362,16.399171,17.491606,16.84112,17.063815,16.94013,16.94013,16.970065,16.970065,16.970065,16.771542,17.006574,17.006574,17.006574,16.985032,16.985032,16.981898,16.981898,16.981898,16.618426,
541.1367,16.788643,16.685036,16.689964,16.389,17.096607,16.863071,17.103214,16.932571,16.932571,17.081429,17.081429,17.081429,16.668179,16.886929,16.886929,16.886929,16.796036,16.796036,16.742607,16.742607,16.742607,16.766857,
541.4183,16.521703,16.843098,16.600984,16.652633,16.65032,16.674336,17.1875,17.082898,17.082898,17.305266,17.305266,17.305266,16.704934,16.854602,16.854602,16.854602,16.455586,16.455586,16.912832,16.912832,16.912832,16.694734,
541.6998,16.338976,17.052953,16.518012,16.647785,16.287106,16.473524,17.134547,17.147785,17.147785,17.308809,17.308809,17.308809,16.700738,16.670571,16.670571,16.670571,16.294488,16.294488,16.960285,16.960285,16.960285,16.651476,
541.9814,16.438292,17.150317,16.512658,16.543117,16.162975,16.51345,17.100475,17.030458,17.030458,17.054192,17.054192,17.054192,16.706092,16.511867,16.511867,16.511867,16.489716,16.489716,16.817642,16.817642,16.817642,16.725475,
542.2629,16.507097,17.090886,16.519173,16.61367,16.339517,16.73369,17.107943,16.9375,16.9375,16.824577,16.824577,16.824577,16.72373,16.47373,16.47373,16.47373,16.89492,16.89492,16.675423,16.675423,16.675423,16.696713,
542.5445,16.549204,16.880033,16.442533,16.87823,16.53125,16.883263,16.96229,16.983473,16.983473,16.87823,16.87823,16.87823,16.769757,16.623197,16.623197,16.623197,17.113507,17.113507,16.610277,16.610277,16.610277,16.447566,
542.8261,16.709317,16.759433,16.321933,16.861142,16.563975,16.854658,16.854658,17.149767,17.149767,17.035675,17.035675,17.035675,16.804542,16.835792,16.835792,16.835792,17.071933,17.071933,16.553067,16.553067,16.553067,16.162733,
543.1076,16.543568,16.532961,16.384466,16.811645,16.666286,16.751141,16.905965,17.271214,17.271214,17.167142,17.167142,17.167142,16.875285,16.947822,16.947822,16.947822,16.96932,16.96932,16.635036,16.635036,16.635036,16.165146,
543.3892,16.222332,16.253582,16.56455,17.038933,16.701334,16.568133,16.929817,17.1583,17.1583,17.0333,17.0333,17.0333,16.7833,16.920084,16.920084,16.920084,16.81455,16.81455,16.68955,16.68955,16.68955,16.5,
543.6708,16.528931,16.61504,16.554859,17.189002,16.484033,16.810181,16.807178,17.048034,17.048034,16.977893,16.977893,16.977893,16.755322,16.794214,16.794214,16.794214,16.704284,16.704284,16.597571,16.597571,16.597571,16.545716,
543.9523,16.741449,16.960199,16.704603,17.275339,16.227301,17.03125,16.778609,16.894743,16.894743,16.982897,16.982897,16.982897,16.835199,16.732897,16.732897,16.732897,16.627955,16.627955,16.539801,16.539801,16.539801,16.681904,
544.2339,16.631213,16.945458,16.781832,17.069876,16.281832,16.959629,16.993205,16.82104,16.82104,16.953416,16.953416,16.953416,16.788626,16.72729,16.72729,16.72729,16.830161,16.830161,16.642079,16.642079,16.642079,16.765916,
544.5154,16.352912,16.954024,16.882363,16.955823,16.389726,16.69846,17.134162,16.908049,16.908049,16.941098,16.941098,16.941098,16.740838,16.873201,16.873201,16.873201,17.200427,17.200427,16.919177,16.919177,16.919177,16.827226,
544.7970,16.288016,16.967144,16.879186,16.84633,16.4375,16.53125,16.99484,16.826032,16.826032,16.689106,16.689106,16.689106,16.866628,16.975516,16.975516,16.975516,17.330218,17.330218,17.109862,17.109862,17.109862,16.847936,
