,Live Spectrum 26-10-2023 13:35:46,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:53,
777.9299,16.838273,16.565141,16.614143,17.12632,17.12632,17.12632,16.668427,16.668427,16.709311,16.709311,17.084214,17.084214,16.434761,16.434761,16.434761,16.81788,16.81788,16.9375,16.9375,16.765014,16.765014,
778.2114,16.59375,16.151585,16.753963,16.932835,16.932835,16.932835,16.401585,16.401585,17.111707,17.111707,16.904268,16.904268,16.325793,16.325793,16.325793,16.526585,16.526585,16.917561,16.917561,17.089787,17.089787,
778.4930,16.639234,16.321475,17.051982,16.979268,16.979268,16.979268,16.564977,16.564977,17.043007,17.043007,16.742264,16.742264,16.426982,16.426982,16.426982,16.625,16.625,16.856745,16.856745,16.817759,16.817759,
778.7745,16.90778,16.631862,17.192832,16.71773,16.71773,16.71773,16.806148,16.806148,16.90523,16.90523,16.62551,16.62551,16.637704,16.637704,16.637704,16.644056,16.644056,16.887194,16.887194,16.769566,16.769566,
779.0561,17.337132,16.775041,17.018423,16.462541,16.462541,16.462541,16.768832,16.768832,16.569322,16.569322,16.799673,16.799673,16.693709,16.693709,16.693709,16.737377,16.737377,16.806291,16.806291,16.974959,16.974959,
779.3377,17.556431,16.695378,17.291579,16.57709,16.57709,16.57709,16.71875,16.71875,16.21875,16.21875,17.060691,17.060691,16.724819,16.724819,16.724819,16.824638,16.824638,16.787319,16.787319,16.951447,16.951447,
779.6192,17.525318,16.433158,17.581886,17.221502,17.221502,17.221502,16.760274,16.760274,16.171294,16.171294,17.330296,17.330296,16.773728,16.773728,16.773728,16.892796,16.892796,16.830296,16.830296,16.708476,16.708476,
779.9008,17.447821,16.263857,17.479071,17.482607,17.482607,17.482607,16.983882,16.983882,15.991941,15.991941,17.40625,17.40625,16.863405,16.863405,16.863405,16.96875,16.96875,16.888857,16.888857,16.595025,16.595025,
780.1824,17.128089,16.391488,17.283998,17.202262,17.202262,17.202262,17.074173,17.074173,16.150413,16.150413,17.309922,17.309922,16.829499,16.829499,16.829499,16.96875,16.96875,16.931493,16.931493,16.858001,16.858001,
780.4639,16.729826,17.301424,17.404273,16.347704,16.347704,16.347704,16.601265,16.601265,16.345334,16.345334,16.830697,16.830697,16.933939,16.933939,16.933939,16.952136,16.952136,17.402296,17.402296,16.78125,16.78125,
780.7455,16.775838,17.190465,17.228351,16.650838,16.650838,16.650838,16.765013,16.765013,16.073325,16.073325,16.641237,16.641237,17.024614,17.024614,17.024614,16.831702,16.831702,17.115399,17.115399,16.754189,16.754189,
781.0270,16.771158,16.895671,17.082683,16.61971,16.61971,16.61971,16.698079,16.698079,16.220212,16.220212,16.734619,16.734619,16.83846,16.83846,16.83846,16.572104,16.572104,17.208171,17.208171,16.63029,16.63029,
781.3086,16.833642,16.823071,16.854321,16.573071,16.573071,16.573071,16.667283,16.667283,16.749538,16.749538,16.848689,16.848689,16.796991,16.796991,16.796991,16.328009,16.328009,17.135571,17.135571,16.640741,16.640741,
781.5902,16.625,16.733909,16.755053,16.463697,16.463697,16.463697,16.25,16.25,17.047341,17.047341,17.046409,17.046409,16.71875,16.71875,16.71875,16.411303,16.411303,16.985774,16.985774,16.557447,16.557447,
781.8717,16.600305,16.797683,16.801006,16.467134,16.467134,16.467134,16.279634,16.279634,16.953933,16.953933,17.100305,17.100305,16.713811,16.713811,16.713811,16.447378,16.447378,16.789512,16.789512,16.551006,16.551006,
782.1533,16.449438,16.709094,16.88211,16.678108,16.678108,16.678108,16.442328,16.442328,16.879828,16.879828,16.934954,16.934954,16.697156,16.697156,16.697156,16.509656,16.509656,17.04828,17.04828,16.651422,16.651422,
782.4348,16.36263,16.67513,16.698081,16.874352,16.874352,16.874352,16.506509,16.506509,16.840171,16.840171,16.570643,16.570643,16.683921,16.683921,16.683921,16.57666,16.57666,17.270021,17.270021,16.587241,16.587241,
782.7164,16.46875,16.785865,16.40625,16.380668,16.380668,16.380668,16.71875,16.71875,16.487209,16.487209,15.640951,15.640951,16.344803,16.344803,16.344803,16.688553,16.688553,17.003561,17.003561,16.411918,16.411918,
782.9980,16.477775,16.79445,16.428813,16.616313,16.616313,16.616313,16.696187,16.696187,16.562162,16.562162,16.116313,16.116313,16.558326,16.558326,16.558326,16.89305,16.89305,16.848263,16.848263,16.620487,16.620487,
783.2795,16.522423,16.678673,16.531606,16.71028,16.71028,16.71028,16.50954,16.50954,16.299973,16.299973,16.28972,16.28972,16.723163,16.723163,16.723163,16.97352,16.97352,16.883827,16.883827,16.589337,16.589337,
783.5611,16.520555,16.616366,16.356701,16.434213,16.434213,16.434213,16.200451,16.200451,15.878287,15.878287,16.522616,16.522616,16.737049,16.737049,16.737049,16.803866,16.803866,16.946134,16.946134,16.558183,16.558183,
783.8427,16.839526,16.570948,16.454395,16.231421,16.231421,16.231421,16.31504,16.31504,16.157107,16.157107,16.464526,16.464526,16.681593,16.681593,16.681593,16.737329,16.737329,17.012671,17.012671,16.514355,16.514355,
784.1242,16.857968,16.625,16.628636,16.308367,16.308367,16.308367,16.572585,16.572585,16.591434,16.591434,16.466434,16.466434,16.83135,16.83135,16.83135,16.660383,16.660383,17.035881,17.035881,16.40625,16.40625,
784.4058,17.15625,16.625,17.107007,16.28125,16.28125,16.28125,16.839704,16.839704,16.773158,16.773158,16.676481,16.676481,16.733815,16.733815,16.733815,16.691546,16.691546,16.623881,16.623881,16.373881,16.373881,
784.6873,17.116632,16.628962,17.255703,16.312944,16.312944,16.312944,16.828347,16.828347,16.698941,16.698941,16.788729,16.788729,16.613115,16.613115,16.613115,16.758368,16.758368,16.457753,16.457753,16.239447,16.239447,
784.9689,16.832109,16.65237,16.230391,16.554532,16.554532,16.554532,16.956902,16.956902,16.570261,16.570261,16.663804,16.663804,16.511848,16.511848,16.511848,17.066174,17.066174,16.8125,16.8125,16.820261,16.820261,
785.2505,16.742396,16.621198,16.33151,16.711146,16.711146,16.711146,17.082344,17.082344,16.625,16.625,16.948906,16.948906,16.352188,16.352188,16.352188,17.278282,17.278282,16.8125,16.8125,16.867396,16.867396,
785.5320,16.70986,16.590023,16.476203,16.671157,16.671157,16.671157,16.947826,16.947826,16.617547,16.617547,17.046157,17.046157,16.17632,16.17632,16.17632,16.979076,16.979076,16.79014,16.79014,16.79014,16.79014,
785.8136,16.871346,16.555191,16.55683,16.759324,16.759324,16.759324,16.547883,16.547883,16.547883,16.547883,17.13067,17.13067,16.141256,16.141256,16.141256,16.597404,16.597404,16.668852,16.668852,16.625,16.625,
786.0951,16.84375,16.52151,16.75717,16.575825,16.575825,16.575825,16.47335,16.47335,16.44467,16.44467,16.933915,16.933915,16.52868,16.52868,16.52868,16.66802,16.66802,17.05736,17.05736,16.625,16.625,
786.3767,16.8156,16.719168,16.833612,16.40935,16.40935,16.40935,16.732406,16.732406,16.489444,16.489444,16.895694,16.895694,16.77815,16.77815,16.77815,17,17,17.496481,17.496481,16.635556,16.635556,
786.6583,16.573017,16.979116,17.003455,16.177134,16.177134,16.177134,16.559195,16.559195,16.392428,16.392428,16.815955,16.815955,17,17,17,16.986178,16.986178,17.444562,17.444562,16.729116,16.729116,
786.9398,16.453783,17.0625,17.075388,16.117517,16.117517,16.117517,16.349155,16.349155,16.315202,16.315202,16.860726,16.860726,17.016976,17.016976,17.016976,16.783329,16.783329,17.161724,17.161724,16.8125,16.8125,
787.2214,16.82706,17.075852,17.374077,16.345881,16.345881,16.345881,16.909588,16.909588,16.560369,16.560369,16.973296,16.973296,17.152912,17.152912,17.152912,16.071307,16.071307,16.460866,16.460866,16.82919,16.82919,
787.5030,16.680932,17.174364,16.810911,16.628284,16.628284,16.628284,16.934216,16.934216,16.277966,16.277966,16.717161,16.717161,17.131568,17.131568,17.131568,16.452225,16.452225,16.662818,16.662818,16.988454,16.988454,
787.7845,16.641164,17.065733,16.560346,16.636853,16.636853,16.636853,16.867456,16.867456,16.246767,16.246767,16.447199,16.447199,17.177801,17.177801,17.177801,16.814654,16.814654,16.731681,16.731681,17.169181,17.169181,
788.0661,16.797174,17.074641,16.815685,16.452826,16.452826,16.452826,16.515326,16.515326,16.247414,16.247414,16.540805,16.540805,17.084195,17.084195,17.084195,16.578424,16.578424,16.859674,16.859674,17.258956,17.258956,
788.3476,16.96262,16.89997,16.82805,16.29994,16.29994,16.29994,16.406399,16.406399,16.50942,16.50942,16.6407,16.6407,16.99372,16.99372,16.99372,16.74387,16.74387,16.99686,16.99686,17.04366,17.04366,
788.6292,17.162715,16.766298,16.662715,16.212285,16.212285,16.212285,16.684402,16.684402,16.587554,16.587554,16.79674,16.79674,16.949892,16.949892,16.949892,16.971848,16.971848,16.987339,16.987339,16.865706,16.865706,
788.9108,16.940559,16.050263,16.449737,16.458915,16.458915,16.458915,16.644013,16.644013,16.525131,16.525131,16.9375,16.9375,17.053322,17.053322,17.053322,16.978585,16.978585,17.165428,17.165428,16.775131,16.775131,
789.1923,16.965726,15.9375,16.583666,16.586706,16.586706,16.586706,16.603818,16.603818,16.438513,16.438513,16.90424,16.90424,16.920371,16.920371,16.920371,16.757061,16.757061,17.243953,17.243953,16.709679,16.709679,
789.4739,16.931518,15.940491,16.760312,15.946473,15.946473,15.946473,17.245357,17.245357,16.165223,16.165223,16.596741,16.596741,16.483705,16.483705,16.483705,16.561161,16.561161,17.157589,17.157589,16.65192,16.65192,
789.7554,16.863153,15.983558,16.571385,16.087521,16.087521,16.087521,16.861826,16.861826,16.276655,16.276655,16.630923,16.630923,16.654616,16.654616,16.654616,16.855597,16.855597,16.851307,16.851307,16.918097,16.918097,
790.0370,16.723582,16.130871,16.679732,16.639676,16.639676,16.639676,16.440435,16.440435,16.540056,16.540056,16.681629,16.681629,16.934565,16.934565,16.934565,16.957009,16.957009,16.627935,16.627935,17.025379,17.025379,
790.3186,16.462926,16.17294,16.868393,16.784162,16.784162,16.784162,16.489134,16.489134,16.622088,16.622088,16.584231,16.584231,16.882954,16.882954,16.882954,16.797157,16.797157,16.682458,16.682458,16.98331,16.98331,
790.6001,16.426494,16.028358,16.465297,16.806716,16.806716,16.806716,16.704852,16.704852,16.613994,16.613994,16.181716,16.181716,16.636006,16.636006,16.636006,16.335074,16.335074,16.957744,16.957744,17.174163,17.174163,
790.8817,16.662375,16.0345,16.127875,16.752875,16.752875,16.752875,16.852,16.852,16.824,16.824,16.148,16.148,16.45475,16.45475,16.45475,16.252875,16.252875,17.159125,17.159125,17.64475,17.64475,
791.1633,17.071306,16.389306,16.190584,16.769805,16.769805,16.769805,16.584944,16.584944,16.946083,16.946083,16.397889,16.397889,16.65075,16.65075,16.65075,16.309861,16.309861,17.173194,17.173194,17.482611,17.482611,
791.4448,17.371835,16.514147,16.576857,16.630596,16.630596,16.630596,16.241658,16.241658,16.96569,16.96569,16.659205,16.659205,16.954707,16.954707,16.954707,16.625105,16.625105,16.96854,16.96854,17.019953,17.019953,
791.7264,16.420465,16.355122,17.028407,16.3949,16.3949,16.3949,16.803993,16.803993,16.326715,16.326715,17,17,17.414757,17.414757,17.414757,16.934657,16.934657,16.383551,16.383551,17.215907,17.215907,
792.0079,16.571016,16.499974,17,16.610781,16.610781,16.610781,17.048281,17.048281,16.480104,16.480104,17.017031,17.017031,17.159115,17.159115,17.159115,16.90625,16.90625,16.820989,16.820989,17.161953,17.161953,
792.2895,16.65625,16.803988,16.977302,16.795437,16.795437,16.795437,17.198889,17.198889,16.602262,16.602262,17.167639,17.167639,16.852302,16.852302,16.852302,16.897738,16.897738,17.221587,17.221587,16.914762,16.914762,
792.5711,16.687482,16.721589,16.738643,16.951696,16.951696,16.951696,16.96309,16.96309,16.718732,16.718732,16.960232,16.960232,16.610804,16.610804,16.610804,16.815339,16.815339,17.232964,17.232964,17.011357,17.011357,
792.8526,16.968712,16.738622,16.622156,17.099439,17.099439,17.099439,16.582372,16.582372,17.034094,17.034094,16.877844,16.877844,16.485816,16.485816,16.485816,16.829528,16.829528,17.045434,17.045434,17.125,17.125,
793.1342,16.673366,16.639264,16.613719,17.141986,17.141986,17.141986,16.471603,16.471603,17.045384,17.045384,16.926219,16.926219,16.670514,16.670514,16.670514,16.684647,16.684647,16.889264,16.889264,17.102178,17.102178,
793.4157,16.838022,16.795571,16.83255,16.985679,16.985679,16.985679,16.531507,16.531507,16.863543,16.863543,17.125,17.125,16.8125,16.8125,16.8125,16.661978,16.661978,17.039843,17.039843,16.872136,16.872136,
793.6973,16.818677,16.902952,16.985187,16.840871,16.840871,16.840871,16.840871,16.840871,16.798942,16.798942,17.130758,17.130758,16.746284,16.746284,16.746284,16.701476,16.701476,17.125,17.125,16.846629,16.846629,
793.9789,17.181706,16.553809,16.548631,16.841469,16.841469,16.841469,16.8125,16.8125,17.258075,17.258075,17.181706,17.181706,16.099544,16.099544,16.099544,16.49359,16.49359,17.119206,17.119206,16.883691,16.883691,
794.2604,17.11041,16.457078,16.736258,17.151262,17.151262,17.151262,16.800828,16.800828,17.010824,17.010824,17.101656,17.101656,16.188348,16.188348,16.188348,16.089984,16.089984,17.03332,17.03332,16.974586,16.974586,
794.5420,16.965808,16.346692,16.897423,17.400365,17.400365,17.400365,16.672788,16.672788,16.803673,16.803673,16.866173,16.866173,16.532366,16.532366,16.532366,15.767654,15.767654,16.758827,16.758827,17.016538,17.016538,
794.8235,16.94641,16.36906,16.78874,17.302171,17.302171,17.302171,16.50155,16.50155,16.73063,16.73063,16.748581,16.748581,16.85563,16.85563,16.85563,15.979079,15.979079,16.84969,16.84969,16.88391,16.88391,
795.1051,17.034251,16.321502,16.544495,16.876242,16.876242,16.876242,16.206747,16.206747,16.861755,16.861755,16.4375,16.4375,16.962748,16.962748,16.962748,16.411009,16.411009,16.921254,16.921254,16.953746,16.953746,
795.3867,17.050361,16.378937,16.390174,16.569471,16.569471,16.569471,16.114994,16.114994,17.040354,17.040354,16.458744,16.458744,16.894111,16.894111,16.894111,16.746965,16.746965,17.047326,17.047326,16.785187,16.785187,
795.6682,16.940572,16.115784,16.555827,16.377543,16.377543,16.377543,16.327861,16.327861,17.128072,17.128072,16.674683,16.674683,16.778178,16.778178,16.778178,16.691101,16.691101,16.897034,16.897034,16.537394,16.537394,
795.9498,16.940736,16.059264,16.731447,16.678162,16.678162,16.678162,16.509215,16.509215,17.115785,17.115785,16.806398,16.806398,16.75,16.75,16.75,16.446838,16.446838,16.790711,16.790711,16.618651,16.618651,
796.2314,16.659092,16.3125,16.255998,16.590594,16.590594,16.590594,16.881313,16.881313,16.715279,16.715279,16.497158,16.497158,16.727905,16.727905,16.727905,16.515468,16.515468,16.590594,16.590594,16.853219,16.853219,
796.5129,16.412657,16.315704,16.028046,16.565704,16.565704,16.565704,16.956721,16.956721,16.380622,16.380622,16.766018,16.766018,16.521639,16.521639,16.521639,16.365389,16.365389,16.575314,16.575314,16.927889,16.927889,
796.7945,16.491527,16.347004,16.022777,16.57748,16.57748,16.57748,17.115238,17.115238,16.152996,16.152996,16.880219,16.880219,16.45377,16.45377,16.45377,16.29752,16.29752,16.716785,16.716785,16.830734,16.830734,
797.0760,16.697423,16.371692,16.284901,16.454038,16.454038,16.454038,17.001482,17.001482,16.154768,16.154768,16.649635,16.649635,16.630133,16.630133,16.630133,16.454038,16.454038,16.98198,16.98198,16.708827,16.708827,
797.3576,16.744241,16.34375,16.867301,16.597114,16.597114,16.597114,16.753364,16.753364,16.426437,16.426437,16.597114,16.597114,16.961051,16.961051,16.961051,16.59375,16.59375,17.103843,17.103843,16.641822,16.641822,
797.6392,16.451199,16.347175,17.0625,16.618151,16.618151,16.618151,16.808647,16.808647,16.607449,16.607449,16.672945,16.672945,17.132277,17.132277,17.132277,16.600599,16.600599,17.221747,17.221747,16.846319,16.846319,
797.9207,16.586917,16.378488,17.041571,16.579941,16.579941,16.579941,17.076596,17.076596,16.715262,16.715262,17.093894,17.093894,16.89913,16.89913,16.89913,16.663226,16.663226,17.506976,17.506976,17.385465,17.385465,
798.2023,16.80258,16.452465,16.875,16.79696,16.79696,16.79696,17.38773,17.38773,16.60929,16.60929,17.254875,17.254875,16.57242,16.57242,16.57242,16.65476,16.65476,17.502065,17.502065,17.365655,17.365655,
798.4838,16.9615,16.808875,16.889501,17.388124,17.388124,17.388124,17.003625,17.003625,16.061627,16.061627,16.591501,16.591501,16.395375,16.395375,16.395375,16.167125,16.167125,17.082002,17.082002,16.573375,16.573375,
798.7654,16.90625,16.740565,16.97411,17.216713,17.216713,17.216713,16.97947,16.97947,16.594126,16.594126,16.83839,16.83839,16.334692,16.334692,16.334692,16.286986,16.286986,17.439161,17.439161,16.634058,16.634058,
799.0470,16.894924,16.445051,16.769924,16.946098,16.946098,16.946098,16.59375,16.59375,17.028522,17.028522,17.019924,17.019924,16.503775,16.503775,16.503775,16.566275,16.566275,17.184772,17.184772,16.46875,16.46875,
799.3285,16.773945,16.503855,16.64509,16.746551,16.746551,16.746551,16.570617,16.570617,16.78125,16.78125,16.852679,16.852679,16.546672,16.546672,16.546672,16.578328,16.578328,16.922078,16.922078,16.461039,16.461039,
799.6101,16.492122,16.53125,16.339811,16.503939,16.503939,16.503939,16.398372,16.398372,16.800945,16.800945,16.25,16.25,16.652311,16.652311,16.652311,16.449055,16.449055,16.836134,16.836134,16.425945,16.425945,
799.8917,16.441526,16.53125,16.288345,16.527224,16.527224,16.527224,16.303492,16.303492,16.929448,16.929448,16.241948,16.241948,16.616948,16.616948,16.616948,16.300423,16.300423,16.995974,16.995974,16.570552,16.570552,
800.1732,16.493446,16.543598,16.141464,16.516464,16.516464,16.516464,16.05183,16.05183,16.89558,16.89558,16.20808,16.20808,16.529573,16.529573,16.529573,16.226982,16.226982,16.931707,16.931707,16.653811,16.653811,
800.4548,16.710973,16.595534,16.308932,16.625,16.625,16.625,16.250642,16.250642,17.077554,17.077554,16.377426,16.377426,16.274615,16.274615,16.274615,16.319135,16.319135,16.721176,16.721176,16.839541,16.839541,
800.7363,17.071113,16.423475,16.700419,16.625,16.625,16.625,16.660556,16.660556,17.331937,17.331937,16.606669,16.606669,16.065701,16.065701,16.065701,16.558194,16.558194,16.928887,16.928887,16.821113,16.821113,
801.0179,17.107374,16.51803,16.772437,16.63822,16.63822,16.63822,16.72716,16.72716,17.03606,17.03606,16.691907,16.691907,16.347349,16.347349,16.347349,16.588536,16.588536,16.875,16.875,16.927879,16.927879,
801.2995,16.945877,16.392397,16.700709,16.732281,16.732281,16.732281,16.97326,16.97326,16.852449,16.852449,16.72326,16.72326,16.713918,16.713918,16.713918,16.955541,16.955541,16.834408,16.834408,17.259021,17.259021,
801.5810,16.615765,16.115765,16.556811,16.817117,16.817117,16.817117,17.009235,17.009235,16.686429,16.686429,16.754617,16.754617,16.463061,16.463061,16.463061,17.090204,17.090204,16.584515,16.584515,17.289413,17.289413,
801.8626,16.576683,16.076683,16.329567,16.84375,16.84375,16.84375,17.076683,17.076683,16.523639,16.523639,16.790706,16.790706,16.221633,16.221633,16.221633,17.235817,17.235817,16.53125,16.53125,17.137339,17.137339,
802.1441,16.632042,16.199824,16.288733,16.790492,16.790492,16.790492,17.146567,17.146567,16.724032,16.724032,16.877641,16.877641,16.125441,16.125441,16.125441,17.136884,17.136884,16.5603,16.5603,16.977992,16.977992,
802.4257,16.549589,16.467253,16.549589,16.480165,16.480165,16.480165,17.068956,17.068956,17.118544,17.118544,17.087294,17.087294,16.503462,16.503462,16.503462,17.026291,17.026291,16.76338,16.76338,16.647829,16.647829,
802.7073,16.746466,16.650398,16.81758,16.507068,16.507068,16.507068,16.9375,16.9375,17.14333,17.14333,17.193352,17.193352,16.728136,16.728136,16.728136,16.979682,16.979682,17.020318,17.020318,16.594965,16.594965,
802.9888,16.437472,16.770843,16.833343,17.213518,17.213518,17.213518,16.932296,16.932296,16.588546,16.588546,17.046889,17.046889,16.911482,16.911482,16.911482,16.906222,16.906222,17.057353,17.057353,17.354214,17.354214,
803.2704,16.668386,16.681432,16.813237,17.29577,17.29577,17.29577,16.964893,16.964893,16.557169,16.557169,16.958088,16.958088,16.738601,16.738601,16.738601,17.099818,17.099818,16.654776,16.654776,17.024445,17.024445,
803.5520,16.998477,16.483614,16.96875,16.969644,16.969644,16.969644,17.255462,17.255462,16.503939,16.503939,16.900788,16.900788,16.536712,16.536712,16.536712,17.292174,17.292174,16.338288,16.338288,16.649265,16.649265,
803.8335,16.804574,16.434233,16.963153,16.458495,16.458495,16.458495,17.275653,17.275653,16.363807,16.363807,16.847017,16.847017,16.596079,16.596079,16.596079,17.304574,17.304574,16.351676,16.351676,16.457557,16.457557,
804.1151,16.619266,16.591172,16.960438,16.199547,16.199547,16.199547,17.238531,17.238531,16.295297,16.295297,16.724484,16.724484,16.755734,16.755734,16.755734,17.107797,17.107797,16.53125,16.53125,16.423453,16.423453,
804.3966,16.658383,16.748129,17.044873,16.560629,16.560629,16.560629,17.134619,17.134619,16.21875,16.21875,16.785254,16.785254,16.763623,16.763623,16.763623,16.995996,16.995996,16.53125,16.53125,16.535254,16.535254,
804.6782,16.967602,16.887041,16.980791,16.663418,16.663418,16.663418,16.882168,16.882168,16.22477,16.22477,16.955561,16.955561,16.657398,16.657398,16.657398,16.867832,16.867832,16.477066,16.477066,16.723623,16.723623,
804.9598,16.884012,16.900487,17.018912,16.525487,16.525487,16.525487,16.744237,16.744237,16.262338,16.262338,16.83385,16.83385,16.525081,16.525081,16.525081,17.011931,17.011931,16.404219,16.404219,16.837987,16.837987,
805.2413,16.03757,16.800564,16.96875,16.375,16.375,16.375,16.606391,16.606391,16.331461,16.331461,16.056532,16.056532,16.512641,16.512641,16.512641,17.149577,17.149577,17.012289,17.012289,16.649577,16.649577,
805.5229,16.140209,17.012951,16.994653,16.400903,16.400903,16.400903,16.695104,16.695104,16.438629,16.438629,16.240434,16.240434,16.575451,16.575451,16.575451,16.915816,16.915816,16.976354,16.976354,16.506476,16.506476,
805.8044,16.450769,17.055866,17.067212,16.513269,16.513269,16.513269,16.863653,16.863653,16.555866,16.555866,16.582403,16.582403,16.625,16.625,16.625,16.567212,16.567212,17.178076,17.178076,16.511347,16.511347,
806.0860,16.58156,16.963283,16.96875,16.62367,16.62367,16.62367,16.944297,16.944297,16.55164,16.55164,16.683437,16.683437,16.60461,16.60461,16.60461,16.48914,16.48914,17.408983,17.408983,16.505467,16.505467,
806.3676,16.868038,16.704825,16.982675,16.8716,16.8716,16.8716,16.9409,16.9409,16.625,16.625,16.760363,16.760363,16.552137,16.552137,16.552137,16.632124,16.632124,17.53125,17.53125,16.756962,16.756962,
806.6491,16.88654,16.684777,17.052645,16.96875,16.96875,16.96875,16.808092,16.808092,16.66779,16.66779,16.77308,16.77308,16.653527,16.653527,16.653527,16.91779,16.91779,17.481328,17.481328,16.774118,16.774118,
806.9307,17.053163,16.832381,17.125,16.910315,16.910315,16.910315,16.680196,16.680196,16.790587,16.790587,17.055196,17.055196,16.75,16.75,16.75,17.099022,17.099022,17.217543,17.217543,16.68426,16.68426,
807.2123,17.050193,16.985039,17.154923,16.658904,16.658904,16.658904,16.618846,16.618846,16.636462,16.636462,16.986366,16.986366,16.682674,16.682674,16.682674,17.21875,17.21875,16.90625,16.90625,16.498673,16.498673,
807.4938,16.873784,16.914518,17.25,16.46875,16.46875,16.46875,16.477018,16.477018,16.321376,16.321376,16.790126,16.790126,16.46875,16.46875,16.46875,17.165126,17.165126,16.898589,16.898589,16.632053,16.632053,
807.7754,17.10172,16.835906,17.218624,16.476594,16.476594,16.476594,16.437626,16.437626,16.140562,16.140562,16.58578,16.58578,16.476594,16.476594,16.476594,16.976468,16.976468,16.898532,16.898532,16.797063,16.797063,
808.0569,17.21875,16.860685,17.076815,16.443784,16.443784,16.443784,16.603528,16.603528,16.246336,16.246336,16.573151,16.573151,16.508031,16.508031,16.508031,16.922312,16.922312,17.000873,17.000873,16.961593,16.961593,
808.3385,17.152979,17.156205,16.962164,16.190815,16.190815,16.190815,16.870049,16.870049,16.703943,16.703943,16.924328,16.924328,16.539471,16.539471,16.539471,16.919422,16.919422,17.060865,17.060865,17.023029,17.023029,
808.6201,16.901427,17.602165,17.123819,15.962746,15.962746,15.962746,17.056496,17.056496,16.691092,16.691092,17.112992,17.112992,16.545669,16.545669,16.545669,16.789665,16.789665,16.96875,16.96875,16.932677,16.932677,
808.9016,16.684298,17.513031,17.28887,16.091541,16.091541,16.091541,17.099161,17.099161,16.548476,16.548476,17.232774,17.232774,16.508613,16.508613,16.508613,16.769435,16.769435,16.96875,16.96875,16.706935,16.706935,
809.1832,16.611378,17.086537,16.886216,16.294071,16.294071,16.294071,16.987179,16.987179,16.664264,16.664264,17.116986,17.116986,16.557693,16.557693,16.557693,16.647436,16.647436,16.959936,16.959936,16.584936,16.584936,
809.4647,16.493908,16.84019,16.356329,16.442326,16.442326,16.442326,16.793829,16.793829,16.681408,16.681408,16.829272,16.829272,16.670095,16.670095,16.670095,16.561867,16.561867,16.892405,16.892405,16.553481,16.553481,
809.7463,16.075295,17.108637,16.183932,16.577387,16.577387,16.577387,16.602977,16.602977,16.327387,16.327387,16.682456,16.682456,16.762795,16.762795,16.762795,16.415477,16.415477,16.799705,16.799705,16.540477,16.540477,
810.0279,16.135083,17.171553,16.297197,16.791333,16.791333,16.791333,16.606121,16.606121,16.569651,16.569651,17.11034,17.11034,16.662114,16.662114,16.662114,16.456379,16.456379,16.872068,16.872068,16.638015,16.638015,
810.3094,16.423275,17.014225,16.396595,16.944356,16.944356,16.944356,16.572155,16.572155,16.923275,16.923275,17.495429,17.495429,16.540905,16.540905,16.540905,16.451725,16.451725,16.947155,16.947155,16.860775,16.860775,
810.5910,16.679362,16.856879,16.483615,16.641385,16.641385,16.641385,16.623372,16.623372,17.041124,17.041124,17.555881,17.555881,16.592122,16.592122,16.592122,16.383246,16.383246,16.998372,16.998372,17.057617,17.057617,
810.8726,17.020194,16.800485,16.688459,16.27499,16.27499,16.27499,16.677403,16.677403,17.022112,17.022112,17.285087,17.285087,16.716832,16.716832,16.716832,16.448556,16.448556,17.042306,17.042306,17.25,17.25,
811.1541,16.959266,16.926897,16.625,16.041293,16.041293,16.041293,16.707867,16.707867,16.885883,16.885883,16.989957,16.989957,16.854073,16.854073,16.854073,16.488837,16.488837,17,17,17.15709,17.15709,
811.4357,16.644466,17.063731,16.572233,16.167214,16.167214,16.167214,16.801947,16.801947,16.739036,16.739036,16.895697,16.895697,16.853893,16.853893,16.853893,16.62459,16.62459,16.957786,16.957786,16.926536,16.926536,
811.7172,16.480649,16.937172,16.716855,16.454956,16.454956,16.454956,16.770463,16.770463,16.591527,16.591527,16.767128,16.767128,16.780138,16.780138,16.780138,16.616436,16.616436,16.79949,16.79949,16.628007,16.628007,
811.9988,16.617623,16.387848,17.154426,16.854775,16.854775,16.854775,16.705902,16.705902,16.567971,16.567971,16.573525,16.573525,16.652603,16.652603,16.652603,16.685676,16.685676,16.766495,16.766495,16.351045,16.351045,
