,Live Spectrum 26-10-2023 13:40:57,Live Spectrum 26-10-2023 13:40:58,Live Spectrum 26-10-2023 13:40:59,Live Spectrum 26-10-2023 13:41:01,Live Spectrum 26-10-2023 13:41:02,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:04,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:06,Live Spectrum 26-10-2023 13:41:07,Live Spectrum 26-10-2023 13:41:08,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:11,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
479.7563,17.89368,17.412361,17.276257,17.466167,17.153667,17.073778,17.920111,18.04382,16.923813,17.57507,18.257403,17.886278,18.45618,17.448778,17.592458,17.592458,17.592458,17.605028,17.605028,17.936208,17.936208,17.936208,18.021264,18.021264,
480.0379,17.686571,16.945749,17.333643,17.32766,17.067553,17.512895,18.183376,18.329519,17.283108,17.913162,18.030321,17.880053,18.091892,17.494947,17.405321,17.405321,17.405321,17.677393,17.677393,17.644285,17.644285,17.644285,17.926464,17.926464,
480.3194,17.786915,17.162464,17.291484,17.364766,17.376097,18.038012,17.931286,18.139802,17.265351,17.942617,17.973867,17.796601,17.717653,17.473867,17.531798,17.531798,17.531798,17.6875,17.6875,17.384685,17.384685,17.384685,17.749452,17.749452,
480.6010,18.073166,17.661882,17.229117,17.505333,17.333234,18.125,17.640401,17.546352,17.1718,17.598635,17.708084,17.729117,17.525917,17.599083,18.031698,18.031698,18.031698,17.713567,17.713567,17.004885,17.004885,17.004885,17.484151,17.484151,
480.8826,18.150997,17.983974,17.426726,17.583244,17.234509,17.709047,17.775729,17.177529,17.052262,17.453259,17.552262,17.614762,17.629985,17.962962,18.332976,18.332976,18.332976,18.004718,18.004718,16.885506,16.885506,16.885506,17.4375,17.4375,
481.1641,18.026627,18.264571,17.831693,17.956693,17.348373,17.599075,17.734726,17.487943,16.979401,17.774519,17.790495,17.827071,17.785873,18.446042,18.063906,18.063906,18.063906,18.036575,18.036575,16.952774,16.952774,16.952774,17.852292,17.852292,
481.4457,17.844906,18.183255,17.957948,18.160495,17.788583,17.774693,17.641203,18.05363,17.253089,18.050542,18.464125,18.004245,18.045141,18.53125,17.74151,17.74151,17.74151,18.057099,18.057099,17.201391,17.201391,17.201391,18.221839,18.221839,
481.7272,18.45676,18.542806,18.097602,18.135959,18.081163,17.967122,17.341526,17.640842,17.157878,18.454536,18.59375,17.747776,17.243327,18.350857,17.919434,17.919434,17.919434,17.830566,17.830566,17.585015,17.585015,17.585015,17.997776,17.997776,
482.0088,18.336862,18.573622,17.970867,18.279133,17.970867,17.743112,17.538138,17.711072,17.150689,18.197295,18.439617,17.6875,17.319388,18.569388,17.377907,17.377907,17.377907,17.55005,17.55005,17.579183,17.579183,17.579183,17.526479,17.526479,
482.2904,17.845977,18.408874,17.911896,18.056457,17.911896,17.533874,17.644959,17.75,17.284271,17.561706,18.303833,17.943543,17.503021,18.701813,17.224396,17.224396,17.224396,17.346374,17.346374,17.818543,17.818543,17.818543,17.719147,17.719147,
482.5719,17.622416,18.272933,17.855217,17.489665,17.8297,17.525517,17.528666,17.5969,17.414567,16.978199,18.332283,18.07655,17.658834,18.667717,17.729085,17.729085,17.729085,17.184916,17.184916,18.104651,18.104651,18.104651,18.470202,18.470202,
482.8535,17.848012,18.224574,17.614914,17.375,17.710795,17.658381,17.423721,17.333664,17.488352,17.002131,18.242045,17.661504,17.458664,18.478266,18.199717,18.199717,18.199717,17.257955,17.257955,18.130824,18.130824,18.130824,18.650426,18.650426,
483.1350,18.058246,18.193417,17.309173,17.881655,17.636835,17.890162,17.507581,17.28125,17.702662,17.208579,17.433435,17.5625,17.40625,18.513498,18.129254,18.129254,18.129254,17.509245,17.509245,18.302329,18.302329,18.302329,17.946934,17.946934,
483.4166,18.018041,18.288445,17.174291,18.176654,17.751181,18.063681,17.581723,17.129832,17.977126,17.45189,16.947165,17.587736,17.381014,18.430305,17.790915,17.790915,17.790915,17.76439,17.76439,18.242805,18.242805,18.242805,17.226052,17.226052,
483.6982,17.874316,18.287363,17.533303,18.168476,17.906934,18.068613,17.166424,16.69156,18.056387,17.701095,16.975547,17.59375,17.249316,18.456524,17.643339,17.643339,17.643339,17.887911,17.887911,18.093066,18.093066,18.093066,17.319982,17.319982,
483.9797,17.593405,18.030905,17.825276,18.281422,17.48688,17.036087,17.738431,16.969267,17.436638,17.97531,17.350483,18.019336,17.293853,18.118267,17.750172,17.750172,17.750172,17.280388,17.280388,17.3365,17.3365,17.3365,18.401413,18.401413,
484.2613,17.680825,17.96875,17.625709,18.212783,17.599362,16.78125,18.055825,17.461366,17.480683,17.931533,17.462429,17.751063,17.287571,17.607455,18.130258,18.130258,18.130258,17.199787,17.199787,17.280896,17.280896,17.280896,18.456817,18.456817,
484.5428,17.818034,18.018392,17.339112,18.1875,17.92928,17.203205,17.944825,17.959634,17.704996,17.90625,17.74178,17.482504,17.454996,17.202149,18.516601,18.516601,18.516601,17.466959,17.466959,17.262858,17.262858,17.262858,18.033937,18.033937,
484.8244,17.967298,18.278347,17.429508,18.1875,18.049419,17.460758,17.832121,18.0625,17.799419,17.955669,17.936048,17.709306,17.623548,17.520355,18.346653,18.346653,18.346653,17.55596,17.55596,17.324129,17.324129,17.324129,17.838661,17.838661,
485.1060,18.098382,18.392941,17.739301,18.261287,18.013309,18.016506,17.960073,17.865736,17.984669,18.165514,18.239301,18.273161,17.803823,17.944742,18.109081,18.109081,18.109081,17.488713,17.488713,17.442132,17.442132,17.442132,17.418971,17.418971,
485.3875,17.904694,18.259379,18.008328,18.232293,17.877608,18.254164,18.269263,17.641151,18.080207,18.047401,18.288022,18.40625,17.819272,17.835422,17.964586,17.964586,17.964586,17.272922,17.272922,17.419793,17.419793,17.419793,17.263543,17.263543,
485.6691,17.575806,17.999523,18.111217,18.072599,17.624523,18.28125,18.027089,17.715543,18.118109,18.024359,17.964589,17.870362,17.98301,17.61074,18.059293,18.059293,18.059293,17.316184,17.316184,17.260099,17.260099,17.260099,16.811547,16.811547,
485.9507,17.403057,18.082914,17.979586,17.788894,17.514029,18.135836,17.428551,17.798471,17.834172,17.837365,17.608408,17.209801,18.055486,17.610971,18.069514,18.069514,18.069514,17.1741,17.1741,16.879451,16.879451,16.879451,16.420908,16.420908,
486.2322,17.591989,17.570473,18.202709,17.69464,17.644659,18.310739,17.642898,17.667841,17.581231,17.75714,17.60358,16.749072,17.604412,17.60089,18.400038,18.400038,18.400038,17.607197,17.607197,17.287557,17.287557,17.287557,16.440189,16.440189,
486.5138,17.728194,17.837911,17.753664,17.735462,17.135933,18.255094,17.94185,17.744906,17.53125,17.582132,17.744906,17.111893,17.46875,17.569769,18.547962,18.547962,18.547962,17.893887,17.893887,17.221669,17.221669,17.221669,16.996336,16.996336,
486.7953,17.75,18.040299,17.236006,18.036196,16.9926,18.1949,18.166947,17.876649,17.5074,17.53125,17.78125,17.488496,17.778795,17.371703,18.347853,18.347853,18.347853,18.104447,18.104447,17.251649,17.251649,17.251649,17.466295,17.466295,
487.0769,18.010867,17.896494,17.338437,18.385867,17.474304,18.258646,18.052744,17.929965,17.689721,17.48382,17.73382,17.728506,18.230728,17.217639,18.162674,18.162674,18.162674,18.274826,18.274826,17.423541,17.423541,17.423541,17.159342,17.159342,
487.3585,18.09375,17.678705,17.241205,18.610217,18.049401,18.28125,17.811377,17.772455,18.032934,17.539484,17.412238,17.474738,18.225861,17.116766,17.959955,17.959955,17.959955,18.501123,18.501123,17.940307,17.940307,17.940307,17.149139,17.149139,
487.6400,18.140625,17.742188,17.046874,18.609375,17.976561,18.187499,18.031252,17.484373,18.171875,17.539062,17.242187,17.210936,17.742184,17.39844,17.789062,17.789062,17.789062,18.515625,18.515625,18.210938,18.210938,18.210938,17.257813,17.257813,
487.9216,17.969893,17.78125,17.023295,18.523866,17.743188,17.993188,18.078411,17.615901,18.001143,17.671018,17.405107,16.900009,17.780107,17.826124,17.773295,17.773295,17.773295,18.313643,18.313643,17.993759,17.993759,17.993759,17.723847,17.723847,
488.2031,17.883101,17.688655,17.193291,18.291662,17.571757,17.706013,17.877311,17.872689,17.729162,17.996534,17.746534,16.719905,18.167832,18.145838,17.966439,17.966439,17.966439,18.064811,18.064811,17.697912,17.697912,17.697912,17.990743,17.990743,
488.4847,17.461002,17.334251,17.020001,17.781752,18.037248,17.211002,18.433498,18.121499,17.380251,18.11675,17.659751,16.7565,17.890251,17.758752,17.801251,17.801251,17.801251,17.126003,17.126003,18.107998,18.107998,18.107998,18.05425,18.05425,
488.7663,17.746618,17.013115,16.914652,17.693545,17.693239,17.245286,18.38207,17.867624,17.715368,17.896517,17.707992,17.05543,17.978483,17.502357,17.787295,17.787295,17.787295,17.155225,17.155225,18.464036,18.464036,18.464036,17.948258,17.948258,
489.0478,18.246658,17.073663,16.928944,17.854913,17.341143,17.516745,18.213168,17.409592,18.011163,17.880582,17.818082,17.655515,18.107888,17.46875,17.971357,17.971357,17.971357,17.598964,17.598964,18.485862,18.485862,18.485862,17.883556,17.883556,
489.3294,18.352463,17.305293,17.027646,17.928787,17.596762,17.616287,18.1875,17.146031,17.859671,18.176689,17.798677,17.91136,17.989781,17.558896,18.121396,18.121396,18.121396,17.673677,17.673677,18.310994,18.310994,18.310994,17.80739,17.80739,
489.6110,17.985727,17.621141,17.174382,17.9375,17.875385,17.93827,18.254629,17.362268,17.624615,18.59452,17.512732,17.780865,18.071759,17.772762,18.111497,18.111497,18.111497,17.701003,17.701003,18.093365,18.093365,18.093365,17.78125,17.78125,
489.8925,17.577188,17.785391,17.152109,17.826432,18.026354,18.018073,18.192396,17.557604,17.584714,18.585469,17.228542,17.474401,18.480416,17.999245,17.916042,17.916042,17.916042,17.852031,17.852031,17.875755,17.875755,17.875755,17.692396,17.692396,
490.1741,17.46875,17.658165,17.125,17.604868,17.908165,18.066143,17.979868,17.59375,17.637846,17.93596,17.090107,17.088379,18.757287,18.018404,17.667368,17.667368,17.667368,18.10468,18.10468,17.8125,17.8125,17.8125,17.678298,17.678298,
490.4556,17.534388,17.374958,16.884328,17.334337,17.887508,17.874958,17.90625,17.659388,17.612492,17.184277,16.931225,16.859354,18.549949,17.868725,17.331199,17.331199,17.331199,17.881191,17.881191,17.790621,17.790621,17.790621,17.796896,17.796896,
490.7372,17.649332,17.064171,17.085161,17.901237,17.602339,18.1937,17.971374,17.622376,17.354963,17.207537,17.374282,17.094703,18.871658,17.552005,17.392413,17.392413,17.392413,18.097326,18.097326,17.737834,17.737834,17.737834,17.344468,17.344468,
491.0188,17.752101,17.227155,17.39102,18.079831,17.12421,18.310399,17.806196,17.507615,17.400736,17.355568,17.572216,17.434088,18.696426,17.60977,17.920959,17.920959,17.920959,18.206932,18.206932,17.847953,17.847953,17.847953,17.081932,17.081932,
491.3003,17.674466,17.621389,17.554177,17.945823,16.883323,18.110395,17.483825,17.426036,17.596891,17.396357,17.62657,17.46718,18.210898,17.815641,18.210427,18.210427,18.210427,18.080716,18.080716,17.90625,17.90625,17.90625,17.019786,17.019786,
491.5819,17.413229,17.60176,17.551396,17.800364,17.373178,17.88301,17.650302,17.427427,17.719781,17.681552,17.65625,17.310437,18.189563,17.853823,17.995875,17.995875,17.995875,18.03125,18.03125,17.885073,17.885073,17.885073,17.063531,17.063531,
491.8634,17.438468,17.53125,17.405282,17.519059,17.855941,17.686532,17.697271,17.563468,17.770995,17.980457,17.803212,17.417957,18.040054,17.759771,17.937984,17.937984,17.937984,17.926277,17.926277,17.665054,17.665054,17.665054,17.282702,17.282702,
492.1450,17.874569,17.676916,17.426988,17.510297,17.906322,17.625,17.489775,17.666619,17.593966,17.958453,17.875,17.853759,17.625359,17.593894,18.364128,18.364128,18.364128,17.854191,17.854191,17.624928,17.624928,17.624928,17.562284,17.562284,
492.4266,18.144985,17.708757,17.489371,17.768714,17.586301,17.707485,17.323765,17.811228,17.170058,17.493823,17.73065,18.154978,17.406886,17.696221,18.624364,18.624364,18.624364,17.6994,17.6994,17.285065,17.285065,17.285065,17.862464,17.862464,
492.7081,18.003625,17.503625,17.84732,17.997584,17.335347,17.75,17.465125,17.834139,16.918278,17.015652,17.615389,18.014444,17.681459,17.965125,18.247638,18.247638,18.247638,17.584139,17.584139,17.257195,17.257195,17.257195,18.132195,18.132195,
492.9897,17.703879,17.790754,18.112198,17.738707,17.665754,17.669052,17.420841,17.691078,17.623772,17.239267,17.755647,18.027672,17.681853,17.779181,18.193147,18.193147,18.193147,18.068427,18.068427,16.959246,16.959246,16.959246,18.522306,18.522306,
493.2713,17.553668,17.879755,18.036005,17.682745,18.055367,17.685122,17.263587,17.705163,17.830842,17.69803,17.84375,17.913383,17.453464,17.625,18.28125,18.28125,18.28125,18.043138,18.043138,16.729959,16.729959,16.729959,18.44701,18.44701,
493.5528,17.650301,17.713291,17.810016,17.849209,17.858623,17.857643,17.298117,17.809525,17.619541,17.62549,17.823908,17.832342,17.513893,17.605158,18.182041,18.182041,18.182041,17.498006,17.498006,16.897326,16.897326,16.897326,18.014873,18.014873,
493.8344,17.60091,17.63661,17.60091,17.90625,17.70714,17.8393,17.32411,17.86339,17.5625,17.264319,17.89106,17.72591,17.59375,17.47591,17.889319,17.889319,17.889319,17.18305,17.18305,17.0982,17.0982,17.0982,17.76519,17.76519,
494.1159,17.511814,17.683307,17.492379,18.003428,18.185205,17.684072,17.234758,17.913871,17.5625,16.872337,17.859758,17.714557,17.807542,17.483992,17.361288,17.361288,17.361288,17.027822,17.027822,17.428349,17.428349,17.428349,17.71875,17.71875,
494.3975,17.442315,17.71875,17.353379,18.274013,18.084181,17.432715,17.283642,17.879815,17.658642,17.103319,17.966328,17.634629,17.956728,17.550478,17.086543,17.086543,17.086543,17.180263,17.180263,17.747578,17.747578,17.747578,17.680293,17.680293,
494.6791,17.501343,17.604639,17.14812,18.368213,17.501416,17.141333,17.381787,17.900806,17.737769,17.590991,17.986426,17.353296,18.044824,17.866797,17.290723,17.290723,17.290723,17.293481,17.293481,17.900806,17.900806,17.900806,17.52312,17.52312,
494.9606,17.581306,17.418414,16.949664,17.948824,17.770205,17.03125,17.462668,18.069142,17.731194,17.524328,18.012724,16.974272,17.886884,18.212948,17.663172,17.663172,17.663172,17.262444,17.262444,17.956306,17.956306,17.956306,17.24944,17.24944,
495.2422,17.575159,17.325159,17.209632,17.799044,17.81489,17.384473,17.258321,18.081887,17.43989,17.746814,18.192635,17.035588,17.48973,18.293909,17.645184,17.645184,17.645184,17.026912,17.026912,17.503983,17.503983,17.503983,17.236544,17.236544,
495.5237,17.874836,17.367618,17.566109,17.838255,17.790354,17.533136,17.29585,17.921014,17.433727,17.944882,18.097523,17.150755,17.385991,18.189386,17.476132,17.476132,17.476132,17.058727,17.058727,17.3896,17.3896,17.3896,17.845309,17.845309,
495.8053,18.329727,17.49701,17.74701,17.830652,18.105922,17.323534,17.673477,17.789294,17.74402,18.069618,17.78723,17.106848,17.52826,18.03424,17.383044,17.383044,17.383044,17.496085,17.496085,17.44049,17.44049,17.44049,18.509183,18.509183,
496.0869,18.464143,17.472857,17.776643,17.70032,18.25,17.344251,18.076823,17.983073,17.821214,18.259215,17.602464,17.290966,17.504107,17.950821,17.307893,17.307893,17.307893,17.933894,17.933894,17.088141,17.088141,17.088141,18.593249,18.593249,
496.3684,18.189663,17.317737,17.608379,17.629155,18.126081,17.490608,18.320811,18.050034,17.621926,18.082365,17.438581,17.526013,17.313581,17.884392,17.316655,17.316655,17.316655,18.058345,18.058345,16.892703,16.892703,16.892703,18.269865,18.269865,
496.6500,17.877682,17.145156,17.32526,17.65625,17.821562,17.44388,18.479844,17.916328,17.360208,17.81888,17.34375,17.716068,17.236224,18.01849,17.43112,17.43112,17.43112,17.891458,17.891458,17.290678,17.290678,17.290678,17.936484,17.936484,
496.9316,17.677794,17.0625,17.084044,17.535552,17.587279,17.219816,18.510772,17.702574,17.387941,17.405147,17.326507,17.950441,17.232757,18.207978,17.448272,17.448272,17.448272,17.384669,17.384669,17.576507,17.576507,17.576507,17.381434,17.381434,
497.2131,17.508707,17.147543,17.11906,17.403483,17.514241,16.889646,18.519776,17.494465,17.585043,17.039957,17.278483,18.130535,17.184733,18.403078,17.576336,17.576336,17.576336,17.045491,17.045491,17.511474,17.511474,17.511474,16.776121,16.776121,
497.4947,17.504588,17.336154,16.682047,17.660124,17.432912,17.037417,18.696676,17.60522,18.058777,17.555769,17.367404,17.784973,17.022074,18.179039,17.752294,17.752294,17.752294,17.048022,17.048022,17.30103,17.30103,17.30103,16.998571,16.998571,
497.7762,17.645163,17.602827,16.351011,17.807054,17.474196,17.279435,18.663706,17.452412,18.323587,17.81451,17.567946,17.454033,17.352632,17.908065,17.896979,17.896979,17.896979,17.012902,17.012902,17.15625,17.15625,17.15625,17.507261,17.507261,
498.0578,18.028274,17.896617,16.647948,17.897948,17.5625,17.364035,18.466087,17.073465,18.282581,17.36568,17.672541,17.387296,18.010652,18.018954,18.114035,18.114035,18.114035,17.099076,17.099076,17.253994,17.253994,17.253994,17.820489,17.820489,
498.3394,18.168084,18.079389,16.908777,18.126685,17.418084,17.741535,18.534619,17.048981,18.264361,17.348804,17.591223,17.232269,18.217908,17.917242,18.250842,18.250842,18.250842,17.315027,17.315027,17.327704,17.327704,17.327704,18.080231,18.080231,
498.6209,17.920657,17.872216,17.221186,18.092706,17.486637,17.857809,18.403466,17.456779,17.965966,17.957823,17.199819,17.377436,18.108505,17.781598,18.139059,18.139059,18.139059,17.374652,17.374652,17.375696,17.375696,17.375696,18.187848,18.187848,
498.9025,17.781402,17.547254,17.639639,17.797861,17.547557,17.501061,17.876365,17.905643,17.594357,18.514943,16.90625,17.764791,18.015701,17.8125,17.642369,17.642369,17.642369,17.126061,17.126061,17.468598,17.468598,17.468598,18.203201,18.203201,
499.1840,17.902968,17.575827,17.813156,17.807905,17.421547,17.143579,17.624344,17.710018,17.239299,18.487986,17.120405,17.876313,18.107077,17.873687,17.204766,17.204766,17.204766,17.303966,17.303966,17.54589,17.54589,17.54589,18.049829,18.049829,
499.4656,18.212917,17.77775,17.675958,18.256876,17.302124,17.180501,17.851793,17.149374,17.015042,18.162083,17.59946,17.72225,18.113458,17.997667,17.395751,17.395751,17.395751,18.049668,18.049668,17.608792,17.608792,17.608792,17.816,17.816,
499.7472,18.227159,17.549749,17.370306,18.115613,17.481501,17.404568,18.343398,16.935818,17.193875,17.74867,17.727159,17.861546,17.615613,18.092068,17.805773,17.805773,17.805773,18.080999,18.080999,17.772841,17.772841,17.772841,17.526556,17.526556,
500.0287,18.193215,17.318215,17.301489,17.542261,17.814702,17.69893,18.511011,17.026846,17.375,17.599465,17.533452,17.805474,17.507026,18.139524,18.068215,18.068215,18.068215,17.849465,17.849465,17.792261,17.792261,17.792261,17.472263,17.472263,
500.3103,18.329489,17.540056,17.696928,17.403522,17.809772,17.914433,18.2154,17.193578,17.303694,17.921133,17.542783,17.366194,18.046133,18.184772,18.233011,18.233011,18.233011,17.914433,17.914433,17.411083,17.411083,17.411083,17.670511,17.670511,
500.5919,18.200534,17.694979,18.024733,17.647436,17.857746,17.546581,18.104487,17.256517,17.204754,18.097009,17.705716,17.421207,18.166026,18.246741,18.180021,18.180021,18.180021,17.560577,17.560577,17.114263,17.114263,17.114263,17.449573,17.449573,
500.8734,18.0625,17.753794,18.121206,17.947433,17.902456,17.259933,18.169978,17.214956,17.269867,17.980133,18.077122,17.648661,17.993861,18.240067,17.887834,17.887834,17.887834,17.153906,17.153906,17.144867,17.144867,17.144867,17.101339,17.101339,
501.1550,18.183615,17.678378,18.102421,17.744313,17.910586,17.648931,18.1875,17.276914,17.401914,17.848086,18.361543,17.611092,17.986993,18.133671,17.530799,17.530799,17.530799,17.192737,17.192737,17.317286,17.317286,17.317286,17.27348,17.27348,
501.4365,18.304198,17.559079,17.978513,17.445802,17.795895,18.067382,17.976554,17.549815,17.463868,17.825684,18.145988,17.376461,18.041013,18.022948,17.445802,17.445802,17.445802,17.511723,17.511723,17.393066,17.393066,17.393066,17.765144,17.765144,
