,Live Spectrum 26-10-2023 13:37:32,Live Spectrum 26-10-2023 13:37:33,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:36,Live Spectrum 26-10-2023 13:37:36,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
514.6699,17.243036,16.961464,16.415965,17.355893,17.355893,16.291287,16.291287,16.291287,17.25,17.25,17.25,16.769107,16.769107,16.769107,
514.9515,16.877561,16.997182,16.264088,16.888831,16.888831,16.25,16.25,16.25,17.221568,17.221568,17.221568,16.809682,16.809682,16.809682,
515.2330,16.703544,17.112165,16.278041,16.647461,16.647461,16.165876,16.165876,16.165876,16.966379,16.966379,16.966379,16.896624,16.896624,16.896624,
515.5146,16.328079,17.207943,16.28125,16.652648,16.652648,16.100954,16.100954,16.100954,16.9375,16.9375,16.9375,16.933898,16.933898,16.933898,
515.7962,16.472014,16.864473,16.499267,16.710754,16.710754,16.039246,16.039246,16.039246,17.319029,17.319029,17.319029,16.664979,16.664979,16.664979,
516.0777,16.795395,16.919916,16.504396,16.584479,16.584479,16.058104,16.058104,16.058104,17.321292,17.321292,17.321292,16.437021,16.437021,16.437021,
516.3593,16.97602,16.963954,16.314823,16.377323,16.377323,16.459309,16.459309,16.459309,17.233138,17.233138,17.233138,16.221073,16.221073,16.221073,
516.6409,16.973949,17.072956,16.177044,16.291647,16.291647,16.739662,16.739662,16.739662,17.21875,17.21875,17.21875,16.135397,16.135397,16.135397,
516.9224,16.994397,17.119397,16.207544,16.512071,16.512071,17.037718,17.037718,17.037718,16.962282,16.962282,16.962282,16.432762,16.432762,16.432762,
517.2040,17.201919,17.09976,16.34495,16.840139,16.840139,16.96755,16.96755,16.96755,16.90625,16.90625,16.90625,16.701919,16.701919,16.701919,
517.4855,17.324492,16.870273,16.598477,17.104896,17.104896,16.589869,16.589869,16.589869,17.030404,17.030404,17.030404,16.675508,16.675508,16.675508,
517.7671,17.270492,16.836919,16.705089,17.253928,17.253928,16.206966,16.206966,16.206966,17.160178,17.160178,17.160178,16.607411,16.607411,16.607411,
518.0487,17.009941,16.651702,16.502696,17.065196,17.065196,16.317048,16.317048,16.317048,16.923435,16.923435,16.923435,16.857815,16.857815,16.857815,
518.3302,17.079041,16.853242,16.602632,16.858459,16.858459,16.257049,16.257049,16.257049,16.702209,16.702209,16.702209,16.819549,16.819549,16.819549,
518.6118,17.078655,17.215568,16.795284,16.766155,16.766155,16.311439,16.311439,16.311439,16.563561,16.563561,16.563561,16.873939,16.873939,16.873939,
518.8933,16.948739,17.244243,16.912007,16.841009,16.841009,16.34375,16.34375,16.34375,16.599507,16.599507,16.599507,16.769737,16.769737,16.769737,
519.1749,16.749941,16.906132,16.87051,16.89733,16.89733,16.500059,16.500059,16.500059,17.004608,17.004608,17.004608,16.69642,16.69642,16.69642,
519.4565,16.775122,16.715534,16.712317,17.037683,17.037683,16.715838,16.715838,16.715838,17.243872,17.243872,17.243872,16.709405,16.709405,16.709405,
519.7380,16.941373,16.880809,16.699208,17.09375,17.09375,16.78125,16.78125,16.78125,17.10942,17.10942,17.10942,16.826144,16.826144,16.826144,
520.0196,17.1684,17.2845,16.76085,16.9464,16.9464,16.82335,16.82335,16.82335,16.98915,16.98915,16.98915,17.0855,17.0855,17.0855,
520.3012,17.105667,16.798311,15.874014,16.833762,16.833762,16.946845,16.946845,16.946845,17.071845,17.071845,17.071845,17.043167,17.043167,17.043167,
520.5827,16.930321,16.731167,15.709038,17.014359,17.014359,16.717398,16.717398,16.717398,17.003885,17.003885,17.003885,16.888006,16.888006,16.888006,
520.8643,16.835499,17.072506,16.151509,17.283005,17.283005,16.384744,16.384744,16.384744,16.9375,16.9375,16.9375,16.922752,16.922752,16.922752,
521.1458,16.851126,17.090934,16.215934,17.413626,17.413626,16.358503,16.358503,16.358503,16.918187,16.918187,16.918187,16.988063,16.988063,16.988063,
521.4274,16.969368,17.23886,16.326113,17.305384,17.305384,16.745976,16.745976,16.745976,16.887376,16.887376,16.887376,17.132116,17.132116,17.132116,
521.7090,17.049682,17.485592,16.603388,17.12659,17.12659,16.987182,16.987182,16.987182,16.78284,16.78284,16.78284,17.163454,17.163454,17.163454,
521.9905,16.918594,17.310665,16.736738,17.044512,17.044512,16.712189,16.712189,16.712189,16.808691,16.808691,16.808691,17.089024,17.089024,17.089024,
522.2721,16.759873,16.879408,16.539493,17.206673,17.206673,16.219323,16.219323,16.219323,16.875,16.875,16.875,17.080042,17.080042,17.080042,
522.5536,16.59909,16.516557,16.836545,17.258279,17.258279,16.051283,16.051283,16.051283,17.097225,17.097225,17.097225,17.09375,17.09375,17.09375,
522.8352,16.599865,16.508153,17.202106,17.254077,17.254077,16.127038,16.127038,16.127038,17.114809,17.114809,17.114809,17.060462,17.060462,17.060462,
523.1168,16.752268,16.722151,17.268459,17.296308,17.296308,16.285785,16.285785,16.285785,16.823023,16.823023,16.823023,16.966482,16.966482,16.966482,
523.3983,16.781025,16.859713,17.34375,17.265512,17.265512,16.390512,16.390512,16.390512,16.6875,16.6875,16.6875,16.874775,16.874775,16.874775,
523.6799,16.643032,16.860407,17.175657,17.173594,17.173594,16.451406,16.451406,16.451406,16.794468,16.794468,16.794468,16.828469,16.828469,16.828469,
523.9615,16.486782,16.797677,16.970355,17.138218,17.138218,16.53125,16.53125,16.53125,16.980363,16.980363,16.980363,16.8125,16.8125,16.8125,
524.2430,16.638569,16.867422,16.779517,17.1875,17.1875,16.617422,16.617422,16.617422,17.005052,17.005052,17.005052,16.74069,16.74069,16.74069,
524.5246,17.013994,17.079945,16.607649,17.173601,17.173601,16.71875,16.71875,16.71875,16.895802,16.895802,16.895802,16.684049,16.684049,16.684049,
524.8061,17.227804,17.151577,16.544392,17.089077,17.089077,16.853097,16.853097,16.853097,16.682534,16.682534,16.682534,16.557534,16.557534,16.557534,
525.0877,17.268282,16.99766,16.50234,16.961096,16.961096,17.09609,17.09609,17.09609,16.494686,16.494686,16.494686,16.486397,16.486397,16.486397,
525.3693,17.175005,16.781259,16.818734,16.90625,16.90625,17.112505,17.112505,17.112505,16.556248,16.556248,16.556248,16.899985,16.899985,16.899985,
525.6508,16.942218,16.677948,17.15625,16.858137,16.858137,16.975944,16.975944,16.975944,16.641863,16.641863,16.641863,17.146581,17.146581,17.146581,
525.9324,16.611336,16.904942,17.121584,16.954579,16.954579,16.891279,16.891279,16.891279,16.71875,16.71875,16.71875,16.846365,16.846365,16.846365,
526.2139,16.38608,17.106821,17.007098,17.194598,17.194598,16.779259,16.779259,16.779259,16.70767,16.70767,16.70767,16.475848,16.475848,16.475848,
526.4955,16.427457,17.145087,16.948663,17.104353,17.104353,16.697543,16.697543,16.697543,16.666293,16.666293,16.666293,16.481034,16.481034,16.481034,
526.7771,16.559869,17.022003,17.03125,17.135124,17.135124,16.666374,16.666374,16.666374,16.594627,16.594627,16.594627,16.819116,16.819116,16.819116,
527.0586,16.846433,16.985717,16.992677,17.18518,17.18518,16.668213,16.668213,16.668213,16.64697,16.64697,16.64697,16.794808,16.794808,16.794808,
527.3402,17.016699,17.139551,16.89709,17.295801,17.295801,16.643321,16.643321,16.643321,16.979532,16.979532,16.979532,16.308205,16.308205,16.308205,
527.6217,16.862874,17.215299,16.918376,17.302148,17.302148,16.644124,16.644124,16.644124,17.147575,17.147575,17.147575,16.940855,16.940855,16.940855,
527.9033,16.717247,17.100436,17.03125,16.892051,16.892051,16.457557,16.457557,16.457557,17.010366,17.010366,17.010366,17.486629,17.486629,17.486629,
528.1849,16.625,16.954259,17.054347,16.453805,16.453805,16.16531,16.16531,16.16531,16.618208,16.618208,16.618208,17.532611,17.532611,17.532611,
528.4664,16.625,16.704334,17.117792,16.442245,16.442245,15.884626,15.884626,15.884626,16.420666,16.420666,16.420666,17.149087,17.149087,17.149087,
528.7480,16.618285,16.595815,17.046745,16.922005,16.922005,15.8125,15.8125,15.8125,16.5359,16.5359,16.5359,16.752065,16.752065,16.752065,
529.0296,16.56265,16.36256,16.88744,17.12485,17.12485,15.8436,15.8436,15.8436,16.924311,16.924311,16.924311,16.56235,16.56235,16.56235,
529.3111,16.506177,16.426961,17.034792,17.221385,17.221385,16.123272,16.123272,16.123272,17.477108,17.477108,17.477108,16.727561,16.727561,16.727561,
529.5927,16.817724,16.916604,17.426957,17.161663,17.161663,16.822948,16.822948,16.822948,17.317535,17.317535,17.317535,16.921922,16.921922,16.921922,
529.8742,16.900428,16.784161,17.171518,17.504723,17.504723,16.851384,16.851384,16.851384,17.012357,17.012357,17.012357,17.033062,17.033062,17.033062,
530.1558,17.21453,16.603898,16.847165,17.510148,17.510148,16.706089,16.706089,16.706089,16.897809,16.897809,16.897809,17.21453,17.21453,17.21453,
530.4374,17.183784,16.476181,16.457603,17.293259,17.293259,16.647293,16.647293,16.647293,16.87719,16.87719,16.87719,17.194931,17.194931,17.194931,
530.7189,17.153041,16.534459,16.384626,16.655412,16.655412,16.825335,16.825335,16.825335,17.137835,17.137835,17.137835,17.237165,17.237165,17.237165,
531.0005,17.1115,16.5598,16.47145,16.3939,16.3939,16.9348,16.9348,16.9348,17.220299,17.220299,17.220299,17.092599,17.092599,17.092599,
531.2820,16.977508,16.533439,16.495621,16.613455,16.613455,16.895303,16.895303,16.895303,16.901871,16.901871,16.901871,16.734674,16.734674,16.734674,
531.5636,17.115549,16.580946,16.440854,16.868293,16.868293,16.758384,16.758384,16.758384,16.84375,16.84375,16.84375,16.549696,16.549696,16.549696,
531.8452,17.484889,16.909737,16.496513,16.763949,16.763949,16.909737,16.909737,16.909737,16.844912,16.844912,16.844912,16.872675,16.872675,16.872675,
532.1267,17.078892,17.004522,16.399144,17.134044,17.134044,16.998708,16.998708,16.998708,16.876292,16.876292,16.876292,16.814438,16.814438,16.814438,
532.4083,16.375128,17.218878,16.062628,17.5625,17.5625,16.937628,16.937628,16.937628,16.937117,16.937117,16.937117,16.907016,16.907016,16.907016,
532.6899,16.405857,17.249607,16.093357,17.5625,17.5625,16.968357,16.968357,16.968357,16.844928,16.844928,16.844928,17.091395,17.091395,17.091395,
532.9714,16.800609,16.946647,16.184756,17.228812,17.228812,16.726067,16.726067,16.726067,16.752744,16.752744,16.752744,16.820732,16.820732,16.820732,
533.2530,17.140424,16.877877,16.276934,16.861015,16.861015,16.778373,16.778373,16.778373,16.869245,16.869245,16.869245,16.842311,16.842311,16.842311,
533.5345,17.097679,17.079998,16.456962,16.375184,16.375184,16.78125,16.78125,16.78125,16.875,16.875,16.875,16.521611,16.521611,16.521611,
533.8161,16.921205,17.295053,16.439992,16.199962,16.199962,16.694977,16.694977,16.694977,17.10506,17.10506,17.10506,16.442485,16.442485,16.442485,
534.0977,16.454604,16.91731,16.296361,16.102816,16.102816,16.659272,16.659272,16.659272,16.19348,16.19348,16.19348,16.691551,16.691551,16.691551,
534.3792,16.572428,17.151963,16.447428,16.536891,16.536891,16.767035,16.767035,16.767035,16.370713,16.370713,16.370713,16.71875,16.71875,16.71875,
534.6608,16.675239,17.431966,16.523076,16.892542,16.892542,16.672598,16.672598,16.672598,16.705042,16.705042,16.705042,16.610098,16.610098,16.610098,
534.9423,16.820638,17.282356,16.398112,16.644596,16.644596,16.496484,16.496484,16.496484,16.670117,16.670117,16.670117,16.460612,16.460612,16.460612,
535.2239,16.791569,16.519465,16.244547,16.411116,16.411116,16.260026,16.260026,16.260026,16.917155,16.917155,16.917155,16.515772,16.515772,16.515772,
535.5055,16.551286,16.272794,16.346508,16.681619,16.681619,16.295405,16.295405,16.295405,16.764338,16.764338,16.764338,16.53125,16.53125,16.53125,
535.7870,16.600043,16.625161,16.525064,16.699979,16.699979,16.63764,16.63764,16.63764,16.71875,16.71875,16.71875,16.556261,16.556261,16.556261,
536.0686,16.600532,17.085771,16.68484,16.540691,16.540691,17.012367,17.012367,17.012367,16.792154,16.792154,16.792154,16.635904,16.635904,16.635904,
536.3502,16.713368,16.709028,16.575208,16.452153,16.452153,17.09375,17.09375,17.09375,17.14743,17.14743,17.14743,16.895486,16.895486,16.895486,
536.6317,16.890264,16.585877,16.601382,16.601141,16.601141,17.234014,17.234014,17.234014,17.366887,17.366887,17.366887,17.202523,17.202523,17.202523,
536.9133,17.097304,16.411117,16.579342,16.793225,16.793225,17.304079,17.304079,17.304079,17.223617,17.223617,17.223617,16.961642,16.961642,16.961642,
537.1948,17.223088,16.388308,16.495662,16.932867,16.932867,17.245662,17.245662,17.245662,17.178529,17.178529,17.178529,16.598678,16.598678,16.598678,
537.4764,17.054453,16.775617,16.316658,16.925295,16.925295,16.805928,16.805928,16.805928,17.122318,17.122318,17.122318,16.67382,16.67382,16.67382,
537.7580,16.841706,16.9375,16.292348,16.80038,16.80038,16.51913,16.51913,16.51913,17.051402,17.051402,17.051402,17.194653,17.194653,17.194653,
538.0395,16.822487,16.855026,16.333119,16.688144,16.688144,16.489369,16.489369,16.489369,16.948776,16.948776,16.948776,17.385631,17.385631,17.385631,
538.3211,16.944057,16.892746,16.423996,16.65625,16.65625,16.600307,16.600307,16.600307,16.90625,16.90625,16.90625,16.733033,16.733033,16.733033,
538.6026,16.707462,17.074018,16.351735,17.065803,17.065803,16.285702,16.285702,16.285702,16.691722,16.691722,16.691722,16.687041,16.687041,16.687041,
538.8842,16.625959,16.891064,16.375959,17.217791,17.217791,15.967791,15.967791,15.967791,16.5625,16.5625,16.5625,16.969709,16.969709,16.969709,
539.1658,16.797776,16.608474,16.455879,17.064353,17.064353,16.016526,16.016526,16.016526,16.5625,16.5625,16.5625,17.068009,17.068009,17.068009,
539.4473,16.946261,16.709401,16.43312,16.982185,16.982185,16.09375,16.09375,16.09375,16.580315,16.580315,16.580315,17.022489,17.022489,17.022489,
539.7289,16.862007,16.809252,16.492496,17.072245,17.072245,16.30074,16.30074,16.30074,16.731743,16.731743,16.731743,16.882504,16.882504,16.882504,
540.0105,16.833407,16.66448,16.44573,17.189613,17.189613,16.502113,16.502113,16.502113,16.810387,16.810387,16.810387,16.829181,16.829181,16.829181,
540.2920,16.857914,16.707507,16.279303,17.379869,17.379869,16.563474,16.563474,16.563474,16.732914,16.732914,16.732914,16.956533,16.956533,16.956533,
540.5736,16.796959,17.076859,16.21875,17.577872,17.577872,16.640372,16.640372,16.640372,16.671959,16.671959,16.671959,17.093581,17.093581,17.093581,
540.8551,16.706412,17.177792,16.428296,17.400486,17.400486,16.732403,16.732403,16.732403,16.746056,16.746056,16.746056,17.005259,17.005259,17.005259,
541.1367,16.653786,17.016857,16.785786,17.257,17.257,16.997143,16.997143,16.997143,16.901321,16.901321,16.901321,16.97575,16.97575,16.97575,
541.4183,16.811848,16.903285,17.006582,17.278285,17.278285,17.40198,17.40198,17.40198,16.954934,16.954934,16.954934,17.149016,17.149016,17.149016,
541.6998,16.995226,16.754774,17.09375,16.957677,16.957677,17.44813,17.44813,17.44813,16.871309,16.871309,16.871309,17.139321,17.139321,17.139321,
541.9814,16.967958,16.731408,16.891217,16.649525,16.649525,16.870251,16.870251,16.870251,16.679984,16.679984,16.679984,16.929984,16.929984,16.929984,
542.2629,16.83877,16.762077,16.52129,16.654133,16.654133,16.20381,16.20381,16.20381,16.482943,16.482943,16.482943,16.720867,16.720867,16.720867,
542.5445,16.723783,16.88469,16.44073,16.772987,16.772987,16.146184,16.146184,16.146184,16.532677,16.532677,16.532677,16.602013,16.602013,16.602013,
542.8261,16.635908,17.0625,16.576358,16.768867,16.768867,16.496467,16.496467,16.496467,16.8809,16.8809,16.8809,16.540683,16.540683,16.540683,
543.1076,16.738823,16.773495,16.563926,16.573962,16.573962,16.739964,16.739964,16.739964,17.021784,17.021784,17.021784,16.737397,16.737397,16.737397,
543.3892,16.896517,16.304299,16.259733,16.431349,16.431349,16.578384,16.578384,16.578384,16.831966,16.831966,16.831966,17.024086,17.024086,17.024086,
543.6708,16.902429,16.70879,16.326966,16.753004,16.753004,16.424536,16.424536,16.424536,16.875,16.875,16.875,16.44746,16.44746,16.44746,
543.9523,17.054263,17.139462,16.428949,17.079603,17.079603,16.571366,16.571366,16.571366,16.892103,16.892103,16.892103,16.085199,16.085199,16.085199,
544.2339,17.328997,17.335792,16.398292,17.117042,17.117042,16.859666,16.859666,16.859666,16.9375,16.9375,16.9375,16.237574,16.237574,16.237574,
544.5154,17.483476,17.268323,16.338186,17.064299,17.064299,16.825259,16.825259,16.825259,16.974314,16.974314,16.974314,16.80154,16.80154,16.80154,
544.7970,17.477122,17.118234,16.232282,16.96875,16.96875,16.535436,16.535436,16.535436,17.134346,17.134346,17.134346,16.975516,16.975516,16.975516,
545.0786,17.25658,17.06908,16.275082,16.981085,16.981085,16.499176,16.499176,16.499176,17.299753,17.299753,17.299753,16.944492,16.944492,16.944492,
545.3601,17.20079,16.957615,16.389188,17.070223,17.070223,16.788973,16.788973,16.788973,17.369432,17.369432,17.369432,16.752155,16.752155,16.752155,
545.6417,17.401284,16.90625,17.001455,17.279795,17.279795,16.938955,16.938955,16.938955,17.313955,17.313955,17.313955,16.911216,16.911216,16.911216,
545.9232,17.348826,16.880076,16.8612,17.45495,17.45495,16.750713,16.750713,16.750713,17.108263,17.108263,17.108263,16.933138,16.933138,16.933138,
546.2048,17.157441,16.730022,16.949963,17.536198,17.536198,16.539956,16.539956,16.539956,16.82753,16.82753,16.82753,16.910007,16.910007,16.910007,
546.4864,16.921746,16.796746,16.809349,17.30279,17.30279,16.365548,16.365548,16.365548,16.953254,16.953254,16.953254,16.959555,16.959555,16.959555,
546.7679,16.776165,16.648622,16.796505,16.912075,16.912075,16.276165,16.276165,16.276165,17.09375,17.09375,17.09375,17.140995,17.140995,17.140995,
547.0495,16.74774,16.548971,16.974548,16.638529,16.638529,16.224548,16.224548,16.224548,17.086019,17.086019,17.086019,16.96875,16.96875,16.96875,
547.3310,17.192785,16.341108,17.0625,16.850356,16.850356,16.317785,16.317785,16.317785,16.966108,16.966108,16.966108,16.971392,16.971392,16.971392,
547.6126,17.303295,16.279834,17.053295,16.987962,16.987962,16.453786,16.453786,16.453786,16.901293,16.901293,16.901293,17.031958,17.031958,17.031958,
547.8942,16.90681,16.218843,16.656437,16.46903,16.46903,17.156157,17.156157,17.156157,16.687126,16.687126,16.687126,17.062967,17.062967,17.062967,
548.1757,17.090613,16.249477,16.717704,16.560931,16.560931,17.125523,17.125523,17.125523,16.564592,16.564592,16.564592,17.216135,17.216135,17.216135,
548.4573,17.244296,16.219891,16.71875,16.743155,16.743155,16.854017,16.854017,16.854017,16.592609,16.592609,16.592609,16.947767,16.947767,16.947767,
548.7389,17.014082,16.336709,16.895688,16.75,16.75,16.666812,16.666812,16.666812,16.416812,16.416812,16.416812,16.878521,16.878521,16.878521,
549.0204,16.826788,16.54583,16.992856,16.519051,16.519051,16.569644,16.569644,16.569644,16.261907,16.261907,16.261907,16.499708,16.499708,16.499708,
549.3020,16.8125,16.788468,16.943508,16.415262,16.415262,16.731976,16.731976,16.731976,16.25,16.25,16.25,16.412258,16.412258,16.412258,
549.5835,17.254448,16.840122,16.992744,16.378628,16.378628,16.722378,16.722378,16.722378,16.691948,16.691948,16.691948,16.654846,16.654846,16.654846,
549.8651,17.528468,16.762762,16.892016,16.64496,16.64496,17.042702,17.042702,17.042702,16.965968,16.965968,16.965968,16.849476,16.849476,16.849476,
