,Live Spectrum 26-10-2023 13:27:57,Live Spectrum 26-10-2023 13:27:59,Live Spectrum 26-10-2023 13:28:02,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
831.4265,16.881443,17.552789,17.155192,17.197211,17.197211,17.173463,17.173463,17.173463,17.182115,17.182115,16.871732,16.871732,16.871732,16.921346,16.921346,16.921346,16.832981,16.832981,16.832981,16.889037,16.889037,16.889037,17.395481,17.395481,17.019422,
831.7081,17.003541,17.55602,17.029479,17.135021,17.135021,17.364979,17.364979,17.364979,17.126771,17.126771,17.008853,17.008853,17.008853,16.855542,16.855542,16.855542,16.840209,16.840209,16.840209,16.685729,16.685729,16.685729,17.326062,17.326062,16.830188,
831.9897,16.737178,17.112178,17.169072,17.318911,17.318911,17.116976,17.116976,17.116976,17.089757,17.089757,16.387822,16.387822,16.387822,16.925484,16.925484,16.925484,17.061694,17.061694,17.061694,16.806089,16.806089,16.806089,17.237178,17.237178,16.85496,
832.2712,16.701361,17.0625,17.225681,17.364542,17.364542,16.767512,16.767512,16.767512,17.312747,17.312747,16.555323,16.555323,16.555323,16.979208,16.979208,16.979208,16.930569,16.930569,16.930569,16.788181,16.788181,16.788181,17.173639,17.173639,16.649319,
832.5528,16.727637,17.032682,17.257454,17.4375,17.4375,16.522363,16.522363,16.522363,16.852637,16.852637,16.976204,16.976204,16.976204,16.97334,16.97334,16.97334,16.913704,16.913704,16.913704,16.8125,16.8125,16.8125,17.139909,17.139909,16.632454,
832.8343,16.704144,16.9375,17.28125,17.405571,17.405571,16.785327,16.785327,16.785327,16.972827,16.972827,16.976053,16.976053,16.976053,17.147588,17.147588,17.147588,16.969429,16.969429,16.969429,16.844429,16.844429,16.844429,17.219429,17.219429,16.760021,
833.1159,16.84375,16.903442,17.272736,17.227355,17.227355,17.309692,17.309692,17.309692,17.480163,17.480163,16.872192,16.872192,16.872192,17.056793,17.056793,17.056793,17.0625,17.0625,17.0625,16.954529,16.954529,16.954529,17.355072,17.355072,17.096558,
833.3975,16.916157,16.776297,17.195695,16.89139,16.89139,17.182547,17.182547,17.182547,17.189886,17.189886,16.763148,16.763148,16.763148,17.043542,17.043542,17.043542,17.107754,17.107754,17.107754,17,17,17,17.387292,17.387292,17.205602,
833.6790,17.132116,16.658726,17.052909,16.567452,16.567452,16.949879,16.949879,16.949879,17.004328,17.004328,16.689976,16.689976,16.689976,16.786202,16.786202,16.786202,17.237933,17.237933,17.237933,17,17,17,17.168317,17.168317,17.211634,
833.9606,17.13766,16.80661,17.102203,16.660496,16.660496,16.83786,16.83786,16.83786,17.265185,17.265185,16.70609,16.70609,16.70609,16.696795,16.696795,16.696795,17.230569,17.230569,17.230569,16.898638,16.898638,16.898638,17.145272,17.145272,17.135136,
834.2422,16.979435,17.185889,17.239315,17.060889,17.060889,17.270565,17.270565,17.270565,17.002417,17.002417,16.864315,16.864315,16.864315,16.663712,16.663712,16.663712,17.157056,17.157056,17.157056,16.730241,16.730241,16.730241,16.995166,16.995166,17.113509,
834.5237,17.033716,17.028784,17.185034,16.926261,16.926261,17.216284,17.216284,17.216284,17.10883,17.10883,16.92242,16.92242,16.92242,16.426261,16.426261,16.426261,17.263704,17.263704,17.263704,16.902408,16.902408,16.902408,16.557569,16.557569,16.95258,
834.8053,17.058362,16.897974,17.113204,16.882658,16.882658,17.073678,17.073678,17.073678,16.933362,16.933362,17.015316,17.015316,17.015316,16.559599,16.559599,16.559599,17.367342,17.367342,17.367342,17.0625,17.0625,17.0625,16.531869,16.531869,16.930461,
835.0868,16.975284,16.830681,17.081392,16.905539,16.905539,16.789206,16.789206,16.789206,16.875,16.875,16.949858,16.949858,16.949858,16.886647,16.886647,16.886647,17.307387,17.307387,17.307387,17.000711,17.000711,17.000711,16.823437,16.823437,17.260937,
835.3684,16.950424,16.957946,17.075424,17.06462,17.06462,16.5625,16.5625,16.5625,16.849152,16.849152,16.981674,16.981674,16.981674,16.948304,16.948304,16.948304,17.130402,17.130402,17.130402,16.867478,16.867478,16.867478,17.147566,17.147566,17.559218,
835.6500,16.87429,17.03125,16.972301,17.115767,17.115767,16.697443,16.697443,16.697443,16.650568,16.650568,17.067472,17.067472,17.067472,16.915483,16.915483,16.915483,17.053267,17.053267,17.053267,16.866477,16.866477,16.866477,17.015625,17.015625,17.566051,
835.9315,16.679655,16.989043,16.910983,17.020293,17.020293,16.973483,16.973483,16.973483,16.381224,16.381224,17.198457,17.198457,17.198457,17.095371,17.095371,17.095371,17.042207,17.042207,17.042207,16.993776,16.993776,16.993776,16.329552,16.329552,17.321836,
836.2131,16.710933,16.73243,16.958011,16.998046,16.998046,16.88868,16.88868,16.88868,16.605458,16.605458,16.942394,16.942394,16.942394,16.986338,16.986338,16.986338,17.181637,17.181637,17.181637,16.989261,16.989261,16.989261,16.217764,16.217764,17.379877,
836.4946,16.813288,16.5,16.966387,16.878939,16.878939,16.808561,16.808561,16.808561,16.876575,16.876575,16.548057,16.548057,16.548057,16.6875,16.6875,16.6875,17.311712,17.311712,17.311712,16.921481,16.921481,16.921481,16.576156,16.576156,17.394958,
836.7762,16.749613,16.468363,17.078319,16.687113,16.687113,17.016206,17.016206,17.016206,16.828319,16.828319,16.531637,16.531637,16.531637,16.671681,16.671681,16.671681,17.327931,17.327931,17.327931,16.921681,16.921681,16.921681,16.766981,16.766981,16.965651,
837.0578,16.767982,16.4375,17.192213,16.623429,16.623429,17.029679,17.029679,17.029679,16.827339,16.827339,16.611732,16.611732,16.611732,16.836766,16.836766,16.836766,17.131984,17.131984,17.131984,16.971892,16.971892,16.971892,16.907821,16.907821,16.784392,
837.3393,16.76148,16.505527,17.23023,16.559736,16.559736,17,17,17,16.897534,16.897534,16.571216,16.571216,16.571216,17.153061,17.153061,17.153061,17.036777,17.036777,17.036777,17.218324,17.218324,17.218324,17.005527,17.005527,16.945791,
837.6209,16.789179,16.580107,17.117071,16.548857,16.548857,16.859142,16.859142,16.859142,17.056786,17.056786,16.5,16.5,16.5,17.404501,17.404501,17.404501,17.128965,17.128965,17.128965,17.339785,17.339785,17.339785,17.027285,17.027285,17.084072,
837.9024,16.84375,16.757659,17.117136,16.5625,16.5625,16.859273,16.859273,16.859273,17.125,17.125,16.481788,16.481788,16.481788,17.627485,17.627485,17.627485,17.028765,17.028765,17.028765,17.257864,17.257864,17.257864,16.981788,16.981788,16.906454,
838.1840,16.824929,16.987928,17.15625,16.618964,16.618964,16.956321,16.956321,16.956321,17.125,17.125,16.355822,16.355822,16.355822,17.737571,17.737571,17.737571,17.050428,17.050428,17.050428,17.124643,17.124643,17.124643,16.987571,16.987571,16.505322,
838.4656,16.69589,17.159675,17.097945,17.083819,17.083819,16.949315,16.949315,16.949315,16.911215,16.911215,16.961474,16.961474,16.961474,17.069776,17.069776,17.069776,16.911215,16.911215,16.911215,17.237415,17.237415,17.237415,17.058305,17.058305,16.49923,
838.7471,16.544788,16.998168,17.0625,17.183327,17.183327,17.07787,17.07787,17.07787,16.881515,16.881515,17.0341,17.0341,17.0341,16.776568,16.776568,16.776568,16.881515,16.881515,16.881515,17.303644,17.303644,17.303644,17.173962,17.173962,16.874491,
839.0287,16.272572,16.626897,17.0625,17.031724,17.031724,17.259626,17.259626,17.259626,16.9375,16.9375,16.616322,16.616322,16.616322,16.84375,16.84375,16.84375,16.89615,16.89615,16.89615,17.136523,17.136523,17.136523,16.949972,16.949972,17.175977,
839.3103,16.284062,16.60651,17.083802,16.936094,16.936094,17.482916,17.482916,17.482916,16.9375,16.9375,16.457396,16.457396,16.457396,16.907656,16.907656,16.907656,16.938906,16.938906,16.938906,16.998594,16.998594,16.998594,16.70599,16.70599,17.122188,
839.5918,16.277951,16.853647,16.940219,17.015915,17.015915,17.540567,17.540567,17.540567,16.805902,16.805902,16.612964,16.612964,16.612964,17.047165,17.047165,17.047165,16.815219,16.815219,16.815219,16.837152,16.837152,16.837152,16.743982,16.743982,16.514174,
839.8734,16.385411,17.050343,16.875,17.107637,17.107637,17.463544,17.463544,17.463544,16.727431,16.727431,16.777774,16.777774,16.777774,17.161456,17.161456,17.161456,16.637157,16.637157,16.637157,16.803819,16.803819,16.803819,17.09721,17.09721,16.213544,
840.1549,16.4375,16.722415,16.619707,17.008958,17.008958,17.228624,17.228624,17.228624,16.811584,16.811584,16.719666,16.719666,16.719666,17.280334,17.280334,17.280334,16.686584,16.686584,16.686584,16.928542,16.928542,16.928542,16.940249,16.940249,16.326751,
840.4365,16.461353,16.569897,16.555103,16.801781,16.801781,17.060839,17.060839,17.060839,16.867603,16.867603,16.448972,16.448972,16.448972,17.431764,17.431764,17.431764,17.028836,17.028836,17.028836,17.040308,17.040308,17.040308,16.462106,16.462106,16.613528,
840.7181,16.738266,16.636004,16.587001,16.872507,16.872507,17.055751,17.055751,17.055751,16.850499,16.850499,17.134546,17.134546,17.134546,17.003222,17.003222,17.003222,17.149501,17.149501,17.149501,16.841987,16.841987,16.841987,16.784777,16.784777,17.079524,
840.9996,16.661572,16.731714,16.870451,16.855941,16.855941,17.137964,17.137964,17.137964,16.743131,16.743131,17.167667,17.167667,17.167667,16.975619,16.975619,16.975619,17.131095,17.131095,17.131095,16.831559,16.831559,16.831559,16.52893,16.52893,16.935953,
841.2812,16.547563,16.879061,17.014937,16.946999,16.946999,17.207875,17.207875,17.207875,16.796187,16.796187,16.995939,16.995939,16.995939,16.948375,16.948375,16.948375,17.305686,17.305686,17.305686,17.07606,17.07606,17.07606,16.334251,16.334251,16.875,
841.5627,16.610673,17.065096,17.004776,17.233493,17.233493,17.21875,17.21875,17.21875,16.653654,16.653654,16.995224,16.995224,16.995224,16.725705,16.725705,16.725705,17.34375,17.34375,17.34375,16.992628,16.992628,16.992628,16.709615,16.709615,16.927949,
841.8443,16.733563,16.930905,16.918578,17.308391,17.308391,17.21875,17.21875,17.21875,16.543578,16.543578,17.054282,17.054282,17.054282,16.633218,16.633218,16.633218,17.235187,17.235187,17.235187,16.751623,16.751623,16.751623,17.242644,17.242644,17.154627,
842.1259,16.916871,16.822815,16.795003,17.00657,17.00657,17.163126,17.163126,17.163126,16.586874,16.586874,17.145935,17.145935,17.145935,16.680624,16.680624,16.680624,17.246562,17.246562,17.246562,16.551879,16.551879,16.551879,17.173441,17.173441,17.382183,
842.4074,16.880526,16.727038,16.78125,16.683878,16.683878,17.099276,17.099276,17.099276,16.878622,16.878622,16.84289,16.84289,16.84289,17.171783,17.171783,17.171783,16.993615,16.993615,16.993615,16.588224,16.588224,16.588224,17.15625,17.15625,17.292301,
842.6890,16.729164,16.631249,16.98542,16.568749,16.568749,17.064583,17.064583,17.064583,17.139587,17.139587,16.549996,16.549996,16.549996,17.510421,17.510421,17.510421,16.939583,16.939583,16.939583,16.710419,16.710419,16.710419,17.302086,17.302086,17.07708,
842.9706,16.659047,17.042922,16.820891,16.831164,16.831164,17.689383,17.689383,17.689383,16.589071,16.589071,17.187984,17.187984,17.187984,17.292438,17.292438,17.292438,16.9375,16.9375,16.9375,16.957562,16.957562,16.957562,17.043836,17.043836,16.883391,
843.2521,16.534088,16.696015,16.8125,17.118614,17.118614,17.382805,17.382805,17.382805,16.806824,16.806824,16.913346,16.913346,16.913346,17.31179,17.31179,17.31179,16.96804,16.96804,16.96804,16.877129,16.877129,16.877129,17.03125,17.03125,17.027702,
843.5337,16.656185,16.375161,16.656331,17.406105,17.406105,17.125129,17.125129,17.125129,16.906202,16.906202,16.781315,16.781315,16.781315,16.90646,16.90646,16.90646,16.843815,16.843815,16.843815,16.750065,16.750065,16.750065,17.093718,17.093718,16.968782,
843.8152,16.656932,16.346477,16.779886,17.210568,17.210568,17.160341,17.160341,17.160341,16.994545,16.994545,16.659659,16.659659,16.659659,17.057045,17.057045,17.057045,16.618863,16.618863,16.618863,16.252046,16.252046,16.252046,17.094432,17.094432,16.902159,
844.0968,16.683347,16.475672,16.717366,16.834059,16.834059,17.339597,17.339597,17.339597,16.738925,16.738925,16.819422,16.819422,16.819422,16.808347,16.808347,16.808347,16.350672,16.350672,16.350672,16.375591,16.375591,16.375591,17.126384,17.126384,16.71875,
844.3784,16.583293,16.627091,16.697957,16.635457,16.635457,17.212354,17.212354,17.212354,16.491634,16.491634,16.952018,16.952018,16.952018,16.702018,16.702018,16.702018,16.523006,16.523006,16.523006,17.072957,17.072957,17.072957,17.131153,17.131153,16.731299,
844.6599,16.443106,16.631023,16.857765,16.798068,16.798068,16.653864,16.653864,16.653864,16.383409,16.383409,16.71875,16.71875,16.71875,16.44072,16.44072,16.44072,16.880189,16.880189,16.880189,17.207538,17.207538,17.207538,16.764432,16.764432,16.923068,
844.9415,16.510557,16.438345,17.028153,16.940597,16.940597,16.407517,16.407517,16.407517,16.55321,16.55321,16.746903,16.746903,16.746903,16.219595,16.219595,16.219595,17.242962,17.242962,17.242962,17.044482,17.044482,17.044482,16.643018,16.643018,17.069116,
845.2230,16.60223,16.92902,17.233041,16.655152,16.655152,17.139291,17.139291,17.139291,17.22723,17.22723,16.947551,16.947551,16.947551,16.71027,16.71027,16.71027,17.132382,17.132382,17.132382,16.66473,16.66473,16.66473,17.014291,17.014291,16.853801,
845.5046,16.681076,16.850174,17.080314,16.205314,16.205314,17.056076,17.056076,17.056076,17.27132,17.27132,16.79264,16.79264,16.79264,16.661215,16.661215,16.661215,16.751459,16.751459,16.751459,16.71875,16.71875,16.71875,16.901285,16.901285,16.679029,
845.7862,16.818195,16.69597,16.786801,15.985835,15.985835,17.204585,17.204585,17.204585,17.21875,17.21875,16.66472,16.66472,16.66472,16.69889,16.69889,16.69889,16.588055,16.588055,16.588055,16.713055,16.713055,16.713055,16.86361,16.86361,16.474445,
846.0677,16.888755,16.574462,16.589114,16.056071,16.056071,17.165522,17.165522,17.165522,17.103022,17.103022,16.581788,16.581788,16.581788,16.795005,16.795005,16.795005,16.575359,16.575359,16.575359,16.661783,16.661783,16.661783,16.831788,16.831788,16.564293,
846.3493,17.0625,16.521505,16.85551,15.995409,15.995409,16.63273,16.63273,16.63273,16.641913,16.641913,16.727933,16.727933,16.727933,16.96875,16.96875,16.96875,16.632168,16.632168,16.632168,16.5625,16.5625,16.5625,16.920587,16.920587,16.848341,
846.6309,16.983381,16.59375,16.960441,16.009502,16.009502,16.375397,16.375397,16.375397,16.475072,16.475072,17.047869,17.047869,17.047869,16.84216,16.84216,16.84216,16.679986,16.679986,16.679986,16.554588,16.554588,16.554588,16.929191,16.929191,16.976662,
846.9124,16.75866,16.62839,16.80911,16.48419,16.48419,16.615971,16.615971,16.615971,16.10768,16.10768,17.29857,17.29857,17.29857,16.42545,16.42545,16.42545,16.7933,16.7933,16.7933,16.52259,16.52259,16.52259,16.79518,16.79518,17.01732,
847.1940,16.837727,16.605796,16.605796,16.678087,16.678087,17.009413,17.009413,17.009413,16.100151,16.100151,17.164906,17.164906,17.164906,16.350151,16.350151,16.350151,16.708581,16.708581,16.708581,16.43411,16.43411,16.43411,16.910018,16.910018,16.977785,
847.4755,16.887388,16.404771,16.404771,16.64608,16.64608,16.888867,16.888867,16.888867,16.238351,16.238351,16.811021,16.811021,16.811021,16.529032,16.529032,16.529032,16.331362,16.331362,16.331362,16.433803,16.433803,16.433803,17.26091,17.26091,16.76091,
847.7571,16.653156,16.585911,16.564047,16.657797,16.657797,16.407902,16.407902,16.407902,16.617056,16.617056,16.959365,16.959365,16.959365,16.773411,16.773411,16.773411,16.653052,16.653052,16.653052,16.815594,16.815594,16.815594,17.240615,17.240615,16.675021,
848.0387,16.589745,16.734296,16.601602,16.835739,16.835739,16.202887,16.202887,16.202887,17.183495,17.183495,16.953204,16.953204,16.953204,16.699516,16.699516,16.699516,16.960898,16.960898,16.960898,16.949199,16.949199,16.949199,17.199358,17.199358,16.617148,
848.3202,16.625149,16.8125,16.57497,17.081131,17.081131,16.474911,16.474911,16.474911,17.30619,17.30619,16.725357,16.725357,16.725357,16.506012,16.506012,16.506012,16.97506,16.97506,16.97506,16.98122,16.98122,16.98122,17.000149,17.000149,16.756012,
848.6018,16.398788,16.706531,16.59375,17.143004,17.143004,16.504758,16.504758,16.504758,17.224534,17.224534,16.460261,16.460261,16.460261,16.815204,16.815204,16.815204,16.844777,16.844777,16.844777,16.947015,16.947015,16.947015,16.840019,16.840019,17.025466,
848.8833,16.148616,16.408205,16.691938,16.914598,16.914598,16.412643,16.412643,16.412643,16.936259,16.936259,16.280009,16.280009,16.280009,17.059304,17.059304,17.059304,16.564455,16.564455,16.564455,16.903054,16.903054,16.903054,16.820134,16.820134,17.257634,
849.1649,16.180997,16.085441,17.005057,16.508129,16.508129,16.373374,16.373374,16.373374,16.840498,16.840498,16.258309,16.258309,16.258309,16.856757,16.856757,16.856757,16.360188,16.360188,16.360188,16.907876,16.907876,16.907876,16.965498,16.965498,17.328938,
849.4465,16.421714,16.374357,16.875505,16.624587,16.624587,16.702689,16.702689,16.702689,16.921852,16.921852,16.125413,16.125413,16.125413,16.422128,16.422128,16.422128,16.49977,16.49977,16.49977,16.703378,16.703378,16.703378,16.734811,16.734811,17.140878,
849.7280,16.416473,16.76331,16.318093,16.95544,16.95544,16.967207,16.967207,16.967207,16.904707,16.904707,15.925733,15.925733,15.925733,16.430363,16.430363,16.430363,16.771027,16.771027,16.771027,16.547647,16.547647,16.547647,16.470293,16.470293,16.788387,
850.0096,16.329696,16.581182,16.29696,17.017196,17.017196,16.954696,16.954696,16.954696,17.04696,17.04696,16.395508,16.395508,16.395508,16.800102,16.800102,16.800102,17.04696,17.04696,17.04696,16.596892,16.596892,16.596892,16.551588,16.551588,16.521824,
850.2912,16.39775,16.46875,16.707501,17.01325,17.01325,16.96875,16.96875,16.96875,17.3135,17.3135,16.68275,16.68275,16.68275,17.04075,17.04075,17.04075,17.2775,17.2775,17.2775,16.715,16.715,16.715,16.79175,16.79175,16.5455,
850.5727,16.625588,16.638029,17.075529,16.905956,16.905956,17.025176,17.025176,17.025176,17.331015,17.331015,16.65625,16.65625,16.65625,16.886853,16.886853,16.886853,17.268515,17.268515,17.268515,16.78125,16.78125,16.78125,17.069162,17.069162,16.831897,
850.8543,16.730378,16.730378,16.952033,16.726016,16.726016,17.2391,17.2391,17.2391,17.026161,17.026161,16.597383,16.597383,16.597383,16.651889,16.651889,16.651889,17.04215,17.04215,17.04215,16.918606,16.918606,16.918606,17.175872,17.175872,17.047239,
851.1358,16.759631,16.923154,16.751179,16.594929,16.594929,17.32331,17.32331,17.32331,16.813679,16.813679,16.603381,16.603381,16.603381,16.59375,16.59375,16.59375,16.876179,16.876179,16.876179,16.97956,16.97956,16.97956,17.044417,17.044417,17.052869,
851.4174,16.674933,17.09504,16.803803,16.541237,16.541237,17.206183,17.206183,17.206183,17.057674,17.057674,16.603737,16.603737,16.603737,16.678803,16.678803,16.678803,16.886277,16.886277,16.886277,16.96875,16.96875,16.96875,16.84117,16.84117,16.83988,
851.6990,16.691273,16.462269,16.821659,16.730069,16.730069,17.001613,17.001613,17.001613,16.76777,16.76777,16.571659,16.571659,16.571659,16.71875,16.71875,16.71875,16.839977,16.839977,16.839977,16.703658,16.703658,16.703658,16.957978,16.957978,16.440726,
851.9805,16.627056,16.485505,16.606189,16.8125,16.8125,16.914577,16.914577,16.914577,16.639597,16.639597,16.791734,16.791734,16.791734,16.947984,16.947984,16.947984,16.652036,16.652036,16.652036,16.341592,16.341592,16.341592,16.847862,16.847862,16.816816,
852.2621,16.569989,16.807596,16.293644,17.002585,17.002585,16.716165,16.716165,16.716165,16.632489,16.632489,17.065085,17.065085,17.065085,17.007489,17.007489,17.007489,16.451186,16.451186,16.451186,16.511367,16.511367,16.511367,16.709968,16.709968,17.332649,
