,Live Spectrum 26-10-2023 13:33:34,Live Spectrum 26-10-2023 13:33:35,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:44,Live Spectrum 26-10-2023 13:33:44,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
700.7820,17.090811,17.134437,16.560183,16.560183,16.356747,16.356747,16.228187,16.228187,16.228187,17.071937,17.071937,17.071937,16.50356,16.50356,16.50356,16.900373,16.900373,16.900373,16.316681,17.596689,17.596689,16.918004,16.918004,17.084313,17.084313,17.084313,17.002939,17.002939,16.987003,16.987003,16.987003,16.919247,16.919247,16.578436,16.578436,16.578436,17.006499,
701.0636,17.182444,17.121324,16.861213,16.861213,16.566176,16.566176,16.241269,16.241269,16.241269,17.146138,17.146138,17.146138,16.638787,16.638787,16.638787,17.013787,17.013787,17.013787,16.678769,17.374085,17.374085,16.769758,16.769758,17.018843,17.018843,17.018843,16.920037,16.920037,16.768843,16.768843,16.768843,17.15487,17.15487,16.774814,16.774814,16.774814,17.189795,
701.3452,17.193811,17.03125,16.954412,16.954412,16.680331,16.680331,16.290992,16.290992,16.290992,17.305331,17.305331,17.305331,16.625858,16.625858,16.625858,16.920588,16.920588,16.920588,16.624142,16.920588,16.920588,17.110662,17.110662,16.930331,16.930331,16.930331,16.858946,16.858946,16.808762,16.808762,16.808762,17.296446,17.296446,17.056189,17.056189,17.056189,17.429473,
701.6267,17.001955,16.994631,17.108397,17.108397,16.684086,16.684086,16.551266,16.551266,16.551266,17.323734,17.323734,17.323734,16.71875,16.71875,16.71875,16.766603,16.766603,16.766603,16.509279,16.810545,16.810545,17.169439,17.169439,16.992676,16.992676,16.992676,16.746586,16.746586,17.257324,17.257324,17.257324,17.213381,17.213381,17.211426,17.211426,17.211426,17.40625,
701.9083,16.893006,16.908109,17.195981,17.195981,16.455506,16.455506,16.705506,16.705506,16.705506,17.143006,17.143006,17.143006,16.64591,16.64591,16.64591,16.698885,16.698885,16.698885,16.563314,16.939359,16.939359,16.859898,16.859898,17.001859,17.001859,17.001859,16.478276,16.478276,17.221654,17.221654,17.221654,17.067263,17.067263,17.088173,17.088173,17.088173,17.393006,
702.1898,16.837829,17.060856,17.355592,17.355592,16.40625,16.40625,16.626644,16.626644,16.626644,17.164803,17.164803,17.164803,16.357237,16.357237,16.357237,16.636842,16.636842,16.636842,17.108224,17.003289,17.003289,16.699342,16.699342,17.166448,17.166448,17.166448,16.28125,16.28125,16.940789,16.940789,16.940789,16.921381,16.921381,16.61217,16.61217,16.61217,17.308223,
702.4714,16.901269,17.140505,17.296594,17.296594,16.463689,16.463689,16.536552,16.536552,16.536552,17.400868,17.400868,17.400868,16.411793,16.411793,16.411793,16.661391,16.661391,16.661391,17.380061,16.817882,16.817882,16.78133,16.78133,17.218429,17.218429,17.218429,16.328245,16.328245,16.724052,16.724052,16.724052,16.78141,16.78141,16.312901,16.312901,16.312901,17.192802,
702.7530,17.357321,16.879109,16.759047,16.759047,16.745476,16.745476,16.668991,16.668991,16.668991,17.071547,17.071547,17.071547,17.030835,17.030835,17.030835,16.567439,16.567439,16.567439,17.062085,17.138156,17.138156,16.955594,16.955594,16.638986,16.638986,16.638986,16.553453,16.553453,16.865538,16.865538,16.865538,17.125415,17.125415,17.053038,17.053038,17.053038,17.302623,
703.0345,17.433673,16.726403,16.854594,16.854594,16.745537,16.745537,16.409441,16.409441,16.409441,17.125,17.125,17.125,16.790176,16.790176,16.790176,16.796557,16.796557,16.796557,16.855866,16.989156,16.989156,17.035713,17.035713,16.933037,16.933037,16.933037,16.48852,16.48852,16.625,16.625,16.625,17.285713,17.285713,16.770406,16.770406,16.770406,16.890307,
703.3161,17.381201,16.787512,17.178168,17.178168,16.934369,16.934369,16.659381,16.659381,16.659381,17.118738,17.118738,17.118738,16.40625,16.40625,16.40625,16.874938,16.874938,16.874938,16.721881,16.684369,16.684369,16.824963,16.824963,17.106213,17.106213,17.106213,16.403119,16.403119,16.700148,16.700148,16.700148,17.096881,17.096881,16.462488,16.462488,16.462488,17.028181,
703.5976,17.131881,16.853498,17.384748,17.384748,16.911124,16.911124,16.709432,16.709432,16.709432,17.072248,17.072248,17.072248,16.411124,16.411124,16.411124,16.564507,16.564507,16.564507,16.759748,16.668435,16.668435,16.639192,16.639192,16.925315,16.925315,16.925315,16.426175,16.426175,17.375,17.375,17.375,17.110378,17.110378,16.415998,16.415998,16.415998,17.28125,
703.8792,16.83503,16.965262,17.494768,17.494768,16.970494,16.970494,16.972238,16.972238,16.972238,17.184012,17.184012,17.184012,16.480958,16.480958,16.480958,16.21875,16.21875,16.21875,16.873256,16.815988,16.815988,16.440988,16.440988,16.777762,16.777762,16.777762,17.029506,17.029506,17.355816,17.355816,17.355816,16.925292,16.925292,16.541714,16.541714,16.541714,17.26381,
704.1608,16.690657,16.900988,17.382047,17.382047,16.994738,16.994738,17.020727,17.020727,17.020727,17.119738,17.119738,17.119738,16.681186,16.681186,16.681186,16.239796,16.239796,16.239796,16.834279,16.876052,16.876052,16.498948,16.498948,16.727169,16.727169,16.727169,16.994738,16.994738,17.025988,17.025988,17.025988,16.711384,16.711384,16.721907,16.721907,16.721907,16.957175,
704.4423,16.783422,16.747828,16.68388,16.68388,16.843026,16.843026,16.715854,16.715854,16.715854,16.963682,16.963682,16.963682,16.496018,16.496018,16.496018,16.848456,16.848456,16.848456,16.559242,16.905888,16.905888,16.47056,16.47056,16.972008,16.972008,16.972008,16.844112,16.844112,16.875724,16.875724,16.875724,16.499638,16.499638,16.813224,16.813224,16.813224,16.624638,
704.7239,16.966788,16.564462,16.37827,16.37827,16.781904,16.781904,16.471366,16.471366,16.471366,16.535828,16.535828,16.535828,16.159847,16.159847,16.159847,17.245749,17.245749,17.245749,16.284193,16.875327,16.875327,16.623365,16.623365,17.247057,17.247057,17.247057,16.874673,16.874673,16.936846,16.936846,16.936846,16.469077,16.469077,16.874346,16.874346,16.874346,16.594077,
705.0055,17.331574,16.713676,16.223824,16.223824,16.932426,16.932426,16.498985,16.498985,16.498985,17.377838,17.377838,17.377838,16.579544,16.579544,16.579544,16.645294,16.645294,16.645294,16.885956,16.935471,16.935471,17.048294,17.048294,17.340706,17.340706,17.340706,16.995941,16.995941,16.725853,16.725853,16.725853,17.224632,17.224632,17.268059,17.268059,17.268059,17.198456,
705.2870,17.314201,16.807397,16.868827,16.868827,16.967049,16.967049,16.470451,16.470451,16.470451,17.140309,17.140309,17.140309,16.564201,16.564201,16.564201,16.359059,16.359059,16.359059,17.053995,16.878402,16.878402,16.678364,16.678364,17.107358,17.107358,17.107358,16.734059,16.734059,16.600554,16.600554,16.600554,16.95451,16.95451,17.222152,17.222152,17.222152,17.51424,
705.5686,17.16818,16.783636,16.992842,16.992842,16.997614,16.997614,16.526478,16.526478,16.526478,16.894088,16.894088,16.894088,16.533636,16.533636,16.533636,16.141702,16.141702,16.141702,16.802725,16.903864,16.903864,16.078971,16.078971,16.94943,16.94943,16.94943,16.776478,16.776478,16.44943,16.44943,16.44943,16.79318,16.79318,17.132158,17.132158,17.132158,17.242611,
705.8501,17.071709,16.865791,16.690017,16.690017,17.056361,17.056361,16.615791,16.615791,16.615791,16.931361,16.931361,16.931361,16.53125,16.53125,16.53125,16.237721,16.237721,16.237721,16.555808,16.962611,16.962611,16.228512,16.228512,16.96568,16.96568,16.96568,16.78125,16.78125,16.324779,16.324779,16.324779,16.583988,16.583988,17.125,17.125,17.125,16.683325,
706.1317,17.089998,16.875,16.986225,16.986225,17.227488,17.227488,16.817486,16.817486,16.817486,17.239977,17.239977,17.239977,16.66874,16.66874,16.66874,16.634971,16.634971,16.634971,16.613744,16.913754,16.913754,16.552477,16.552477,17.078742,17.078742,17.078742,17.028731,17.028731,16.367496,16.367496,16.367496,16.672492,16.672492,17.070004,17.070004,17.070004,16.350021,
706.4133,17.066933,16.60683,17.701674,17.701674,17.196366,17.196366,17.085103,17.085103,17.085103,17.656687,17.656687,17.656687,16.607049,16.607049,16.607049,17.036121,17.036121,17.036121,17.054071,16.959884,16.959884,16.754652,16.754652,17.281469,17.281469,17.281469,17.089317,17.089317,16.482268,16.482268,16.482268,16.875219,16.875219,17.008866,17.008866,17.008866,16.527036,
706.6948,16.801127,16.640912,17.524989,17.524989,17.239775,17.239775,17.307961,17.307961,17.307961,17.744887,17.744887,17.744887,16.332377,16.332377,16.332377,17.015338,17.015338,17.015338,17.046588,16.628965,16.628965,16.650563,16.650563,17.3125,17.3125,17.3125,16.910789,16.910789,16.89206,16.89206,16.89206,17.141486,17.141486,16.895451,16.895451,16.895451,16.980697,
706.9764,16.724541,16.452577,16.857732,16.857732,17.224541,17.224541,17.471045,17.471045,17.471045,17.597246,17.597246,17.597246,16.128496,16.128496,16.128496,16.923623,16.923623,16.923623,16.598446,16.409746,16.409746,16.370409,16.370409,17.287041,17.287041,17.287041,16.620409,16.620409,17.096045,17.096045,17.096045,17.238418,17.238418,16.849541,16.849541,16.849541,16.833368,
707.2579,16.94179,16.381468,16.594839,16.594839,16.921364,16.921364,17.202614,17.202614,17.202614,17.413807,17.413807,17.413807,16.391136,16.391136,16.391136,16.534517,16.534517,16.534517,16.797386,16.424564,16.424564,16.485975,16.485975,16.48822,16.48822,16.48822,16.686411,16.686411,17.546297,17.546297,17.546297,17.225218,17.225218,16.967661,16.967661,16.967661,17.400804,
707.5395,16.831253,16.51964,16.731247,16.731247,16.91607,16.91607,17.149107,17.149107,17.149107,17.206253,17.206253,17.206253,16.46875,16.46875,16.46875,16.485713,16.485713,16.485713,16.58572,16.558033,16.558033,16.45893,16.45893,16.329463,16.329463,16.329463,16.766963,16.766963,17.65625,17.65625,17.65625,17.36339,17.36339,17.096427,17.096427,17.096427,17.152687,
707.8211,16.336033,16.492203,16.87498,16.87498,16.984365,16.984365,17.015655,17.015655,17.015655,17.179682,17.179682,17.179682,16.46875,16.46875,16.46875,16.710892,16.710892,16.710892,16.710892,16.710912,16.710912,16.53123,16.53123,16.414047,16.414047,16.414047,16.804682,16.804682,17.679682,17.679682,17.679682,17.31252,17.31252,17.195297,17.195297,17.195297,16.586033,
708.1026,16.1875,16.673588,16.746932,16.746932,17.091039,17.091039,17.014269,17.014269,17.014269,17.21026,17.21026,17.21026,16.49151,16.49151,16.49151,16.849529,16.849529,16.849529,16.986088,16.681721,16.681721,16.58526,16.58526,16.505779,16.505779,16.505779,16.675942,16.675942,17.482662,17.482662,17.482662,17.212971,17.212971,17.21875,17.21875,17.21875,16.505779,
708.3842,16.077058,16.772088,17.018825,17.018825,17.014558,17.014558,16.964985,16.964985,16.964985,17.307103,17.307103,17.307103,16.477912,16.477912,16.477912,16.897088,16.897088,16.897088,16.841617,16.92131,16.92131,16.660015,16.660015,16.707957,16.707957,16.707957,16.625,16.625,17.074925,17.074925,17.074925,16.92244,16.92244,16.975778,16.975778,16.975778,16.973017,
708.6658,16.116923,16.888342,17.091995,17.091995,16.925913,16.925913,16.787572,16.787572,16.787572,17.193822,17.193822,17.193822,16.511587,16.511587,16.511587,16.991923,16.991923,16.991923,16.300215,17.15976,17.15976,16.601827,16.601827,16.759832,16.759832,16.759832,16.732092,16.732092,16.851827,16.851827,16.851827,16.662572,16.662572,16.853582,16.853582,16.853582,17.349015,
708.9473,16.218499,16.896,17.08325,17.08325,16.574254,16.574254,16.698,16.698,16.698,17.14575,17.14575,17.14575,16.552,16.552,16.552,16.969001,16.969001,16.969001,16.155999,17.446997,17.446997,16.417252,16.417252,16.812249,16.812249,16.812249,16.698251,16.698251,16.83325,16.83325,16.83325,16.63525,16.63525,16.926749,16.926749,16.926749,17.313001,
709.2289,16.189752,16.694257,17.09375,17.09375,16.245589,16.245589,16.60717,16.60717,16.60717,17.116085,17.116085,17.116085,16.582583,16.582583,16.582583,16.917417,16.917417,16.917417,16.81006,17.703078,17.703078,16.203172,16.203172,16.964245,16.964245,16.964245,16.214433,16.214433,16.984328,16.984328,16.984328,16.636167,16.636167,17.149493,17.149493,17.149493,17.129505,
709.5104,16.835838,16.341332,16.744248,16.744248,16.311584,16.311584,16.717834,16.717834,16.717834,17.210251,17.210251,17.210251,16.457832,16.457832,16.457832,16.90625,16.90625,16.90625,17.020332,17.082245,17.082245,16.688087,16.688087,17.050667,17.050667,17.050667,16.531837,16.531837,16.790665,16.790665,16.790665,16.741501,16.741501,16.978165,16.978165,16.978165,17.12075,
709.7920,16.931209,16.300015,16.681269,16.681269,16.575022,16.575022,16.756243,16.756243,16.756243,17.112478,17.112478,17.112478,16.543772,16.543772,16.543772,16.774983,16.774983,16.774983,17.068767,16.862527,16.862527,16.974993,16.974993,16.968738,16.968738,16.968738,16.95001,16.95001,16.812524,16.812524,16.812524,16.962519,16.962519,16.831252,16.831252,16.831252,17.287517,
710.0736,16.501676,16.7187,16.871697,16.871697,16.904574,16.904574,16.773018,16.773018,16.773018,16.945732,16.945732,16.945732,16.800966,16.800966,16.800966,16.6875,16.6875,16.6875,17.228608,17.162805,17.162805,16.883232,16.883232,16.833892,16.833892,16.833892,17.180895,17.180895,17.154574,17.154574,17.154574,17.116768,17.116768,16.970376,16.970376,16.970376,17.393089,
710.3551,16.361178,17.090746,16.972356,16.972356,17.079928,17.079928,16.795072,16.795072,16.795072,16.99339,16.99339,16.99339,16.923678,16.923678,16.923678,16.739784,16.739784,16.739784,17.263822,17.246394,17.246394,16.826322,16.826322,16.711538,16.711538,16.711538,17.295072,17.295072,17.382212,17.382212,17.382212,17.173678,17.173678,17.079928,17.079928,17.079928,17.214542,
710.6367,16.660054,17.321643,16.832321,16.832321,16.976375,16.976375,16.78125,16.78125,16.78125,17.263715,17.263715,17.263715,16.887196,16.887196,16.887196,16.848322,16.848322,16.848322,17.01525,17.151678,17.151678,16.795732,16.795732,16.723322,16.723322,16.723322,17.230946,17.230946,17.387196,17.387196,17.387196,17.003053,17.003053,17.060214,17.060214,17.060214,16.878053,
710.9182,17.083451,17.373063,16.623063,16.623063,16.778345,16.778345,16.732922,16.732922,16.732922,17.340845,17.340845,17.340845,16.747095,16.747095,16.747095,16.954578,16.954578,16.954578,16.683626,17.174296,17.174296,16.700704,16.700704,16.861796,16.861796,16.861796,17.155282,17.155282,17.263204,17.263204,17.263204,16.666549,16.666549,16.934595,16.934595,16.934595,16.654313,
711.1998,17.234548,17.127076,16.438884,16.438884,16.702952,16.702952,16.641144,16.641144,16.641144,17.157288,17.157288,17.157288,16.532634,16.532634,16.532634,16.938192,16.938192,16.938192,16.593404,17.203644,17.203644,16.717712,16.717712,16.983856,16.983856,16.983856,17.063192,17.063192,17.063884,17.063884,17.063884,16.546356,16.546356,16.751038,16.751038,16.751038,16.562846,
711.4814,17.129972,16.833926,16.268111,16.268111,16.83712,16.83712,16.578954,16.578954,16.578954,16.870149,16.870149,16.870149,16.258287,16.258287,16.258287,16.830611,16.830611,16.830611,16.639796,17.200639,17.200639,16.960463,16.960463,16.986861,16.986861,16.986861,17,17,16.9375,16.9375,16.9375,16.623343,16.623343,16.582269,16.582269,16.582269,16.620028,
711.7629,16.762553,16.605614,16.331886,16.331886,16.940466,16.940466,16.548358,16.548358,16.548358,16.783527,16.783527,16.783527,16.263453,16.263453,16.263453,16.880244,16.880244,16.880244,16.741102,17.207574,17.207574,16.870445,16.870445,17.022352,17.022352,17.022352,17.056568,17.056568,16.640519,16.640519,16.640519,16.458263,16.458263,16.584852,16.584852,16.584852,16.633898,
712.0445,16.558902,16.522706,16.414794,16.414794,16.771359,16.771359,16.706608,16.706608,16.706608,16.964478,16.964478,16.964478,16.266414,16.266414,16.266414,17.013489,17.013489,17.013489,16.884217,17.075315,17.075315,16.751347,16.751347,17.219424,17.219424,17.219424,17.151978,17.151978,16.348695,16.348695,16.348695,16.340152,16.340152,16.647033,16.647033,16.647033,16.625674,
712.3260,16.795776,16.619425,16.446452,16.446452,16.503886,16.503886,16.950338,16.950338,16.950338,16.935812,16.935812,16.935812,16.064188,16.064188,16.064188,16.992737,16.992737,16.992737,16.9375,16.96875,16.96875,17.243916,17.243916,17.407938,17.407938,17.407938,17.097636,17.097636,16.488851,16.488851,16.488851,16.654052,16.654052,16.59375,16.59375,16.59375,16.775675,
712.6076,16.894062,16.680626,16.532811,16.532811,16.423751,16.423751,16.993126,16.993126,16.993126,16.929064,16.929064,16.929064,16.412193,16.412193,16.412193,16.998439,16.998439,16.998439,16.888749,16.956562,16.956562,17.740003,17.740003,17.426873,17.426873,17.426873,17.017501,17.017501,16.599063,16.599063,16.599063,17.033441,17.033441,16.70344,16.70344,16.70344,16.788124,
712.8892,16.898079,16.661053,16.4375,16.4375,16.569236,16.569236,16.938935,16.938935,16.938935,16.947107,16.947107,16.947107,16.927893,16.927893,16.927893,17.09375,17.09375,17.09375,16.8125,16.960579,16.960579,17.841817,17.841817,17.185567,17.185567,17.185567,17.09375,17.09375,16.667789,16.667789,16.667789,17.327407,17.327407,17.001933,17.001933,17.001933,16.75,
713.1707,16.915715,16.5625,16.513747,16.513747,16.731069,16.731069,16.737681,16.737681,16.737681,16.728215,16.728215,16.728215,17.201247,17.201247,17.201247,17.09375,17.09375,17.09375,16.801608,17.010892,17.010892,17.603215,17.603215,16.892503,16.892503,16.892503,17.09375,17.09375,16.6875,16.6875,16.6875,17.351788,17.351788,17.251427,17.251427,17.251427,16.662861,
713.4523,16.813519,16.501019,16.748472,16.748472,16.832994,16.832994,16.666497,16.666497,16.666497,16.667006,16.667006,16.667006,17.384738,17.384738,17.384738,16.950294,16.950294,16.950294,16.822238,17.010756,17.010756,17.419044,17.419044,16.770494,16.770494,16.770494,17.124491,17.124491,16.759228,16.759228,16.759228,17.188519,17.188519,17.230525,17.230525,17.230525,16.479506,
713.7339,16.725912,16.384603,17.023926,17.023926,16.788574,16.788574,16.75472,16.75472,16.75472,16.653809,16.653809,16.653809,17.497559,17.497559,17.497559,16.569824,16.569824,16.569824,16.954264,16.930338,16.930338,17.048177,17.048177,16.850912,16.850912,16.850912,17.168294,17.168294,16.944662,16.944662,16.944662,16.99528,16.99528,16.99528,16.99528,16.99528,16.427897,
714.0154,16.660173,16.41521,17.138106,17.138106,16.692314,16.692314,16.90625,16.90625,16.90625,16.754592,16.754592,16.754592,17.472896,17.472896,17.472896,16.581089,16.581089,16.581089,17.232748,16.85271,16.85271,16.794356,16.794356,16.910619,16.910619,16.910619,16.981634,16.981634,16.771398,16.771398,16.771398,16.691423,16.691423,16.789988,16.789988,16.789988,16.63922,
714.2970,16.297889,16.479097,16.979097,16.979097,16.904222,16.904222,16.864653,16.864653,16.864653,16.852069,16.852069,16.852069,17.258319,17.258319,17.258319,16.985598,16.985598,16.985598,17.52314,16.916597,16.916597,16.602069,16.602069,16.868708,16.868708,16.868708,16.625,16.625,16.100042,16.100042,16.100042,16.3125,16.3125,16.647931,16.647931,16.647931,17.193792,
714.5785,16.420549,16.56303,17.11679,17.11679,16.8509,16.8509,16.665521,16.665521,16.665521,16.88268,16.88268,16.88268,17.24285,17.24285,17.24285,16.633741,16.633741,16.633741,17.025691,17.108049,17.108049,16.625,16.625,16.96822,16.96822,16.96822,16.64804,16.64804,16.123409,16.123409,16.123409,16.3509,16.3509,16.60964,16.60964,16.60964,17.055881,
714.8601,16.613998,16.454666,17.145248,17.145248,16.940582,16.940582,16.392166,16.392166,16.392166,16.863998,16.863998,16.863998,17.125,17.125,17.125,16.532128,16.532128,16.532128,16.575706,17.414169,17.414169,16.610916,16.610916,17.02729,17.02729,17.02729,16.739876,16.739876,16.420334,16.420334,16.420334,16.447624,16.447624,16.611794,16.611794,16.611794,16.829666,
715.1417,16.487966,16.451088,16.955162,16.955162,16.830939,16.830939,16.34375,16.34375,16.34375,16.64829,16.64829,16.64829,17.086567,17.086567,17.086567,16.807649,16.807649,16.807649,16.451088,17.701088,17.701088,16.530473,16.530473,16.887034,16.887034,16.887034,16.895771,16.895771,16.571238,16.571238,16.571238,16.362189,16.362189,16.768439,16.768439,16.768439,16.762034,
715.4232,16.579812,16.711558,16.815873,16.815873,16.792791,16.792791,16.407226,16.407226,16.407226,16.351918,16.351918,16.351918,16.925959,16.925959,16.925959,16.973544,16.973544,16.973544,16.653853,17.857688,17.857688,16.417791,16.417791,16.772106,16.772106,16.772106,17.21875,17.21875,16.997603,16.997603,16.997603,16.370206,16.370206,16.753373,16.753373,16.753373,16.699041,
