,Live Spectrum 26-10-2023 13:19:37,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:43,,Live Spectrum 26-10-2023 13:20:45,,Live Spectrum 26-10-2023 13:20:46,,Live Spectrum 26-10-2023 13:21:03,,Live Spectrum 26-10-2023 13:21:04,,Live Spectrum 26-10-2023 13:21:05,
Wavelength [nm],Intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,
543.0029,17.723649,542.5445,22.870343,542.5445,22.88469,542.5445,23.085487,542.5445,22.467323,542.5445,22.19073,542.5445,22.810697,542.5445,23.525166,542.5445,22.916316,
543.2852,17.827835,542.8261,22.5283,542.8261,23.073408,542.8261,23.092275,542.8261,22.3809,542.8261,22.468167,542.8261,22.990567,542.8261,22.682183,542.8261,22.598758,
543.5675,17.929727,543.1076,22.313355,543.1076,23.207288,543.1076,22.979642,543.1076,22.872719,543.1076,22.513743,543.1076,22.52549,543.1076,21.804174,543.1076,22.43693,
543.8497,17.91608,543.3892,22.358597,543.3892,23.369367,543.3892,22.923666,543.3892,23.384733,543.3892,21.956448,543.3892,21.879595,543.3892,21.460549,543.3892,22.83503,
544.1320,17.829644,543.6708,22.920716,543.6708,23.227893,543.6708,23.076966,543.6708,23.25996,543.6708,22.508326,543.6708,22.929042,543.6708,21.892469,543.6708,23.528931,
544.4143,17.797671,543.9523,23.03125,543.9523,23.284205,543.9523,23.213154,543.9523,22.795082,543.9523,22.940455,543.9523,23.300678,543.9523,22.474976,543.9523,23.630281,
544.6966,17.871701,544.2339,22.88005,544.2339,23.128305,544.2339,23.161881,544.2339,22.46021,544.2339,23.023292,544.2339,22.698763,544.2339,22.86646,544.2339,23.209047,
544.9788,17.982528,544.5154,22.356509,544.5154,22.310534,544.5154,22.783049,544.5154,22.454192,544.5154,22.911646,544.5154,22.05154,544.5154,22.654284,544.5154,22.913613,
545.2611,17.786368,544.7970,22.114048,544.7970,21.96617,544.7970,22.72133,544.7970,22.907224,544.7970,22.618234,544.7970,22.381134,544.7970,22.391112,544.7970,22.998394,
545.5434,17.764466,545.0786,22.261511,545.0786,21.991772,545.0786,22.917761,545.0786,23.231497,545.0786,22.581415,545.0786,23.110605,545.0786,22.648846,545.0786,23.249588,
545.8256,17.798558,545.3601,22.65158,545.3601,22.560345,545.3601,23.202047,545.3601,23.08944,545.3601,22.648168,545.3601,23.615122,545.3601,23.055675,545.3601,23.386135,
546.1079,17.79393,545.6417,23.057534,545.6417,22.411216,545.6417,23.115068,545.6417,22.791182,545.6417,23.202397,545.6417,23.221661,545.6417,23.084074,545.6417,23.387842,
546.3902,17.778086,545.9232,23.018163,545.9232,22.520386,545.9232,23.005789,545.9232,22.8263,545.9232,23.289975,545.9232,22.836451,545.9232,21.74849,545.9232,23.072651,
546.6725,17.782674,546.2048,22.929985,546.2048,23.053794,546.2048,22.652493,546.2048,22.80517,546.2048,23.317448,546.2048,22.40625,546.2048,21.051413,546.2048,22.757515,
546.9547,17.810913,546.4864,22.868698,546.4864,23.234504,546.4864,22.628151,546.4864,23.390238,546.4864,23.131302,546.4864,22.358988,546.4864,21.772829,546.4864,22.847159,
547.2370,17.835558,546.7679,22.807415,546.7679,23.336862,546.7679,22.640995,546.7679,22.940782,546.7679,23.179872,546.7679,21.932415,546.7679,22.825213,546.7679,23.179133,
547.5193,17.721237,547.0495,22.709414,547.0495,22.894654,547.0495,22.447491,547.0495,22.599875,547.0495,23.099548,547.0495,21.886596,547.0495,22.953289,547.0495,23.429769,
547.8016,17.691988,547.3310,22.083181,547.3310,22.700253,547.3310,22.110467,547.3310,22.209502,547.3310,23.188821,547.3310,22.088924,547.3310,22.697611,547.3310,23.305894,
548.0838,17.727826,547.6126,21.863577,547.6126,22.270629,547.6126,21.793288,547.6126,22.009205,547.6126,23.203172,547.6126,22.684668,547.6126,22.21875,547.6126,23.139256,
548.3661,17.74913,547.8942,22.717909,547.8942,21.814368,547.8942,22.313527,547.8942,22.406437,547.8942,22.533772,547.8942,22.563527,547.8942,22.219497,547.8942,22.406904,
548.6484,17.763463,548.1757,22.442206,548.1757,22.427042,548.1757,22.650498,548.1757,22.467704,548.1757,23.360881,548.1757,22.900498,548.1757,22.464567,548.1757,22.62134,
548.9306,17.753542,548.4573,22.046081,548.4573,22.79881,548.4573,22.987451,548.4573,22.257986,548.4573,22.923362,548.4573,22.54494,548.4573,23.070934,548.4573,22.625,
549.2129,17.726632,548.7389,22.237678,548.7389,22.458624,548.7389,23.353876,548.7389,22.043572,548.7389,22.257477,548.7389,21.646559,548.7389,23.211709,548.7389,22.418572,
549.4952,17.708539,549.0204,22.365474,549.0204,22.408631,549.0204,22.941971,549.0204,22.319936,549.0204,22.478568,549.0204,21.709224,549.0204,22.958932,549.0204,22.059827,
549.7775,17.702067,549.3020,22.064294,549.3020,22.603972,549.3020,22.2001,549.3020,22.456734,549.3020,21.822096,549.3020,22.509638,549.3020,22.683286,549.3020,21.777036,
550.0597,17.705138,549.5835,21.976006,549.5835,22.873596,549.5835,22.152622,549.5835,22.303019,549.5835,21.335673,549.5835,22.842346,549.5835,22.407654,549.5835,21.915731,
550.3420,17.739372,549.8651,22.157722,549.8651,22.879254,549.8651,22.588186,549.8651,21.957298,549.8651,21.82117,549.8651,22.362076,549.8651,22.24002,549.8651,22.288448,
550.6243,17.795015,550.1467,22.451187,550.1467,22.584945,550.1467,22.102508,550.1467,22.591835,550.1467,21.958987,550.1467,22.544937,550.1467,22.508805,550.1467,22.871123,
550.9065,17.8103,550.4282,22.242602,550.4282,22.58273,550.4282,22.334617,550.4282,22.590051,550.4282,21.788571,550.4282,22.413571,550.4282,21.944745,550.4282,22.556913,
551.1888,17.785741,550.7098,22.212609,550.7098,22.392875,550.7098,22.883328,550.7098,22.487172,550.7098,21.825328,550.7098,22.299672,550.7098,21.586516,550.7098,22.142328,
551.4711,17.749565,550.9913,22.169795,550.9913,22.221363,550.9913,22.755226,550.9913,22.444273,550.9913,21.868227,550.9913,22.37916,550.9913,21.849456,550.9913,21.96459,
551.7534,17.759018,551.2729,22.180094,551.2729,21.972905,551.2729,22.544437,551.2729,22.246749,551.2729,22.471098,551.2729,22.859284,551.2729,22.175939,551.2729,22.104407,
552.0356,17.77885,551.5545,22.001829,551.5545,21.813414,551.5545,22.476791,551.5545,22.141082,551.5545,23.004383,551.5545,23,551.5545,21.878658,551.5545,22.225877,
552.3179,17.729754,551.8360,22.140651,551.8360,21.736105,551.8360,22.333316,551.8360,21.966994,551.8360,23.079855,551.8360,22.819421,551.8360,21.614566,551.8360,22.295145,
552.6002,17.713071,552.1176,22.328421,552.1176,21.916158,552.1176,22.105776,552.1176,21.577236,552.1176,22.250933,552.1176,22.75,552.1176,21.40896,552.1176,22.268631,
552.8825,17.702129,552.3992,22.971251,552.3992,22.298125,552.3992,22.222902,552.3992,22.033751,552.3992,22.481206,552.3992,22.664821,552.3992,22.493662,552.3992,22.675893,
553.1647,17.678955,552.6807,22.692353,552.6807,22.251618,552.6807,22.188578,552.6807,22.477729,552.6807,22.873922,552.6807,22.563039,552.6807,22.473603,552.6807,22.730425,
553.4470,17.660212,552.9623,21.845942,552.9623,22.256305,552.9623,22.004934,552.9623,22.462445,552.9623,22.837445,552.9623,22.231085,552.9623,21.687225,552.9623,22.556195,
553.7293,17.658521,553.2438,21.27948,553.2438,22.370601,553.2438,21.782565,553.2438,22.173847,553.2438,22.665049,553.2438,21.830097,553.2438,21.425617,553.2438,22.461266,
554.0115,17.675284,553.5254,21.443263,553.5254,22.40625,553.5254,21.818549,553.5254,21.956365,553.5254,22.294209,553.5254,21.818549,553.5254,21.755763,553.5254,22.512385,
554.2938,17.745542,553.8070,21.90929,553.8070,22.297804,553.8070,22.394255,553.8070,22.050844,553.8070,21.913007,553.8070,22.321958,553.8070,22.276013,553.8070,22.68902,
554.5761,17.794374,554.0885,21.936918,554.0885,22.497562,554.0885,22.784851,554.0885,22.051696,554.0885,21.850953,554.0885,22.590149,554.0885,22.482574,554.0885,22.728973,
554.8584,17.683011,554.3701,21.426659,554.3701,22.903283,554.3701,22.493762,554.3701,21.73389,554.3701,21.939801,554.3701,22.495397,554.3701,22.267441,554.3701,22.57007,
555.1406,17.56028,554.6516,21.448483,554.6516,22.94963,554.6516,22.33162,554.6516,21.563498,554.6516,22.065495,554.6516,22.034394,554.6516,21.771265,554.6516,22.259135,
555.4229,17.584273,554.9332,21.858606,554.9332,22.689037,554.9332,22.329201,554.9332,21.71752,554.9332,22.001537,554.9332,21.764549,554.9332,21.917417,554.9332,22.294569,
555.7052,17.671838,555.2148,22.026401,555.2148,22.383081,555.2148,22.233567,555.2148,21.947468,555.2148,21.873384,555.2148,22.037986,555.2148,22.212014,555.2148,22.605334,
555.9874,17.723972,555.4963,22.096678,555.4963,22.232911,555.4963,22.405771,555.4963,22.189949,555.4963,22.033699,555.4963,22.402843,555.4963,21.88964,555.4963,22.489246,
556.2697,17.684233,555.7779,22.197537,555.7779,22.304015,555.7779,22.553239,555.7779,22.532802,555.7779,22.160493,555.7779,22.530474,555.7779,21.961817,555.7779,22.304015,
556.5520,17.6713,556.0595,22.42638,556.0595,22.45207,556.0595,22.34586,556.0595,22.845475,556.0595,21.906636,556.0595,22.22642,556.0595,22.33263,556.0595,22.413535,
556.8343,17.634022,556.3410,22.268489,556.3410,22.5625,556.3410,22.015337,556.3410,22.840022,556.3410,21.471902,556.3410,21.980935,556.3410,22.284402,556.3410,22.432196,
557.1165,17.679475,556.6226,21.606648,556.6226,22.59707,556.6226,21.958982,556.6226,22.491606,556.6226,21.28125,556.6226,22.149801,556.6226,22.116796,556.6226,22.133013,
557.3988,17.724545,556.9041,21.430414,556.9041,22.753991,556.9041,22.069369,556.9041,22.101949,556.9041,21.813397,556.9041,22.199907,556.9041,22.253991,556.9041,22.109715,
557.6811,17.714474,557.1857,22.164457,557.1857,22.468499,557.1857,21.90625,557.1857,21.918435,557.1857,22.66976,557.1857,21.781913,557.1857,22.264173,557.1857,22.802967,
557.9633,17.702615,557.4673,22.36547,557.4673,21.49047,557.4673,21.934839,557.4673,21.711881,557.4673,22.298762,557.4673,21.72828,557.4673,21.839541,557.4673,22.661571,
558.2456,17.664656,557.7488,22.3083,557.7488,21.495338,557.7488,21.9291,557.7488,21.687038,557.7488,22.080687,557.7488,21.78545,557.7488,21.740675,557.7488,22.469212,
558.5279,17.732794,558.0304,22.071261,558.0304,21.423205,558.0304,21.700837,558.0304,21.892913,558.0304,21.903199,558.0304,21.850418,558.0304,21.76848,558.0304,22.222368,
558.8102,17.759221,558.3119,21.648726,558.3119,21.174202,558.3119,21.494786,558.3119,22.001155,558.3119,21.696179,558.3119,21.653346,558.3119,21.438655,558.3119,21.983798,
559.0924,17.726858,558.5935,21.625,558.5935,21.80316,558.5935,21.28125,558.5935,21.81717,558.5935,21.700375,558.5935,21.332228,558.5935,21.412273,558.5935,22.086068,
559.3747,17.69184,558.8751,21.73005,558.8751,22.350988,558.8751,21.275071,558.8751,21.438206,558.8751,22.0738,558.8751,21.699153,558.8751,21.7613,558.8751,22.343044,
559.6570,17.692282,559.1566,22.002104,559.1566,21.983484,559.1566,21.277526,559.1566,21.363666,559.1566,22.367875,559.1566,21.801813,559.1566,22.016839,559.1566,22.461625,
559.9393,17.733708,559.4382,21.261932,559.4382,21.91108,559.4382,21.469035,559.4382,22.037783,559.4382,21.677556,559.4382,20.981251,559.4382,21.21875,559.4382,21.916194,
560.2215,17.75283,559.7198,21.226844,559.7198,21.912584,559.7198,21.841568,559.7198,21.206292,559.7198,21.306166,559.7198,21.595721,559.7198,21.264429,559.7198,22.308347,
560.5038,17.761855,560.0013,21.715294,560.0013,21.767371,560.0013,22.041673,560.0013,21.197959,560.0013,21.566029,560.0013,21.756912,560.0013,21.593768,560.0013,22.246508,
560.7861,17.6826,560.2829,21.859253,560.2829,21.923017,560.2829,22.088671,560.2829,21.820373,560.2829,22.326983,560.2829,21.332062,560.2829,21.840955,560.2829,21.93801,
561.0683,17.631905,560.5644,21.079408,560.5644,22.072615,560.5644,21.71241,560.5644,22.201842,560.5644,22.10764,560.5644,21.5862,560.5644,21.776571,560.5644,21.61866,
561.3506,17.580864,560.8460,21.329673,560.8460,21.779819,560.8460,21.609258,560.8460,21.974474,560.8460,21.430345,560.8460,22.336595,560.8460,21.279819,560.8460,21.539836,
561.6329,17.679019,561.1276,21.67928,561.1276,21.751495,561.1276,21.279755,561.1276,22.11318,561.1276,21.287976,561.1276,22.166576,561.1276,21.260462,561.1276,21.713519,
561.9152,17.75647,561.4091,21.343315,561.4091,21.812998,561.4091,21.220554,561.4091,22.90258,561.4091,21.562251,561.4091,21.314428,561.4091,21.686629,561.4091,21.500435,
562.1974,17.758342,561.6907,21.12937,561.6907,22.057506,561.6907,22.106896,561.6907,21.099331,561.6907,21.439997,561.6907,22.261898,561.6907,21.25874,561.6907,21.71438,
562.4797,17.786951,561.9722,21.454317,561.9722,21.343989,561.9722,22.065124,561.9722,21.990577,561.9722,21.467438,561.9722,22.341126,561.9722,21.369752,561.9722,22.197757,
562.7620,17.845615,562.2538,21.790487,562.2538,20.903016,562.2538,21.623767,562.2538,22.586978,562.2538,21.000768,562.2538,22.139008,562.2538,21.404249,562.2538,22.014008,
563.0442,17.952839,562.5354,21.8125,562.5354,21.389052,562.5354,21.193932,562.5354,22.168065,562.5354,20.483257,562.5354,22.010766,562.5354,21.263458,562.5354,21.28604,
563.3265,17.981034,562.8169,21.505966,562.8169,21.9391,562.8169,21.295583,562.8169,21.484066,562.8169,20.827634,562.8169,21.2476,562.8169,21.445067,562.8169,21.023683,
563.6088,17.989538,563.0985,21.115493,563.0985,21.592395,563.0985,21.529889,563.0985,21.243208,563.0985,21.391299,563.0985,20.55843,563.0985,21.686139,563.0985,21.679341,
563.8911,18.014472,563.3801,21.274334,563.3801,21.53125,563.3801,21.774334,563.3801,21.377626,563.3801,21.680584,563.3801,20.83946,563.3801,21.453957,563.3801,22.284357,
564.1733,17.975939,563.6616,21.260933,563.6616,21.453899,563.6616,21.451529,563.6616,21.354683,563.6616,21.357779,563.6616,21.628193,563.6616,20.839009,563.6616,21.988245,
564.4556,17.914688,563.9432,21.199827,563.9432,22.415883,563.9432,21.174306,563.9432,22.121439,563.9432,21.231077,563.9432,21.85651,563.9432,21.270658,563.9432,22.031684,
564.7379,17.883434,564.2247,21.114334,564.2247,22.363588,564.2247,21.368885,564.2247,21.849118,564.2247,21.438247,564.2247,21.411618,564.2247,21.601358,564.2247,21.574729,
565.0202,17.910823,564.5063,21.283262,564.5063,21.973292,564.5063,21.555945,564.5063,21.45817,564.5063,22.021159,564.5063,21.304939,564.5063,21.798384,564.5063,21.342744,
565.3024,17.964754,564.7879,21.48168,564.7879,21.668105,564.7879,21.294902,564.7879,21.191094,564.7879,22.1875,564.7879,21.427441,564.7879,21.84375,564.7879,21.427441,
565.5847,17.994926,565.0694,21.798685,565.0694,21.460032,565.0694,21.254359,565.0694,21.325576,565.0694,21.563485,565.0694,21.669326,565.0694,21.687746,565.0694,21.691613,
565.8670,17.964177,565.3510,21.884667,565.3510,21.470999,565.3510,21.389165,565.3510,21.535748,565.3510,20.72976,565.3510,21.53417,565.3510,21.646583,565.3510,21.500671,
566.1492,17.961517,565.6325,21.895878,565.6325,21.729663,565.6325,21.228716,565.6325,21.551993,565.6325,20.594021,565.6325,21.249594,565.6325,21.635372,565.6325,21.249729,
566.4315,18.072099,565.9141,21.82556,565.9141,21.884095,565.9141,20.640857,565.9141,21.430387,565.9141,20.979012,565.9141,21.095732,565.9141,21.564482,565.9141,21.207673,
566.7138,18.173175,566.1957,21.878578,566.1957,22.295562,566.1957,20.803243,566.1957,21.452862,566.1957,21.273043,566.1957,21.198759,566.1957,21.784303,566.1957,21.082491,
566.9961,18.161903,566.4772,21.9375,566.4772,22.306162,566.4772,21.55019,566.4772,20.899767,566.4772,21.437536,566.4772,21.224978,566.4772,21.824956,566.4772,21.300117,
567.2783,18.09923,566.7588,21.702879,566.7588,21.885533,566.7588,21.568188,566.7588,20.82486,566.7588,21.247331,566.7588,21.133357,566.7588,21.659761,566.7588,21.409761,
567.5606,18.110669,567.0403,21.167173,567.0403,21.722174,567.0403,21.066358,567.0403,21.547937,567.0403,20.802445,567.0403,21.059076,567.0403,21.541739,567.0403,21.135706,
567.8429,18.133115,567.3219,20.875,567.3219,21.75,567.3219,21.176251,567.3219,21.871,567.3219,20.76,567.3219,20.914875,567.3219,21.716126,567.3219,20.869,
568.1251,18.124501,567.6035,21.145501,567.6035,21.797736,567.6035,21.357367,567.6035,21.876147,567.6035,21.129016,567.6035,20.780676,567.6035,21.922162,567.6035,21.099487,
568.4074,18.176519,567.8850,21.527829,567.8850,21.722171,567.8850,21.067631,567.8850,22.028685,567.8850,21.434935,567.8850,20.841185,567.8850,21.815921,567.8850,21.46704,
568.6897,18.182433,568.1666,21.554877,568.1666,21.550305,568.1666,21.077745,568.1666,21.820882,568.1666,21.458841,568.1666,20.966464,568.1666,21.600609,568.1666,21.256095,
568.9720,18.230551,568.4482,21.10714,568.4482,21.761535,568.4482,21.271205,568.4482,21.27604,568.4482,21.113465,568.4482,20.958705,568.4482,21.045755,568.4482,21.226565,
569.2542,18.235943,568.7297,20.765782,568.7297,21.871951,568.7297,21.270938,568.7297,21.005156,568.7297,20.859532,568.7297,20.945391,568.7297,20.716643,568.7297,21.541562,
569.5365,18.185559,569.0113,21.158539,569.0113,21.291289,569.0113,21.393061,569.0113,21.116683,569.0113,21.202978,569.0113,21,569.0113,21.444661,569.0113,21.592028,
569.8188,18.179782,569.2928,21.779468,569.2928,20.875,569.2928,21.550002,569.2928,21.459824,569.2928,21.725003,569.2928,20.976785,569.2928,22.240183,569.2928,21.746428,
570.1011,18.229364,569.5744,21.995778,569.5744,20.907657,569.5744,21.850787,569.5744,21.536506,569.5744,21.869371,569.5744,20.970157,569.5744,22.495778,569.5744,21.7637,
570.3833,18.292455,569.8560,21.609239,569.8560,21.050054,569.8560,22.115598,569.8560,21.099076,569.8560,21.39125,569.8560,21.163369,569.8560,21.936468,569.8560,21.774131,
570.6656,18.42088,570.1375,21.093109,570.1375,21.199872,570.1375,21.917981,570.1375,20.769519,570.1375,20.925128,570.1375,21.522452,570.1375,21.080737,570.1375,21.462244,
570.9479,18.29067,570.4191,20.91857,570.4191,21.086538,570.4191,21.551682,570.4191,21.20553,570.4191,20.986178,570.4191,21.58804,570.4191,21.019532,570.4191,21.322716,
571.2301,18.203617,570.7006,21.10314,570.7006,21.121919,570.7006,21.504907,570.7006,21.680213,570.7006,21.127103,570.7006,21.329877,570.7006,21.432316,570.7006,21.179512,
571.5124,18.253324,570.9822,21.30524,570.9822,21.844384,570.9822,21.960221,570.9822,21.75,570.9822,21.435291,570.9822,21.642364,570.9822,21.650564,570.9822,21.236114,
571.7947,18.333768,571.2638,21.261655,571.2638,22.149718,571.2638,21.305968,571.2638,21.710809,571.2638,21.511655,571.2638,21.742956,571.2638,21.199155,571.2638,21.506532,
572.0770,18.349524,571.5453,21.193302,571.5453,21.974146,571.5453,21.374083,571.5453,21.475469,571.5453,21.327261,571.5453,21.049573,571.5453,21.159812,571.5453,21.455823,
572.3592,18.389463,571.8269,21.188323,571.8269,21.266859,571.8269,21.760965,571.8269,21.05318,571.8269,20.818394,571.8269,20.835388,571.8269,21.363212,571.8269,21.114858,
572.6415,18.422462,572.1085,21.070303,572.1085,21.061625,572.1085,21.612858,572.1085,20.84375,572.1085,20.735232,572.1085,21.402786,572.1085,21.581608,572.1085,21.110232,
572.9238,18.295523,572.3900,21.381017,572.3900,21.336547,572.3900,21.372599,572.3900,20.865387,572.3900,21.060099,572.3900,21.118983,572.3900,21.305288,572.3900,21.431493,
573.2060,18.316222,572.6716,21.923481,572.6716,22.01436,572.6716,21.648316,572.6716,21.054225,572.6716,21.269762,572.6716,20.633957,572.6716,21.278719,572.6716,21.604897,
573.4883,18.295956,572.9531,22.10016,572.9531,22.166933,572.9531,22.1875,572.9531,21.347483,572.9531,21.22462,572.9531,21.086801,572.9531,21.581729,572.9531,21.466074,
573.7706,18.316318,573.2347,22.138496,573.2347,22.284498,573.2347,22.162298,573.2347,22.226198,573.2347,22.118447,573.2347,21.866152,573.2347,21.835349,573.2347,22.267249,
574.0529,18.275452,573.5163,21.082487,573.5163,21.676237,573.5163,21.615062,573.5163,21.709475,573.5163,21.309187,573.5163,22.3411,573.5163,21.6536,573.5163,21.962125,
574.3351,18.255597,573.7978,20.563794,573.7978,21.157544,573.7978,21.157392,573.7978,21.282316,573.7978,21.156631,573.7978,22.219055,573.7978,21.531555,573.7978,21.657011,
574.6174,18.241316,574.0794,21.232049,574.0794,21.217118,574.0794,21.095382,574.0794,21.311684,574.0794,20.912777,574.0794,21.762239,574.0794,21.318212,574.0794,21.838854,
574.8997,18.305871,574.3609,21.99233,574.3609,21.515682,574.3609,21.479761,574.3609,21.253114,574.3609,21.292261,574.3609,21.601534,574.3609,21.40158,574.3609,22.081295,
575.1820,18.362241,574.6425,21.944396,574.6425,21.76286,574.6425,21.847415,574.6425,21.568463,574.6425,21.833622,574.6425,21.854311,574.6425,21.666811,574.6425,22.122701,
