,Live Spectrum 26-10-2023 13:39:50,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:53,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
515.5146,16.435068,16.284852,16.908682,15.90742,16.435068,17.149046,16.18867,16.18867,17.009637,17.009637,17.009637,16.6875,16.6875,16.6875,16.150216,16.150216,16.150216,16.174261,16.174261,16.174261,16.681466,16.681466,17.204341,
515.7962,17.087552,17.153316,16.80124,16.747066,17.005795,16.856477,16.892056,16.892056,17.222014,17.222014,17.222014,16.442231,16.442231,16.442231,16.942562,16.942562,16.942562,16.374267,16.374267,16.374267,16.710754,16.710754,16.809969,
516.0777,17.1875,17.039563,16.808104,16.955562,17.335437,17.107895,17.026854,17.026854,17.196292,17.196292,17.196292,16.647937,16.647937,16.647937,17.277333,17.277333,17.277333,16.379396,16.379396,16.379396,16.665042,16.665042,16.937979,
516.3593,17.240408,16.788369,16.891862,16.995204,17.50727,17.473697,17.057704,17.057704,17.028777,17.028777,17.028777,16.846223,16.846223,16.846223,17.418316,17.418316,17.418316,16.798262,16.798262,16.798262,16.682704,16.682704,17.233289,
516.6409,17.25,16.723949,17.010456,16.947897,17.609404,17.505199,17.0625,17.0625,16.947897,16.947897,16.947897,16.848949,16.848949,16.848949,17.359346,17.359346,17.359346,16.979206,16.979206,16.979206,16.713551,16.713551,16.942581,
516.9224,17.352587,16.770044,17.159484,16.886206,17.625,17.217885,17.113794,17.113794,16.911853,16.911853,16.911853,16.818103,16.818103,16.818103,17.035988,17.035988,17.035988,16.897413,16.897413,16.897413,16.770044,16.770044,16.515945,
517.2040,17.375,16.85697,17.23798,16.97596,17.65024,16.954331,17.04928,17.04928,16.95673,16.95673,16.95673,16.76202,16.76202,16.76202,16.84255,16.84255,16.84255,17.026439,17.026439,17.026439,16.70553,16.70553,16.36178,
517.4855,17.399831,16.899831,17.175508,17.372462,17.482434,17.154558,17.03125,17.03125,16.96875,16.96875,16.96875,16.923816,16.923816,16.923816,16.886992,16.886992,16.886992,17.186654,17.186654,17.186654,16.712331,16.712331,16.716212,
517.7671,17.503928,16.808572,17.082992,17.639686,17.315403,17.340847,17.080089,17.080089,17.066428,17.066428,17.066428,17.164106,17.164106,17.164106,17.101606,17.101606,17.101606,17.316428,17.316428,17.316428,16.767589,16.767589,17.129953,
518.0487,17.53125,16.829262,17.470601,17.231387,17.713357,17.519036,16.805679,16.805679,16.997726,16.997726,16.997726,16.642607,16.642607,16.642607,16.868179,16.868179,16.868179,17.487786,17.487786,17.487786,16.565196,16.565196,17.146732,
518.3302,17.318938,16.84375,17.121946,17.494784,17.749389,17.350188,16.883882,16.883882,17.039521,17.039521,17.039521,16.657472,16.657472,16.657472,16.73407,16.73407,16.73407,17.672791,17.672791,17.672791,16.594361,16.594361,17.596804,
518.6118,16.740209,16.751061,16.551649,17.694517,17.463855,17.049527,16.844811,16.844811,16.946639,16.946639,16.946639,16.880956,16.880956,16.880956,16.788267,16.788267,16.788267,17.556544,17.556544,17.556544,16.879895,16.879895,17.819517,
518.8933,16.448739,16.582237,16.360746,17.331963,17.443257,16.832237,16.903509,16.903509,16.746985,16.746985,16.746985,17.005757,17.005757,17.005757,16.675987,16.675987,16.675987,17.113213,17.113213,17.113213,17.059759,17.059759,17.343202,
519.1749,16.249941,16.55358,16.522389,16.874882,17.580399,17.049209,16.803521,16.803521,16.62051,16.62051,16.62051,17.09824,17.09824,17.09824,16.758979,16.758979,16.758979,16.90176,16.90176,16.90176,17.18307,17.18307,16.888291,
519.4565,16.384649,16.715838,16.725183,16.837622,17.668811,17.309588,16.815716,16.815716,16.703277,16.703277,16.703277,17.125,17.125,17.125,16.790595,16.790595,16.790595,17.247392,17.247392,17.247392,17.196845,17.196845,16.78125,
519.7380,16.447271,17.017517,16.523505,16.960915,17.537149,17.332042,16.972623,16.972623,16.835915,16.835915,16.835915,17.103521,17.103521,17.103521,16.888644,16.888644,16.888644,17.148505,17.148505,17.148505,17.166021,17.166021,16.867165,
520.0196,16.54275,17.3776,16.27995,17.0842,17.34245,17.3967,17.15755,17.15755,16.93815,16.93815,16.93815,17.1569,17.1569,17.1569,17.08485,17.08485,17.08485,16.90495,16.90495,16.90495,17.28255,17.28255,16.86415,
520.3012,16.634988,17.5,16.528035,16.877572,17.07506,16.922025,17.177512,17.177512,16.948131,16.948131,16.948131,17.166881,17.166881,17.166881,16.455204,16.455204,16.455204,17.008702,17.008702,17.008702,16.869513,16.869513,16.513846,
520.5827,16.676436,17.399071,16.788429,16.871115,16.908192,16.696622,17.055321,17.055321,16.917314,16.917314,16.917314,17.035135,17.035135,17.035135,16.235051,16.235051,16.235051,17.194679,17.194679,17.194679,16.544256,16.544256,16.242821,
520.8643,16.707251,16.988239,16.982004,16.9375,16.894751,16.797752,16.920998,16.920998,16.90625,16.90625,16.90625,17.008251,17.008251,17.008251,16.332251,16.332251,16.332251,17.388254,17.388254,17.388254,16.519751,16.519751,16.128248,
521.1458,16.853943,16.83919,16.965934,16.898874,16.867624,16.824437,17.126072,17.126072,16.925563,16.925563,16.925563,17.205069,17.205069,17.205069,16.382376,16.382376,16.382376,17.41081,17.41081,17.41081,16.492624,16.492624,16.286882,
521.4274,17.107363,17.025989,16.811882,16.799505,16.787129,17.095605,17.507734,17.507734,16.975247,16.975247,16.975247,17.614479,17.614479,17.614479,16.651608,16.651608,16.651608,17.091895,17.091895,17.091895,16.751855,16.751855,16.708229,
521.7090,17.108158,17.161864,16.547248,16.786864,16.768432,17.262818,17.582522,17.582522,17.09216,17.09216,17.09216,17.794068,17.794068,17.794068,17.033684,17.033684,17.033684,16.924682,16.924682,16.924682,16.955932,16.955932,17.053706,
521.9905,16.923321,17.151524,16.532167,16.974394,16.889179,17.25,17.189474,17.189474,17.120274,17.120274,17.120274,17.619356,17.619356,17.619356,17.115547,17.115547,17.115547,17.027441,17.027441,17.027441,17.004726,17.004726,17.102285,
522.2721,16.668327,17.019746,16.695169,17.269173,17.074004,17.162289,16.639281,16.639281,17.128835,17.128835,17.128835,17.27195,17.27195,17.27195,16.781823,16.781823,16.781823,17.3218,17.3218,17.3218,16.978623,16.978623,16.922162,
522.5536,16.804758,16.800746,16.903848,17.218213,17.087873,16.905713,16.696852,16.696852,16.899836,16.899836,16.899836,16.803148,16.803148,16.803148,16.750537,16.750537,16.750537,17.397434,17.397434,17.397434,17.074254,17.074254,16.93216,
522.8352,16.981318,16.6875,17.03125,16.945991,17.064538,16.799932,17.054009,17.054009,16.804009,16.804009,16.804009,16.745585,16.745585,16.745585,16.939538,16.939538,16.939538,17.096126,17.096126,17.096126,17.137568,17.137568,17.147759,
523.1168,16.840349,16.768459,16.966482,16.681831,17.142326,17.070436,17.253401,17.253401,17.116745,17.116745,17.116745,16.711947,16.711947,16.711947,17.195436,17.195436,17.195436,16.776715,16.776715,16.776715,17.012791,17.012791,17.363343,
523.3983,16.765738,16.9067,16.90625,16.53125,17.266188,17.28125,17.249325,17.249325,17.296762,17.296762,17.296762,16.421087,16.421087,16.421087,17.40625,17.40625,17.40625,16.65625,16.65625,16.65625,17.00045,17.00045,17.484488,
523.6799,16.827093,17.045156,16.997937,16.470125,17.450718,17.296531,17.034001,17.034001,17.159001,17.159001,17.159001,16.281938,16.281938,16.281938,17.314563,17.314563,17.314563,16.778499,16.778499,16.778499,17.016657,17.016657,17.576406,
523.9615,16.875,17.154645,17.108573,16.495186,17.443919,17.268032,16.846959,16.846959,16.942314,16.942314,16.942314,16.501985,16.501985,16.501985,17.085346,17.085346,17.085346,16.995186,16.995186,16.995186,16.879814,16.879814,17.537669,
524.2430,16.788828,17.072603,17.110638,16.66556,17.197603,17.14694,16.924871,16.924871,16.829388,16.829388,16.829388,16.881784,16.881784,16.881784,16.808241,16.808241,16.808241,17.036302,17.036302,17.036302,16.680716,16.680716,17.291353,
524.5246,16.715299,16.868003,17.052052,16.847296,16.951305,17.0625,17.274442,17.274442,16.784701,16.784701,16.784701,16.861006,16.861006,16.861006,16.65625,16.65625,16.65625,16.982649,16.982649,16.982649,16.618098,16.618098,17.086753,
524.8061,16.776869,16.754381,16.852218,17.022489,17.054325,16.887849,17.29848,17.29848,16.924651,16.924651,16.924651,16.929325,16.929325,16.929325,16.65625,16.65625,16.65625,16.905957,16.905957,16.905957,16.875586,16.875586,17.107478,
525.0877,16.74766,16.666878,16.682186,17.041878,17.375,16.59141,17.018282,17.018282,17.078442,17.078442,17.078442,17.327808,17.327808,17.327808,16.682186,16.682186,16.682186,16.794218,16.794218,16.794218,17.086096,17.086096,17.172192,
525.3693,16.543758,16.59375,16.71875,16.856258,17.375,16.412506,17.012499,17.012499,16.893755,16.893755,16.893755,17.412502,17.412502,17.412502,16.831242,16.831242,16.831242,16.8125,16.8125,16.8125,16.931257,16.931257,17.0625,
525.6508,16.338915,16.641863,16.682665,16.627359,17.314859,16.365448,17.043278,17.043278,16.78125,16.78125,16.78125,17.278774,17.278774,17.278774,17,17,17,16.8125,16.8125,16.8125,16.793278,16.793278,17.086556,
525.9324,16.339026,16.845858,16.659666,16.589026,17.103197,16.419113,17.154942,17.154942,16.815916,16.815916,16.815916,16.997892,16.997892,16.997892,17,17,17,16.870276,16.870276,16.870276,16.824055,16.824055,17.078779,
526.2139,16.559384,17.173303,16.807393,16.632098,16.939491,16.303411,17.390062,17.390062,16.86392,16.86392,16.86392,16.759089,16.759089,16.759089,17.022161,17.022161,17.022161,17.001991,17.001991,17.001991,16.876991,16.876991,17.01108,
526.4955,16.855473,17.396207,17.09599,16.605473,17.010603,16.37556,17.43582,17.43582,16.981594,16.981594,16.981594,16.75056,16.75056,16.75056,17.15793,17.15793,17.15793,17.115517,17.115517,17.115517,16.96931,16.96931,17.052457,
526.7771,17.07087,17.427376,17.353874,16.770249,17.071747,16.36663,17.219627,17.219627,17.330995,17.330995,17.330995,16.842873,16.842873,16.842873,17.404496,17.404496,17.404496,17.279496,17.279496,17.279496,17.03125,17.03125,17.124123,
527.0586,17.016241,17.338747,17.25928,16.716067,17.24304,16.27661,17.050174,17.050174,17.422854,17.422854,17.422854,16.973753,16.973753,16.973753,17.299811,17.299811,17.299811,17.184454,17.184454,17.184454,17.137326,17.137326,17.370723,
527.3402,16.544179,17.095897,17.027481,16.683205,17.501622,16.39709,16.8125,16.8125,17.24084,17.24084,17.24084,17.13416,17.13416,17.13416,16.845372,16.845372,16.845372,16.834064,16.834064,16.834064,17.38416,17.38416,17.653006,
527.6217,16.439274,16.840299,17.09375,17.151026,17.664925,16.322949,16.786474,16.786474,17.158024,17.158024,17.158024,17.112874,17.112874,17.112874,17.078077,17.078077,17.078077,17.178825,17.178825,17.178825,17.354199,17.354199,17.222297,
527.9033,16.322191,16.774564,17.077374,17.161433,17.720253,16.203876,16.759691,16.759691,17,17,17,16.967247,16.967247,16.967247,17.289438,17.289438,17.289438,17.131686,17.131686,17.131686,17.12868,17.12868,16.930814,
528.1849,16.514491,16.951537,16.985055,16.953805,17.743208,16.365486,16.851903,16.851903,16.969204,16.969204,16.969204,16.828805,16.828805,16.828805,17.274005,17.274005,17.274005,17.0625,17.0625,17.0625,16.821106,16.821106,17.146283,
528.4664,16.78604,17.360539,16.814918,16.884581,17.444753,16.761998,16.824498,16.824498,16.903832,16.903832,16.903832,16.680292,16.680292,16.680292,17.15625,17.15625,17.15625,17.112956,17.112956,17.112956,16.677874,16.677874,17.644206,
528.7480,16.886105,17.504129,16.725465,17.13843,17.12939,16.94654,16.91503,16.91503,17.006715,17.006715,17.006715,16.636105,16.636105,16.636105,17.122675,17.122675,17.122675,17.18724,17.18724,17.18724,16.85744,16.85744,17.738635,
529.0296,16.8125,16.99408,16.77488,17.17506,16.97527,17.09375,16.73119,16.73119,17.03747,17.03747,17.03747,16.61226,16.61226,16.61226,17.02488,17.02488,17.02488,16.74423,16.74423,16.74423,17.33708,17.33708,17.41277,
529.3111,16.801054,16.655796,16.909338,17.06777,16.835846,17.162427,16.746912,16.746912,16.890809,16.890809,16.890809,16.669424,16.669424,16.669424,17.084939,17.084939,17.084939,16.366642,16.366642,16.366642,17.48147,17.48147,17.24473,
529.5927,16.760448,16.364552,17.088621,16.849069,17.192629,17.411285,16.677336,16.677336,16.166793,16.166793,16.166793,16.088715,16.088715,16.088715,16.869681,16.869681,16.869681,16.500095,16.500095,16.500095,16.578172,16.578172,17.515672,
529.8742,16.850286,16.378625,17.20458,17.040696,17.029438,17.091938,17.103196,17.103196,16.441125,16.441125,16.441125,16.436401,16.436401,16.436401,16.67333,16.67333,16.67333,16.750714,16.750714,16.750714,16.679866,16.679866,17.617366,
530.1558,17.05828,16.775322,17.12922,17.106411,16.83953,16.914691,17.097165,17.097165,16.837822,16.837822,16.837822,16.802352,16.802352,16.802352,16.59797,16.59797,16.59797,17.323453,17.323453,17.323453,16.825161,16.825161,17.74578,
530.4374,17.023819,16.9375,17.12281,17.165207,16.819931,17.028198,16.767052,16.767052,17.007431,17.007431,17.007431,16.959793,16.959793,16.959793,16.677017,16.677017,16.677017,17.575172,17.575172,17.575172,16.924828,16.924828,17.677879,
530.7189,16.959124,16.921456,16.858956,16.980747,16.894253,17.484794,17.185966,17.185966,17.065709,17.065709,17.065709,17.115374,17.115374,17.115374,17.094588,17.094588,17.094588,17.382951,17.382951,17.382951,17.078544,17.078544,17.368582,
531.0005,16.8885,16.79205,16.71065,16.766599,17.0814,17.6061,17.71065,17.71065,17.10995,17.10995,17.10995,17.03395,17.03395,17.03395,17.3723,17.3723,17.3723,16.91165,16.91165,16.91165,17.189049,17.189049,17.3071,
531.2820,17.026871,16.888735,16.620621,16.283439,17.283439,17.388735,17.563696,17.563696,17.28125,17.28125,17.28125,17.069068,17.069068,17.069068,17.345939,17.345939,17.345939,16.999402,16.999402,16.999402,16.864053,16.864053,17.256568,
531.5636,16.980488,16.65625,16.5625,16.317531,17.310823,17.137804,16.760061,16.760061,17.287957,17.287957,17.287957,17.159604,17.159604,17.159604,17.371646,17.371646,17.371646,17.417988,17.417988,17.417988,16.722104,16.722104,17.326981,
531.8452,17.19215,16.674848,16.570637,16.400438,17.273113,16.814825,16.935175,16.935175,17.4016,17.4016,17.4016,17.231536,17.231536,17.231536,17.31715,17.31715,17.31715,17.634299,17.634299,17.634299,16.7766,16.7766,17.034737,
532.1267,17.305394,17.164648,16.781896,16.248708,17.050226,16.879522,16.867248,16.867248,17.276082,17.276082,17.276082,17.567668,17.567668,17.567668,17.435562,17.435562,17.435562,17.875,17.875,17.875,16.658834,16.658834,17.119832,
532.4083,16.96709,17.561862,16.813138,16.1875,16.46875,17.094261,16.499489,16.499489,17.030995,17.030995,17.030995,17.811478,17.811478,17.811478,17.343239,17.343239,17.343239,17.874234,17.874234,17.874234,16.781761,16.781761,16.875128,
532.6899,16.567603,17.408213,16.966787,16.1875,16.46875,17.21718,16.37657,16.37657,16.969535,16.969535,16.969535,17.56564,17.56564,17.56564,17.22032,17.22032,17.22032,17.689855,17.689855,17.689855,16.90468,16.90468,16.905857,
532.9714,16.501829,17.042226,16.877744,16.976218,16.46875,16.915397,16.162653,16.162653,16.604726,16.604726,16.604726,16.925458,16.925458,16.925458,17.036738,17.036738,17.036738,17.050458,17.050458,17.050458,17.239938,17.239938,16.875915,
533.2530,16.917358,16.79276,16.666321,17.268302,16.70724,17.114929,16.484174,16.484174,16.742806,16.742806,16.742806,16.816816,16.816816,16.816816,16.941816,16.941816,16.941816,16.882194,16.882194,16.882194,17.339434,17.339434,16.725944,
533.5345,16.996071,16.722679,16.597679,17.603389,16.71875,17.534995,16.792854,16.792854,16.954998,16.954998,16.954998,17.105354,17.105354,17.105354,17.113212,17.113212,17.113212,17.167854,17.167854,17.167854,16.933755,16.933755,16.543038,
533.8161,16.76994,16.862538,16.622508,17.797545,16.776265,17.878833,17.128833,17.128833,17.227568,17.227568,17.227568,17.556363,17.556363,17.556363,17.182515,17.182515,17.182515,17.733894,17.733894,17.733894,16.589917,16.589917,16.560008,
534.0977,16.834684,16.987912,16.737912,16.768068,16.753022,17.341692,16.478781,16.478781,17.108861,17.108861,17.108861,17.142104,17.142104,17.142104,17.921425,17.921425,17.921425,17.611883,17.611883,17.611883,17.296425,17.296425,16.731867,
534.3792,16.816054,17.138482,16.666911,16.850124,16.639215,17.447428,16.433946,16.433946,17.121446,17.121446,17.121446,16.899876,16.899876,16.899876,17.972304,17.972304,17.972304,17.538357,17.538357,17.538357,17.596571,17.596571,17.220838,
534.6608,17.165618,17.292065,16.547598,16.929326,16.516348,17.360098,16.600478,16.600478,17.070674,17.070674,17.070674,16.983652,16.983652,16.983652,17.697121,17.697121,17.697121,17.395435,17.395435,17.395435,17.787978,17.787978,17.552879,
534.9423,17.298633,17.498894,16.770899,16.830989,16.473372,17.370378,16.864649,16.864649,16.822851,16.822851,16.822851,17.106511,17.106511,17.106511,17.496484,17.496484,17.496484,17.268489,17.268489,17.268489,17.279947,17.279947,17.487239,
535.2239,17.573405,17.505159,17.099496,16.629866,16.625293,17.244547,17.141065,17.141065,17.016065,17.016065,17.016065,16.916276,16.916276,16.916276,16.94694,16.94694,16.94694,17.328272,17.328272,17.328272,16.770052,16.770052,17.547022,
535.5055,17.548345,17.397794,17.284008,16.747059,16.528492,16.988786,17.264155,17.264155,17.011397,17.011397,17.011397,16.54283,16.54283,16.54283,16.767095,16.767095,16.767095,17.139338,17.139338,17.139338,16.764155,16.764155,17.613603,
535.7870,17.406196,17.299968,17.087403,17.231443,16.474989,16.687393,17.356282,17.356282,16.924968,16.924968,16.924968,16.46875,16.46875,16.46875,16.599936,16.599936,16.599936,16.718589,16.718589,16.718589,17.006347,17.006347,17.474936,
536.0686,17.203723,17.085505,16.957846,17.661835,16.321941,16.453723,17.179255,17.179255,16.881782,16.881782,16.881782,16.762367,16.762367,16.762367,16.758245,16.758245,16.758245,16.453723,16.453723,16.453723,16.94016,16.94016,17.094947,
536.3502,17.036632,17.079097,16.9375,17.367222,16.376944,16.908646,17.507778,17.507778,16.516146,16.516146,16.516146,17.011215,17.011215,17.011215,17.003889,17.003889,17.003889,16.836875,16.836875,16.836875,16.810556,16.810556,17.430625,
536.6317,17.116887,17.257391,16.9375,17.366887,16.499759,16.992368,17.531491,17.531491,16.312741,16.312741,16.312741,17.156009,17.156009,17.156009,17.0625,17.0625,17.0625,17.062259,17.062259,17.062259,16.898137,16.898137,17.492368,
536.9133,17.087762,17.358158,17.120133,17.497567,16.736713,16.923092,17.020587,17.020587,16.304079,16.304079,16.304079,17.096183,17.096183,17.096183,17.222304,17.222304,17.222304,17.025262,17.025262,17.025262,17.005988,17.005988,17.331775,
537.1948,16.973383,17.397279,17.276617,17.53125,16.990734,16.817133,16.710075,16.710075,16.245662,16.245662,16.245662,17.129338,17.129338,17.129338,16.924782,16.924782,16.924782,16.888604,16.888604,16.888604,17.053529,17.053529,17.325808,
537.4764,16.9375,17.23243,17.182135,17.487795,17.192865,16.737795,16.547613,16.547613,16.110113,16.110113,16.110113,17.047613,17.047613,17.047613,16.498793,16.498793,16.498793,16.713385,16.713385,16.713385,17.0625,17.0625,17.43066,
537.7580,16.810456,17.008032,17.01913,17.532272,17.080608,16.739924,16.478826,16.478826,16.231892,16.231892,16.231892,16.936478,16.936478,16.936478,16.502044,16.502044,16.502044,17.016207,17.016207,17.016207,17.104848,17.104848,17.616968,
538.0395,16.956186,16.79317,16.886276,17.41817,16.670102,16.914949,16.46875,16.46875,16.580542,16.580542,16.580542,16.844394,16.844394,16.844394,17.057346,17.057346,17.057346,17.063788,17.063788,17.063788,17.186856,17.186856,17.811212,
